Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Rhizobium	Bacteria_Flavobacterium	Bacteria_Variovorax	Bacteria_Lentzea	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Actinoplanes	Bacteria_Pseudoxanthomonas	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Lysobacter	Bacteria_Microbacterium	Bacteria_Massilia	Bacteria_Herbaspirillum	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Aeromicrobium	Bacteria_Sphingopyxis	Bacteria_Steroidobacter	Bacteria_Caulobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Agromyces	Bacteria_Shinella	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Pantoea	Bacteria_Solirubrobacter	Bacteria_Bradyrhizobium	Bacteria_Bosea	Bacteria_Couchioplanes	Bacteria_Cellulomonas	Bacteria_Polaromonas	Bacteria_Galbitalea	Bacteria_Burkholderia	Bacteria_Rhodanobacter	Bacteria_Glycomyces	Bacteria_Xanthomonas	Bacteria_Bacillus	Bacteria_Rudaibacter	Bacteria_Rhodopseudomonas	Bacteria_Altererythrobacter	Bacteria_Pseudonocardia	Bacteria_Phycicoccus	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Podospora	Fungi_Myrmecridium	Fungi_Fusarium	Fungi_Bipolaris
Bacteria_Chryseobacterium	0.0207943584831617	0.368846291783931	0.0172001380687953	3.24337314334681e-05	0.147466655311326	0.177342146893491	0.657135668186951	0.00650995669471544	0.354860363650609	0.742045009907367	3.508982358555e-101	0.593630202742588	0.0866781266241698	0.849609936777607	0.583327242807094	0.435377233675131	0.248251399251698	0.0985054633729747	0.283832796911529	0.697160805682541	0.947370030478806	0.413070374341266	0.927288198521507	0.122703940107736	0.808842947471098	0.116568592097202	0.766889628253035	0.922504092823309	0.87608052506989	0.98262637255458	0.787880702607455	0.969565724946372	0.871445505543325	0.951764492165471	0.771972962083112	0.78227288944038	0.881017776732011	0.969565724946372	0.856469694585378	0.605591892547671	0.894390770299507	0.357975840909221	0.588411545613816	0.611266043823797	0.440906463772258	0.381554702859319	0.536734341699986	0.462554305667919	0.973909923077739	0.986487261594608	0.000516454747570588	0.0480040773665583	0.0711308082556333	0.443140934823514	0.0735708620459135	7.51153850200563e-05
Bacteria_Actinoplanes	0.584764094941016	0.8794603130259	0.177342146893491	0.751672517350277	0.929528970819238	0.790510794155268	0.499263033238545	0.829812095442519	0.0120795391759058	0.214232395436136	0.804436756878269	3.508982358555e-101	0.913643078811827	0.210410582306434	0.468446940285934	0.66942072668236	0.657103790833647	0.909219162596429	0.468446940285934	0.638382819144652	0.611266043823797	0.490693586865984	0.323707455542463	0.702942386395661	0.283832796911529	0.69153151370196	0.145119946567362	0.145119946567362	0.583327242807094	0.194676714151611	0.1076118144514	0.899086788318608	0.230366596144797	0.299628533982537	0.319231531933308	0.835599590813754	0.151448575773706	0.294348266126065	0.26611599746479	0.026496081489741	0.969565724946372	0.571485722610219	0.766889628253035	0.719703742183572	0.866417172339584	0.0736154127827535	0.804436756878269	0.28918670967946	0.338112250491913	0.243600254209428	0.8794603130259	0.819947965319638	0.761334126190767	0.909462117094591	0.629620441872815	0.756946249112103
Bacteria_Pseudoxanthomonas	0.575952600603795	0.0322871037701236	0.237225438237234	0.0760704291503313	0.558497373248601	0.000422077185192351	0.611522228764466	0.271355836003868	0.216028925341955	0.499263033238545	0.328748659158239	0.800295987397055	3.508982358555e-101	0.87608052506989	0.719703742183572	0.824911371361381	0.145119946567362	0.393236739008703	0.956500298201486	0.473361379371231	0.841113273001048	0.239307191644631	0.583327242807094	0.0150821177520597	0.922504092823309	0.508575207773191	1	0.787880702607455	0.513941519374689	0.674785998548153	0.417878966986324	0.468446940285934	0.323707455542463	0.440906463772258	0.851207261250153	0.355148694030253	0.583327242807094	0.27890739606869	0.206658442963771	0.990909314167861	0.740175999329871	0.544900708673368	0.944276021954313	0.182655327607727	0.894390770299507	0.994709694234312	0.931212563023473	0.519600401399116	0.611266043823797	0.605591892547671	0.443140934823514	0.549855554227802	0.899446993472087	0.703901001626162	0.771028565288177	0.31657888053331
Bacteria_Devosia	0.949635304173862	0.611522228764466	0.242719046801668	0.703901001626162	0.732452863386731	0.703901001626162	0.859540943467457	0.810108818710513	0.0641603863145405	0.000516454747570588	0.935611094078584	0.033655357815007	0.722897325279118	3.508982358555e-101	0.119355361613861	0.734848387701306	0.756946249112103	0.78227288944038	0.496470358763222	0.766889628253035	0.132612378951978	0.519600401399116	0.0275372137465677	0.990909314167861	0.429088437027793	0.274108742381719	0.402610278655476	0.605591892547671	0.343162322721204	0.402610278655476	0.333293776755421	0.5477952389767	0.588411545613816	0.530618701349169	0.052161275765928	0.994709694234312	0.162459921404373	0.553471986192874	0.248251399251698	0.28918670967946	0.97817577458416	0.321285276655292	0.756946249112103	0.909219162596429	0.387471956542213	0.393236739008703	0.657103790833647	0.799088627075727	0.490693586865984	0.148745564642425	0.611522228764466	0.41256617049636	0.259667397337218	0.790510794155268	0.989921406880978	0.814460608452139
Bacteria_Kribbella	0.0498392334714206	0.114295475480522	0.128328646015749	0.117699395855417	0.253940016323671	0.237225438237234	0.611522228764466	0.271355836003868	0.135767996503656	0.000991128611982372	0.289471667212401	0.181910259045814	0.45884280496347	0.00973994469559527	3.508982358555e-101	0.360948576520918	0.657135668186951	0.804436756878269	0.0322871037701236	0.939577904012878	0.00447373445090621	0.674785998548153	0.0142386168105441	0.808842947471098	0.951764492165471	0.202652274526977	0.87608052506989	0.513941519374689	0.026496081489741	0.961242516250794	0.165875334305151	0.294348266126065	0.889990869029877	0.0932959752829192	0.0204776024259191	0.674785998548153	0.314680647909953	0.162459921404373	0.947370030478806	0.814460608452139	0.66942072668236	0.398397400264925	0.478892603778949	0.702942386395661	0.0136937806645196	0.871445505543325	1	0.719703742183572	0.198669754755373	0.0102388740422576	0.0380216562635579	0.00733056983089172	0.00612776678882009	0.849609936777607	0.277316780368384	0.195215783354715
Bacteria_Mycobacterium	0.248290565817018	0.532748148137859	0.482898756271633	0.216028925341955	0.839699868741576	0.327789306841173	0.567196704580345	0.685065762656897	0.186554374154164	0.308284456820055	0.15563079458596	0.390379311920236	0.629620441872815	0.482898756271633	0.104493357044066	3.508982358555e-101	0.771028565288177	0.289471667212401	0.242719046801668	0.567196704580345	0.629620441872815	0.443140934823514	0.525647035600587	0.990909314167861	0.84639828145994	0.541795870329057	0.927288198521507	0.644381909341054	0.745973953600492	0.787880702607455	0.513941519374689	0.536734341699986	0.605591892547671	0.371601419421125	0.60005525507583	0.894390770299507	0.36624267877645	0.165875334305151	0.856469694585378	0.771972962083112	0.881017776732011	0.130738250921743	0.761146385458252	0.935611094078584	0.650833134102897	0.931212563023473	0.198669754755373	0.734848387701306	0.536734341699986	0.674785998548153	0.186554374154164	0.0536636637808059	0.177342146893491	0.771028565288177	0.210923793414752	0.304197930658474
Bacteria_Lysobacter	0.0687495377206437	0.558497373248601	0.0711308082556333	0.0260631933763629	0.0217765176190428	0.00973994469559527	0.42771371901637	0.081250980755495	0.117699395855417	0.829812095442519	0.0480040773665583	0.375950515973805	0.0148339554059769	0.515881681707039	0.841113273001048	0.899086788318608	3.508982358555e-101	0.304076632567786	0.549855554227802	0.40837381858955	0.78227288944038	0.0658808287956027	0.787880702607455	0.151448575773706	0.565514916944017	0.478892603778949	0.594441449842844	0.871445505543325	0.990909314167861	0.740175999329871	0.72425335464568	0.97817577458416	0.947370030478806	0.931212563023473	0.935611094078584	0.611266043823797	0.502170143172572	0.571485722610219	0.707651325480995	0.536734341699986	0.27890739606869	0.738480078670915	0.761146385458252	0.484585535787014	0.565514916944017	0.761146385458252	0.829727612743143	0.814460608452139	0.84639828145994	0.951764492165471	0.104493357044066	0.482898756271633	0.0380216562635579	0.722897325279118	0.15563079458596	0.0423584059776891
Bacteria_Microbacterium	0.000569709627773497	0.237225438237234	0.135767996503656	0.00650995669471544	0.849609936777607	0.177342146893491	0.524284360046553	0.000991128611982372	0.859540943467457	0.277316780368384	0.00650995669471544	0.790510794155268	0.124715442236571	0.558497373248601	0.593630202742588	0.583327242807094	0.0735708620459135	3.508982358555e-101	0.405098740693649	0.66640111372339	0.253940016323671	0.0238466587629967	0.87608052506989	0.0960362731914772	0.697160805682541	0.804436756878269	0.745973953600492	0.680812459422267	0.740175999329871	0.740175999329871	0.702942386395661	0.814460608452139	0.841113273001048	0.687066555681551	0.96574112045472	0.84639828145994	0.687066555681551	0.931212563023473	0.66942072668236	0.456964691495618	0.343162322721204	0.902439987151895	0.283832796911529	0.182655327607727	0.323707455542463	0.261831400835914	0.25723758756144	0.687066555681551	0.525647035600587	0.98262637255458	0.00777025135866845	0.0952932131535264	0.694462647207096	0.532748148137859	0.0217765176190428	0.0325890329238789
Bacteria_Massilia	0.354860363650609	0.17284974708034	0.15563079458596	0.0711308082556333	0.0127274535112337	0.989921406880978	0.949635304173862	0.177342146893491	0.41256617049636	0.216028925341955	0.0641603863145405	0.181910259045814	0.899446993472087	0.205895992093551	0.206658442963771	0.536734341699986	0.776957360073641	0.680812459422267	3.508982358555e-101	0.69153151370196	0.594441449842844	0.894390770299507	0.261831400835914	0.990909314167861	0.973909923077739	0.0640831996745799	0.674785998548153	0.338112250491913	0.26611599746479	0.323707455542463	0.252923239241131	0.98262637255458	0.894390770299507	0.644381909341054	0.27890739606869	0.751468225725433	0.605591892547671	0.627739569477745	0.917692592093937	0.594441449842844	0.66942072668236	0.481850451406025	0.96574112045472	0.889990869029877	0.393236739008703	0.804436756878269	0.917692592093937	0.871445505543325	0.927288198521507	0.26611599746479	0.216028925341955	0.117699395855417	0.397702945903273	0.405098740693649	0.00973994469559527	0.0038305601183127
Bacteria_Herbaspirillum	0.602549920983054	0.143494531442354	0.121172536021878	0.375950515973805	0.482898756271633	0.0207943584831617	0.732452863386731	0.390379311920236	0.66640111372339	0.474813964522169	0.42771371901637	0.354860363650609	0.186554374154164	0.532748148137859	0.973909923077739	0.787880702607455	0.135767996503656	0.84639828145994	0.420104686907635	3.508982358555e-101	0.387471956542213	0.119355361613861	0.734848387701306	0.323707455542463	0.899086788318608	0.87608052506989	0.87608052506989	0.944276021954313	0.931212563023473	0.702942386395661	0.78227288944038	0.55961037755689	0.96574112045472	0.96574112045472	0.824911371361381	0.502170143172572	0.856469694585378	0.917692592093937	0.662815518451587	0.994709694234312	0.398397400264925	0.875271746411841	0.36624267877645	0.903818955671545	0.577326287417354	0.969565724946372	0.973909923077739	0.84639828145994	1	0.913643078811827	0.541272176099633	0.499263033238545	0.0923573749481227	0.259667397337218	0.771028565288177	0.964671094581691
Bacteria_Mesorhizobium	0.949635304173862	0.314709473230791	0.354860363650609	0.694462647207096	0.0687495377206437	0.8794603130259	0.849609936777607	0.8794603130259	0.295665361004378	3.24337314334681e-05	0.8794603130259	0.321211173319377	0.657135668186951	0.0120795391759058	0.0826727175761261	0.824911371361381	0.558497373248601	0.5477952389767	0.301936351322549	0.121172536021878	3.508982358555e-101	0.814460608452139	0.035604473740984	0.638382819144652	0.766889628253035	0.270014307754328	0.824911371361381	0.270014307754328	0.248251399251698	0.804436756878269	0.202652274526977	0.226015041986507	0.903818955671545	0.338112250491913	0.0403597706272105	0.973909923077739	0.417878966986324	0.423388548738202	0.319231531933308	0.36624267877645	0.536734341699986	0.443782565752892	0.931212563023473	0.417878966986324	0.210410582306434	0.270014307754328	0.615797056349005	0.713197255632698	0.72954120460859	0.0473266018698655	0.949635304173862	0.0735708620459135	0.00733056983089172	0.829812095442519	0.909462117094591	0.809774549000191
Bacteria_Stenotrophomonas	0.117699395855417	0.0664263123251896	0.164090826559221	0.181910259045814	0.295665361004378	0.000689645393951437	0.0786302311543805	0.0866781266241698	0.295665361004378	0.283355428434263	0.139595129372145	0.200945350816293	0.0444839058001064	0.226471759070724	0.397702945903273	0.707651325480995	0.00277438381763881	0.178945163281733	0.761334126190767	0.00973994469559527	0.611522228764466	3.508982358555e-101	0.588411545613816	0.0847281619115896	0.841113273001048	0.87608052506989	0.766889628253035	0.687066555681551	0.913643078811827	0.632769985742106	0.530618701349169	0.909219162596429	0.986487261594608	0.84639828145994	0.525647035600587	0.402610278655476	0.525647035600587	0.611266043823797	0.956500298201486	0.536734341699986	0.371601419421125	0.807318158355736	0.274108742381719	0.323707455542463	0.804436756878269	0.644381909341054	0.502170143172572	0.819863982128931	0.98262637255458	0.697160805682541	0.191274763431579	0.869491525545095	0.474813964522169	0.271355836003868	0.15563079458596	0.375068828506129
