"TAD1"	"TAD2"	"TAD3"	"TAD4"	"TAD5"	"TAD6"	"TAD7"	"TAD8"	"TAD9"	"TAD10"	"TAH1"	"TAH2"	"TAH3"	"TAH4"	"TAH5"	"TAH6"	"TAH7"	"TAH8"	"TAH9"	"TAH10"
"OTU_4"	2.03148326949306	522.748517211579	198.115811131436	271.082171439318	38.23647897644	226.206688419662	21.9910818283208	90.6530456656243	123.649095207993	258.293721734772	0.190240469004313	5.22396725502063	25.6275187247823	3.72532760575695	1.57735822903657	1.81383537032367	2.47404699721562	20.5521549069805	1.25053386869198	0.476147433434223
"OTU_7"	7.77392240705799	2.40233693571498	14.572859836886	87.5402249872265	55.2758595649438	7.5767373441614	93.6010998133063	86.5762266856192	5.97751150867369	78.917006428984	0.554530728799806	0.120839100205103	0.113446298029138	0.0127798545652039	0.0899835231329586	6.12890093346532	0.0237889134347656	0.105666606205555	0.493738291198776	2.20690556448878
"OTU_12"	0.852459576551368	6.00584233928744	117.094805855634	37.5690443607153	0.571913147083505	10.5435320873571	51.0185429338812	20.512498647427	9.00042447163153	46.2202143888922	0.748818867357402	7.95678998273604	18.8320854728369	4.53684837064739	20.2833447438528	5.90716066814457	2.99740309278046	12.4158262291528	9.64003778389741	3.02315830751888
"OTU_20"	1.35290848218849	35.3143529550102	37.6095820614716	5.77799330901605	0.617303079391719	7.96470281057931	108.095657670508	156.26736058791	7.53166450092885	8.12863391855123	0.33595657292251	1.0038940632424	0.0907570384233105	0.670942364673206	0.0158794452587574	0.119739743273201	7.39835207821209	0.990624433177082	0.0121411055212814	0.884273804949272
"OTU_17"	1.23415789441019	169.80518240612	55.5270326805938	10.5889584491591	0.199715702156145	17.275874004609	28.8357341497773	13.6749990982847	42.5257247331357	29.1245672687105	0.00404766955328326	0.102248469404318	0.0113446298029138	0.00638992728260196	0.0370520389371006	0.0221740265320742	0.0237889134347656	0.198124886635416	0.00404703517376046	0
"OTU_9"	2.21385024358116	13.052697350718	10.784598848843	22.8460404896242	4.67516302774611	24.05385891791	3.33604903062583	9.18086793922399	14.3631062251274	5.24898333753981	0.550483059246523	3.44856201354564	0.816813345809794	0.613433019129789	0.328175202014319	1.03330963639466	222.73559648971	4.45120578640902	0.271151356641951	2.58102140504424
"OTU_19"	0.0127232772619607	52.3709451985865	0.0341284773697565	0.0241757042218245	0	0.0456429960491651	40.6461146260158	84.2970601692384	41.6547159133004	0.0364512731773598	0.0242860173196995	0.390403246816488	23.1203555383383	11.9619438730309	9.13597417220509	0.15521818572452	0.594722835869139	0.158499909308333	19.7576257182986	0.434579006705839
"OTU_64"	0.00424109242065357	0	5.83596963022836	0.0241757042218245	0	0.0456429960491651	0.191726955783094	0	0.102471625862978	147.518302548775	3.04789517362229	0.00929531540039258	0	0	0.0052931484195858	0.00443480530641485	0	0.00660416288784721	0.0161881406950418	4.38735849378677
"OTU_21"	0.00424109242065357	0.280272642500081	1.97945168744588	1.13625809842575	4.93842463513375	5.7510175021948	0.153381564626475	0.417312179055636	63.8227443083245	53.2188588389453	0.00809533910656651	0.0371812616015703	0	0.00638992728260196	0.0105862968391716	0.0443480530641485	0.0237889134347656	0.310395655728819	0	0.0264526351907902
"OTU_53"	0.00848218484130714	33.6727560489383	25.1868162988803	6.64831866100174	1.37985394216973	26.6326881946878	5.52173632655309	6.96590329654408	2.23729716467501	6.30607025968324	0.777152554230385	1.71963334907263	0.170169447043707	0.0830690546738255	0.0052931484195858	0.14634857511169	0.190311307478124	0.898166152747221	0.00404703517376046	2.66793720638541
