Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Variovorax	Bacteria_Flavobacterium	Bacteria_Rhizobium	Bacteria_Lentzea	Bacteria_Pseudoxanthomonas	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Actinoplanes	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Herbaspirillum	Bacteria_Massilia	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Microbacterium	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Sphingopyxis	Bacteria_Aeromicrobium	Bacteria_Caulobacter	Bacteria_Steroidobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Agromyces	Bacteria_Rhodanobacter	Bacteria_Galbitalea	Bacteria_Pantoea	Bacteria_Shinella	Bacteria_Bosea	Bacteria_Solirubrobacter	Bacteria_Cellulomonas	Bacteria_Lysobacter	Bacteria_Bradyrhizobium	Bacteria_Rudaibacter	Bacteria_Glycomyces	Bacteria_Burkholderia	Bacteria_Altererythrobacter	Bacteria_Bacillus	Bacteria_Amycolatopsis	Bacteria_Rhodopseudomonas	Bacteria_Phycicoccus	Bacteria_Sphingobium	Bacteria_Gaiella	Bacteria_Blastococcus	Bacteria_Ideonella	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Gibberella	Fungi_Holtermanniella	Fungi_Bipolaris
Bacteria_Actinoplanes	0.647916329466507	0.8794603130259	0.200945350816293	0.989921406880978	0.939577904012878	0.761334126190767	0.474813964522169	0.839699868741576	0.831195631964147	0.0745983460214617	3.508982358555e-101	0.0745983460214617	0.758271344621851	0.416731232796209	0.340930712447786	0.18395282064152	0.245754323923348	0.562389899531208	0.88794267480577	0.478937088560883	0.450347689637583	0.555889714171534	0.176150114993686	0.555889714171534	0.273041488382844	0.135006333984157	0.0581409576471293	0.0348644064685564	0.723266997331624	0.376643449198304	0.340930712447786	0.0236846261298793	0.455897909574048	0.0818922349459419	0.752938628725751	0.19248917747445	0.179777931253	0.898558934335662	0.218617661502215	0.0348644064685564	0.882394328881457	0.951772718389917	0.291528518950716	0.758271344621851	0.686452903907526	0.775950835786617	0.150275760690155	0.639112084319568	0.164239800902468	0.135006333984157	0.14148395879761	0.949635304173862	0.8794603130259	0.909058733531504	0.555889714171534	0.81742584940749
Bacteria_Streptomyces	0.889445929673949	0.327789306841173	0.8794603130259	0.949635304173862	0.397702945903273	0.869491525545095	0.919489908382186	0.558497373248601	0.810108818710513	0.0365218225548373	0.00508632646897725	3.508982358555e-101	0.878443717846841	0.978521880995215	0.393199189500515	0.0441135382647112	0.0441135382647112	0.478937088560883	0.500779483429349	0.0153749784230833	0.543651438041876	0.439749642548631	0.0182533531977005	0.355764790984152	0.530732368463313	0.49498499903334	0.129029241557145	0.0527656856593426	0.135006333984157	0.14148395879761	0.512687395444465	0.125481497540186	0.925613621184763	0.355764790984152	0.951772718389917	0.14148395879761	0.161035251724237	0.982481954856489	0.065768659025261	0.179777931253	0.904241605699298	0.978521880995215	0.741009909830922	0.361429799968352	0.500779483429349	0.986463880282425	0.0527656856593426	0.405250878842331	0.0527656856593426	0.350588955576505	0.49498499903334	0.829812095442519	0.271355836003868	0.986463880282425	0.844818000404609	0.928491507308269
Bacteria_Chryseobacterium	0.0189319246878651	0.368846291783931	0.0189319246878651	0.390379311920236	0.124715442236571	1.63152802865443e-05	0.703901001626162	0.277316780368384	0.0322871037701236	0.334443600512354	0.541272176099633	0.742045009907367	3.508982358555e-101	0.121172536021878	0.114295475480522	0.869491525545095	0.562389899531208	0.455897909574048	0.119784775018205	0.990377337910614	0.361429799968352	0.0867145961344342	0.961786747269332	0.150275760690155	0.842971324457609	0.788463748251948	0.951772718389917	0.961786747269332	0.994132895177158	0.882394328881457	0.798332810141206	0.587078573836507	0.633791183334279	0.808890401084413	0.746552799308115	0.873265748388933	0.966692976815308	0.0332484239158343	0.8642879719522	0.320337802628774	0.49498499903334	0.710794603098106	0.405250878842331	0.361429799968352	0.164239800902468	0.335302515373548	0.928995266608936	0.122479879934679	0.934060685487822	0.716858699973159	0.48422751052388	0.000246007977972205	0.0664263123251896	0.0536636637808059	0.116974465471011	0.0200401063972234
Bacteria_Herbaspirillum	0.482898756271633	0.0427972893094504	0.0249362279425826	0.0114575415400789	0.575952600603795	0.0923573749481227	0.899446993472087	0.0163813067683071	0.541272176099633	0.143494531442354	0.164090826559221	0.949635304173862	0.355764790984152	3.508982358555e-101	0.555889714171534	0.713379630628729	0.842971324457609	0.966692976815308	0.70483651486842	0.574001905030699	0.0681653784074615	0.119784775018205	0.853566345283938	0.793540805260555	0.961786747269332	0.506983478439588	0.60433029407011	0.350588955576505	0.746552799308115	0.716858699973159	0.88794267480577	0.716858699973159	0.820262797908386	0.686452903907526	0.296363734338025	0.610024967747275	0.543651438041876	0.668714338721161	0.946938950381995	0.651032087150952	0.574001905030699	0.450347689637583	0.831195631964147	0.752938628725751	0.80326768861546	0.788463748251948	0.775950835786617	0.157816533203541	0.60433029407011	0.350588955576505	0.610024967747275	0.383128341839342	0.593630202742588	0.929528970819238	0.824567918999137	0.823206295937833
Bacteria_Massilia	0.23180969720616	0.110960214260877	0.248290565817018	0.949635304173862	0.0054165502195917	0.181910259045814	0.722897325279118	0.732452863386731	0.205895992093551	0.181910259045814	0.110960214260877	0.147466655311326	0.345817494613917	0.289471667212401	3.508982358555e-101	0.200945350816293	0.0723336256295041	0.62747520052	0.633791183334279	0.444980252130736	0.808890401084413	0.925613621184763	0.195675993499517	0.0425789787351202	0.920462274845147	0.450347689637583	0.176150114993686	0.14148395879761	0.882394328881457	0.108003246637666	0.831195631964147	0.562389899531208	0.920462274845147	0.361429799968352	0.8642879719522	0.376643449198304	0.422684021409274	0.315393742892455	0.195675993499517	0.72956949826498	0.946938950381995	0.898558934335662	0.873265748388933	0.306019262021714	0.310211575016583	0.72956949826498	0.102423568487092	0.898558934335662	0.241122980552353	0.376643449198304	0.610024967747275	0.205895992093551	0.0786302311543805	0.0180500879415	0.00114034991756467	0.0456820650734997
Bacteria_Devosia	0.647916329466507	0.629620441872815	0.186554374154164	0.959699764598947	0.949635304173862	0.685065762656897	0.771028565288177	0.919489908382186	0.919489908382186	0.0619510067141686	0.0322871037701236	0.00163551114354076	0.942482821021865	0.8642879719522	0.46196109406483	3.508982358555e-101	0.0681653784074615	0.562389899531208	0.793540805260555	0.172370724299753	0.467453776473784	0.878443717846841	0.0244569486751355	0.282196753299616	0.467453776473784	0.376643449198304	0.686452903907526	0.315393742892455	0.489996681484848	0.25886949678006	0.361429799968352	0.366338219960941	0.770299747530591	0.330153368328734	0.957017405039455	0.398818588867066	0.416731232796209	0.84736656425544	0.0890992024161229	0.387275866422876	0.592653003782415	0.978521880995215	0.639112084319568	0.301370697774613	0.574001905030699	0.97064899513953	0.138375296032034	0.842971324457609	0.161035251724237	0.434088047163297	0.793540805260555	0.647916329466507	0.558497373248601	0.979844227761598	0.624451597260178	0.8642879719522
Bacteria_Kribbella	0.0619510067141686	0.0952932131535264	0.253940016323671	0.361816103815889	0.200945350816293	0.181910259045814	0.567196704580345	0.289471667212401	0.308284456820055	0.0556545171611585	0.05769884126896	0.00163551114354076	0.295665361004378	0.675711529221304	0.00477224522269125	0.00419023296029814	3.508982358555e-101	0.291528518950716	0.873265748388933	0.00612776678882009	0.327789306841173	0.898558934335662	0.0137588061481743	0.102423568487092	0.961786747269332	0.663325279332622	0.335302515373548	0.0745983460214617	0.291528518950716	0.0137588061481743	0.512687395444465	0.686452903907526	0.920462274845147	0.820262797908386	0.741009909830922	0.0640776092210611	0.0794141136496404	0.370952194131097	0.0209478196382653	0.741009909830922	0.41117936126401	0.699081408631839	0.72956949826498	0.0394833646216211	0.0971926680205886	0.788463748251948	0.00643306191543349	0.837342128943072	0.0244569486751355	0.232267581279223	0.994132895177158	0.0664263123251896	0.0155928314211756	0.196071678434199	0.367961090543487	0.395837564412031
Bacteria_Mycobacterium	0.253940016323671	0.515881681707039	0.558497373248601	0.327789306841173	0.800295987397055	0.17284974708034	0.685065762656897	0.524284360046553	0.869491525545095	0.159823629986967	0.295665361004378	0.216028925341955	0.196071678434199	0.919489908382186	0.368846291783931	0.295665361004378	0.081250980755495	3.508982358555e-101	0.361816103815889	0.647916329466507	0.341173757990082	0.868057430756853	0.434088047163297	0.587078573836507	0.629620441872815	0.882394328881457	0.633791183334279	0.416731232796209	0.500779483429349	0.657237683407255	0.0867145961344342	0.699081408631839	0.23180969720616	0.853566345283938	1	0.366338219960941	0.176150114993686	0.942482821021865	0.592653003782415	0.716858699973159	0.562389899531208	0.710794603098106	0.734771213285192	0.512687395444465	0.301370697774613	0.108003246637666	0.680633022208848	0.868057430756853	0.273041488382844	0.543651438041876	0.986463880282425	0.139595129372145	0.0411585803869344	0.242719046801668	0.474006936263261	0.580639245050396
Bacteria_Microbacterium	0.00176986864214427	0.277316780368384	0.159823629986967	0.435392673515537	0.790510794155268	0.00777025135866845	0.397702945903273	0.301936351322549	0.00163551114354076	0.899446993472087	0.761334126190767	0.237225438237234	0.0134020067121818	0.466795072489112	0.375950515973805	0.593630202742588	0.732452863386731	0.621741465752592	3.508982358555e-101	0.265472685710278	0.033655357815007	0.0818922349459419	0.746552799308115	0.793540805260555	0.710794603098106	0.775950835786617	0.764349680299261	0.873265748388933	0.837342128943072	0.764349680299261	0.990377337910614	0.467453776473784	0.734771213285192	0.686452903907526	0.78246370027202	0.770299747530591	0.938258976626611	0.0618283085529048	0.938258976626611	0.450347689637583	0.249868136892332	0.206784175014452	0.686452903907526	0.282196753299616	0.674745457047258	0.416731232796209	0.990377337910614	0.0996557989982159	0.946938950381995	0.741009909830922	0.680633022208848	0.0054165502195917	0.124715442236571	0.0054165502195917	0.510934678201265	0.269707610573616
Bacteria_Mesorhizobium	0.939577904012878	0.327789306841173	0.435392673515537	0.647916329466507	0.081250980755495	0.685065762656897	0.703901001626162	0.829812095442519	0.761334126190767	0.295665361004378	0.216028925341955	0.000153235570905647	0.979844227761598	0.308284456820055	0.186554374154164	0.0284325221487085	0.0818922349459419	0.825577199091719	0.530732368463313	3.508982358555e-101	0.928995266608936	0.580639245050396	0.0441135382647112	0.20310789508682	0.825577199091719	0.878443717846841	0.22757988405551	0.335302515373548	0.22757988405551	0.161035251724237	0.70483651486842	0.370952194131097	0.723266997331624	0.699081408631839	0.928995266608936	0.277701831573744	0.320337802628774	0.925613621184763	0.0321204092113939	0.429039302482332	0.928995266608936	0.686452903907526	0.758271344621851	0.26812319711051	0.345817494613917	0.882394328881457	0.0543883987814154	0.562389899531208	0.154053174746787	0.70483651486842	0.72956949826498	1	0.0641603863145405	0.969769876154569	0.423049358314221	0.76775318768551
