Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Variovorax	Bacteria_Flavobacterium	Bacteria_Rhizobium	Bacteria_Lentzea	Bacteria_Pseudoxanthomonas	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Actinoplanes	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Herbaspirillum	Bacteria_Massilia	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Microbacterium	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Sphingopyxis	Bacteria_Aeromicrobium	Bacteria_Caulobacter	Bacteria_Steroidobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Agromyces	Bacteria_Rhodanobacter	Bacteria_Galbitalea	Bacteria_Pantoea	Bacteria_Shinella	Bacteria_Bosea	Bacteria_Solirubrobacter	Bacteria_Cellulomonas	Bacteria_Lysobacter	Bacteria_Bradyrhizobium	Bacteria_Rudaibacter	Bacteria_Glycomyces	Bacteria_Burkholderia	Bacteria_Altererythrobacter	Bacteria_Bacillus	Bacteria_Amycolatopsis	Bacteria_Rhodopseudomonas	Bacteria_Phycicoccus	Bacteria_Sphingobium	Bacteria_Gaiella	Bacteria_Blastococcus	Bacteria_Ideonella	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Gibberella	Fungi_Holtermanniella	Fungi_Bipolaris
Bacteria_Actinoplanes	0.647916329466507	0.8794603130259	0.200945350816293	0.989921406880978	0.939577904012878	0.761334126190767	0.474813964522169	0.839699868741576	0.826988129948239	0.0847374220111254	3.508982358555e-101	0.0847374220111254	0.753428861482897	0.418885986712828	0.344564525421144	0.19199054257232	0.248658928524601	0.560556339583485	0.883682353467399	0.478146213497858	0.448533301936742	0.555434560948709	0.184364967853732	0.555434560948709	0.276186736798318	0.147046253156729	0.0672614095051673	0.0402749035108605	0.718378492226758	0.378908352516031	0.344564525421144	0.0274200299902948	0.454195735871895	0.0926140451935627	0.74883416141216	0.198334229991364	0.188454093443415	0.894796199776229	0.224284105019772	0.0402749035108605	0.877588297086102	0.94936927918274	0.296369066509905	0.753428861482897	0.683800722444319	0.771474928896612	0.157117638934795	0.636152811321768	0.171827233646151	0.147046253156729	0.153327954166256	0.949635304173862	0.8794603130259	0.906442101334776	0.555327989318424	0.812731041355088
Bacteria_Streptomyces	0.889445929673949	0.327789306841173	0.8794603130259	0.949635304173862	0.397702945903273	0.869491525545095	0.919489908382186	0.558497373248601	0.810108818710513	0.0365218225548373	0.00508632646897725	3.508982358555e-101	0.875256826090627	0.9779118886243	0.395357076289713	0.0511258582086674	0.0511258582086674	0.478146213497858	0.500658061451297	0.0172991912995608	0.542404482194295	0.442095423343169	0.0208363420348877	0.359205667619098	0.529880313716455	0.495252291491454	0.140711019362929	0.0610716413249373	0.147046253156729	0.153327954166256	0.510673055998336	0.136759202345371	0.923298422858972	0.359205667619098	0.94936927918274	0.153327954166256	0.168639145343066	0.982576955440308	0.0747928514077666	0.188454093443415	0.90112446812186	0.9779118886243	0.736616204287644	0.365341053988133	0.500658061451297	0.987334418935545	0.0610716413249373	0.407247248472045	0.0610716413249373	0.353503348997766	0.495252291491454	0.829812095442519	0.271355836003868	0.987334418935545	0.840115022705598	0.925883182585155
Bacteria_Chryseobacterium	0.0189319246878651	0.368846291783931	0.0189319246878651	0.390379311920236	0.124715442236571	1.63152802865443e-05	0.703901001626162	0.277316780368384	0.0322871037701236	0.334443600512354	0.541272176099633	0.742045009907367	3.508982358555e-101	0.121172536021878	0.114295475480522	0.869491525545095	0.560556339583485	0.454195735871895	0.131279480344266	0.991763249043596	0.365341053988133	0.0969213833806507	0.959963102662115	0.157117638934795	0.839067752454378	0.784916091921552	0.94936927918274	0.959963102662115	0.996299682375185	0.877588297086102	0.794660687195855	0.584372595707037	0.631582389302713	0.80536884128167	0.741801070590123	0.869227755454161	0.965857388756032	0.0383878923836893	0.861878084757272	0.322984346762531	0.495252291491454	0.705990429525549	0.407247248472045	0.365341053988133	0.171827233646151	0.338829191641575	0.925883182585155	0.134308944685631	0.930477287440464	0.711641716060751	0.484056273917876	0.000246007977972205	0.0664263123251896	0.0536636637808059	0.116974465471011	0.0228241072572209
Bacteria_Herbaspirillum	0.482898756271633	0.0427972893094504	0.0249362279425826	0.0114575415400789	0.575952600603795	0.0923573749481227	0.899446993472087	0.0163813067683071	0.541272176099633	0.143494531442354	0.164090826559221	0.949635304173862	0.359205667619098	3.508982358555e-101	0.555434560948709	0.713379630628729	0.839067752454378	0.965857388756032	0.699619854043498	0.572694268188768	0.0775040817838306	0.131279480344266	0.850001727754698	0.790395710461977	0.959963102662115	0.506996333096614	0.599717578622658	0.353503348997766	0.741801070590123	0.711641716060751	0.883682353467399	0.711641716060751	0.815862957343658	0.683800722444319	0.300941133378563	0.606012133194186	0.542404482194295	0.66474671622581	0.943874015816276	0.648815541337243	0.572694268188768	0.448533301936742	0.826988129948239	0.74883416141216	0.799125320876174	0.784916091921552	0.771474928896612	0.164866955393935	0.599717578622658	0.353503348997766	0.606012133194186	0.383128341839342	0.593630202742588	0.929528970819238	0.824567918999137	0.818909512647608
Bacteria_Massilia	0.23180969720616	0.110960214260877	0.248290565817018	0.949635304173862	0.0054165502195917	0.181910259045814	0.722897325279118	0.732452863386731	0.205895992093551	0.181910259045814	0.110960214260877	0.147466655311326	0.349711040542327	0.289471667212401	3.508982358555e-101	0.200945350816293	0.0820974722398267	0.624803418962795	0.631582389302713	0.445523125106184	0.80536884128167	0.923298422858972	0.200230728234891	0.0493533368512873	0.917611473892377	0.448533301936742	0.184364967853732	0.153327954166256	0.877588297086102	0.119949380155305	0.826988129948239	0.560556339583485	0.917611473892377	0.365341053988133	0.861878084757272	0.378908352516031	0.424645209365944	0.318062283198275	0.200230728234891	0.725338132568428	0.943874015816276	0.894796199776229	0.869227755454161	0.308480631666501	0.313271315073932	0.725338132568428	0.114397523516054	0.894796199776229	0.246651159975166	0.378908352516031	0.606012133194186	0.205895992093551	0.0786302311543805	0.0180500879415	0.00114034991756467	0.052847120844311
Bacteria_Devosia	0.647916329466507	0.629620441872815	0.186554374154164	0.959699764598947	0.949635304173862	0.685065762656897	0.771028565288177	0.919489908382186	0.919489908382186	0.0619510067141686	0.0322871037701236	0.00163551114354076	0.940021721232858	0.861878084757272	0.460809420685057	3.508982358555e-101	0.0775040817838306	0.560556339583485	0.790395710461977	0.18058613667142	0.466700863200086	0.875256826090627	0.0284282685593447	0.286216315240511	0.466700863200086	0.378908352516031	0.683800722444319	0.318062283198275	0.489950950242857	0.261903194369774	0.365341053988133	0.370050616402826	0.766057157930207	0.333538819978382	0.955153184954841	0.401038337612488	0.418885986712828	0.843316076654186	0.0996915057719242	0.389746602007121	0.587968278519916	0.9779118886243	0.636152811321768	0.306023517462338	0.572694268188768	0.970361198064865	0.149993565384016	0.839067752454378	0.168639145343066	0.43688172077767	0.790395710461977	0.647916329466507	0.558497373248601	0.979844227761598	0.624451597260178	0.861878084757272
Bacteria_Kribbella	0.0619510067141686	0.0952932131535264	0.253940016323671	0.361816103815889	0.200945350816293	0.181910259045814	0.567196704580345	0.289471667212401	0.308284456820055	0.0556545171611585	0.05769884126896	0.00163551114354076	0.295665361004378	0.675711529221304	0.00477224522269125	0.00419023296029814	3.508982358555e-101	0.296369066509905	0.869227755454161	0.00612776678882009	0.327789306841173	0.894796199776229	0.0152403565191169	0.114397523516054	0.959963102662115	0.660689165506052	0.338829191641575	0.0847374220111254	0.296369066509905	0.0152403565191169	0.510673055998336	0.683800722444319	0.917611473892377	0.815862957343658	0.736616204287644	0.0733874457290381	0.0898890997810149	0.372892121004281	0.0237896879060278	0.736616204287644	0.412759792471274	0.696418551678806	0.725338132568428	0.0456422829001678	0.108539365505568	0.784916091921552	0.00709583941478107	0.833086644573862	0.0284282685593447	0.238065924102641	0.996299682375185	0.0664263123251896	0.0155928314211756	0.196071678434199	0.367961090543487	0.397807297776843
Bacteria_Mycobacterium	0.253940016323671	0.515881681707039	0.558497373248601	0.327789306841173	0.800295987397055	0.17284974708034	0.685065762656897	0.524284360046553	0.869491525545095	0.159823629986967	0.295665361004378	0.216028925341955	0.196071678434199	0.919489908382186	0.368846291783931	0.295665361004378	0.081250980755495	3.508982358555e-101	0.361816103815889	0.647916329466507	0.341173757990082	0.863993936350016	0.43688172077767	0.584372595707037	0.629620441872815	0.877588297086102	0.631582389302713	0.418885986712828	0.500658061451297	0.654655771911852	0.0969213833806507	0.696418551678806	0.23180969720616	0.850001727754698	1	0.370050616402826	0.184364967853732	0.940021721232858	0.587968278519916	0.711641716060751	0.560556339583485	0.705990429525549	0.731431437262249	0.510673055998336	0.306023517462338	0.119949380155305	0.677406891732555	0.863993936350016	0.276186736798318	0.542404482194295	0.987334418935545	0.139595129372145	0.0411585803869344	0.242719046801668	0.474006936263261	0.577854599547112
Bacteria_Microbacterium	0.00176986864214427	0.277316780368384	0.159823629986967	0.435392673515537	0.790510794155268	0.00777025135866845	0.397702945903273	0.301936351322549	0.00163551114354076	0.899446993472087	0.761334126190767	0.237225438237234	0.0134020067121818	0.466795072489112	0.375950515973805	0.593630202742588	0.732452863386731	0.618331147253776	3.508982358555e-101	0.265472685710278	0.033655357815007	0.0926140451935627	0.741801070590123	0.790395710461977	0.705990429525549	0.771474928896612	0.759584145365067	0.869227755454161	0.833086644573862	0.759584145365067	0.991763249043596	0.466700863200086	0.731431437262249	0.683800722444319	0.778054798123122	0.766057157930207	0.934915907504318	0.0712853305064292	0.934915907504318	0.448533301936742	0.252950988769879	0.212346705282313	0.683800722444319	0.286216315240511	0.671260127232503	0.418885986712828	0.991763249043596	0.111331094637097	0.943874015816276	0.736616204287644	0.677406891732555	0.0054165502195917	0.124715442236571	0.0054165502195917	0.510934678201265	0.272777168413286
Bacteria_Mesorhizobium	0.939577904012878	0.327789306841173	0.435392673515537	0.647916329466507	0.081250980755495	0.685065762656897	0.703901001626162	0.829812095442519	0.761334126190767	0.295665361004378	0.216028925341955	0.000153235570905647	0.979844227761598	0.308284456820055	0.186554374154164	0.0284325221487085	0.0926140451935627	0.821509135620294	0.529880313716455	3.508982358555e-101	0.925883182585155	0.577854599547112	0.0511258582086674	0.208018664794675	0.821509135620294	0.875256826090627	0.233466113228027	0.338829191641575	0.233466113228027	0.168639145343066	0.699619854043498	0.372892121004281	0.718378492226758	0.696418551678806	0.925883182585155	0.281361327454863	0.322984346762531	0.923298422858972	0.0369447900069597	0.431417993581192	0.925883182585155	0.683800722444319	0.753428861482897	0.271175278757964	0.349711040542327	0.877588297086102	0.0629721669758181	0.560556339583485	0.160864853391004	0.699619854043498	0.725338132568428	1	0.0641603863145405	0.969769876154569	0.423049358314221	0.763109900568086
