TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10	TABS1	TABS2	TABS3	TABS4	TABS5	TAE0BS1	TAE0BS2	TAE0BS3	TAE0BS4	TAE0BS5	TAE0D1	TAE0D4	TAE0D5	TAE0D7	TAE0D9	TAE0H6	TAE0H7	TAE0H8	TAE0H9	TAE0H10
bacOTU_1	8641.35812112691	0.497834420271818	51.7026207880193	2.25733634311512	7755.52105763934	1.06269925611052	54.7243699166583	3062.69068005118	0.580484123759215	0.610612444281614	0	0	0.617856039542787	1.80158539514773	0	0.606943432872056	0	0	0.885896527285613	1.47333267851881	2.96721230404035	2.90711759290663	2.97132669737038	3.36409073433295	3.44895545920378	2.35106032820802	2.82127239384963	4.23210758957961	4.23190859077444	2.35117088309978	8621.27339415029	10.8148775097569	8029.34123289604	52.1935392862181	1.41063619692481	1.41063619692481	6.11275685334086	2.35106032820802	2.82127239384963	1.88084826256642
bacOTU_8	108.316408894444	170.757206153233	79.6339216735009	37.8103837471783	46.0714106865642	58.4484590860786	75.3087659403555	42.3186694223009	241.481395483834	174.02454662026	661.174482467258	193.106819848448	45.1034908866234	44.439106413644	321.639411006311	89.8276280650643	460.750853242321	200.159728461615	61.1268603827073	365.877615165504	8.40710152811434	5.81423518581327	4.45699004605556	31.2379853902345	2.46353961371699	4.70212065641604	10.8148775097569	4.23210758957961	23.0403912164386	2.82140505971974	126.492993510768	29.6233601354211	34.7956928574787	55.9552358113509	206.893308882306	57.3658720082757	321.625052898857	169.746555696619	46.5509944985188	239.808153477218
bacOTU_13	71.8637712857366	215.562303977697	87.9538836393891	141.083521444695	8.01241924983725	80.2337938363443	304.247414399036	266.70603287078	115.516340628084	81.8220675337363	111.956062526405	54.7543387924713	19.7713932653692	75.6665865962047	17.6426681142702	54.017965525613	68.259385665529	39.9321154038135	23.0333097094259	31.4310971417346	16.3196676722219	5.32971558699549	7.42831674342594	11.5340253748558	8.86874260938116	11.2850895753985	7.99360511590727	4.23210758957961	15.9872102318145	14.1070252985987	39.9699050126963	138.712559364273	4.23190859077444	301.87614614191	147.176376545822	61.5977805990502	76.6445666995815	39.4978135138948	19.2786946913058	46.5509944985188
bacOTU_10	55.1997083788991	239.956190571016	45.7597908123849	158.013544018059	19.0294957183635	54.7290116896918	365.498544030525	113.669914378506	178.789110117838	86.7069670879893	222.855935783692	133.952578831582	22.2428174235403	18.6163824165265	61.0707742417046	73.4401553775188	281.569965870307	47.4193870420286	73.5294117647059	176.308810529418	47.9699322486524	60.5649498522215	20.3040657653642	39.8885044213764	25.6208119826567	50.3126910236517	57.8360840739173	22.5712404777579	31.9744204636291	19.7498354180382	63.4816138436942	160.342314383787	18.8084826256642	376.169652513283	143.884892086331	59.2467202708421	227.582639770537	47.0212065641604	95.4530493252457	105.327502703719
bacOTU_3	47.3884288913191	520.236969184049	533.666131811969	1132.61851015801	357.053432820872	1418.17215727949	634.601867657395	585.080208640882	1075.05659720207	260.120901263968	177.43979721166	57.687606942068	33.9820821748533	36.0317079029546	91.6061613625568	189.366351056082	255.972696245734	34.9406009783368	115.16654854713	53.5310873195167	11.8688492161614	13.5665487668976	0.990442232456792	29.7962322183775	23.1572723689397	7.52339305026567	15.0467861005313	1.88093670647983	20.6893308882306	12.6963227687388	53.1364619580551	1133.21107819627	322.565477030141	571.777871820191	858.60723186157	170.216767762261	225.231579442328	29.1531480697795	87.4594442093384	46.0807824328772
bacOTU_5	46.3469249596417	307.661671727983	220.478992096036	483.634311512415	91.1412689668987	600.9564293305	376.543829701777	373.978939080799	324.490625181401	95.2555413079318	276.721588508661	59.1542410168663	302.749459375965	438.385779485948	42.070977810952	31.5610585093469	101.32252559727	47.9185384845762	85.0460666194189	22.5911010706217	2.47267692003363	9.69039197635544	0.495221116228396	4.80584390618993	0.985415845486795	4.70212065641604	13.1659378379649	0.940468353239914	7.99360511590727	1.41070252985987	29.1545189504373	443.880189965675	71.9424460431655	350.307988902995	370.527107725584	55.9552358113509	100.625382047303	49.8424789580101	72.8828701744487	33.3850566605539
bacOTU_9	31.2451179503203	132.921790212575	158.079277351875	119.074492099323	14.0217336872152	118.490967056323	122.000200823376	110.717449069973	198.525570325652	424.375648775722	209.125475285171	287.949156685407	204.510349088662	246.21667067019	154.034063920744	100.145666423889	181.847269624573	209.643605870021	105.421686746988	57.9510853550732	7.41803076010089	26.1640583361597	2.47610558114198	14.4175317185698	6.40520299566417	10.3446654441153	23.9808153477218	1.88093670647983	15.9872102318145	4.70234176619957	31.9759240101571	153.759345464805	16.4574222974562	168.806131565336	247.801758593125	153.759345464805	237.927305214652	256.265575774674	143.414680020689	86.0488080124136
bacOTU_6	30.2036140186429	15.9307014486982	1982.52807987163	40.0677200902935	136.711903450348	79.1710945802338	58.2387789938749	16.2385591969294	46.4387299007372	397.508701227331	20.595690747782	80.6648741139086	324.992276799506	1665.26543358155	3.39282079120581	163.874726875455	38.929180887372	52.9100529100529	7.0871722182849	40.7622041056871	16.8142030562287	3.39163719172441	3.96176892982717	4.32525951557093	7.88332676389436	9.87445337847369	5.64254478769925	5.64281011943948	5.64254478769925	3.2916392363397	30.0949873036772	33.3850566605539	112.850895753985	59.7169323364838	33.3850566605539	165.984859171486	35.2659049231203	60.657356467767	19.2786946913058	49.8424789580101
bacOTU_18	29.6828620528042	65.7141434758799	71.9082427051762	80.1354401805869	8.51319545295208	62.6992561105207	157.646350035144	95.9551225273103	53.985023509607	40.9110337668682	118.293198141107	130.041554632119	71.0534445474205	9.00792697573865	8.8213340571351	26.0985676134984	122.653583617747	36.9372067485275	15.946137491141	53.5310873195167	7.41803076010089	2.90711759290663	3.46654781359877	4.80584390618993	4.43437130469058	9.40424131283209	7.52339305026567	7.05351264929935	4.23190859077444	4.23210758957961	34.3270948932568	79.9360511590727	12.6957257723233	180.561433206376	61.1275685334086	26.8020877415714	151.408285136597	44.6701462359524	31.0339963323459	77.1147787652231
bacOTU_52	24.9960943602562	13.4415293473391	1.18856599512688	1.12866817155756	0	149.840595111583	79.8272918967768	0	7.5462936088698	22.5926604384197	8.44951415293621	54.2654607675385	1.23571207908557	1.20105693009849	2.71425663296465	0	7.46587030716724	14.4753918338824	18.6038270729979	31.9222080345742	1.48360615202018	0.969039197635544	0.495221116228396	0	0	0	1.88084826256642	0	0	0	20.6903037712781	2.82127239384963	0	65.8296891898246	7.05318098462407	0	8.93402924719048	17.868058494381	15.0467861005313	29.6233601354211
