Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Rhizobium	Bacteria_Flavobacterium	Bacteria_Variovorax	Bacteria_Lentzea	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Actinoplanes	Bacteria_Pseudoxanthomonas	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Lysobacter	Bacteria_Microbacterium	Bacteria_Massilia	Bacteria_Herbaspirillum	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Aeromicrobium	Bacteria_Sphingopyxis	Bacteria_Steroidobacter	Bacteria_Caulobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Agromyces	Bacteria_Shinella	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Pantoea	Bacteria_Solirubrobacter	Bacteria_Bradyrhizobium	Bacteria_Bosea	Bacteria_Couchioplanes	Bacteria_Cellulomonas	Bacteria_Polaromonas	Bacteria_Galbitalea	Bacteria_Burkholderia	Bacteria_Rhodanobacter	Bacteria_Glycomyces	Bacteria_Xanthomonas	Bacteria_Bacillus	Bacteria_Rudaibacter	Bacteria_Rhodopseudomonas	Bacteria_Altererythrobacter	Bacteria_Pseudonocardia	Bacteria_Phycicoccus	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Podospora	Fungi_Myrmecridium	Fungi_Fusarium	Fungi_Bipolaris
Bacteria_Microbacterium	0.885714285714286	0.410714285714286	0.839285714285714	0.885714285714286	0.682142857142857	0.692857142857143	0.678571428571428	0.907142857142857	0.485714285714286	0.489285714285714	0.853571428571429	0.321428571428571	0.839285714285714	0.685714285714286	0.553571428571428	0.735714285714286	0.732142857142857	1	0.664285714285714	0.628571428571428	0.464285714285714	0.775	0.521428571428571	0.885714285714286	0.521428571428571	0.653571428571428	0.228571428571429	0.3	0.592857142857143	0.582142857142857	0.171428571428571	0.289285714285714	0.157142857142857	0.592857142857143	0.639285714285714	0.653571428571428	0.182142857142857	0.5	0.292857142857143	-0.0214285714285714	0.803571428571428	0.339589054278612	0.814285714285714	0.792857142857143	0.807142857142857	-0.178571428571429	0.789285714285714	0.535714285714286	0.692857142857143	0.410714285714286	0.828571428571429	0.721428571428571	0.746428571428571	0.360714285714286	0.889285714285714	0.860714285714286
Bacteria_Massilia	0.85	0.0928571428571428	0.775	0.832142857142857	0.917857142857143	0.585714285714286	0.778571428571428	0.814285714285714	0.7	0.739285714285714	0.857142857142857	0.610714285714286	0.735714285714286	0.871428571428571	0.85	0.721428571428571	0.628571428571428	0.664285714285714	1	0.528571428571428	0.792857142857143	0.414285714285714	0.8	0.592857142857143	0.692857142857143	0.907142857142857	0.653571428571428	0.703571428571428	0.732142857142857	0.910714285714286	0.653571428571428	0.425	0.114285714285714	0.725	0.8	0.739285714285714	0.582142857142857	0.675	0.614285714285714	0.432142857142857	0.603571428571428	0.502234338169947	0.625	0.739285714285714	0.732142857142857	0.335714285714286	0.714285714285714	0.725	0.560714285714286	0.710714285714286	0.575	0.510714285714286	0.635714285714286	0.296428571428571	0.721428571428571	0.771428571428571
Bacteria_Herbaspirillum	0.682142857142857	0.582142857142857	0.810714285714286	0.728571428571428	0.639285714285714	0.75	0.575	0.742857142857143	0.403571428571428	0.65	0.6	0.207142857142857	0.735714285714286	0.653571428571428	0.492857142857143	0.610714285714286	0.767857142857143	0.628571428571428	0.528571428571428	1	0.671428571428571	0.767857142857143	0.578571428571428	0.703571428571428	0.803571428571428	0.564285714285714	0.364285714285714	0.478571428571428	0.7	0.560714285714286	0.364285714285714	0.721428571428571	0.0928571428571428	0.592857142857143	0.671428571428571	0.771428571428571	0.317857142857143	0.532142857142857	0.428571428571428	0.335714285714286	0.782142857142857	0.403932243510349	0.8	0.564285714285714	0.725	0.214285714285714	0.657142857142857	0.535714285714286	0.596428571428571	0.535714285714286	0.642857142857143	0.489285714285714	0.857142857142857	0.553571428571428	0.467857142857143	0.585714285714286
Bacteria_Mesorhizobium	0.689285714285714	0.0821428571428571	0.682142857142857	0.696428571428571	0.739285714285714	0.457142857142857	0.442857142857143	0.717857142857143	0.678571428571428	0.960714285714286	0.689285714285714	0.653571428571428	0.582142857142857	0.903571428571428	0.9	0.75	0.571428571428571	0.464285714285714	0.792857142857143	0.671428571428571	1	0.289285714285714	0.935714285714286	0.425	0.760714285714286	0.853571428571429	0.582142857142857	0.789285714285714	0.871428571428571	0.767857142857143	0.75	0.628571428571428	-0.0178571428571429	0.853571428571429	0.939285714285714	0.567857142857143	0.471428571428571	0.8	0.692857142857143	0.635714285714286	0.710714285714286	0.680965419369217	0.582142857142857	0.446428571428571	0.778571428571428	0.564285714285714	0.446428571428571	0.646428571428571	0.585714285714286	0.889285714285714	0.489285714285714	0.578571428571428	0.696428571428571	0.257142857142857	0.446428571428571	0.653571428571428
Bacteria_Stenotrophomonas	0.707142857142857	0.635714285714286	0.742857142857143	0.725	0.578571428571428	0.871428571428571	0.746428571428571	0.721428571428571	0.228571428571429	0.321428571428571	0.585714285714286	0.121428571428571	0.785714285714286	0.396428571428571	0.264285714285714	0.478571428571428	0.857142857142857	0.775	0.414285714285714	0.767857142857143	0.289285714285714	1	0.242857142857143	0.8	0.532142857142857	0.382142857142857	0.107142857142857	0.264285714285714	0.385714285714286	0.364285714285714	0.0607142857142857	0.492857142857143	0.125	0.385714285714286	0.346428571428571	0.746428571428571	0.153571428571429	0.267857142857143	0.289285714285714	0.0285714285714286	0.703571428571428	0.189454946071226	0.803571428571428	0.721428571428571	0.575	-0.0857142857142857	0.817857142857143	0.596428571428571	0.553571428571428	0.221428571428571	0.682142857142857	0.389285714285714	0.721428571428571	0.439285714285714	0.696428571428571	0.564285714285714
Bacteria_Aeromicrobium	0.714285714285714	-0.0357142857142857	0.639285714285714	0.682142857142857	0.696428571428571	0.292857142857143	0.435714285714286	0.742857142857143	0.828571428571429	0.953571428571429	0.692857142857143	0.689285714285714	0.492857142857143	0.871428571428571	0.95	0.771428571428571	0.414285714285714	0.521428571428571	0.8	0.578571428571428	0.935714285714286	0.242857142857143	1	0.421428571428571	0.742857142857143	0.828571428571429	0.660714285714286	0.782142857142857	0.925	0.717857142857143	0.775	0.639285714285714	0.0214285714285714	0.925	0.935714285714286	0.446428571428571	0.496428571428571	0.903571428571428	0.55	0.582142857142857	0.653571428571428	0.598749122017553	0.646428571428571	0.439285714285714	0.853571428571429	0.478571428571428	0.464285714285714	0.553571428571428	0.717857142857143	0.953571428571429	0.603571428571428	0.625	0.635714285714286	0.239285714285714	0.557142857142857	0.657142857142857
Bacteria_Sphingopyxis	0.782142857142857	0.642857142857143	0.796428571428571	0.857142857142857	0.657142857142857	0.771428571428571	0.621428571428571	0.842857142857143	0.310714285714286	0.421428571428571	0.767857142857143	0.289285714285714	0.867857142857143	0.657142857142857	0.414285714285714	0.642857142857143	0.785714285714286	0.885714285714286	0.592857142857143	0.703571428571428	0.425	0.8	0.421428571428571	1	0.607142857142857	0.653571428571428	0.296428571428571	0.221428571428571	0.453571428571428	0.603571428571428	0.0464285714285714	0.25	0.307142857142857	0.482142857142857	0.542857142857143	0.692857142857143	0.182142857142857	0.328571428571429	0.446428571428571	0.00714285714285714	0.767857142857143	0.402144932698356	0.782142857142857	0.803571428571428	0.653571428571428	-0.0535714285714286	0.710714285714286	0.632142857142857	0.546428571428571	0.296428571428571	0.767857142857143	0.514285714285714	0.753571428571428	0.385714285714286	0.764285714285714	0.807142857142857
Bacteria_Steroidobacter	0.7	0.45	0.607142857142857	0.753571428571428	0.796428571428571	0.603571428571428	0.639285714285714	0.771428571428571	0.725	0.75	0.721428571428571	0.457142857142857	0.685714285714286	0.714285714285714	0.646428571428571	0.675	0.625	0.521428571428571	0.692857142857143	0.803571428571428	0.760714285714286	0.532142857142857	0.742857142857143	0.607142857142857	1	0.757142857142857	0.775	0.782142857142857	0.775	0.721428571428571	0.657142857142857	0.764285714285714	0.317857142857143	0.782142857142857	0.771428571428571	0.667857142857143	0.6	0.771428571428571	0.585714285714286	0.571428571428571	0.682142857142857	0.43789114893821	0.753571428571428	0.667857142857143	0.735714285714286	0.460714285714286	0.596428571428571	0.689285714285714	0.646428571428571	0.732142857142857	0.703571428571428	0.532142857142857	0.825	0.639285714285714	0.5	0.707142857142857
Bacteria_Caulobacter	0.835714285714286	0.221428571428571	0.739285714285714	0.867857142857143	0.9	0.585714285714286	0.639285714285714	0.835714285714286	0.7	0.814285714285714	0.885714285714286	0.682142857142857	0.764285714285714	0.939285714285714	0.871428571428571	0.846428571428571	0.678571428571428	0.653571428571428	0.907142857142857	0.564285714285714	0.853571428571429	0.382142857142857	0.828571428571429	0.653571428571428	0.757142857142857	1	0.625	0.667857142857143	0.703571428571428	0.885714285714286	0.607142857142857	0.439285714285714	0.282142857142857	0.821428571428571	0.867857142857143	0.664285714285714	0.6	0.7	0.778571428571428	0.467857142857143	0.764285714285714	0.668454243685268	0.646428571428571	0.75	0.757142857142857	0.378571428571429	0.607142857142857	0.807142857142857	0.603571428571428	0.739285714285714	0.635714285714286	0.603571428571428	0.771428571428571	0.214285714285714	0.671428571428571	0.853571428571429
Bacteria_Arthrobacter	0.425	0.1	0.260714285714286	0.417857142857143	0.632142857142857	0.221428571428571	0.467857142857143	0.460714285714286	0.771428571428571	0.542857142857143	0.467857142857143	0.5	0.325	0.503571428571428	0.575	0.403571428571428	0.196428571428571	0.228571428571429	0.653571428571428	0.364285714285714	0.582142857142857	0.107142857142857	0.660714285714286	0.296428571428571	0.775	0.625	1	0.735714285714286	0.642857142857143	0.635714285714286	0.764285714285714	0.525	0.392857142857143	0.614285714285714	0.603571428571428	0.407142857142857	0.621428571428571	0.710714285714286	0.478571428571428	0.682142857142857	0.264285714285714	0.18588032444724	0.371428571428571	0.421428571428571	0.453571428571428	0.642857142857143	0.317857142857143	0.532142857142857	0.389285714285714	0.685714285714286	0.410714285714286	0.278571428571429	0.425	0.55	0.314285714285714	0.435714285714286
