Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Rhizobium	Bacteria_Flavobacterium	Bacteria_Variovorax	Bacteria_Lentzea	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Actinoplanes	Bacteria_Pseudoxanthomonas	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Lysobacter	Bacteria_Microbacterium	Bacteria_Massilia	Bacteria_Herbaspirillum	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Aeromicrobium	Bacteria_Sphingopyxis	Bacteria_Steroidobacter	Bacteria_Caulobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Agromyces	Bacteria_Shinella	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Pantoea	Bacteria_Solirubrobacter	Bacteria_Bradyrhizobium	Bacteria_Bosea	Bacteria_Couchioplanes	Bacteria_Cellulomonas	Bacteria_Polaromonas	Bacteria_Galbitalea	Bacteria_Burkholderia	Bacteria_Rhodanobacter	Bacteria_Glycomyces	Bacteria_Xanthomonas	Bacteria_Bacillus	Bacteria_Rudaibacter	Bacteria_Rhodopseudomonas	Bacteria_Altererythrobacter	Bacteria_Pseudonocardia	Bacteria_Phycicoccus	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Podospora	Fungi_Myrmecridium	Fungi_Fusarium	Fungi_Bipolaris
Bacteria_Chryseobacterium	0.589285714285714	0.25	0.603571428571428	0.864285714285714	0.392857142857143	0.367857142857143	-0.125	0.667857142857143	-0.257142857142857	-0.0928571428571428	1	-0.15	0.457142857142857	0.0535714285714286	0.292857142857143	0.385714285714286	0.517857142857143	0.667857142857143	0.489285714285714	0.221428571428571	-0.0428571428571429	0.4	0.0607142857142857	0.639285714285714	-0.146428571428571	0.646428571428571	-0.175	0.0642857142857143	0.1	-0.0142857142857143	-0.160714285714286	-0.025	0.103571428571429	-0.0392857142857143	0.171428571428571	0.164285714285714	-0.0964285714285714	0.025	-0.114285714285714	-0.278571428571429	0.0857142857142857	0.43789114893821	0.289285714285714	0.275	0.382142857142857	-0.421428571428571	0.321428571428571	-0.367857142857143	0.0214285714285714	0.0107142857142857	0.785714285714286	0.517857142857143	0.478571428571428	0.214285714285714	0.475	0.844366288457481
Bacteria_Actinoplanes	-0.153571428571429	0.0428571428571429	-0.367857142857143	-0.0892857142857143	-0.025	-0.075	0.189285714285714	0.0607142857142857	0.628571428571428	0.546428571428571	-0.15	1	0.0714285714285714	0.55	0.364285714285714	0.239285714285714	-0.246428571428571	-0.075	0.364285714285714	-0.257142857142857	0.275	-0.35	0.460714285714286	-0.217857142857143	0.489285714285714	0.225	0.614285714285714	0.614285714285714	0.292857142857143	0.564285714285714	0.657142857142857	0.0821428571428571	0.532142857142857	0.478571428571428	0.464285714285714	-0.128571428571429	0.607142857142857	0.482142857142857	0.503571428571428	0.796428571428571	0.025	0.300268216414773	-0.175	0.207142857142857	0.107142857142857	0.703571428571428	-0.15	0.485714285714286	0.45	0.521428571428571	0.0428571428571429	0.0642857142857143	-0.0857142857142857	0.0321428571428571	0.135714285714286	0.182468986064964
Bacteria_Pseudoxanthomonas	0.157142857142857	0.553571428571428	0.325	0.471428571428571	0.164285714285714	0.792857142857143	0.142857142857143	0.303571428571428	-0.339285714285714	-0.189285714285714	0.457142857142857	0.0714285714285714	1	0.1	-0.207142857142857	-0.135714285714286	0.614285714285714	0.414285714285714	0.0357142857142857	0.360714285714286	-0.125	0.525	-0.292857142857143	0.839285714285714	0.0642857142857143	0.339285714285714	0	-0.160714285714286	-0.335714285714286	0.235714285714286	-0.396428571428571	-0.364285714285714	0.460714285714286	-0.382142857142857	-0.117857142857143	0.439285714285714	-0.292857142857143	-0.492857142857143	0.553571428571428	0.00714285714285714	0.192857142857143	0.316354013722707	-0.0464285714285714	0.575	-0.0857142857142857	0.00357142857142857	0.0571428571428571	0.332142857142857	-0.275	-0.278571428571429	0.214285714285714	-0.167857142857143	0.0357142857142857	-0.107142857142857	0.0821428571428571	0.466905934930937
Bacteria_Devosia	0.0178571428571429	-0.142857142857143	0.321428571428571	0.107142857142857	0.0964285714285714	-0.107142857142857	-0.05	-0.0678571428571429	0.489285714285714	0.785714285714286	0.0535714285714286	0.55	0.1	1	0.642857142857143	0.196428571428571	-0.182142857142857	-0.164285714285714	0.346428571428571	0.175	0.628571428571428	-0.332142857142857	0.792857142857143	0.00714285714285714	0.389285714285714	0.496428571428571	0.407142857142857	0.278571428571429	0.446428571428571	0.407142857142857	0.453571428571428	0.314285714285714	0.289285714285714	0.325	0.739285714285714	-0.00357142857142857	0.596428571428571	0.310714285714286	0.517857142857143	0.485714285714286	-0.0178571428571429	0.462913500306108	0.182142857142857	-0.075	0.417857142857143	0.414285714285714	-0.246428571428571	0.153571428571429	0.35	0.610714285714286	0.142857142857143	0.228571428571429	0.310714285714286	-0.075	0.00357142857142857	0.143112930247031
Bacteria_Kribbella	0.514285714285714	-0.425	0.410714285714286	0.421428571428571	0.314285714285714	-0.325	-0.142857142857143	0.303571428571428	0.403571428571428	0.760714285714286	0.292857142857143	0.364285714285714	-0.207142857142857	0.642857142857143	1	0.435714285714286	0.125	0.15	0.553571428571428	0.0214285714285714	0.689285714285714	-0.235714285714286	0.842857142857143	-0.146428571428571	-0.0392857142857143	0.557142857142857	0.1	0.335714285714286	0.796428571428571	0.0321428571428571	0.592857142857143	0.482142857142857	-0.0892857142857143	0.675	0.817857142857143	-0.235714285714286	0.467857142857143	0.596428571428571	0.0428571428571429	0.142857142857143	0.239285714285714	0.41108148675832	0.357142857142857	-0.217857142857143	0.846428571428571	0.103571428571429	0	-0.207142857142857	0.560714285714286	0.860714285714286	0.539285714285714	0.660714285714286	0.671428571428571	-0.0535714285714286	0.3	0.354204502361401
Bacteria_Mycobacterium	0.317857142857143	0.175	0.196428571428571	0.339285714285714	-0.0571428571428571	-0.271428571428571	-0.160714285714286	0.114285714285714	0.360714285714286	0.282142857142857	0.385714285714286	0.239285714285714	-0.135714285714286	0.196428571428571	0.435714285714286	1	-0.0821428571428571	0.292857142857143	0.321428571428571	-0.160714285714286	0.135714285714286	-0.214285714285714	0.328571428571429	0.00714285714285714	0.121428571428571	0.317857142857143	0.0607142857142857	0.253571428571429	0.189285714285714	0.160714285714286	0.335714285714286	0.321428571428571	0.278571428571429	0.428571428571428	0.282142857142857	0.0857142857142857	0.432142857142857	0.592857142857143	-0.114285714285714	0.171428571428571	0.0964285714285714	0.630920716633421	0.178571428571429	0.0535714285714286	0.25	0.0571428571428571	0.560714285714286	-0.196428571428571	0.321428571428571	0.235714285714286	0.360714285714286	0.507142857142857	0.367857142857143	0.0821428571428571	0.342857142857143	0.284436948865973
Bacteria_Lysobacter	0.482142857142857	0.164285714285714	0.478571428571428	0.571428571428571	0.585714285714286	0.642857142857143	0.221428571428571	0.464285714285714	-0.421428571428571	-0.0607142857142857	0.517857142857143	-0.246428571428571	0.614285714285714	-0.182142857142857	0.125	-0.0821428571428571	1	0.475	0.167857142857143	0.403571428571428	0.164285714285714	0.714285714285714	-0.160714285714286	0.607142857142857	-0.303571428571428	0.357142857142857	-0.285714285714286	-0.103571428571429	-0.00714285714285714	-0.192857142857143	-0.203571428571429	0.0178571428571429	-0.0428571428571429	-0.0571428571428571	-0.0535714285714286	0.275	-0.342857142857143	-0.3	0.214285714285714	-0.321428571428571	0.492857142857143	0.194816878507204	0.178571428571429	0.353571428571428	0.303571428571428	-0.178571428571429	0.132142857142857	0.142857142857143	-0.121428571428571	0.0392857142857143	0.435714285714286	0.196428571428571	0.539285714285714	-0.1	0.385714285714286	0.529517841914013
Bacteria_Microbacterium	0.782142857142857	0.325	0.403571428571428	0.667857142857143	0.0535714285714286	0.367857142857143	0.178571428571429	0.760714285714286	-0.05	-0.3	0.667857142857143	-0.075	0.414285714285714	-0.164285714285714	0.15	0.292857142857143	0.475	1	0.232142857142857	0.121428571428571	-0.314285714285714	0.578571428571428	-0.1	0.671428571428571	-0.221428571428571	0.15	-0.189285714285714	-0.232142857142857	0.192857142857143	-0.192857142857143	-0.217857142857143	-0.142857142857143	0.125	0.228571428571429	0.0285714285714286	0.121428571428571	-0.228571428571429	0.0571428571428571	-0.239285714285714	-0.371428571428571	0.446428571428571	0.0804289865396712	0.489285714285714	0.575	0.460714285714286	-0.507142857142857	0.510714285714286	-0.228571428571429	0.328571428571429	-0.0142857142857143	0.657142857142857	0.446428571428571	0.110714285714286	0.175	0.585714285714286	0.552773693079156
Bacteria_Massilia	0.257142857142857	-0.371428571428571	0.385714285714286	0.478571428571428	0.625	-0.00357142857142857	0.0178571428571429	0.367857142857143	0.228571428571429	0.339285714285714	0.489285714285714	0.364285714285714	0.0357142857142857	0.346428571428571	0.553571428571428	0.321428571428571	0.167857142857143	0.232142857142857	1	-0.225	0.285714285714286	-0.0857142857142857	0.507142857142857	-0.00714285714285714	-0.0214285714285714	0.717857142857143	0.235714285714286	0.45	0.503571428571428	0.460714285714286	0.514285714285714	-0.0142857142857143	-0.0857142857142857	0.253571428571429	0.492857142857143	0.185714285714286	0.278571428571429	0.264285714285714	0.0678571428571429	0.285714285714286	-0.239285714285714	0.355674851586546	-0.0285714285714286	0.0892857142857143	0.414285714285714	0.15	0.0678571428571429	-0.103571428571429	0.0607142857142857	0.503571428571428	0.339285714285714	0.421428571428571	0.235714285714286	0.232142857142857	0.642857142857143	0.697675534954274
Bacteria_Herbaspirillum	0.146428571428571	0.396428571428571	0.417857142857143	0.246428571428571	0.196428571428571	0.589285714285714	0.0964285714285714	0.239285714285714	-0.121428571428571	0.2	0.221428571428571	-0.257142857142857	0.360714285714286	0.175	0.0214285714285714	-0.160714285714286	0.403571428571428	0.121428571428571	-0.225	1	0.417857142857143	0.642857142857143	0.196428571428571	0.460714285714286	0.0821428571428571	0.1	-0.1	-0.0464285714285714	0.0571428571428571	-0.217857142857143	-0.164285714285714	0.307142857142857	0.0285714285714286	-0.0285714285714286	0.135714285714286	0.342857142857143	-0.114285714285714	-0.0678571428571429	0.242857142857143	-0.00357142857142857	0.410714285714286	0.101876716283584	0.432142857142857	-0.0785714285714286	0.296428571428571	0.025	0.0214285714285714	0.121428571428571	0	0.0714285714285714	0.171428571428571	0.189285714285714	0.45	0.310714285714286	-0.0821428571428571	-0.0125223813966152
Bacteria_Mesorhizobium	-0.0178571428571429	-0.278571428571429	0.257142857142857	0.110714285714286	0.482142857142857	-0.0428571428571429	-0.0535714285714286	0.0428571428571429	0.289285714285714	0.864285714285714	-0.0428571428571429	0.275	-0.125	0.628571428571428	0.689285714285714	0.135714285714286	0.164285714285714	-0.314285714285714	0.285714285714286	0.417857142857143	1	-0.142857142857143	0.775	-0.257142857142857	0.175	0.5	0.135714285714286	0.5	0.517857142857143	0.15	0.557142857142857	0.535714285714286	-0.0785714285714286	0.45	0.764285714285714	0.0214285714285714	0.396428571428571	0.392857142857143	0.464285714285714	0.432142857142857	0.321428571428571	0.380697202954444	0.0571428571428571	-0.396428571428571	0.55	0.5	-0.271428571428571	0.210714285714286	0.2	0.75	0.0178571428571429	0.475	0.660714285714286	0.0607142857142857	-0.0321428571428571	0.0679786418673396
Bacteria_Stenotrophomonas	0.421428571428571	0.485714285714286	0.378571428571429	0.364285714285714	0.289285714285714	0.775	0.467857142857143	0.457142857142857	-0.289285714285714	-0.296428571428571	0.4	-0.35	0.525	-0.332142857142857	-0.235714285714286	-0.214285714285714	0.714285714285714	0.578571428571428	-0.0857142857142857	0.642857142857143	-0.142857142857143	1	-0.289285714285714	0.685714285714286	-0.125	-0.1	-0.175	-0.228571428571429	-0.0714285714285714	-0.260714285714286	-0.325	0.075	-0.0107142857142857	-0.121428571428571	-0.328571428571429	0.407142857142857	-0.328571428571429	-0.275	-0.0357142857142857	-0.321428571428571	0.428571428571428	-0.148346797395394	0.496428571428571	0.460714285714286	0.15	-0.253571428571429	0.342857142857143	0.139285714285714	0.0142857142857143	-0.221428571428571	0.357142857142857	0.0464285714285714	0.2	0.303571428571428	0.385714285714286	0.246869804676128
Bacteria_Aeromicrobium	0.185714285714286	-0.403571428571428	0.289285714285714	0.128571428571429	0.253571428571429	-0.3	-0.121428571428571	0.121428571428571	0.603571428571428	0.846428571428571	0.0607142857142857	0.460714285714286	-0.292857142857143	0.792857142857143	0.842857142857143	0.328571428571429	-0.160714285714286	-0.1	0.507142857142857	0.196428571428571	0.775	-0.289285714285714	1	-0.239285714285714	0.171428571428571	0.489285714285714	0.314285714285714	0.410714285714286	0.742857142857143	0.142857142857143	0.678571428571428	0.464285714285714	-0.0392857142857143	0.653571428571428	0.857142857142857	-0.135714285714286	0.571428571428571	0.625	0.2	0.435714285714286	0.0821428571428571	0.377122581330459	0.3	-0.353571428571428	0.7	0.35	-0.175	-0.0392857142857143	0.489285714285714	0.9	0.257142857142857	0.542857142857143	0.503571428571428	0.146428571428571	0.217857142857143	0.143112930247031
Bacteria_Sphingopyxis	0.482142857142857	0.557142857142857	0.542857142857143	0.542857142857143	0.1	0.664285714285714	0.103571428571429	0.446428571428571	-0.285714285714286	-0.35	0.639285714285714	-0.217857142857143	0.839285714285714	0.00714285714285714	-0.146428571428571	0.00714285714285714	0.607142857142857	0.671428571428571	-0.00714285714285714	0.460714285714286	-0.257142857142857	0.685714285714286	-0.239285714285714	1	-0.0642857142857143	0.264285714285714	-0.0964285714285714	-0.4	-0.214285714285714	-0.0785714285714286	-0.525	-0.246428571428571	0.303571428571428	-0.257142857142857	-0.15	0.335714285714286	-0.35	-0.367857142857143	0.214285714285714	-0.321428571428571	0.271428571428571	0.255585446114955	0.357142857142857	0.542857142857143	0.107142857142857	-0.339285714285714	0.267857142857143	0.0642857142857143	-0.0821428571428571	-0.260714285714286	0.475	0.0428571428571429	0.15	0.05	0.257142857142857	0.46511702330285
Bacteria_Steroidobacter	-0.278571428571429	0.4	-0.225	-0.382142857142857	0.114285714285714	0.135714285714286	0.542857142857143	-0.171428571428571	0.660714285714286	0.275	-0.146428571428571	0.489285714285714	0.0642857142857143	0.389285714285714	-0.0392857142857143	0.121428571428571	-0.303571428571428	-0.221428571428571	-0.0214285714285714	0.0821428571428571	0.175	-0.125	0.171428571428571	-0.0642857142857143	1	0.0178571428571429	0.85	0.592857142857143	0.132142857142857	0.642857142857143	0.492857142857143	0.417857142857143	0.739285714285714	0.267857142857143	0.246428571428571	0.239285714285714	0.714285714285714	0.464285714285714	0.464285714285714	0.714285714285714	0.0357142857142857	-0.0750670541036932	0.0107142857142857	0.367857142857143	-0.285714285714286	0.692857142857143	0.0285714285714286	0.625	0.360714285714286	0.114285714285714	-0.171428571428571	-0.00714285714285714	-0.1	0.442857142857143	-0.2	-0.150268576759382
Bacteria_Caulobacter	0.178571428571429	-0.160714285714286	0.460714285714286	0.6	0.632142857142857	0.15	-0.289285714285714	0.421428571428571	-0.0107142857142857	0.378571428571429	0.646428571428571	0.225	0.339285714285714	0.496428571428571	0.557142857142857	0.317857142857143	0.357142857142857	0.15	0.717857142857143	0.1	0.5	-0.1	0.489285714285714	0.264285714285714	0.0178571428571429	1	0.0785714285714286	0.396428571428571	0.239285714285714	0.310714285714286	0.217857142857143	-0.0678571428571429	0.107142857142857	0.117857142857143	0.65	0.0821428571428571	0.107142857142857	0.121428571428571	0.428571428571428	0.217857142857143	0.0142857142857143	0.67024155449726	-0.167857142857143	-0.0357142857142857	0.410714285714286	0.117857142857143	-0.192857142857143	-0.0357142857142857	-0.110714285714286	0.464285714285714	0.382142857142857	0.546428571428571	0.532142857142857	0.0571428571428571	0.3	0.778176558218229
