Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Rhizobium	Bacteria_Flavobacterium	Bacteria_Variovorax	Bacteria_Lentzea	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Actinoplanes	Bacteria_Pseudoxanthomonas	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Lysobacter	Bacteria_Microbacterium	Bacteria_Massilia	Bacteria_Herbaspirillum	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Aeromicrobium	Bacteria_Sphingopyxis	Bacteria_Steroidobacter	Bacteria_Caulobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Agromyces	Bacteria_Shinella	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Pantoea	Bacteria_Solirubrobacter	Bacteria_Bradyrhizobium	Bacteria_Bosea	Bacteria_Couchioplanes	Bacteria_Cellulomonas	Bacteria_Polaromonas	Bacteria_Galbitalea	Bacteria_Burkholderia	Bacteria_Rhodanobacter	Bacteria_Glycomyces	Bacteria_Xanthomonas	Bacteria_Bacillus	Bacteria_Rudaibacter	Bacteria_Rhodopseudomonas	Bacteria_Altererythrobacter	Bacteria_Pseudonocardia	Bacteria_Phycicoccus	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Podospora	Fungi_Myrmecridium	Fungi_Fusarium	Fungi_Bipolaris
Bacteria_Chryseobacterium	0.0207943584831617	0.368846291783931	0.0172001380687953	3.24337314334681e-05	0.147466655311326	0.177342146893491	0.657135668186951	0.00650995669471544	0.354860363650609	0.742045009907367	3.508982358555e-101	0.593630202742588	0.0866781266241698	0.849609936777607	0.570572394940502	0.422469503521385	0.237714791861559	0.0909852158797094	0.271778742558287	0.686675268395053	0.945282312153081	0.400873450655698	0.924489952133333	0.114301915008372	0.801054184138308	0.108385155637451	0.757593913693617	0.919518081071894	0.87141711118552	0.98205604604857	0.779183172029786	0.968236856753671	0.866746395234829	0.95000476163646	0.763158035148335	0.773654359273551	0.876247290554678	0.968236856753671	0.851490950425725	0.592532633995255	0.889979293654857	0.346295870238966	0.575072268573935	0.59816978588997	0.427894568106225	0.369044875846996	0.523539135721388	0.449919766726768	0.972627729192115	0.985904863213628	0.000516454747570588	0.0480040773665583	0.0711308082556333	0.443140934823514	0.0735708620459135	7.51153850200563e-05
Bacteria_Actinoplanes	0.584764094941016	0.8794603130259	0.177342146893491	0.751672517350277	0.929528970819238	0.790510794155268	0.499263033238545	0.829812095442519	0.0120795391759058	0.203867719579606	0.79620546646147	3.508982358555e-101	0.910488433736439	0.200032175722643	0.455810591115077	0.656831938011051	0.644474282055772	0.905280592326212	0.455810591115077	0.625707159527041	0.59816978588997	0.477984565585296	0.311830032601192	0.692484180544411	0.271778742558287	0.680967696982451	0.135831543478576	0.135831543478576	0.570572394940502	0.184330531709971	0.0998555224745788	0.894828080040749	0.219626690107556	0.287432809285985	0.306846285524078	0.828861273184428	0.141798312825793	0.282622985038576	0.254496848967981	0.0233753087428471	0.968236856753671	0.558543991356298	0.757593913693617	0.709110637214832	0.861296445761264	0.0673012788980787	0.79620546646147	0.277260585801625	0.326339578226054	0.23299231947443	0.8794603130259	0.819947965319638	0.761334126190767	0.909462117094591	0.629620441872815	0.747449311082562
Bacteria_Pseudoxanthomonas	0.575952600603795	0.0322871037701236	0.237225438237234	0.0760704291503313	0.558497373248601	0.000422077185192351	0.611522228764466	0.271355836003868	0.216028925341955	0.499263033238545	0.316642419049063	0.800295987397055	3.508982358555e-101	0.87141711118552	0.709110637214832	0.817913883214938	0.135831543478576	0.381079682811705	0.954933189499648	0.46088816133162	0.834530094717324	0.228822476790317	0.570572394940502	0.0130923825149016	0.919518081071894	0.49572255316381	1	0.779183172029786	0.501254860967199	0.662779750199008	0.405859442584538	0.455810591115077	0.311830032601192	0.427894568106225	0.845936136373356	0.343381042225791	0.570572394940502	0.266778939138787	0.196216342017621	0.990399657782108	0.730344363024184	0.531916091443411	0.941267075083212	0.172033506110572	0.889979293654857	0.994177417228982	0.928193895427113	0.506520640020046	0.59816978588997	0.592532633995255	0.443140934823514	0.549855554227802	0.899446993472087	0.703901001626162	0.771028565288177	0.304432915630909
Bacteria_Devosia	0.949635304173862	0.611522228764466	0.242719046801668	0.703901001626162	0.732452863386731	0.703901001626162	0.859540943467457	0.810108818710513	0.0641603863145405	0.000516454747570588	0.932803076241755	0.033655357815007	0.722897325279118	3.508982358555e-101	0.110956697891148	0.725016545740501	0.747449311082562	0.773654359273551	0.483503599423832	0.757593913693617	0.123744905572242	0.506520640020046	0.0243543713417782	0.990399657782108	0.416497450610476	0.262279010890613	0.390165928865004	0.592532633995255	0.331335809747706	0.390165928865004	0.321564187277845	0.53460358699278	0.575072268573935	0.51736255312132	0.0469607393007703	0.994177417228982	0.152511982884924	0.540045572481995	0.237714791861559	0.277260585801625	0.97713002184541	0.309356263726391	0.747449311082562	0.905280592326212	0.375161413818946	0.381079682811705	0.644474282055772	0.790674394275085	0.477984565585296	0.139322988327278	0.611522228764466	0.41256617049636	0.259667397337218	0.790510794155268	0.989921406880978	0.806764677023364
Bacteria_Kribbella	0.0498392334714206	0.114295475480522	0.128328646015749	0.117699395855417	0.253940016323671	0.237225438237234	0.611522228764466	0.271355836003868	0.135767996503656	0.000991128611982372	0.289471667212401	0.181910259045814	0.45884280496347	0.00973994469559527	3.508982358555e-101	0.349245626606035	0.657135668186951	0.79620546646147	0.0322871037701236	0.939577904012878	0.00447373445090621	0.662779750199008	0.0123735705105835	0.801054184138308	0.95000476163646	0.192217647641391	0.87141711118552	0.501254860967199	0.0233753087428471	0.959704859811124	0.155613990448011	0.282622985038576	0.885679707943462	0.0861356014427123	0.017752280194289	0.662779750199008	0.302631585623785	0.152511982884924	0.945282312153081	0.806764677023364	0.656831938011051	0.386148257216125	0.466485760734438	0.692484180544411	0.0119912248840952	0.866746395234829	1	0.709110637214832	0.188179110679654	0.00898304196139543	0.0380216562635579	0.00733056983089172	0.00612776678882009	0.849609936777607	0.277316780368384	0.195215783354715
Bacteria_Mycobacterium	0.248290565817018	0.532748148137859	0.482898756271633	0.216028925341955	0.839699868741576	0.327789306841173	0.567196704580345	0.685065762656897	0.186554374154164	0.308284456820055	0.15563079458596	0.390379311920236	0.629620441872815	0.482898756271633	0.104493357044066	3.508982358555e-101	0.771028565288177	0.289471667212401	0.242719046801668	0.567196704580345	0.629620441872815	0.443140934823514	0.512428651963934	0.990399657782108	0.840574704339482	0.52866707279192	0.924489952133333	0.631664159445023	0.736480295742623	0.779183172029786	0.501254860967199	0.523539135721388	0.592532633995255	0.359682394449286	0.586886376535256	0.889979293654857	0.354289791972123	0.155613990448011	0.851490950425725	0.763158035148335	0.876247290554678	0.122117149700125	0.751875473175413	0.932803076241755	0.638322124807427	0.928193895427113	0.188179110679654	0.725016545740501	0.523539135721388	0.662779750199008	0.186554374154164	0.0536636637808059	0.177342146893491	0.771028565288177	0.210923793414752	0.304197930658474
Bacteria_Lysobacter	0.0687495377206437	0.558497373248601	0.0711308082556333	0.0260631933763629	0.0217765176190428	0.00973994469559527	0.42771371901637	0.081250980755495	0.117699395855417	0.829812095442519	0.0480040773665583	0.375950515973805	0.0148339554059769	0.515881681707039	0.834530094717324	0.894828080040749	3.508982358555e-101	0.292108105768345	0.549855554227802	0.395993668673278	0.773654359273551	0.0599957156321603	0.779183172029786	0.141798312825793	0.552158043488734	0.466485760734438	0.580846073467287	0.866746395234829	0.990399657782108	0.730344363024184	0.714311610806806	0.97713002184541	0.945282312153081	0.928193895427113	0.932803076241755	0.59816978588997	0.489062303399247	0.558543991356298	0.697021495645459	0.523539135721388	0.266778939138787	0.728975194309444	0.751875473175413	0.471821803722171	0.552158043488734	0.751875473175413	0.823019944178074	0.806764677023364	0.840574704339482	0.95000476163646	0.104493357044066	0.482898756271633	0.0380216562635579	0.722897325279118	0.15563079458596	0.0423584059776891
Bacteria_Microbacterium	0.000569709627773497	0.237225438237234	0.135767996503656	0.00650995669471544	0.849609936777607	0.177342146893491	0.524284360046553	0.000991128611982372	0.859540943467457	0.277316780368384	0.00650995669471544	0.790510794155268	0.124715442236571	0.558497373248601	0.593630202742588	0.570572394940502	0.0735708620459135	3.508982358555e-101	0.405098740693649	0.66640111372339	0.253940016323671	0.0238466587629967	0.87141711118552	0.0886549485414777	0.686675268395053	0.79620546646147	0.736480295742623	0.669122326082207	0.730344363024184	0.730344363024184	0.692484180544411	0.806764677023364	0.834530094717324	0.675634160249818	0.964048960678426	0.840574704339482	0.675634160249818	0.928193895427113	0.656831938011051	0.444360378112647	0.331335809747706	0.898357395044979	0.271778742558287	0.172033506110572	0.311830032601192	0.250560764755226	0.246168145354083	0.675634160249818	0.512428651963934	0.98205604604857	0.00777025135866845	0.0952932131535264	0.694462647207096	0.532748148137859	0.0217765176190428	0.0325890329238789
Bacteria_Massilia	0.354860363650609	0.17284974708034	0.15563079458596	0.0711308082556333	0.0127274535112337	0.989921406880978	0.949635304173862	0.177342146893491	0.41256617049636	0.216028925341955	0.0641603863145405	0.181910259045814	0.899446993472087	0.205895992093551	0.196216342017621	0.523539135721388	0.767873384204662	0.669122326082207	3.508982358555e-101	0.680967696982451	0.580846073467287	0.889979293654857	0.250560764755226	0.990399657782108	0.972627729192115	0.0582906667037339	0.662779750199008	0.326339578226054	0.254496848967981	0.311830032601192	0.242150321871218	0.98205604604857	0.889979293654857	0.631664159445023	0.266778939138787	0.742028626905345	0.592532633995255	0.614869526876765	0.914829804591764	0.580846073467287	0.656831938011051	0.469561100923125	0.964048960678426	0.885679707943462	0.381079682811705	0.79620546646147	0.914829804591764	0.866746395234829	0.924489952133333	0.254496848967981	0.216028925341955	0.117699395855417	0.397702945903273	0.405098740693649	0.00973994469559527	0.0038305601183127
Bacteria_Herbaspirillum	0.602549920983054	0.143494531442354	0.121172536021878	0.375950515973805	0.482898756271633	0.0207943584831617	0.732452863386731	0.390379311920236	0.66640111372339	0.474813964522169	0.42771371901637	0.354860363650609	0.186554374154164	0.532748148137859	0.972627729192115	0.779183172029786	0.135767996503656	0.840574704339482	0.420104686907635	3.508982358555e-101	0.375161413818946	0.110956697891148	0.725016545740501	0.311830032601192	0.894828080040749	0.87141711118552	0.87141711118552	0.941267075083212	0.928193895427113	0.692484180544411	0.773654359273551	0.54616742908743	0.964048960678426	0.964048960678426	0.817913883214938	0.489062303399247	0.851490950425725	0.914829804591764	0.650501793399599	0.994177417228982	0.386148257216125	0.870853010895832	0.354289791972123	0.899667069293991	0.56459598228605	0.968236856753671	0.972627729192115	0.840574704339482	1	0.910488433736439	0.541272176099633	0.499263033238545	0.0923573749481227	0.259667397337218	0.771028565288177	0.964671094581691
Bacteria_Mesorhizobium	0.949635304173862	0.314709473230791	0.354860363650609	0.694462647207096	0.0687495377206437	0.8794603130259	0.849609936777607	0.8794603130259	0.295665361004378	3.24337314334681e-05	0.8794603130259	0.321211173319377	0.657135668186951	0.0120795391759058	0.076002647773918	0.817913883214938	0.558497373248601	0.53460358699278	0.301936351322549	0.121172536021878	3.508982358555e-101	0.806764677023364	0.0318216007394259	0.625707159527041	0.757593913693617	0.258262777536213	0.817913883214938	0.258262777536213	0.237714791861559	0.79620546646147	0.192217647641391	0.215100449029733	0.899667069293991	0.326339578226054	0.0361393059583226	0.972627729192115	0.405859442584538	0.41107965211556	0.306846285524078	0.354289791972123	0.523539135721388	0.430925832450082	0.928193895427113	0.405859442584538	0.200032175722643	0.258262777536213	0.602835544012244	0.702687706455392	0.719804167950626	0.0425227946146992	0.949635304173862	0.0735708620459135	0.00733056983089172	0.829812095442519	0.909462117094591	0.809774549000191
Bacteria_Stenotrophomonas	0.117699395855417	0.0664263123251896	0.164090826559221	0.181910259045814	0.295665361004378	0.000689645393951437	0.0786302311543805	0.0866781266241698	0.295665361004378	0.283355428434263	0.139595129372145	0.200945350816293	0.0444839058001064	0.226471759070724	0.397702945903273	0.697021495645459	0.00277438381763881	0.168667819826589	0.761334126190767	0.00973994469559527	0.611522228764466	3.508982358555e-101	0.575072268573935	0.0780296019823925	0.834530094717324	0.87141711118552	0.757593913693617	0.675634160249818	0.910488433736439	0.620083387295732	0.51736255312132	0.905280592326212	0.985904863213628	0.840574704339482	0.512428651963934	0.390165928865004	0.512428651963934	0.59816978588997	0.954933189499648	0.523539135721388	0.359682394449286	0.799701706039748	0.262279010890613	0.311830032601192	0.79620546646147	0.631664159445023	0.489062303399247	0.812645761215586	0.98205604604857	0.686675268395053	0.191274763431579	0.869491525545095	0.474813964522169	0.271355836003868	0.15563079458596	0.375068828506129
Bacteria_Aeromicrobium	0.507540962933674	0.135767996503656	0.295665361004378	0.647916329466507	0.361816103815889	0.277316780368384	0.66640111372339	0.66640111372339	0.0172001380687953	6.92382360973722e-05	0.829812095442519	0.0839333813503142	0.289471667212401	0.000422077185192351	7.96719525272489e-05	0.23180969720616	0.567196704580345	0.722897325279118	0.0536636637808059	0.482898756271633	0.000689645393951437	0.295665361004378	3.508982358555e-101	0.656831938011051	0.541272176099633	0.271778742558287	0.253940016323671	0.128328646015749	0.0452543958481559	0.806764677023364	0.0830253852866328	0.306846285524078	0.889445929673949	0.102679321319668	0.00977467154157668	0.817913883214938	0.176123884726514	0.126906689635134	0.719804167950626	0.349245626606035	0.894828080040749	0.436967941789229	0.558543991356298	0.471821803722171	0.0693768545406087	0.477984565585296	0.757593913693617	0.95000476163646	0.271778742558287	0.00363997276136798	0.354860363650609	0.0365218225548373	0.0556545171611585	0.602549920983054	0.435392673515537	0.610877901599005
Bacteria_Sphingopyxis	0.0687495377206437	0.0309610867558121	0.0365218225548373	0.0365218225548373	0.722897325279118	0.00691068298451918	0.713379630628729	0.0952932131535264	0.301936351322549	0.200945350816293	0.0102884466195942	0.435392673515537	9.13693584651998e-05	0.979844227761598	0.602549920983054	0.979844227761598	0.0163813067683071	0.00612776678882009	0.979844227761598	0.0839333813503142	0.354860363650609	0.00477224522269125	0.390379311920236	3.508982358555e-101	0.819947965319638	0.614869526876765	0.732452863386731	0.139595129372145	0.697021495645459	0.780754552309047	0.228822476790317	0.644474282055772	0.271355836003868	0.625707159527041	0.79620546646147	0.501254860967199	0.477984565585296	0.449919766726768	0.697021495645459	0.523539135721388	0.602835544012244	0.629480205478505	0.466485760734438	0.206108463773288	0.861296445761264	0.49572255316381	0.608955646434681	0.919518081071894	0.894828080040749	0.620083387295732	0.0735708620459135	0.8794603130259	0.593630202742588	0.859540943467457	0.354860363650609	0.0806354786229176
Bacteria_Steroidobacter	0.314709473230791	0.139595129372145	0.420104686907635	0.159823629986967	0.685065762656897	0.629620441872815	0.0365218225548373	0.541272176099633	0.00733056983089172	0.321211173319377	0.602549920983054	0.0641603863145405	0.819947965319638	0.151511936790394	0.889445929673949	0.66640111372339	0.271355836003868	0.42771371901637	0.939577904012878	0.771028565288177	0.532748148137859	0.657135668186951	0.763158035148335	0.919518081071894	3.508982358555e-101	0.97713002184541	0.0111583236663983	0.155613990448011	0.823019944178074	0.110956697891148	0.266778939138787	0.375161413818946	0.0469607393007703	0.608955646434681	0.644474282055772	0.656831938011051	0.0599957156321603	0.306846285524078	0.306846285524078	0.0599957156321603	0.954933189499648	0.905280592326212	0.985904863213628	0.449919766726768	0.580846073467287	0.0733822523503988	0.964048960678426	0.126906689635134	0.46088816133162	0.851490950425725	0.541272176099633	0.979844227761598	0.722897325279118	0.0982940655468714	0.474813964522169	0.592961581391857
