Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Rhizobium	Bacteria_Flavobacterium	Bacteria_Variovorax	Bacteria_Lentzea	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Actinoplanes	Bacteria_Pseudoxanthomonas	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Lysobacter	Bacteria_Microbacterium	Bacteria_Massilia	Bacteria_Herbaspirillum	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Aeromicrobium	Bacteria_Sphingopyxis	Bacteria_Steroidobacter	Bacteria_Caulobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Agromyces	Bacteria_Shinella	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Pantoea	Bacteria_Solirubrobacter	Bacteria_Bradyrhizobium	Bacteria_Bosea	Bacteria_Couchioplanes	Bacteria_Cellulomonas	Bacteria_Polaromonas	Bacteria_Galbitalea	Bacteria_Burkholderia	Bacteria_Rhodanobacter	Bacteria_Glycomyces	Bacteria_Xanthomonas	Bacteria_Bacillus	Bacteria_Rudaibacter	Bacteria_Rhodopseudomonas	Bacteria_Altererythrobacter	Bacteria_Pseudonocardia	Bacteria_Phycicoccus	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Podospora	Fungi_Myrmecridium	Fungi_Fusarium	Fungi_Bipolaris
Bacteria_Chryseobacterium	5.86793827080329e-07	0.159823629986967	0.000516454747570588	7.07230300920423e-09	1.63152802865443e-05	0.00419023296029814	0.00108110819418584	9.4479385103524e-08	0.00871158362191229	0.00447373445090621	3.508982358555e-101	0.0775496895453017	0.000528284494222503	0.00131286358735654	0.0133231624940756	0.00229061806996323	0.00996313876692587	0.00166558139961903	0.00155905628966508	0.0542627819677106	0.0224362059849204	0.0614880896004829	0.0214975918862241	0.00803530651691382	0.0153545359011559	0.000734374283664764	0.147579756748994	0.0509678535247015	0.0283495055595677	0.00247592085966143	0.158196222800277	0.245155094391582	0.40607381899367	0.0115866123889853	0.00542878169081645	0.0214975918862241	0.130879941474531	0.029386947175091	0.0775496895453017	0.486750637843138	0.0042567950140309	0.0742606264265197	0.00761629988019037	0.000599178097140622	0.00287884593685558	0.770408775191392	0.00945179386144927	0.019798090940547	0.019798090940547	0.0632374655214449	0.0037480218565945	0.0110255808029112	0.00511510053425611	0.260031233238964	0.0042567950140309	5.33992020900889e-06
Bacteria_Actinoplanes	0.0711308082556333	0.869491525545095	0.283355428434263	0.0664263123251896	0.059797413749924	0.308284456820055	0.205895992093551	0.0380216562635579	0.0444839058001064	0.00108110819418584	0.0309610867558121	3.508982358555e-101	0.144083010658064	0.0233484453188287	0.0224362059849204	0.127830541788776	0.295785882299672	0.3340067884467	0.049437189964635	0.544737672788703	0.0327942572978152	0.730635097917081	0.0224362059849204	0.387317564069467	0.158196222800277	0.024211604981281	0.118880605977254	0.0214975918862241	0.0890155704661779	0.0316871952569813	0.0224362059849204	0.393440987733994	0.274948693135757	0.0365522985187388	0.029386947175091	0.559580783813834	0.121879695601304	0.0542627819677106	0.00945179386144927	0.024211604981281	0.158196222800277	0.0711277184688948	0.274948693135757	0.137296296706195	0.112879435351709	0.0251404612800049	0.566812835908754	0.0432575242481684	0.144083010658064	0.0233484453188287	0.0687495377206437	0.473371221607522	0.339600252413567	0.666991872961522	0.264896932264474	0.121879695601304
Bacteria_Pseudoxanthomonas	6.92382360973722e-05	0.0127274535112337	0.000195136547063199	7.9874621138185e-07	0.000246007977972205	1.85311213089265e-06	0.000627350129480357	6.06614302172997e-06	0.164090826559221	0.0260631933763629	6.06614302172997e-06	0.0760704291503313	3.508982358555e-101	0.00725899927686504	0.107197852541397	0.0206027875156452	0.000352185850979462	0.00229061806996323	0.0127229698028804	0.0127229698028804	0.0632374655214449	0.00617679878094424	0.124904592093974	0.00119823802756073	0.0233484453188287	0.00850425465184351	0.328320709280379	0.134108244901308	0.0965473781765933	0.00511510053425611	0.369212384585212	0.306581568255756	0.328320709280379	0.0890155704661779	0.0304987065784317	0.00351622102683186	0.231162921012315	0.184387582895818	0.0418728898645257	0.473371221607522	0.00351622102683186	0.120247002472676	0.0110255808029112	0.000352185850979462	0.0233484453188287	0.706477884511723	0.00945179386144927	0.00945179386144927	0.0890155704661779	0.231162921012315	0.00150948887823503	0.099224308705166	0.00454213469900825	0.260031233238964	0.019798090940547	0.00119823802756073
Bacteria_Devosia	0.000219365827727103	0.347979459862794	0.000342269833035693	4.44600444700478e-05	0.000467326756178175	0.0284325221487085	0.0380216562635579	3.80552502266473e-05	0.0114575415400789	1.35582106247888e-05	3.24337314334681e-05	0.00477224522269125	0.000689645393951437	3.508982358555e-101	0.00142587967641197	0.00131286358735654	0.0304987065784317	0.0233484453188287	0.00109126285895311	0.0327942572978152	0.000424489293113829	0.226574376934251	0.00109126285895311	0.0316871952569813	0.0167021629826981	0.000125019015230244	0.115855423285122	0.0340314019199343	0.00761629988019037	0.000528284494222503	0.0733420727192486	0.200309175503345	0.62763467390606	0.00542878169081645	0.000280104421981513	0.0327942572978152	0.127830541788776	0.0174036629768273	0.019798090940547	0.165279238146329	0.00511510053425611	0.00896573583045772	0.0304987065784317	0.0327942572978152	0.0037480218565945	0.274948693135757	0.06513932916258	0.0251404612800049	0.047901425585576	0.0127229698028804	0.00973994469559527	0.0141039284064895	0.0133231624940756	0.588972863142003	0.0526032180283308	0.00268667175918049
Bacteria_Kribbella	0.000422077185192351	0.685065762656897	0.00419023296029814	0.00222703231375422	0.000627350129480357	0.221211537639326	0.0395669722295495	0.00150948887823503	0.000380467678534635	3.0633105354939e-06	0.00191296360097856	0.00447373445090621	0.0498392334714206	3.80552502266473e-05	3.508982358555e-101	0.00653824892672501	0.127830541788776	0.079792627512125	0.0018268722850557	0.124904592093974	0.00046789699582611	0.432310864411787	6.34211255479586e-05	0.204492654711008	0.0353324126857558	0.00109126285895311	0.0671665259278618	0.0167021629826981	0.00215314103256335	0.0206027875156452	0.0121244090558353	0.0542627819677106	0.975993603481115	0.000214513578326203	0.000661805646764167	0.140626200253973	0.115855423285122	0.00247592085966143	0.06513932916258	0.137296296706195	0.024211604981281	0.06513932916258	0.0340314019199343	0.1045289542113	0.00215314103256335	0.235743637989563	0.0866668646340981	0.0432575242481684	0.0115866123889853	0.000316015509773899	0.0207943584831617	0.00973994469559527	0.0327942572978152	0.754338816353555	0.0304987065784317	0.0272378930107612
Bacteria_Mycobacterium	0.000219365827727103	0.221211537639326	0.00139141108906305	6.92382360973722e-05	0.00222703231375422	0.0517254983682693	0.0380216562635579	5.99588852531101e-05	0.00150948887823503	0.00117758302348883	9.13693584651998e-05	0.0641603863145405	0.00392119050687955	3.24337314334681e-05	0.000569709627773497	3.508982358555e-101	0.0378568242586593	0.0127229698028804	0.0153545359011559	0.049437189964635	0.0104928393651979	0.137296296706195	0.00761629988019037	0.0365522985187388	0.0261738497296051	0.00196291712324092	0.217618907229512	0.0711277184688948	0.029386947175091	0.0181690332698138	0.226574376934251	0.127830541788776	0.544737672788703	0.00329333126810713	0.00617679878094424	0.0378568242586593	0.127830541788776	0.0110255808029112	0.107197852541397	0.40607381899367	0.00196291712324092	0.0110255808029112	0.0146476608405744	0.0432575242481684	0.00329333126810713	0.738316127502022	0.0181690332698138	0.0365522985187388	0.0190029099783984	0.0404590770862562	0.0036660678988014	0.00128089845093553	0.00577339049181561	0.459469952963818	0.0251404612800049	0.00268667175918049
Bacteria_Lysobacter	0.000307265031812509	0.0207943584831617	0.000173147717507171	5.17314356670973e-05	0.000516454747570588	2.27367515562602e-08	0.000829329629136992	0.000380467678534635	0.321211173319377	0.0395669722295495	0.00117758302348883	0.205895992093551	2.39502083720704e-06	0.00733056983089172	0.0641603863145405	0.0102884466195942	3.508982358555e-101	0.0133231624940756	0.0418728898645257	0.00803530651691382	0.0690736998717647	0.00155905628966508	0.204492654711008	0.00617679878094424	0.0432575242481684	0.0251404612800049	0.566812835908754	0.184387582895818	0.161656366915647	0.0463109443613041	0.493700674441188	0.154538862578989	0.706477884511723	0.099224308705166	0.0754615517540079	0.00215314103256335	0.399807937089885	0.295785882299672	0.0404590770862562	0.552016004881524	0.00229061806996323	0.140626200253973	0.0127229698028804	0.00454213469900825	0.0463109443613041	0.690847739415961	0.00690470019808442	0.00329333126810713	0.109921279403785	0.269868851488646	0.0148339554059769	0.0786302311543805	0.00287884593685558	0.3340067884467	0.0304987065784317	0.0153545359011559
Bacteria_Microbacterium	1.11998218512084e-05	0.128328646015749	9.13693584651998e-05	1.11998218512084e-05	0.00508632646897725	0.00419023296029814	0.0054165502195917	3.0633105354939e-06	0.0664263123251896	0.0641603863145405	5.17314356670973e-05	0.242719046801668	9.13693584651998e-05	0.00477224522269125	0.0322871037701236	0.00176986864214427	0.00191296360097856	3.508982358555e-101	0.029386947175091	0.0418728898645257	0.151063569493179	0.00725899927686504	0.101833988325997	0.000734374283664764	0.101833988325997	0.0327942572978152	0.500909386755868	0.369212384585212	0.057811310824069	0.0632374655214449	0.619761478122761	0.387317564069467	0.650982513992175	0.057811310824069	0.0378568242586593	0.0327942572978152	0.596414224482155	0.118880605977254	0.381331265772079	0.953201135401786	0.00454213469900825	0.306581568255756	0.0037480218565945	0.00542878169081645	0.0042567950140309	0.604135284622781	0.00577339049181561	0.0914401352344668	0.0214975918862241	0.208889767858539	0.000135244780132769	0.00239886807267334	0.0110255808029112	0.274948693135757	0.000661805646764167	0.00142587967641197
Bacteria_Massilia	5.99588852531101e-05	0.742045009907367	0.000689645393951437	0.000119028244938498	1.41769685150064e-06	0.0217765176190428	0.000627350129480357	0.000219365827727103	0.0036660678988014	0.00163551114354076	4.44600444700478e-05	0.0155928314211756	0.00176986864214427	2.32364778216327e-05	5.99588852531101e-05	0.00239886807267334	0.0120795391759058	0.00691068298451918	3.508982358555e-101	0.0965473781765933	0.00542878169081645	0.204492654711008	0.00483642155376523	0.057811310824069	0.0214975918862241	0.000376409527443566	0.0327942572978152	0.0190029099783984	0.0133231624940756	0.000352185850979462	0.0327942572978152	0.192199470409862	0.74620198136014	0.0146476608405744	0.00483642155376523	0.0121244090558353	0.0632374655214449	0.0261738497296051	0.047901425585576	0.184387582895818	0.0526032180283308	0.117217928422371	0.0432575242481684	0.0121244090558353	0.0133231624940756	0.31186425244786	0.0167021629826981	0.0146476608405744	0.0754615517540079	0.0174036629768273	0.0249362279425826	0.0517254983682693	0.0391342866289244	0.375213786987797	0.0153545359011559	0.00761629988019037
Bacteria_Herbaspirillum	0.00508632646897725	0.0227936871264143	0.000246007977972205	0.0020652097446908	0.0102884466195942	0.00128089845093553	0.0249362279425826	0.00150948887823503	0.135767996503656	0.00871158362191229	0.0180500879415	0.45884280496347	0.00176986864214427	0.00823037146363898	0.0619510067141686	0.0155928314211756	0.000829329629136992	0.0120795391759058	0.0427972893094504	3.508982358555e-101	0.0272378930107612	0.00803530651691382	0.06513932916258	0.0190029099783984	0.00454213469900825	0.0733420727192486	0.269868851488646	0.137296296706195	0.019798090940547	0.0754615517540079	0.269868851488646	0.0153545359011559	0.794346103404669	0.057811310824069	0.0272378930107612	0.00761629988019037	0.339600252413567	0.0939564478217544	0.188199735642716	0.31186425244786	0.00653824892672501	0.217618907229512	0.00483642155376523	0.0733420727192486	0.0146476608405744	0.529699926090312	0.0316871952569813	0.0914401352344668	0.0560186503531404	0.0914401352344668	0.00973994469559527	0.0641603863145405	0.00155905628966508	0.079792627512125	0.147579756748994	0.0614880896004829
