"BacDMH6301"	"BacDMH6302"	"BacDMH6303"	"BacDMH6304"	"BacDMH6305"	"BacDMH6306"	"BacDMH6307"	"BacDMH6308"	"BacDMH6309"	"BacDMH6310"	"BacDMH6311"	"BacDMH6312"	"BacDMH6313"	"BacDMH6314"	"BacDMH6315"	"BacWMH6301"	"BacWMH6302"	"BacWMH6303"	"BacWMH6304"	"BacWMH6305"	"BacWMH6306"	"BacWMH6307"	"BacWMH6308"	"BacWMH6309"	"BacWMH6310"	"BacWMH6311"	"BacWMH6312"	"BacWMH6313"	"BacWMH6314"	"BacWMH6315"	"BacDWYJ01"	"BacDWYJ02"	"BacDWYJ03"	"BacDWYJ04"	"BacDWYJ05"	"BacDWYJ06"	"BacDWYJ07"	"BacDWYJ08"	"BacDWYJ09"	"BacDWYJ10"	"BacDWYJ11"	"BacDWYJ12"	"BacDWYJ13"	"BacDWYJ14"	"BacDWYJ15"	"BacWWYJ01"	"BacWWYJ02"	"BacWWYJ03"	"BacWWYJ04"	"BacWWYJ05"	"BacWWYJ06"	"BacWWYJ07"	"BacWWYJ08"	"BacWWYJ09"	"BacWWYJ10"	"BacWWYJ11"	"BacWWYJ12"	"BacWWYJ13"	"BacWWYJ14"	"BacWWYJ15"	"Bac2DWYJ01"	"Bac2DWYJ02"	"Bac2DWYJ03"	"Bac2DWYJ04"	"Bac2DWYJ05"	"Bac2DWYJ06"	"Bac2DWYJ07"	"Bac2DWYJ08"	"Bac2DWYJ09"	"Bac2DWYJ10"	"Bac2DWYJ11"	"Bac2DWYJ12"	"Bac2DWYJ13"	"Bac2DWYJ14"	"Bac2DWYJ15"	"Bac2WWYJ01"	"Bac2WWYJ02"	"Bac2WWYJ03"	"Bac2WWYJ04"	"Bac2WWYJ05"	"Bac2WWYJ06"	"Bac2WWYJ07"	"Bac2WWYJ08"	"Bac2WWYJ09"	"Bac2WWYJ10"	"Bac2WWYJ11"	"Bac2WWYJ12"	"Bac2WWYJ13"	"Bac2WWYJ14"	"Bac2WWYJ15"	"Bac2DMH6301"	"Bac2DMH6302"	"Bac2DMH6303"	"Bac2DMH6304"	"Bac2DMH6305"	"Bac2DMH6306"	"Bac2DMH6307"	"Bac2DMH6308"	"Bac2DMH6309"	"Bac2DMH6310"	"Bac2DMH6311"	"Bac2DMH6312"	"Bac2WMH6301"	"Bac2WMH6302"	"Bac2WMH6303"	"Bac2WMH6304"	"Bac2WMH6305"	"Bac2WMH6306"	"Bac2WMH6307"	"Bac2WMH6308"	"Bac2WMH6309"	"Bac2WMH6310"	"Bac2WMH6311"	"Bac2WMH6312"
"OTU_405"	0.00582437347823287	0.00741517830019058	0.00751640253065817	0.00155010853570613	0.00195796629326486	0.00949471141011713	0.00293522162753662	0.0191030124369239	0.00448991741781541	0.00270299753061298	0.00337760746070122	0.00239266493251657	0.00738774201192513	0.00772595729929963	0.00513650448160232	0.00287183583652223	0.0021883274776932	0.00371802825437906	0.00431452317948478	0.00150061326853182	0.00457219019313763	0.00647286970476673	0.00385556659562563	0.00168887737037604	0.00256741720335405	0.00509137211744411	0.00231839059000428	0.00596891187680916	0.00324803404943876	0.00116530238315807	0.0167014412710554	0.00333405044930101	0.00708904331915334	0.00326785910709184	0.00169581887143348	0.0126787368675106	0.0291888407342742	0.0132613599798175	0.0102955162960534	0.00600814799149353	0.0298511959012636	0.0070722230239675	0.0171516252044452	0.0073865711707908	0.00691363546612078	0.00322332324725972	0.00577973546079205	0.00304831441406632	0.000805237276127731	0.00148772825099818	0.00431281672990056	0.00179244030964191	0.00198276712708238	0.00198335823692294	0.00188399276848216	0.00357211343050457	0.00358137014940993	0.0031850274077755	0.00205184116891571	0.00128622991095676	0	0	0	0	0.000159757120100061	0	0	0.000319249990339495	0	0	0	0.0000928910105657246	0	0	0	0	0	0	0.000457825461825712	0	0	0	0	0	0	0	0.0000841946166137953	0.000132633982069782	0	0.000185832187706803	0	0	0.000135520161381111	0	0	0	0	0	0	0	0.00011067603918664	0.000177837244768989	0	0	0	0.000379053586737327	0	0.0000723574687695874	0	0	0	0.000211278217156653	0	0.000111500868062591
"OTU_256"	0.00274088163681547	0.0222455349005717	0.00601312202452654	0.00279019536427104	0.00475506099792894	0.00301051825198836	0.00587044325507324	0.00551048435680498	0.00236311443042916	0.00378419654285817	0.00260996940145095	0.0036687528965254	0.0216355301777807	0.00409021268786451	0.00607041438734819	0.0246157357416191	0.0043766549553864	0.00371802825437906	0.0037517592865085	0.00272838776096695	0.00268952364302213	0.0190779317614177	0.00212720915620724	0.00230301459596733	0.00577668870754662	0.00323996407473716	0.00463678118000855	0.014463132624576	0.0121259937845714	0.005438077788071	0.0104384007944096	0.00144958715187	0.00472602887943556	0.000653571821418368	0.00508745661430044	0.00815061655768541	0	0.000828834998738593	0.00400381189290965	0.00176710235043927	0.00066335990891697	0.00530416726797563	0.0154917905072408	0.00192693160977151	0.00576136288843398	0.00966996974177915	0.00237117352237622	0.00371099146060248	0.000805237276127731	0.00446318475299455	0.000774095310494972	0.0116508620126724	0.00256593392916543	0.00317337317907671	0.00263758987587502	0.00373448222280023	0.00611817400524196	0.00704058690139847	0.00134430973135857	0.000964672433217571	0	0	0	0	0	0	0	0	0	0	0.000125042940964294	0	0.000103198548623233	0.000135632400964019	0	0	0.000112264876365733	0	0	0	0	0	0	0	0.0000743701213646606	0	0	0	0.000264683534199948	0	0.000870279739113258	0.000331529641163456	0	0.00013719775731936	0	0.000288678257428536	0.000348139440583645	0	0.00441493981339714	0	0.000221352078373279	0.000177837244768989	0	0.0000879724489003363	0	0	0	0	0	0	0	0.000105639108578327	0	0.000111500868062591
"OTU_225"	0.00445393265982513	0.00148303566003812	0.0033072171134896	0.0165861613320556	0.00559418940932816	0.00393683156029247	0.0159806510832549	0.0161640874466279	0.00448991741781541	0.0106317902870777	0.00875107387545317	0.00175462095051215	0.00738774201192513	0.00363574461143512	0.007471279245967	0.00123078678708095	0.0029177699702576	0.000826228500973125	0.000562763892976276	0.00054567755219339	0.00134476182151107	0.00238474147017722	0.000531802289051811	0.00291715182155862	0.000898596021173918	0.00169712403914804	0.00130409470687741	0.00321402947212801	0	0.000582651191579036	0.00521920039720481	0.001739504582244	0.00354452165957667	0.0019607154642551	0.0610494793716053	0.00452812030982523	0.0179623635287842	0.00290092249558507	0.000857959691337782	0.00300407399574677	0.0139305580872564	0.00176805575599188	0.0121721211128321	0.00128462107318101	0.00288068144421699	0.000920949499217062	0.000889190070891084	0.000132535409307231	0.000301963978547899	0.000330606277999597	0.000331755133069274	0.000298740051606985	0	0.000264447764923059	0.00113039566108929	0.000162368792295662	0.000149223756225414	0.000167633021461868	0.0000707531437557141	0.000241168108304393	0	0.0000991358758846653	0.000131132967508309	0	0.000159757120100061	0.000361646765020781	0.000187636009188111	0.000159624995169748	0.00170393600027917	0.000348086565708718	0.000375128822892883	0	0	0	0	0.00482982951938279	0	0.0000775697846015688	0.00251804004004142	0	0.0000924070904921569	0	0.00189595461175665	0.0000704222188529921	0.0000743701213646606	0.000117104772691578	0.0000841946166137953	0.00119370583862804	0.00608772128659881	0.0000929160938534017	0	0.00530447425861529	0	0.000411593271958081	0	0.000433017386142804	0	0.000593894072072923	0.0125089961379586	0.0146884317392839	0.000332028117559919	0.00124486071338293	0.00025415275619989	0.000351889795601345	0.000593171614613774	0	0.000151718915175733	0.0000723574687695874	0.00544812339637755	0.0000783536758087075	0.000188247075933697	0	0.0000891462605738874	0.000111500868062591
"OTU_347"	0.00342610204601933	0.0200209814105146	0	0.000310021707141227	0.0299289133399057	0.00625261483105274	0.000978407209178873	0.0356344655073389	0.0207954069877766	0.000900999176870994	0.000921165671100334	0.000478532986503313	0.0010553917159893	0	0.00607041438734819	0.000410262262360318	0.0089356705339139	0	0.00037517592865085	0.000136419388048348	0.000537904728604427	0	0	0.000307068612795644	0.000128370860167703	0.000462852010676737	0	0.000229573533723429	0.00216535603295917	0	0.00417536031776385	0.00768281190491102	0.0277654196666839	0.0274500164995715	0.0356121963001031	0.00543374437179028	0.0179623635287842	0.00372975749432367	0.000571973127558521	0.0031807842307907	0.00199007972675091	0	0.000553278232401457	0.000642310536590504	0.000576136288843398	0.000230237374804265	0	0.000132535409307231	0.000301963978547899	0.000165303138999798	0.000442340177425698	0	0.00011663336041661	0.000528895529846118	0.000565197830544647	0.00194842550754795	0.00298447512450827	0.00100579812877121	0.000212259431267142	0.000401946847173988	0.000456248671547762	0.000396543503538661	0.000131132967508309	0	0.000159757120100061	0	0.000562908027564333	0.000159624995169748	0.000255590400041876	0.000464115420944958	0.000500171763857177	0.000185782021131449	0.000309595645869699	0.000406897202892057	0.000553845333473404	0.000603728689922849	0.00112264876365733	0.000387848923007844	0.000915650923651424	0.00014758582864934	0.000924070904921569	0.00173411319332362	0.000105330811764258	0.00098591106394189	0.000371850606823303	0.000234209545383157	0.000589362316296567	0.000265267964139565	0.000794050602599844	0	0.00319102571008195	0.000331529641163456	0	0.00219516411710977	0.000330816895588558	0.000433017386142804	0.000696278881167291	0.000593894072072923	0.0110373495334929	0.00695767819229238	0.000221352078373279	0.000711348979075958	0.00127076378099945	0.000527834693402018	0.000790895486151698	0.000568580380105991	0.000379297287939331	0.0000723574687695874	0.00100360167828007	0.00031341470323483	0.000470617689834243	0.000739473760048286	0.000802316345164987	0.000223001736125181
"OTU_158"	0.000171305102300967	0	0	0	0.000279709470466408	0	0	0.000734731247573997	0	0	0.000460582835550167	0	0	0	0	0.00246157357416191	0	0	0.000187587964325425	0	0.000134476182151107	0.00034067735288246	0	0.000153534306397822	0	0	0	0.000688720601170288	0.000216535603295917	0.000388434127719357	0	0	0	0	0.00169581887143348	0	0	0.000414417499369296	0	0.000176710235043927	0	0.000884027877995938	0	0.000321155268295252	0	0.00138142424882559	0.000296396690297028	0.000530141637228925	0.000301963978547899	0.000165303138999798	0	0.000896220154820956	0.000466533441666442	0.000264447764923059	0.000565197830544647	0.00113658154606964	0.0010445662935779	0.000167633021461868	0	0.0000803893694347976	0.00264624229497702	0.00218098926946264	0.00590098353787391	0.0112899150604688	0.005271984963302	0.00518360363196453	0.00769307637671254	0.00750237477297814	0.0100532224016471	0.00556938505133949	0.0102535211590721	0.00473744153885195	0.00392154484768285	0.0126138132896538	0.00359999466757713	0.0137348276957448	0.00763401159286987	0.00418876836848472	0.00618064373464711	0.00413240320218153	0.00498998288657647	0.0221966488745423	0.00674117195291254	0.00859151070006504	0.00230547376230448	0.00404011465785946	0.0035361738977794	0.00331584955174456	0.00873455662859829	0.00511038516193709	0.00435139869556629	0.0102774188760671	0.00243936290486	0.00260675738906785	0.00330816895588558	0.00678393904957059	0.0114886015392603	0.00178168221621877	0.0147164660446571	0.00850382890169069	0.00265622494047935	0.00373458214014878	0.00292275669629874	0.000615807142302354	0.00405333936652745	0.000947633966843319	0.000758594575878663	0.000940647094004637	0.00587823840135473	0.0105777462341755	0.000847111841701638	0.00306353414877147	0.000713170084591099	0.0023415182293144
"OTU_166"	0	0	0	0	0.000279709470466408	0.000463156654152055	0	0	0	0	0	0	0.00474926272195187	0.00045446807642939	0	0.00123078678708095	0	0.00103278562621641	0.000937939821627126	0.00150061326853182	0.0020171427322666	0.00715422441053165	0.000265901144525905	0.00199594598317168	0.000256741720335405	0.00200569204626586	0.00130409470687741	0.000688720601170288	0.000433071206591835	0.000388434127719357	0.00313152023832289	0.000144958715187	0.0200856227376011	0	0	0.000905624061965046	0	0.00165766999747719	0	0.00106026141026356	0	0.000884027877995938	0	0.00128462107318101	0.0011522725776868	0.00483498487088957	0.000296396690297028	0.00225310195822293	0.0012078559141916	0.00429788161399476	0.00453398681861341	0.00328614056767684	0.000583166802083052	0.000661119412307648	0.000188399276848216	0.0196466238677751	0.00417826517431158	0.00117343115023308	0.000849037725068569	0.000964672433217571	0.00136874601464329	0.000594815255307992	0.0014424626425914	0.00103986059767476	0.00303538528190115	0.010969951872297	0.00375272018376222	0.00606574981645041	0.00195952640032105	0.00104425969712615	0.00237581587832159	0.00148625616905159	0.0012383825834788	0.00393333962795655	0.00706152800178591	0.00316957562209496	0.00572550869465241	0.00162896547663295	0.0148793275093356	0.00184482285811676	0.0040659119816549	0.00572257353796793	0.00326525516469201	0.00429575535003252	0.0024542140050338	0.00152236204499052	0.00303100619809663	0.00278531362346543	0.0224981004069956	0.00436705641110988	0.00522167843467955	0.00530447425861529	0.00108416129104889	0.000960384301235523	0.00148867603014851	0.00144339128714268	0.00591837048992197	0.00593894072072923	0.00441493981339714	0.0131422810298856	0.000553380195933198	0.00302323316107282	0.000889534646699616	0.00255120101810975	0.00415220130229642	0.00170574114031797	0.00751008630119876	0.00499266534510153	0.00186383168823443	0.00728689185020979	0.00357669444274025	0.00116203019436159	0.0021395102537733	0.00156101215287627
"OTU_84"	0	0	0.000300656101226327	0	0	0.000231578327076028	0	0	0	0	0.000153527611850056	0	0	0	0	0.000820524524720637	0.0003647212462822	0	0	0.000136419388048348	0	0.00034067735288246	0.000265901144525905	0	0	0	0.000144899411875267	0	0.000216535603295917	0	0	0	0	0	0	0	0	0.000414417499369296	0	0	0	0	0	0	0.000576136288843398	0.000460474749608531	0.000148198345148514	0.000132535409307231	0	0	0.000110585044356425	0	0	0	0.000188399276848216	0.000324737584591324	0.000596895024901655	0	0	0.0000803893694347976	0.00547498405857315	0.00594815255307992	0.00931044069308994	0.0341668482093134	0.00814761312510309	0.00831787559547796	0.0136974286707321	0.00526762484060167	0.0171245568028057	0.0126471452207501	0.0128794229193223	0.0056663516445092	0.00567592017427781	0.0181747417291785	0.0105230613359947	0.00467889734690208	0.003367946290972	0.00139625612282824	0.00183130184730285	0.00125447954351939	0.00434313325313137	0.00485551694130612	0.00347591678822053	0.00239435544100173	0.00349539570413905	0.00158091443133631	0.00227325464857247	0.00291794760553521	0.0137635437783973	0.00306623109716226	0.00406130544919521	0.00497294461745184	0.00176176209795444	0.00260675738906785	0.00595470412059405	0.00274244344557109	0.0125330198610112	0.00445420554054692	0.0110373495334929	0.0177807331580805	0.00276690097966599	0.0033789076506108	0.00216029842769907	0.00114364183570437	0.00118634322922755	0.00132668755358065	0.00182062698210879	0.000723574687695874	0.00215057502488588	0.00188048821940898	0	0.00105639108578327	0.000713170084591099	0
"OTU_68"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000136419388048348	0.000134476182151107	0.00034067735288246	0.000398851716788858	0.000153534306397822	0	0	0	0.000229573533723429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184189899843412	0.00281576855782177	0.000662677046536157	0	0.00148772825099818	0.000774095310494972	0.000597480103213971	0.000349900081249831	0.00290892541415365	0.000565197830544647	0	0	0.000335266042923737	0.000212259431267142	0.000160778738869595	0.0017337449518815	0.00158617401415464	0.00393398902524927	0.00401089087674549	0.00319514240200121	0.00229042951179828	0.00675489633077199	0.00399062487924369	0.00323747840053043	0.00174043282854359	0.00525180352050036	0.00325118536980036	0.00361194920181315	0.00664598764723693	0.00484614666789229	0.0243000797693947	0.00572550869465241	0.0034906403070706	0.0331923459823641	0.0137254820643887	0.0132142139403784	0.0336417959504781	0.0160102833881673	0.00443659978773851	0.00349539570413905	0.00837299124744786	0.00522006623005531	0.0149876399738854	0.00317620241039938	0.00501746906808369	0.0020306527245976	0.000994588923490367	0.000948641129667777	0.000411593271958081	0.00115785913455995	0	0.00104441832175094	0.00118778814414585	0.00147164660446571	0	0.000553380195933198	0.000889186223844947	0.00279568031819879	0.00299106326261143	0.00148292903653443	0.0041695894541106	0.00857211870742889	0.00506502281387112	0.00544812339637755	0.0010969514613219	0.00282370613900546	0.00179586484583155	0.00624023824017212	0.00780506076438134
"OTU_1095"	0.000171305102300967	0.000741517830019058	0	0.000310021707141227	0.000839128411399224	0.000231578327076028	0	0	0.000236311443042916	0	0.000460582835550167	0	0.00211078343197861	0	0	0.0278978338405016	0.0040119337091042	0.00371802825437906	0.0195091482898442	0.00368332347730539	0.00497561873959095	0.0156711582325931	0.00385556659562563	0.0161211021717713	0.00449298010586959	0.00478280411032628	0.0159389353062794	0.0424711037388344	0.00779528171865303	0.00174795357473711	0	0	0	0	0	0	0	0	0.000285986563779261	0	0.00066335990891697	0	0	0.000321155268295252	0	0.00805830811814929	0.00385315697386137	0.00357845605129525	0.00342225842354286	0.00628151928199234	0.00199053079841564	0.00448110077410478	0.00291583401041526	0.004495612003692	0.00188399276848216	0.00276026946902626	0.000895342537352482	0.00754348596578408	0.00219334745642714	0.00184895549700034	0.00118624654602418	0.000198271751769331	0.00222926044764125	0	0.000479271360300182	0.000843842451715156	0.00150108807350489	0.00111737496618823	0.00161873920026521	0.000116028855236239	0.000500171763857177	0.000650237073960072	0.000619191291739398	0.000949426806748133	0.000969229333578458	0.00422610082945994	0.0013471785163888	0.00162896547663295	0.00114456365456428	0.00191861577244143	0.00323424816722549	0.00260116978998542	0.000737315682349809	0.000845066626235906	0.00148740242729321	0.000585523863457892	0.000420973083068976	0.0022547776951863	0.00476430361559907	0.000836244844680615	0.00232074597096869	0.000994588923490367	0.000135520161381111	0.000274395514638721	0.00198490137353135	0.000433017386142804	0.00243697608408552	0.000890841108109384	0.00515076311563	0.000773075354699154	0.000664056235119837	0.00177837244768989	0.00101661102479956	0.00070377959120269	0.000197723871537925	0.00265337510716129	0.00113789186381799	0.000434144812617525	0.00358429170814313	0.0010185977855132	0.00131772953153588	0.00063383465146996	0.00570536067672879	0.00144951128481368
"OTU_50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001823606231411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000132535409307231	0	0	0	0	0	0	0	0	0	0	0	0	0.00538373432426359	0.0141764302515071	0.00773684508299024	0.00683336964186269	0.0044731993628017	0.00349591872853422	0.00844362041346499	0.00271362491788571	0.00255590400041876	0.00208851939425231	0.00525180352050036	0.00306540334866891	0.00196077242384143	0.00623909044434487	0.00373845600094548	0.00769754079651633	0.000898119010925868	0.00108597698442196	0.00503608008008283	0.00354205988758417	0.00415831907214706	0.00745668673129155	0.00294926272939924	0.000774644407382914	0.000818071335011266	0.00076118102249526	0.00151550309904831	0.000928437874488477	0.00370556947879927	0.00269456672174865	0.00870279739113258	0.0106089485172306	0.01463617742916	0.0124849959160618	0.00942828152427391	0.00461885211885657	0.0146218565045131	0.00712672886487508	0.0353195185071771	0.00695767819229238	0.00752597066469149	0.0140491423367502	0.000762458268599671	0.00149553163130572	0.00207610065114821	0.00435911624747927	0.00379297287939331	0.00159186431293092	0.00673846841130908	0.00203719557102639	0.00178834722137013	0.00327481236592813	0.00543792189500713	0.00434853385444103
"OTU_137"	0.000856525511504833	0.0177964279204574	0.00120262440490531	0.000775054267853067	0.000279709470466408	0.00370525323321644	0.000326135736392958	0.00367365623786999	0.00378098308868666	0.000900999176870994	0.00184233134220067	0.00175462095051215	0.000527695857994652	0.0090893615285878	0.00186781981149175	0.00369236036124286	0.0020059668545521	0.00227212837767609	0.00243864353623053	0.000682096940241738	0.00040342854645332	0	0.000664752861314763	0.000153534306397822	0.000770225161006215	0.00200569204626586	0.000869396471251604	0.00229573533723429	0.00303149844614284	0.000388434127719357	0.00313152023832289	0.001594545867057	0.0177226082978833	0.00849643367843878	0.0339163774286696	0.00815061655768541	0.0112264772054901	0.00621626249053945	0.00600571783936447	0.00070684094017571	0.0192374373585921	0.00265208363398781	0.00940572995082477	0.00449617375613353	0.00806590804380757	0.00207213637323839	0.0063725288413861	0.000662677046536157	0.000905891935643697	0.00132242511199839	0.00187994575405922	0.000896220154820956	0.000583166802083052	0.00290892541415365	0.000753597107392863	0.00178605671525228	0.00447671268676241	0.00234686230046616	0.000919790868824284	0.000643114955478381	0.000182499468619105	0.000198271751769331	0	0.000297103027907073	0.000798785600500303	0.000120548921673594	0.000938180045940554	0.000319249990339495	0.000340787200055835	0.000348086565708718	0.000125042940964294	0.000464455052828623	0.000103198548623233	0.000135632400964019	0.000830768000210107	0.00528262603682493	0.000785854134560134	0.000853267630617257	0.00457825461825712	0.00110689371487005	0.00101647799541373	0.00416187166397668	0.000947977305878326	0.000563377750823937	0.000594960970917284	0.000878285795186839	0.00126291924920693	0.00252004565932587	0.00211746827359959	0.00176540578321463	0.0020306527245976	0.00132611856465382	0.000135520161381111	0.000685988786596802	0.000165408447794279	0.00129905215842841	0.00104441832175094	0.000593894072072923	0.00882987962679429	0.00154615070939831	0.000774732274306477	0.00284539591630383	0.00025415275619989	0.00131958673350504	0.000988619357689623	0.00151621434694931	0.000227578372763599	0.000217072406308762	0.00301080503484023	0.00031341470323483	0.000941235379668487	0.000211278217156653	0.00035658504229555	0.000334502604187772
"OTU_239"	0.0005139153069029	0.0148303566003812	0.00541180982207389	0.000620043414282454	0.0134260545823876	0.00115789163538014	0.00489203604589437	0.001102096871361	0.000236311443042916	0.000180199835374199	0.00475935596735172	0.00622092882454307	0.0010553917159893	0.00045446807642939	0.000933909905745875	0.00287183583652223	0.0014588849851288	0.000619671375729844	0.000750351857301701	0.00695738879046573	0.000537904728604427	0.00442880558747198	0.000132950572262953	0	0.000256741720335405	0.000308568007117825	0.000289798823750535	0.001607014736064	0.00411417646262243	0.00155373651087743	0.00626304047664577	0.000579834860748002	0.01063356497873	0.00392143092851021	0.0169581887143348	0.000905624061965046	0.00449059088219604	0.000414417499369296	0.00114394625511704	0.00865880151715245	0.00331679954458485	0.000442013938997969	0.00221311292960583	0.0147731423415816	0	0.000690712124412796	0.000296396690297028	0	0.000301963978547899	0.000165303138999798	0	0	0.00011663336041661	0.00013222388246153	0.0363610604317056	0.000162368792295662	0.000149223756225414	0	0	0	0.0000912497343095524	0.0000991358758846653	0.000131132967508309	0	0.00175732832110067	0	0.000187636009188111	0.000159624995169748	0.00264110080043272	0.00185646168377983	0.000250085881928589	0	0.000103198548623233	0.000406897202892057	0	0.000150932172480712	0.000449059505462934	0	0	0.0000737929143246702	0.0012936992668902	0	0.000105330811764258	0.0000704222188529921	0	0	0	0	0.00105873413679979	0.0000929160938534017	0.00638205142016389	0	0.00894433065115333	0.00109758205855488	0	0.00101037390099988	0.00174069720291823	0.000296947036036462	0.0610733340853271	0.00695767819229238	0.000332028117559919	0.00764700152506655	0	0.000351889795601345	0.000692033550382736	0.000758107173474655	0.000227578372763599	0	0.000143371668325725	0.000235061027426122	0	0.000528195542891633	0	0
"OTU_514"	0	0	0	0	0	0	0.000326135736392958	0	0	0	0	0	0	0	0	0.00574367167304446	0.0009118031157055	0.000826228500973125	0.00037517592865085	0.000818516328290086	0.00040342854645332	0.00136270941152984	0.000398851716788858	0.000153534306397822	0.000256741720335405	0.000617136014235649	0.000869396471251604	0	0.00108267801647959	0	0	0.000144958715187	0	0.000653571821418368	0.00339163774286696	0	0.269435452931762	0	0	0	0	0	0	0	0.00748977175496418	0.000690712124412796	0	0	0	0.000165303138999798	0	0	0	0	0.000188399276848216	0.000324737584591324	0.000298447512450827	0.000167633021461868	0.000141506287511428	0.000723504324913178	0.0000912497343095524	0.0000991358758846653	0	0	0.000159757120100061	0	0	0.000478874985509243	0	0	0.000250085881928589	0.0000928910105657246	0	0.000135632400964019	0	0	0	0.000155139569203138	0	0.0000737929143246702	0.0000924070904921569	0	0.000105330811764258	0.0000704222188529921	0.0000743701213646606	0.0000585523863457892	0	0.000132633982069782	0.000264683534199948	0	0	0.000331529641163456	0	0.00013719775731936	0	0	0	0	0	0	0	0.000355674489537979	0	0.000527834693402018	0.000296585807306887	0.000189526793368664	0.000227578372763599	0.000144714937539175	0.000430115004977175	0	0.000188247075933697	0.000105639108578327	0.0000891462605738874	0.000223001736125181
"OTU_286"	0.0010278306138058	0.00963973179024776	0.00300656101226327	0.000310021707141227	0.00167825682279845	0.000694734981228083	0.0084795291462169	0.000734731247573997	0.00189049154434333	0.000900999176870994	0.00260996940145095	0.000319021991002209	0.00316617514796791	0.00363574461143512	0.00280172971723763	0.00328209809888255	0.0010941637388466	0.00247868550291938	0.0015007037146034	0.00054567755219339	0.00121028563935996	0.0051101602932369	0.00146245629489248	0.00307068612795644	0.000641854300838513	0.000462852010676737	0.00130409470687741	0.00137744120234058	0.00281496284284693	0.000485542659649196	0.00417536031776385	0.00434876145561001	0.00413527526950611	0.00130714364283674	0.00169581887143348	0.00452812030982523	0.00224529544109802	0	0.00171591938267556	0.00247394329061498	0.00132671981783394	0.00265208363398781	0.00608606055641603	0.00578079482931454	0.00172840886653019	0.00230237374804265	0.00118558676118811	0.000397606227921694	0.000603927957095798	0.00165303138999798	0.000774095310494972	0.00238992041285588	0.00128296696458271	0.000793343294769177	0.0024491905990268	0.00503343256116553	0.0022383563433812	0.0036879264721611	0.00169807545013714	0.000643114955478381	0.0017337449518815	0.00178444576592398	0.00209812748013295	0.0016340666534889	0.00383417088240145	0.000964391373388749	0.0052538082572671	0.00319249990339495	0.000766771200125628	0.00174043282854359	0.00112538646867865	0.00204360223244594	0.00196077242384143	0.00189885361349627	0.00304614933410372	0.00150932172480712	0.0013471785163888	0.000465418707609413	0.00160238911638999	0.00154965120081807	0.0012936992668902	0.00121387923532653	0.000526654058821292	0.000633799969676929	0.000669331092281945	0.000409866704420525	0.000926140782751748	0.00145897380276761	0.00132341767099974	0.00102207703238742	0.01334428933307	0.00198917784698073	0.00230384274347889	0.0065854923513293	0.00198490137353135	0.00389715647528523	0.010792322658093	0.00445420554054692	0.0169239359513557	0.0278307127691695	0.00210284474454615	0.00533511734306968	0.00114368740289951	0.000791752040103027	0.00138406710076547	0.00132668755358065	0.000682735118290796	0.000868289625235049	0.00086023000995435	0.000548475730660952	0.000564741227801092	0.00411992523455474	0.000624023824017212	0.00100350781256331
"OTU_312"	0	0.00148303566003812	0.000300656101226327	0	0.000279709470466408	0	0.000326135736392958	0.000367365623786999	0.00189049154434333	0	0.00199585895405072	0	0	0	0	0.0356928168253477	0.0043766549553864	0.0154917843932461	0.00637799078706446	0.00245554898487026	0.00389980928238209	0.012605062056651	0.00877473776935487	0.00475956349833248	0.0048780926863727	0.00293139606761933	0.00463678118000855	0.00413232360702173	0.00259842723955101	0.00116530238315807	0.00313152023832289	0.000434876145561001	0	0	0.00339163774286696	0.00724499249572037	0	0	0.000857959691337782	0.000353420470087855	0	0.000442013938997969	0.000553278232401457	0	0	0.00368379799686825	0.00222297517722771	0.00304831441406632	0.00513338763531429	0.00809985381099012	0.00453398681861341	0.00866346149660258	0.00466533441666442	0.01123903000923	0.00301438842957145	0.00974212753773973	0.0123855717667093	0.00938744920186463	0.00367916347529713	0.0032155747773919	0.000821247608785972	0.000693951131192657	0.00550758463534898	0.00178261816744244	0.000958542720600364	0.000120548921673594	0.00112581605512867	0.000478874985509243	0.000511180800083752	0.000348086565708718	0.000625214704821471	0.0011146921267887	0.000206397097246466	0.000813794405784114	0.000415384000105053	0.00301864344961425	0.00123491364002307	0.000620558276812551	0.00228912730912856	0.000959307886220713	0.000646849633445098	0.00121387923532653	0.000947977305878326	0.00105633328279488	0	0.000936838181532628	0.000589362316296567	0.00106107185655826	0.00132341767099974	0.000464580469267008	0.000870279739113258	0.000331529641163456	0.000406560484143333	0.000411593271958081	0.000661633791177117	0.00129905215842841	0.00104441832175094	0.000296947036036462	0	0.00386537677349577	0.000442704156746558	0.0158275147844401	0.00114368740289951	0.000615807142302354	0	0.000947633966843319	0.000682735118290796	0.000361787343847937	0.00243731836153733	0	0.00112948245560218	0.000211278217156653	0.00178292521147775	0.0012265095486885
