TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10
bacOTU_50	0.0106909230147672	0.198759606601925	0.0468249506080387	0.0479237505478767	0.0152234806966265	0.0565684145139467	0.200701930877052	0.450342936145875	0.0292688710411639	0.0774438840036022	0.104037110189132	0.181314698983643	0.0336462252838194	0.0237444144739742	0.00828515809797862	0.0166182009954267	0.166224349035958	0.0961359594538323	0.00608583554704	0.0424168970708962
bacOTU_206	0.0096218307132905	0.129193744291251	0.0312166337386925	0.0324644761775939	0.0101489871310843	0.392836211902408	0.178673670171034	0.318992913103328	0.0171576140586133	0.023970726001115	0.00847709786726258	0.0928685043574755	0.00224308168558796	0.00405392442238584	0.00153428853666271	0.00830910049771337	0.0214483031014139	0.0735734383575247	0.00576552841298526	0.0145808083681206
bacOTU_44	0.0096218307132905	0.313046380398032	0.0494263367529297	0.0742045169773574	0.0228352210449397	0.135135656894428	0.132169564236108	0.487871514158031	0.095880784445192	0.0737560800034307	0.0739819450233825	0.103924278685746	0.0302816027554374	0.0613879983961285	0.00583029643931829	0.0126823112859836	0.0991984018440393	0.0274674169868092	0.00464445344379368	0.0344637288701032
bacOTU_12	0.00748364611033706	0.29317041973784	0.40061346631322	0.213337986309903	0.032984208176024	0.713390560814772	0.122379226144544	0.450342936145875	0.165520512094858	0.160419474007462	0.0354496819903708	0.161414305192755	0.0201877351702916	0.0202696221119292	0.0144223122446295	0.0411081814097398	0.0134051894383837	0.122622397262541	0.0195387351773389	0.0172318644350516
bacOTU_208	0.00748364611033706	0.0944108131359145	0.0442235644631477	0.0154592743702828	0.00761174034831324	0.0188561381713156	0.119931641621653	0.168878601054703	0.0201854283042509	0.0129073140006004	0.0115596789099035	0.0154780840595793	0.00336462252838194	0.00579132060340835	0.00521658102465321	0.0153062377589457	0.0241293409890906	0.0176576252058059	0.000480460701082105	0.0132552803346551
bacOTU_23	0.00748364611033706	0.367705272213562	0.408417624747893	0.120582340088206	0.0228352210449397	0.0628537939043852	0.141959902327671	0.759953704746164	0.107992041427743	0.269209692012522	0.0123303241705638	0.0199003937908876	0.00112154084279398	0.00231652824136334	0.00153428853666271	0.0043732107882702	0.061663871416565	0.0147146876715049	0.000800767835136842	0.0145808083681206
bacOTU_29	0.00748364611033706	0.0795038426407701	0.0104055445795642	0.00309185487405656	0.159846547314578	0.0345695866474119	0.00489516904578176	2.28924325874153	0.00706489990648783	0.577141326026845	0.00154129052132047	0.320617455519856	0.00448616337117592	0.157523920412707	0.0236280434646057	0.0568517402475125	0.00268103788767674	0.0755353967137254	0.000480460701082105	0.0132552803346551
bacOTU_40	0.00748364611033706	0.228573547592214	0.0624332674773849	0.0726585895403292	0.0152234806966265	0.0534257248187274	0.16643574755658	0.609839392697539	0.0302781424563764	0.110634120005146	0.0863122691939463	0.152569685730138	0.0168231126419097	0.0156365656292025	0.00797830039064608	0.0161808799165997	0.233250296227876	0.0294293753430099	0.00496476057784842	0.0715785138071374
bacOTU_35	0.00641455380886034	0.367705272213562	0.0910485150711864	0.0680208072292443	0.00761174034831324	0.0597111042091659	0.0954557963927443	0.337757202109406	0.109001312842955	0.0258146280012008	0.00462387156396141	0.0132669291939251	0.0157015717991157	0.0150574335688617	0.00705772726864846	0.00874642157654039	0.00268103788767674	0.0137337084934046	0.00288276420649263	0.0265105606693102
bacOTU_102	0.00534546150738361	0.0397519213203851	0.00520277228978208	0.00309185487405656	0.00253724678277108	0.00314268969521926	0.0146855071373453	0.0281464335091172	0.011101985567338	0.023970726001115	0.0154129052132047	0.0132669291939251	0.00560770421396989	0.000579132060340835	0	0	0.0241293409890906	0.000980979178100329	0.000160153567027368	0.0106042242677241
bacOTU_14	0.00534546150738361	0.283232439407744	0.0468249506080387	0.0819341541624988	0.032984208176024	0.333125107693242	0.274129466563779	0.318992913103328	0.0383523137780768	0.197297514009177	0.0832296881513054	0.422330579339948	0.0100938675851458	0.00752871678443085	0.000920573121997625	0.00524785294592423	0.737285419111103	0.0725924591794244	0.00112107496919158	0.139180443513878
bacOTU_17	0.00534546150738361	0.442240124689284	0.0806429704916222	0.0788422992884423	0.0177607274793976	0.0282842072569733	0.274129466563779	0.459725080648914	0.0353244995324392	0.0516292560024015	0.143340018482804	0.0906573494918213	0.0112154084279398	0.0249026785946559	0.00675086956131591	0.021428732862524	0.434328137803632	0.0255054586306086	0.00320307134054737	0.217386597488343
bacOTU_36	0.00534546150738361	0.0347829311553369	0.0260138614489104	0.010821492059198	0.0101489871310843	0.0251415175617541	0.0709799511638355	0.328375057606367	0.00605562849127528	0.0295024320013723	0.124844532226958	0.0884461946261672	0	0.000579132060340835	0.000306857707332542	0.00131196323648106	0.286871053981411	0.000980979178100329	0.000480460701082105	0.10339118661031
bacOTU_41	0.00534546150738361	0.392550223038802	0.0520277228978208	0.0803882267254706	0.0152234806966265	0.0314268969521926	0.137064733281889	0.281464335091172	0.031287413871589	0.0387219420018011	0.0369909725116913	0.0597011813726628	0.0213092760130856	0.0208487541722701	0.0153428853666271	0.0367349706214696	0.136732932271514	0.0470870005488158	0.00672644981514947	0.0742295698740684
bacOTU_64	0.00534546150738361	0.263356478747551	0.067636039767167	0.0726585895403292	0.0177607274793976	0.232559037446225	0.100350965438526	0.309610768600289	0.0302781424563764	0.0608487660028303	0.0315964556870696	0.108346588417055	0.112154084279398	0.0579132060340835	0.00675086956131591	0.0301751544390643	0.0643449093042417	0.0588587506860198	0.00624598911406737	0.0238595046023791
bacOTU_91	0.00534546150738361	0.313046380398032	0.0208110891591283	0.0556533877330181	0.0101489871310843	0.0251415175617541	0.0856654583011808	0.178260745557742	0.0161483426434008	0.0387219420018011	0.0277432293837684	0.0663346459696254	0.0201877351702916	0.0144783015085209	0.0156497430739596	0.0118076691283295	0.1152846291701	0.0657256049327221	0.00448429987676631	0.0795316820079304
bacOTU_112	0.00427636920590689	0.31801537056308	0.0468249506080387	0.0943015736587251	0.0126862339138554	0.0282842072569733	0.141959902327671	0.225171468072938	0.0232132425498886	0.0258146280012008	0.0439267798576334	0.0442230973130836	0.0168231126419097	0.00810784884477169	0.00828515809797862	0.0196794485472159	0.0965173639563626	0.0372772087678125	0.00288276420649263	0.0450679531378273
bacOTU_146	0.00427636920590689	0.0298139409902888	0.0312166337386925	0.0231889115554242	0.00253724678277108	0.012570758780877	0.0220282607060179	0.0750571560243125	0.00504635707606274	0.023970726001115	0.0023119357819807	0.0552788716413545	0.00336462252838194	0.00231652824136334	0.00306857707332542	0.000874642157654039	0.00268103788767674	0.0323723128773109	0.00336322490757474	0.00132552803346551
bacOTU_18	0.00427636920590689	0.0645968721456257	0.163887327128135	0.0633830249181595	0.14208581983518	0.191704071408375	1.09651786625511	0.347139346612445	0.00403708566085019	0.230487750010721	0.0023119357819807	0.382529791758173	0.00112154084279398	0.00115826412068167	0	0.000437321078827019	0.050939719865858	0.0627826673984211	0.000160153567027368	0.00265105606693102
bacOTU_369	0.00427636920590689	0.163976675446588	0.0416221783182566	0.0355563310516504	0.00507449356554216	0.0282842072569733	0.105246134484308	0.159496456551664	0.0201854283042509	0.0460975500021442	0.0377616177723515	0.0906573494918213	0.0336462252838194	0.0312731312584051	0.010740019756639	0.0139942745224646	0.0804311366303021	0.0402201463021135	0.00720691051623158	0.0304871447697067
bacOTU_61	0.00427636920590689	0.223604557427166	0.065034653622276	0.0355563310516504	0.0101489871310843	0.153991795065744	0.124826810667435	0.281464335091172	0.0211946997194635	0.0424097460019727	0.0285138746444287	0.101713123820092	0.0246738985414675	0.0156365656292025	0.0128880237079667	0.0148689166801187	0.12332774283313	0.0313913336992105	0.00640614268109474	0.0450679531378273
bacOTU_69	0.00427636920590689	0.0496899016504813	0.067636039767167	0.0154592743702828	0.0152234806966265	0.0754245526852622	0.00734275356867264	0.225171468072938	0.0181668854738259	0.071912178003345	0.00462387156396141	0.00221115486565418	0.0269169802270555	0.00810784884477169	0.00705772726864846	0.0100583848130214	0.0777500987426254	0	0.00608583554704	0.00530211213386203
bacOTU_72	0.00427636920590689	0.0546588918155294	0.0338180198835835	0.0432859682367918	0.00761174034831324	0.00942806908565778	0.0244758452289088	0.178260745557742	0.0232132425498886	0.0313463340014581	0.0123303241705638	0.0154780840595793	0.00448616337117592	0.00115826412068167	0.000920573121997625	0.00174928431530808	0.0241293409890906	0.00294293753430099	0	0.0238595046023791
bacOTU_77	0.00427636920590689	0.173914655776685	0.0806429704916222	0.0541074602959898	0.0101489871310843	0.0439976557330696	0.105246134484308	0.412814358133719	0.0363337709476517	0.0829755900038596	0.0246606483411275	0.112768898148363	0.0504693379257291	0.0747080357839677	0.0150360276592945	0.0323617598331994	0.0402155683151511	0.0784783342480263	0.00688660338217684	0.0622998175728789
bacOTU_81	0.00427636920590689	0.154038695116492	0.0416221783182566	0.0649289523551878	0.0126862339138554	0.0251415175617541	0.0783227047325082	0.356521491115484	0.0282595996259513	0.0350341380016296	0.0254312936017877	0.0442230973130836	0.0134584901135277	0.00752871678443085	0.00920573121997625	0.0288631912025833	0.0723880229672719	0.0186386043839063	0.00480460701082105	0.0477190092047583
bacOTU_97	0.00427636920590689	0.0645968721456257	0.0364194060284746	0.0525615328589615	0.00761174034831324	0.0408549660378504	0.0391613523662541	0.150114312048625	0.031287413871589	0.0460975500021442	0.0223487125591468	0.0751792654322421	0.0628062871964628	0.0266400747756784	0.0245486165866033	0.0139942745224646	0.010724151550707	0.0647446257546217	0.00528506771190316	0.0530211213386203
bacOTU_109	0.00320727690443017	0.273294459077647	0.0312166337386925	0.049469677984905	0.0152234806966265	0.0408549660378504	0.232520529674634	0.478489369654992	0.0333059567020141	0.0626926680029161	0.0431561345969731	0.12161351761098	0.0639278280392568	0.0289566030170418	0.0165703161959572	0.0358603284638156	0.970535715338979	0.0470870005488158	0.00768737121731368	0.165691004183188
bacOTU_117	0.00320727690443017	0.0596278819805776	0.0182097030142373	0.0293726213035373	0.00507449356554216	0.00942806908565778	0.0244758452289088	0.187642890060781	0.0161483426434008	0.0184390200008577	0.00924774312792282	0.00663346459696254	0.00672924505676387	0.00115826412068167	0.00184114624399525	0.00481053186709721	0.0214483031014139	0.00588587506860198	0.000640614268109474	0.0132552803346551
bacOTU_133	0.00320727690443017	0.149069704951444	0.0520277228978208	0.0711126621033009	0.00253724678277108	0.0251415175617541	0.0562944440264903	0.10320358953343	0.0282595996259513	0.023970726001115	0.0169541957345252	0.024322703522196	0.0168231126419097	0.0110035091464759	0.0144223122446295	0.0327990809120265	0.0563017956412115	0.0264864378087089	0.00528506771190316	0.0477190092047583
bacOTU_24	0.00320727690443017	0.457147095184428	0.0572304951876029	0.088117863910612	0.00507449356554216	0.0251415175617541	0.0979033809156352	0.206407179066859	0.0322966852868015	0.079287786003688	0.0423854893363129	0.145936221133176	0.0370108478122013	0.0428557724652218	0.0484835177585416	0.126823112859836	0.25469859932929	0.124584355618742	0.0277065670957347	0.19485262091943
bacOTU_30	0.00320727690443017	0.636030741126161	0.0728388120569491	0.0649289523551878	0.0152234806966265	0.0345695866474119	0.482174151009504	0.79748228275832	0.0545006564214776	0.0368780400017154	0.0107890336492433	0.0265338583878501	0.0706570730960207	0.0179530938705659	0.0122743082933017	0.0253646225719671	0.0723880229672719	0.0166766460277056	0.0155348960016547	0.0927869623425855
bacOTU_340	0.00320727690443017	0.0645968721456257	0.0208110891591283	0.0077296371851414	0.00253724678277108	0.0157134484760963	0.0342661833204723	0.0656750115212734	0.0151390712281882	0.0571609620026588	0.0331377462083901	0.130458137073597	0.0302816027554374	0.0127409053274984	0.007364584975981	0.0043732107882702	0.10724151550707	0.0313913336992105	0.00304291777352	0.0265105606693102
bacOTU_39	0.00320727690443017	0.218635567262118	0.270544159068668	0.0834800815995271	0.0811918970486745	0.961663046737094	0.061189613072272	0.243935757079016	0.10294568435168	0.195453612009091	0.0107890336492433	0.0685458008352795	0.0168231126419097	0.0712332434219227	0.007364584975981	0.00568517402475125	0.00268103788767674	0.0382581879459128	0.00304291777352	0.00662764016732754
bacOTU_46	0.00320727690443017	0.0347829311553369	0.0624332674773849	0.010821492059198	0.0126862339138554	0.163419864151402	0.0122379226144544	0.131350023042547	0.0191761568890384	0.0608487660028303	0.00539451682462164	0.00221115486565418	0.0280385210698495	0.01389916944818	0.00675086956131591	0.0118076691283295	0.0160862273260604	0	0.00432414630973895	0.00265105606693102
bacOTU_47	0.00320727690443017	0.0645968721456257	0.0312166337386925	0.0247348389924525	0.00507449356554216	0.0471403454282889	0.0513992749807085	0.168878601054703	0.0252317853803137	0.0811316880037738	0.00770645260660234	0.0486454070443919	0.00336462252838194	0.00405392442238584	0.00153428853666271	0.00131196323648106	0.0777500987426254	0.0127527293153043	0.000800767835136842	0.00927869623425855
bacOTU_63	0.00320727690443017	0.268325468912599	0.0364194060284746	0.0757504444143857	0.0101489871310843	0.0157134484760963	0.0905606273469626	0.215789323569898	0.0242225139651011	0.0313463340014581	0.0354496819903708	0.0353784778504669	0.00785078589955785	0.010424377086135	0.00920573121997625	0.0301751544390643	0.203758879463432	0.0225625210963076	0.00336322490757474	0.100740130543379
bacOTU_67	0.00320727690443017	0.168945665611636	0.0338180198835835	0.0340104036146222	0.00253724678277108	0.012570758780877	0.0636371975951629	0.168878601054703	0.10294568435168	0.0184390200008577	0.00616516208528188	0.0176892389252334	0.00897232674235183	0.00521218854306751	0.0177977470252874	0.0153062377589457	0.0187672652137372	0.0137337084934046	0.00736706408325895	0.0212084485354481
bacOTU_83	0.00320727690443017	0.0546588918155294	0	0.00618370974811312	0.00253724678277108	0.00314268969521926	0.0538468595035994	0.0750571560243125	0.00706489990648783	0.00737560800034307	0.0208074220378263	0.0132669291939251	0.00224308168558796	0.00347479236204501	0.00214800395132779	0.00349856863061616	0.0187672652137372	0.00294293753430099	0.000480460701082105	0.0198829205019826
bacOTU_89	0.00320727690443017	0.15900768528154	0.0208110891591283	0.0432859682367918	0	0.00942806908565778	0.0513992749807085	0.112585734036469	0.0151390712281882	0.0295024320013723	0.0154129052132047	0.0176892389252334	0.00112154084279398	0.00231652824136334	0.00184114624399525	0.00568517402475125	0.109922553394746	0.00882881260290297	0.00128122853621895	0.0596487615059479
bacOTU_103	0.00213818460295344	0.0596278819805776	0.0104055445795642	0.0262807664294808	0.00253724678277108	0.0157134484760963	0.141959902327671	0.150114312048625	0.0100927141521255	0.0165951180007719	0.0416148440756527	0.123824672476634	0.0112154084279398	0.00405392442238584	0.00521658102465321	0.00568517402475125	0.201077841575755	0.0304103545211102	0.00160153567027368	0.0357892569035687
bacOTU_105	0.00213818460295344	0.109317783631059	0.0468249506080387	0.0231889115554242	0.00507449356554216	0.182276002322717	0.0587420285493811	0.0562928670182344	0.0161483426434008	0.0202829220009434	0.0123303241705638	0.0154780840595793	0.00672924505676387	0.00637045266374919	0.00276171936599287	0.0100583848130214	0.0536207577535348	0.00392391671240132	0.00160153567027368	0.0291616167362412
bacOTU_135	0.00213818460295344	0.0397519213203851	0.00780415843467312	0.0200970566813676	0.00253724678277108	0.00942806908565778	0.0171330916602362	0.0844393005273516	0.00706489990648783	0.00921951000042884	0.00924774312792282	0.00663346459696254	0.00224308168558796	0.00173739618102251	0.00214800395132779	0.00612249510357827	0.0187672652137372	0.00392391671240132	0.000800767835136842	0.0145808083681206
bacOTU_145	0.00213818460295344	0.0645968721456257	0.0182097030142373	0.027826693866509	0	0.0282842072569733	0.041608936889145	0.00938214450303906	0.0191761568890384	0.0165951180007719	0.00154129052132047	0.0464342521787377	0.00672924505676387	0.00984524502579419	0.00122743082933017	0.00131196323648106	0.00268103788767674	0.0392391671240132	0.00112107496919158	0.0530211213386203
bacOTU_165	0.00213818460295344	0.203728596766973	0	0.00154592743702828	0	0	0.00489516904578176	0.00938214450303906	0.00201854283042509	0.00368780400017154	0.000770645260660235	0.101713123820092	0	0.00637045266374919	0.00337543478065796	0.000874642157654039	0.00268103788767674	0.00784783342480263	0.000640614268109474	0.0119297523011896
bacOTU_176	0.00213818460295344	0.0298139409902888	0.00520277228978208	0.0123674194962262	0.00253724678277108	0.00314268969521926	0.0122379226144544	0.0750571560243125	0.00504635707606274	0.00921951000042884	0.00385322630330117	0.0132669291939251	0.00224308168558796	0.00115826412068167	0.00122743082933017	0.00131196323648106	0.0160862273260604	0.00392391671240132	0.000320307134054737	0.00530211213386203
bacOTU_205	0.00213818460295344	0.0447209114854332	0.236726139185085	0.010821492059198	0	0.0282842072569733	0.0807702892553991	0.0469107225151953	0.011101985567338	0.0055317060002573	0.00308258104264094	0.037589632716121	0.0112154084279398	0.00868698090511253	0.00981944663464133	0.0183674853107348	0.00804311366303022	0.0176576252058059	0.00480460701082105	0.00927869623425855
bacOTU_21	0.00213818460295344	0.551557908320343	0.0234124753040194	0.0432859682367918	0.00761174034831324	0.00628537939043852	0.254548790380652	0.581692959188422	0.0343152281172266	0.0387219420018011	0.0732112997627223	0.29629475199766	0.0269169802270555	0.00984524502579419	0.0230143280499406	0.0415455024885668	0.24665548566626	0.110850647125337	0.0115310568259705	0.213410013387947
bacOTU_242	0.00213818460295344	0.0546588918155294	0.117062376520097	0.0185511292443394	0.00507449356554216	0.00628537939043852	0.0269234297517997	0.0469107225151953	0.0151390712281882	0.13091704200609	0.0146422599525445	0.22774895116238	0.0908448082663123	0.0214278862326109	0.00797830039064608	0.0139942745224646	0.0831121745179789	0.154013730961752	0.00368353204162947	0.0941124903760511
bacOTU_31	0.00213818460295344	0.223604557427166	0.0234124753040194	0.0649289523551878	0.00507449356554216	0.012570758780877	0.0734275356867264	0.150114312048625	0.0262410567955262	0.0424097460019727	0.052403877724896	0.0530677167757003	0.00560770421396989	0.00347479236204501	0.00276171936599287	0.00874642157654039	0.241293409890906	0.0137337084934046	0.00224214993838316	0.173644172383982
bacOTU_314	0.00213818460295344	0.0546588918155294	0.0208110891591283	0.0170052018073111	0.00507449356554216	0.012570758780877	0.0367137678433632	0.131350023042547	0.0131205283977631	0.0165951180007719	0.010018388388583	0.024322703522196	0.0112154084279398	0.00637045266374919	0.00521658102465321	0.0100583848130214	0.0160862273260604	0.0156956668496053	0.00144138210324632	0.0185573924685171
bacOTU_33	0.00213818460295344	0.417395173864043	0.0728388120569491	0.0633830249181595	0.0126862339138554	0.0157134484760963	0.107693719007199	0.253317901582055	0.0272503282107388	0.055317060002573	0.026201938862448	0.0464342521787377	0.00560770421396989	0.00579132060340835	0.00981944663464133	0.0507292451439343	0.061663871416565	0.0245244794525082	0.00848813905245052	0.119297523011896
bacOTU_43	0.00213818460295344	0.273294459077647	0.0988526735058595	0.0401941133627353	0.0202979742621686	0.0659964835996044	0.102798549961417	0.234553612575977	0.0131205283977631	0.0663804720030877	0.0277432293837684	0.0221115486565418	0	0.00115826412068167	0.000613715414665083	0.000437321078827019	0.0563017956412115	0.0127527293153043	0.00112107496919158	0.0689274577402064
bacOTU_474	0.00213818460295344	0.0347829311553369	0.00780415843467312	0.010821492059198	0.00253724678277108	0.00314268969521926	0.0146855071373453	0.0656750115212734	0.00504635707606274	0.0055317060002573	0.00539451682462164	0.00442230973130836	0.00112154084279398	0.00289566030170418	0.000306857707332542	0.0021866053941351	0.0134051894383837	0.00196195835620066	0.000800767835136842	0.00530211213386203
