"FunDMH6301"	"FunDMH6302"	"FunDMH6303"	"FunDMH6304"	"FunDMH6305"	"FunDMH6306"	"FunDMH6307"	"FunDMH6308"	"FunDMH6309"	"FunDMH6310"	"FunDMH6311"	"FunDMH6312"	"FunDMH6313"	"FunDMH6314"	"FunDMH6315"	"FunWMH6301"	"FunWMH6302"	"FunWMH6303"	"FunWMH6304"	"FunWMH6305"	"FunWMH6306"	"FunWMH6307"	"FunWMH6308"	"FunWMH6309"	"FunWMH6310"	"FunWMH6311"	"FunWMH6312"	"FunWMH6313"	"FunWMH6314"	"FunWMH6315"	"FunDWYJ01"	"FunDWYJ02"	"FunDWYJ03"	"FunDWYJ04"	"FunDWYJ05"	"FunDWYJ06"	"FunDWYJ07"	"FunDWYJ08"	"FunDWYJ09"	"FunDWYJ10"	"FunDWYJ11"	"FunDWYJ12"	"FunDWYJ13"	"FunDWYJ14"	"FunDWYJ15"	"FunWWYJ01"	"FunWWYJ02"	"FunWWYJ03"	"FunWWYJ04"	"FunWWYJ05"	"FunWWYJ06"	"FunWWYJ07"	"FunWWYJ08"	"FunWWYJ09"	"FunWWYJ10"	"FunWWYJ11"	"FunWWYJ12"	"FunWWYJ13"	"FunWWYJ14"	"FunWWYJ15"	"Fun2DWYJ01"	"Fun2DWYJ02"	"Fun2DWYJ03"	"Fun2DWYJ04"	"Fun2DWYJ05"	"Fun2DWYJ06"	"Fun2DWYJ07"	"Fun2DWYJ08"	"Fun2DWYJ09"	"Fun2DWYJ10"	"Fun2DWYJ11"	"Fun2DWYJ12"	"Fun2DWYJ13"	"Fun2DWYJ14"	"Fun2DWYJ15"	"Fun2WWYJ01"	"Fun2WWYJ02"	"Fun2WWYJ03"	"Fun2WWYJ04"	"Fun2WWYJ05"	"Fun2WWYJ06"	"Fun2WWYJ07"	"Fun2WWYJ08"	"Fun2WWYJ09"	"Fun2WWYJ10"	"Fun2WWYJ11"	"Fun2WWYJ12"	"Fun2WWYJ13"	"Fun2WWYJ14"	"Fun2WWYJ15"	"Fun2DMH6301"	"Fun2DMH6302"	"Fun2DMH6303"	"Fun2DMH6304"	"Fun2DMH6305"	"Fun2DMH6306"	"Fun2DMH6307"	"Fun2DMH6308"	"Fun2DMH6309"	"Fun2DMH6310"	"Fun2DMH6311"	"Fun2DMH6312"	"Fun2WMH6301"	"Fun2WMH6302"	"Fun2WMH6303"	"Fun2WMH6304"	"Fun2WMH6305"	"Fun2WMH6306"	"Fun2WMH6307"	"Fun2WMH6308"	"Fun2WMH6309"	"Fun2WMH6310"	"Fun2WMH6311"	"Fun2WMH6312"
"OTU_391"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000242287933899868	0.0000321942865256961	0.0000833615394298161	0	0.000386413884961698	0.00305077675886793	0.000189405676305932	0.000270702332654272	0.000104020022314799	0.000112975987120041	0.0000845912380041173	0.000168567291099834	0.000405508523451382	0.000149937592304072	0.000411840534526841	0.0000319227310576325	0	0	0.000283510051139652	0.0000256816361632398	0.000185685046458444	0.000177053325331083	0.000051450857111545	0.0000185256578066861	0.0000609454277774362	0	0.0000532554511610736	0.000312536829565383	0.000867643077679594	0.0000230954802110903	0.000238998938277637	0.00126954061482503	0.0000705886946508466	0.000227213891612548	0.0000759119715357201	0.0000851250140123631	0.000105061163794461	0.000296284454327195	0.00013392385337216	0.000172227381844966	0.000110200437299348	0.000246845412655498	0.0000304421001132045	0.000104751730654778	0.0000412053821913882	0.000432187042364083	0.0000297667390161613	0.0000206950406269169	0.0000684586054074107	0.0000240983940874064	0.000122213824098627	0.00101032849176084	0.000169384280925671	0.000292744795539989
"OTU_3223"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000152097466682086	0	0	0	0	0	0	0	0	0	0.0000470433184785079	0	0	0	0	0	0.000367059773981035	0	0	0	0	0	0	0	0	0.0000929023139662289	0	0.000125032952594955	0.00327720522505911	0.00309052995503043	0.000469381747047833	0.00395826094467028	0	0.000580612931538529	0.0000449921940896692	0.0000326858348548312	0.0000842783761217542	0	0.0000368286830207048	0.000238339151410308	0.000204385541011336	0.0000198147699870478	0.0000789909868938327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_322"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282939491282978	0.000505209390737836	0.000798511700080952	0.000259798883179936	0.000256891555534666	0.0000848346927228761	0.000184719828048006	0.0000533008580699044	0.0000365119689798446	0.000462519859399872	0	0.00025852060761537	0.000517476503263587	0.000235140491436467	0.000482182678990025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000468172175008445	0.000335927169025047	0.000298697475394075	0.000262136486402006	0.00079349801702404	0.000102461105565623	0.000404929746807023	0.000392230018257974	0.000842783761217542	0.00121337946051039	0.000957545758538326	0.000578823653425033	0.0003211772787321	0.00112944188926172	0.000236972960681498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_375"	0.0000499901884795427	0	0.0000499819175534018	0.0000364173279830691	0.000150111989232827	0.0000808532109134895	0.0000565430399654491	0.0000325925069921027	0.000147862677671904	0.0000756227597673618	0	0.000151044196110707	0.0000717623656475318	0.000158855471005327	0	0.0000707348728207445	0.0000315755869211148	0.000152097466682086	0.0000577330851510969	0.000110096380943428	0.0000565564618152507	0.000105554187456004	0	0.0000730239379596891	0.0000330371328142766	0.0000251748012775333	0.0000287245119572634	0.0000940866369570158	0.00014108429486188	0.0000253780357363171	0	0.0000818758844787278	0.0000751117684203168	0.000367059773981035	0.00025984037860032	0.000126349621953378	0	0	0.0000672883942798991	0	0.0000844593187414841	0.0000934752179573521	0.000185804627932458	0.0000780100427008571	0.0000625164762974775	0.0000585215218760556	0	0.000128013203740318	0.000157281891841203	0.000079349801702404	0.0000683074037104152	0	0.000130743339419325	0.000140463960202924	0	0.000184143415103524	0.00013619380080589	0.0000875938032905726	0.0000198147699870478	0	0.0000726863801699605	0.00016097143262848	0.0000833615394298161	0.000110224050063813	0.0000858697522137106	0.000184895561143511	0.000265167946828305	0.000240624295692687	0.000104020022314799	0.0000564879935600207	0.000148034666507205	0.000147496379712355	0.000101377130862846	0.000119950073843258	0.000171600222719517	0.000159613655288162	0.000218910890050499	0.0000686323014442479	0.000162005743508372	0.0000513632723264797	0.0000795793056250472	0.000354106650662165	0.00010290171422309	0.000166730920260175	0.0000609454277774362	0.000043486109491306	0.0000798831767416103	0.000125014731826153	0.000139942431883805	0.000207859321899813	0.0000477997876555274	0.000198365721066411	0	0.000151475927741699	0.00022773591460716	0.000227000037366302	0.000140081551725948	0.000111106670372698	0.00040177156011648	0.000516682145534897	0.0000275501093248369	0.0000617113531638745	0.000152210500566022	0.000209503461309556	0.000123616146574165	0.000177959370385211	0.000148833695080806	0.000103475203134584	0	0.000192787152699251	0.0000814758827324181	0.000217913988419005	0.000169384280925671	0.000195163197026659
"OTU_492"	0.000349931319356799	0.0002141730192986	0.000199927670213607	0.000109251983949207	0	0.000404266054567447	0	0.000162962534960513	0.000591450710687618	0.0000756227597673618	0.0000783291995016954	0.0000906265176664244	0.000215287096942595	0.000555994148518645	0.000191177474326204	0.000176837182051861	0.0000631511738422295	0.00049431676671678	0.000230932340604388	0.000110096380943428	0.000141391154538127	0.0000263885468640009	0.0000799512871048566	0.0000365119689798446	0.0000660742656285532	0.0000503496025550667	0.000143622559786317	0.000141129955435524	0.000329196688011054	0.0000253780357363171	0.00176274726276198	0	0.00022533530526095	0.000856472805955749	0	0.000126349621953378	0	0	0.00074017233707889	0.000375354311400108	0.000675674549931873	0.000373900871829408	0.000278706941898687	0.000156020085401714	0.000187549428892433	0.0000585215218760556	0.0000335927169025047	0.0000853421358268787	0.0000786409459206017	0.000079349801702404	0.0000683074037104152	0.000134976582269008	0.0000326858348548312	0.000140463960202924	0.000316533772307058	0.000147314732082819	0.000170242251007363	0.000145989672150954	0.0000396295399740955	0.0000197477467234582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_372"	0.000299941130877256	0.000571128051462932	0.000349873422873813	0.000182086639915346	0.000950709265141239	0.0000404266054567447	0.0000565430399654491	0	0	0.0000756227597673618	0.0000195822998754239	0.000120835356888566	0.00100467311906544	0.000317710942010654	0.0000955887371631021	0.000424409236924467	0.000157877934605574	0.000190121833352608	0.000346398510906582	0.0000733975872956188	0.000395895232706755	0.000211108374912007	0.00023985386131457	0.000657215441637202	0.000759854054728361	0.0001510488076652	0.000517041215230741	0.000188173273914032	0.0014108429486188	0.000456804643253708	0	0.0000409379422393639	0	0	0	0.000631748109766891	0.000392375656698185	0	0	0	0	0	0	0	0	0.0000877822828140834	0	0.0000853421358268787	0.0000262136486402006	0.000079349801702404	0.0000341537018552076	0.0000899843881793384	0.000163429174274156	0.000252835128365263	0.000105511257435686	0.0000736573660414097	0.0000680969004029451	0.000175187606581145	0.0000198147699870478	0.0000197477467234582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_182"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145989672150954	0	0	0.0000242287933899868	0.000128777146102784	0.0000416807697149081	0.0000367413500212711	0.0000858697522137106	0	0.000113643405783559	0.000210546258731101	0.000130025027893499	0.000282439967800103	0.000232625904511323	0.000589985518849419	0.000126721413578557	0.0000599750369216288	0.000308880400895131	0.000159613655288162	0.00139555692407193	0.00185307213899469	0.000364512922893838	0.0000513632723264797	0.000212211481666793	0.0000442633313327707	0.000154352571334635	0.0012041677574346	0.0000812605703699149	0.000130458328473918	0.0000532554511610736	0.000468805244348075	0.000167930918260566	0.0000230954802110903	0.000382398301244219	0.0000793462884265643	0.0000352943473254233	0.000530165747095946	0	0.000227000037366302	0.000210122327588921	0	0.00040177156011648	0	0.0000551002186496738	0.000246845412655498	0	0.0000349172435515926	0.0000206026910956941	0.000101691068791549	0	0.000165560325015335	0.000889961870296339	0.0000481967881748128	0.0000407379413662091	0.0000198103625835459	0	0.000146372397769994
"OTU_429"	0	0	0.000199927670213607	0.000109251983949207	0	0	0	0	0	0	0	0	0.000502336559532722	0	0	0.00961994270362126	0	0	0	0	0	0	0	0	0.0011232625156854	0	0	0	0	0	0	0	0	0	0	0.000126349621953378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000052755628717843	0	0	0	0	0	0	0	0	0	0.000214674380534277	0	0	0.0000300780369615858	0	0	0	0	0	0.0000299875184608144	0	0	0	0	0	0	0	0	0	0	0	0.000065229164236959	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000258341072767448	0	0	0	0	0	0	0	0.0000206950406269169	0	0	0	0	0	0
"OTU_97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000052755628717843	0.000147314732082819	0.0000680969004029451	0.0000583958688603817	0.0000198147699870478	0	0.000145372760339921	0.00016097143262848	0.0000833615394298161	0.0000734827000425422	0.000128804628320566	0	0.000227286811567118	0.000120312147846343	0.000130025027893499	0.000169463980680062	0.000105739047505147	0.0000842836455499169	0	0.000149937592304072	0.000137280178175614	0	0.00010945544502525	0.000160142036703245	0	0.000205453089305919	0.0000530528704166982	0.000177053325331083	0.000180077999890408	0.0000185256578066861	0.0000609454277774362	0.000065229164236959	0.0000532554511610736	0.0000312536829565383	0.00025189637739085	0.0000923819208443614	0.0000477997876555274	0.000238038865279693	0.000600003904532196	0.00117393843999817	0.000101215962047627	0.00073775012144048	0.000875509698287173	0.000333320011118094	0.00013392385337216	0.000775023218302345	0.000247950983923532	0.000123422706327749	0	0.000453924166170704	0.000185424219861247	0.000508455343957745	0.0000297667390161613	0.0000413900812538337	0.000547668843259285	0.000144590364524438	0.0000407379413662091	0.000217913988419005	0.000889267474859771	0.000195163197026659
"OTU_1216"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000191547028794187	0.00347736993984189	0.000324011487016745	0	0	0.00123937327731758	0.000385881428336588	0.000370513156133722	0.0000203151425924787	0.000021743054745653	0	0.00162519151373999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000349172435515926	0.0000206026910956941	0.000381341507968309	0	0	0.00266988561088902	0	0	0.000118862175501275	0.00127038210694253	0
"OTU_3206"	0	0	0	0	0.0000500373297442757	0	0	0.00299851064327345	0.0000739313388359522	0	0.000117493799252543	0	0	0	0.000286766211489306	0	0	0	0	0.0000366987936478094	0	0	0	0.000438143627758135	0	0.000201398410220267	0.000114898047829054	0	0	0.000228402321626854	0.000661030223535743	0.00151470386285646	0.00022533530526095	0.000489413031974714	0	0.000758097731720269	0	0.00059221842075317	0	0.000525496035960151	0	0	0.000650316197763602	0	0.000437615334082343	0	0	0	0	0.000079349801702404	0.000273229614841661	0	0	0.0000561855840811695	0.000052755628717843	0	0.0000680969004029451	0.0000291979344301909	0.000515184019663242	0.000414702681192622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1386"	0	0.000142782012865733	0	0	0	0	0	0	0.0000739313388359522	0	0	0	0	0	0	0.00031830692769335	0	0	0.000144332712877742	0.000146795174591238	0.000226225847261003	0	0.0000266504290349522	0.000109535906939534	0.0000330371328142766	0.000125874006387667	0.0000574490239145268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000351129131256333	0.000100778150707514	0.00162150058071069	0.000157281891841203	0.00476098810214424	0.00013661480742083	0.000134976582269008	0.00055565919253213	0.000786598177136373	0.000052755628717843	0.000184143415103524	0.00115764730685007	0.000262781409871718	0.0000198147699870478	0.0000592432401703745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_797"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000484575867799737	0.000128777146102784	0.0000833615394298161	0	0	0	0.000113643405783559	0.000120312147846343	0.000104020022314799	0.000084731990340031	0.000105739047505147	0.000147496379712355	0.000126721413578557	0.0000299875184608144	0.0000686400890878069	0.0000319227310576325	0.000465185641357311	0.000343161507221239	0	0	0.000106105740833396	0	0.0000257254285557725	0.0000741026312267445	0	0.0000869722189826121	0.0000532554511610736	0	0.0000839654591302832	0.0000230954802110903	0.00019119915062211	0.000198365721066411	0.000141177389301693	0.000340820837418822	0	0.000312125051378665	0.0000700407758629738	0	0.00642834496186369	0.000775023218302345	0	0.000185134059491624	0.0000608842002264089	0.000104751730654778	0.0000412053821913882	0	0	0.0000413900812538337	0	0.000120491970437032	0.000122213824098627	0	0.0000423460702314177	0.0000487907992566648
"OTU_790"	0.0000499901884795427	0	0	0	0	0.000282986238197213	0	0	0	0	0	0	0	0.000794277355026636	0	0	0	0	0	0	0	0	0	0	0.0000991113984428297	0.000251748012775333	0	0	0	0.0000253780357363171	0.000440686815690495	0.00106438649822346	0.000150223536840634	0	0.0012992018930016	0	0.00117712697009455	0	0.00141305627987788	0.000600566898240173	0.000506755912448905	0.00177602914118969	0.000278706941898687	0	0.000125032952594955	0.000468172175008445	0.0000335927169025047	0.000170684271653757	0	0	0.0000341537018552076	0	0.000163429174274156	0	0.000158266886153529	0	0.0000340484502014725	0	0	0	0	0	0	0	0	0	0.000189405676305932	0	0	0	0.0000211478095010293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_755"	0	0	0	0	0	0	0	0	0	0	0.0000195822998754239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150223536840634	0	0.0106534555226131	0.000505398487813513	0	0.000131604093500704	0.0000672883942798991	0	0	0	0	0	0	0	0	0	0	0.000079349801702404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_707"	0	0	0.000249909587767009	0	0	0.0000404266054567447	0	0	0	0	0.0000979114993771193	0.0000604176784442829	0.000143524731295064	0	0.0109927047737567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_1619"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000353674364103723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00374583793336921	0	0	0.00660707593165864	0	0.000126349621953378	0	0	0	0	0.000844593187414841	0	0	0	0	0	0	0	0	0	0.0000683074037104152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_951"	0.0000499901884795427	0.0000713910064328665	0.0000999638351068036	0.000109251983949207	0	0.0000404266054567447	0.0000565430399654491	0.0000651850139842054	0.000147862677671904	0.0000756227597673618	0.0000587468996262716	0.000151044196110707	0.000215287096942595	0	0.0000955887371631021	0.0000353674364103723	0.000157877934605574	0.0000380243666705215	0.0000288665425755485	0.0000366987936478094	0.0000848346927228761	0.000184719828048006	0.0000799512871048566	0.000109535906939534	0.000132148531257106	0.0000755244038326	0.0000287245119572634	0.0000940866369570158	0.000188112393149174	0.0000507560714726342	0.000440686815690495	0.000122813826718092	0.0000751117684203168	0.000122353257993678	0.00025984037860032	0.000126349621953378	0	0	0	0	0.0000844593187414841	0.0000934752179573521	0.000185804627932458	0.0000780100427008571	0.000125032952594955	0	0.0000335927169025047	0.0000426710679134393	0.000104854594560802	0	0.0000683074037104152	0.0000449921940896692	0.0000326858348548312	0.0000280927920405847	0.000158266886153529	0.000110486049062114	0.00013619380080589	0.000116791737720763	0.0000198147699870478	0.0000197477467234582	0.0000484575867799737	0.0000643885730513922	0.0000833615394298161	0.0000367413500212711	0.000257609256641132	0.0000462238902858777	0.000113643405783559	0.0000601560739231716	0.000104020022314799	0.000112975987120041	0.0000845912380041173	0.000126425468324875	0.000101377130862846	0.00026988766614733	0.0000686400890878069	0.000159613655288162	0.0000820915837689372	0.0000915097352589972	0.000162005743508372	0.0000256816361632398	0.000106105740833396	0.000177053325331083	0.00010290171422309	0.000129679604646803	0.000121890855554872	0.0000869722189826121	0.000133138627902684	0.000156268414782692	0.000279884863767611	0.0000461909604221807	0.000143399362966582	0.0000396731442132821	0.000176471736627116	0.000151475927741699	0.000101215962047627	0.0000567500093415754	0.000210122327588921	0.0000740711135817986	0.00040177156011648	0.000172227381844966	0.0000275501093248369	0	0.0000913263003396134	0.0000349172435515926	0.0000824107643827765	0.000101691068791549	0.000178600434096968	0.000144865284388418	0.000136917210814821	0.000144590364524438	0.0000407379413662091	0.000138672538084821	0.0000846921404628354	0
"OTU_1308"	0	0	0	0	0	0.0000404266054567447	0	0	0.000221794016507857	0	0	0	0	0.0000794277355026636	0.0000955887371631021	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0000470280982872935	0	0.000661030223535743	0.0000409379422393639	0.000450670610521901	0.00195765212789886	0.00519680757200639	0.000379048865860135	0.000392375656698185	0.000131604093500704	0.000134576788559798	0	0.000675674549931873	0.000467376089786761	0.0000929023139662289	0.0000780100427008571	0.000125032952594955	0	0	0	0	0	0	0	0	0	0	0.0000368286830207048	0.0000340484502014725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU_2762"	0.0000999803769590854	0.0000713910064328665	0.0000499819175534018	0	0.000100074659488551	0.000161706421826979	0.0000565430399654491	0.0000325925069921027	0.000221794016507857	0.0000756227597673618	0.0000783291995016954	0.0000906265176664244	0.000287049462590127	0.000158855471005327	0.000191177474326204	0	0.0000947267607633443	0.0000760487333410431	0.000202065798028839	0.000110096380943428	0.000197947616353378	0.000131942734320005	0.0000266504290349522	0.000109535906939534	0	0.0000503496025550667	0.000114898047829054	0.000141129955435524	0.0000470280982872935	0.0000253780357363171	0	0.0000818758844787278	0.0000751117684203168	0.000244706515987357	0	0.000126349621953378	0	0	0.0000672883942798991	0.0000750708622800216	0.0000844593187414841	0	0.000185804627932458	0	0.000125032952594955	0.0000585215218760556	0.0000335927169025047	0	0.0000262136486402006	0.000079349801702404	0.000102461105565623	0.0000449921940896692	0.0000326858348548312	0.0000561855840811695	0.000105511257435686	0.000147314732082819	0.0000680969004029451	0.0000583958688603817	0	0	0.0000242287933899868	0	0.0000416807697149081	0.000110224050063813	0.000171739504427421	0.000369791122287022	0.0000757622705223728	0.0000601560739231716	0.0000260050055786998	0.000112975987120041	0	0.0000210709113874792	0.0000506885654314228	0.0000299875184608144	0.0000686400890878069	0.000063845462115265	0	0.0000686323014442479	0.000202507179385466	0.0000513632723264797	0.000106105740833396	0.0000442633313327707	0.000051450857111545	0.0000370513156133722	0.0000609454277774362	0.000130458328473918	0.000159766353483221	0.000125014731826153	0.0000839654591302832	0.000115477401055452	0.000143399362966582	0.000198365721066411	0.0000352943473254233	0.000151475927741699	0.000126519952559534	0.000170250028024726	0.000140081551725948	0.000296284454327195	0.00040177156011648	0.000344454763689931	0.000110200437299348	0.000246845412655498	0.000121768400452818	0.000139668974206371	0.000144218837669859	0.0000508455343957745	0.0000893002170484838	0.000144865284388418	0.000205375816222232	0.000216885546786658	0.000122213824098627	0.000257534713586096	0.0000846921404628354	0
"OTU_549"	0.0000499901884795427	0.0002141730192986	0.0000999638351068036	0.0000364173279830691	0	0.000121279816370234	0.000113086079930898	0.0000325925069921027	0	0.0000756227597673618	0.0000195822998754239	0.0000906265176664244	0.000143524731295064	0.0000794277355026636	0	0.000176837182051861	0.0000315755869211148	0.000152097466682086	0.0000865996277266454	0.000220192761886856	0.000113112923630501	0.000184719828048006	0.000213203432279618	0.0000730239379596891	0.000132148531257106	0.0001510488076652	0.0000287245119572634	0.0000940866369570158	0.0000470280982872935	0.0000761341072089513	0	0.0000409379422393639	0	0.000122353257993678	0	0	0	0	0	0.0000750708622800216	0.0000844593187414841	0	0.0000929023139662289	0	0.0000625164762974775	0.0000585215218760556	0	0	0.0000524272972804011	0.000079349801702404	0	0	0.0000980575045644935	0.0000561855840811695	0.000052755628717843	0.000110486049062114	0.0000680969004029451	0.0000583958688603817	0.0000198147699870478	0.0000394954934469163	0	0.0000321942865256961	0.0000833615394298161	0.0000734827000425422	0	0.0000924477805717555	0.000189405676305932	0.000210546258731101	0.0000520100111573996	0.000197707977460072	0.000063443428503088	0.000189638202487313	0.000126721413578557	0.00026988766614733	0.0000343200445439034	0.000159613655288162	0	0.000160142036703245	0.000121504307631279	0.0000513632723264797	0.000212211481666793	0.0000885266626655413	0.000128627142778863	0.000148205262453489	0.000121890855554872	0.00021743054745653	0.000106510902322147	0.0000625073659130766	0.00025189637739085	0.000184763841688723	0.0000955995753110548	0.000198365721066411	0.000176471736627116	0.0000378689819354247	0.000101215962047627	0.000141875023353938	0.000315183491383382	0.0000740711135817986	0.00040177156011648	0	0.000192850765273858	0.000308556765819373	0.0000913263003396134	0.000174586217757963	0.000123616146574165	0.000203382137583098	0.0000595334780323225	0.000206950406269169	0.0000684586054074107	0.000240983940874064	0.0000407379413662091	0.0000990518129177294	0.000127038210694253	0.0000975815985133296
"OTU_1637"	0.0000999803769590854	0	0.0000499819175534018	0.0000364173279830691	0.0000500373297442757	0.0000404266054567447	0.0000565430399654491	0.000130370027968411	0.000147862677671904	0.000113434139651043	0.0000195822998754239	0.0000906265176664244	0.000143524731295064	0.000238283206507991	0	0.000141469745641489	0.0000631511738422295	0.0000380243666705215	0.0000865996277266454	0.0000733975872956188	0.0000848346927228761	0.000105554187456004	0	0	0.000132148531257106	0.0000503496025550667	0	0.0000470433184785079	0.0000470280982872935	0.0000507560714726342	0.000220343407845248	0.000122813826718092	0.0000751117684203168	0.000244706515987357	0.00025984037860032	0.000252699243906756	0	0	0.0000672883942798991	0.000150141724560043	0	0.0000934752179573521	0.000185804627932458	0.0000780100427008571	0	0.0000585215218760556	0.0000335927169025047	0.000128013203740318	0.000157281891841203	0	0.0000341537018552076	0	0.0000326858348548312	0.0000842783761217542	0.000105511257435686	0.0000736573660414097	0.000102145350604418	0.0000875938032905726	0.0000198147699870478	0.0000197477467234582	0.0000969151735599474	0.0000643885730513922	0.000166723078859632	0.0000734827000425422	0.000128804628320566	0.000138671670857633	0.000189405676305932	0.0000601560739231716	0.000104020022314799	0.000084731990340031	0.000063443428503088	0.0000421418227749585	0	0.000119950073843258	0.000137280178175614	0.00012769092423053	0	0.000114387169073747	0.000162005743508372	0.000102726544652959	0.000132632176041745	0.0000885266626655413	0.000128627142778863	0.0000185256578066861	0.0000609454277774362	0.000065229164236959	0.0000798831767416103	0.0000625073659130766	0.0000559769727535222	0.0000923819208443614	0.00019119915062211	0.0000396731442132821	0.0000705886946508466	0.000227213891612548	0.00022773591460716	0.000227000037366302	0.000210122327588921	0.0000740711135817986	0.00013392385337216	0.000258341072767448	0.000137750546624184	0.000246845412655498	0.0000304421001132045	0.000104751730654778	0.0000412053821913882	0.000127113835989436	0.000148833695080806	0.000165560325015335	0.000205375816222232	0.0000963935763496256	0.000162951765464836	0.0000594310877506376	0.0000423460702314177	0.000390326394053319
