TAD2	TAD3	TAD4	TAD6	TAD7	TAD9	TAD10	TAH1	TAH3	TAH4	TAH5	TAH6	TAH8	TAH10	species	ID
bacOTU_242	4.68514786990252	10.0340179874369	1.59019679237195	0.53884680489473	2.30782255015426	1.29773467670185	11.2215607433791	1.25515085307524	7.7867978513982	1.83677596279522	0.683954319198235	1.19960924478268	13.2012769395787	8.0668848893758	bac	bacOTU_242
bacOTU_31	19.1662049223285	2.00688359748737	5.56543877330181	1.07759360978946	6.29388877314798	2.24933343961653	3.63522108588337	4.49186094784822	0.48076036119742	0.297939345318144	0.236818802799389	0.749793277989176	1.1772750137204	14.8838862043413	bac	bacOTU_31
bacOTU_314	4.68514786990252	1.783907642211	1.45768872634095	1.07759360978946	3.14699438657399	1.12471671980827	1.42253868578045	0.85881900473569	0.961420722394839	0.54613879974993	0.447235516398846	0.862247269687553	1.34544287282331	1.59073364015861	bac	bacOTU_314
bacOTU_33	35.7768291883466	6.24342674773849	5.43293070727081	1.34696701223683	9.23099020061704	2.33584241806332	4.74156228593483	2.24598047392411	0.48076036119742	0.496498908863573	0.841766854397828	4.34832101233722	2.10219823878642	10.2256019724482	bac	bacOTU_33
bacOTU_43	23.4253393495126	8.47318630050224	3.44530971680588	5.65694145139467	8.81140428240717	1.12471671980827	5.6898547431218	2.3780910900373	1e-04	0.0993797817727146	0.0527041783998643	0.0375846638994588	1.09319108416894	5.90816780630341	bac	bacOTU_43
bacOTU_474	2.98149409902888	0.669027865829124	0.927656462216968	0.269473402447365	1.2588577546296	0.432644892233949	0.474246228593483	0.462487156396141	0.0962320722394839	0.248299454431786	0.0264020891999321	0.187523319497294	0.168267859102914	0.454566754331031	bac	bacOTU_474
bacOTU_51	7.24062852621299	1.56093168693462	1.72270485840294	1.61634041468419	2.51761550925919	15.8312430557625	4.10936731447685	2.3780910900373	1.44208108359226	0.446859017977216	0.394631337998982	0.6373392862908	1.59769466147768	2.61328383740343	bac	bacOTU_51
bacOTU_599	3.8333209844657	1.56093168693462	2.12022905649593	1.34696701223683	2.09802959104933	1.29773467670185	2.21278240010292	0.660653080565915	0.384628288957936	0.297939345318144	0.131610445999661	0.29997731119567	0.925023225066025	0.909033508662062	bac	bacOTU_599
bacOTU_677	0.851926885436823	0.223075955276375	0.530132264123982	1e-04	1.04906479552466	0.259626935340369	1e-04	1.5854273933582	1e-04	1e-04	1e-04	1e-04	1e-04	0.568183442913789	bac	bacOTU_677
bacOTU_699	1.70375377087365	0.223075955276375	1e-04	0.53884680489473	1e-04	0.0866089784467898	20.2303390866553	0.0661553080565915	0.0962320722394839	3.92165138002223	0.0264020891999321	0.0750693277989176	3.19528932295536	0.909033508662062	bac	bacOTU_699
bacOTU_75	11.4997629533971	1.33795573165825	1.19267259427896	1.61634041468419	3.98616622299372	0.951698762914687	3.63522108588337	4.22763971562186	0.576892433436903	0.248299454431786	0.657652229998303	0.787277941888635	1.68177859102914	3.63583403464825	bac	bacOTU_75
bacOTU_76	5.53697475533935	1.56093168693462	1.98772099046493	0.53884680489473	3.14699438657399	0.605662849127528	1.73863617150944	1.38726146918842	3.26859045614245	1.63821639924979	2.1305692251945	2.5490571451632	15.9760466147768	7.15795138071374	bac	bacOTU_76
bacOTU_78	4.68514786990252	5.57449888190937	2.38524518855792	8.35067547586832	2.93720142746906	1.7302795689358	0.790343714322472	0.132210616113183	0.48076036119742	0.198659563545429	0.420933427198914	0.487400630692965	0.925023225066025	0.340950065748273	bac	bacOTU_78
bacOTU_846	4.25923442718411	0.892003821105499	0.927656462216968	2.42446062202629	4.19595918209865	1.29773467670185	0.632294971457978	0.462487156396141	0.288496216718452	0.149019672659072	0.157912535199593	0.262492647296212	0.336435718205827	0.568183442913789	bac	bacOTU_846
bacOTU_85	20.0180318077653	2.6758114633165	5.56543877330181	0.808220207342095	3.56658030478385	0.692171827574318	2.21278240010292	1.32120616113183	1.05755279463432	4.26913061622673	1.84124624399525	2.02427185057078	16.564634121637	4.43115085472755	bac	bacOTU_85
bacOTU_86	5.53697475533935	2.89878741859287	1.72270485840294	2.96320742692102	5.45471693672825	1.21122569825506	2.52887988583191	5.02030341230096	0.0962320722394839	0.149019672659072	0.0790062675997964	0.337461975095129	0.168267859102914	6.70348462638271	bac	bacOTU_86
bacOTU_880	3.40740754174729	1.783907642211	1.45768872634095	5.11819464649994	1.88823663194439	0.259626935340369	7.74448840036022	0.264321232226366	0.673024505676387	0.198659563545429	0.184214624399525	3.44868907875021	0.588687506860198	4.99923429764134	bac	bacOTU_880
bacOTU_93	5.96288819805776	0.44605191055275	1.85521292443394	0.53884680489473	1.88823663194439	0.605662849127528	0.474246228593483	0.528542464452732	0.192364144478968	0.0993797817727146	0.0790062675997964	0.150038655597835	0.420519647757284	0.909033508662062	bac	bacOTU_93
bacOTU_933	7.24062852621299	3.79069123969837	1.72270485840294	4.31007443915784	4.61554510030852	4.32554892233949	6.48009845744427	0.594597772509324	0.384628288957936	0.198659563545429	0.0264020891999321	0.187523319497294	1.26135894327185	0.568183442913789	bac	bacOTU_933
bacOTU_100	5.11106131262094	2.6758114633165	1.06016452824796	2.42446062202629	1.46865071373453	1.03820774136148	0.632294971457978	0.396431848339549	0.48076036119742	0.446859017977216	0.0790062675997964	0.0375846638994588	0.25235178865437	0.568183442913789	bac	bacOTU_100
bacOTU_101	8.94428229708664	11.3718737190951	0.927656462216968	6.73443506118413	1.2588577546296	1.90329752582937	4.10936731447685	0.264321232226366	0.192364144478968	0.744698363295359	0.0790062675997964	0.374946638994588	0.420519647757284	0.568183442913789	bac	bacOTU_101
bacOTU_106	3.40740754174729	0.669027865829124	0.927656462216968	0.269473402447365	1.2588577546296	0.346135913787159	0.316197485728989	0.264321232226366	0.288496216718452	0.248299454431786	0.157912535199593	0.374946638994588	0.420519647757284	1.24988357441034	bac	bacOTU_106
bacOTU_108	2.12966721359206	0.223075955276375	1.06016452824796	0.269473402447365	1.04906479552466	0.346135913787159	0.474246228593483	0.462487156396141	0.0962320722394839	0.0497398908863573	0.0527041783998643	0.112553991698376	0.168267859102914	0.454566754331031	bac	bacOTU_108
bacOTU_111	2.12966721359206	1.783907642211	0.662640330154977	0.269473402447365	0.209892959104933	0.259626935340369	1.89668491437393	0.198265924169775	3.07632631166349	0.0497398908863573	0.105308356799729	0.0750693277989176	0.336435718205827	0.227333377165516	bac	bacOTU_111
bacOTU_114	8.94428229708664	1.11497977638187	0.530132264123982	1e-04	3.98616622299372	0.432644892233949	0.316197485728989	0.330376540282958	0.384628288957936	0.0993797817727146	0.0790062675997964	0.225007983396753	4.37246433667575	2.27243377165516	bac	bacOTU_114
bacOTU_116	2.98149409902888	5.79747483718574	1.98772099046493	10.2362892929999	2.09802959104933	2.07631548272296	5.37375725739281	0.198265924169775	0.288496216718452	1.98569563545429	0.0790062675997964	0.150038655597835	0.588687506860198	0.227333377165516	bac	bacOTU_116
bacOTU_119	3.40740754174729	1.783907642211	0.795148396185973	1.88571381713156	2.09802959104933	0.865189784467898	0.790343714322472	0.396431848339549	0.384628288957936	0.347579236204501	0.184214624399525	0.524885294592423	0.672771436411654	0.454566754331031	bac	bacOTU_119
bacOTU_121	11.4997629533971	2.22985955276375	1.06016452824796	3.23258082936838	2.93720142746906	3.80649505165875	1.73863617150944	0.594597772509324	0.48076036119742	0.149019672659072	0.184214624399525	0.562369958491882	0.25235178865437	0.909033508662062	bac	bacOTU_121
bacOTU_123	3.8333209844657	1.11497977638187	1.19267259427896	1.07759360978946	1.88823663194439	0.778680806021108	1.73863617150944	0.396431848339549	0.48076036119742	0.496498908863573	0.210516713599457	0.374946638994588	0.504603577308741	1.02265019724482	bac	bacOTU_123
bacOTU_124	5.11106131262094	6.91235461356762	1.59019679237195	3.50195423181575	1.46865071373453	2.76838731029727	2.6869286286964	0.396431848339549	1.15368486687381	2.28353498077244	1.10478774639715	0.374946638994588	2.60670181609516	0.454566754331031	bac	bacOTU_124
bacOTU_126	0.851926885436823	0.44605191055275	0.927656462216968	0.269473402447365	0.629478877314798	0.519153870680739	0.474246228593483	0.330376540282958	0.384628288957936	0.0497398908863573	0.36832924879905	0.412431302894047	0.756855365963111	0.681800131496547	bac	bacOTU_126
bacOTU_127	2.55558065631047	0.892003821105499	1.32518066030995	0.269473402447365	1.2588577546296	0.346135913787159	1.10644120005146	0.594597772509324	0.288496216718452	0.0993797817727146	0.184214624399525	0.374946638994588	0.25235178865437	1.02265019724482	bac	bacOTU_127
bacOTU_128	7.24062852621299	1.11497977638187	1.45768872634095	0.269473402447365	3.14699438657399	0.605662849127528	1.26448994291596	1.91570393364115	0.192364144478968	0.198659563545429	0.184214624399525	0.562369958491882	0.420519647757284	8.52135164370683	bac	bacOTU_128
