Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Variovorax	Bacteria_Flavobacterium	Bacteria_Rhizobium	Bacteria_Lentzea	Bacteria_Pseudoxanthomonas	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Actinoplanes	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Herbaspirillum	Bacteria_Massilia	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Microbacterium	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Sphingopyxis	Bacteria_Aeromicrobium	Bacteria_Caulobacter	Bacteria_Steroidobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Agromyces	Bacteria_Rhodanobacter	Bacteria_Galbitalea	Bacteria_Pantoea	Bacteria_Shinella	Bacteria_Bosea	Bacteria_Solirubrobacter	Bacteria_Cellulomonas	Bacteria_Lysobacter	Bacteria_Bradyrhizobium	Bacteria_Rudaibacter	Bacteria_Glycomyces	Bacteria_Burkholderia	Bacteria_Altererythrobacter	Bacteria_Bacillus	Bacteria_Amycolatopsis	Bacteria_Rhodopseudomonas	Bacteria_Phycicoccus	Bacteria_Sphingobium	Bacteria_Gaiella	Bacteria_Blastococcus	Bacteria_Ideonella	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Gibberella	Fungi_Holtermanniella	Fungi_Bipolaris
Bacteria_Actinoplanes	0.046219234478573	0.751672517350277	0.15563079458596	0.181910259045814	0.0217765176190428	0.0536636637808059	0.107693037546398	0.121172536021878	0.0207943584831617	0.0114575415400789	3.508982358555e-101	0.0026201850492245	0.125729365570844	0.291568691237394	0.0154316169046758	0.00924632008185255	0.0133896951407377	0.0767224852919806	0.313169747171824	0.00514883176736507	0.737726513748994	0.523201017108511	0.00829112846558093	0.0221200504083535	0.0620459971808376	0.0459540349516507	0.00158092651593297	0.00514883176736507	0.183091316880249	0.0203342994386894	0.011507832090573	0.00514883176736507	0.509329465818863	0.00452692480437949	0.448290229110142	0.0221200504083535	0.0221200504083535	0.049247236033775	0.00977505063917713	0.0221200504083535	0.271197021453405	0.142375765494322	0.0723408682551635	0.0887072636344068	0.00924632008185255	0.342129523233095	0.00740528982679071	0.737726513748994	0.011507832090573	0.0887072636344068	0.200017920074373	0.142375765494322	0.396154210712257	0.454759746634097	0.0300938239699422	0.107367515613754
Bacteria_Streptomyces	0.0036660678988014	0.722897325279118	0.00691068298451918	0.0687495377206437	0.00419023296029814	0.00777025135866845	0.0923573749481227	0.0350666602167099	0.00139141108906305	0.00297899488680274	0.000135244780132769	3.508982358555e-101	0.0527325055979285	0.0400101301386282	0.0109061145306672	0.000475444006359107	0.00052058701759353	0.00977505063917713	0.107367515613754	7.22630166815658e-05	0.302342748287387	0.217609843860865	4.19951799105731e-05	0.00582474177823767	0.00876940584876886	0.0744828738963855	0.00376055140151786	0.0069789250719138	0.0140191701300715	0.000367858412543423	0.0176870427155286	0.018564421558587	0.958120799303751	0.012704642861743	0.149284826872492	0.000254541906513592	0.00621085969996143	0.00621085969996143	5.10530171312416e-05	0.164052873852426	0.0284621313668787	0.0109061145306672	0.0640452532598407	0.00376055140151786	0.000655971679095768	0.149284826872492	7.22630166815658e-05	0.396154210712257	0.000121279737993331	0.0121063995358645	0.454759746634097	0.049247236033775	0.0562797251320837	0.167582787408698	0.161809497327169	0.0386068510470568
Bacteria_Chryseobacterium	7.49473606456831e-06	0.0556545171611585	0.000153235570905647	0.00277438381763881	7.96719525272489e-05	1.30274897903432e-08	0.00128089845093553	0.000380467678534635	7.9874621138185e-07	0.0217765176190428	0.0556545171611585	0.0155928314211756	3.508982358555e-101	0.00204588903003705	0.00323185898662647	0.00582474177823767	0.0284621313668787	0.00582474177823767	0.00204588903003705	0.0320132479956663	0.0371848657949974	0.001454642564056	0.0386068510470568	0.001454642564056	0.012704642861743	0.0744828738963855	0.122397036237243	0.307476041180903	0.0702616374668506	0.0273248350876934	0.0864162203312075	0.544336434774388	0.313169747171824	0.00829112846558093	0.0069789250719138	0.0562797251320837	0.101868678900392	0.000162876545161253	0.0212141609449394	0.964954084738722	0.00876940584876886	0.011507832090573	0.0386068510470568	0.00348267517648162	0.00348267517648162	0.00977505063917713	0.0767224852919806	0.00280400463285119	0.0273248350876934	0.0964247262324326	0.864615721875667	0.00348267517648162	0.0296417825135013	0.00481897073772335	0.0600604729274949	7.22630166815658e-05
Bacteria_Herbaspirillum	0.000219365827727103	0.00777025135866845	2.75180639551293e-05	0.000195136547063199	0.00163551114354076	9.19297475884227e-06	0.00650995669471544	2.32364778216327e-05	2.75180639551293e-05	0.0687495377206437	0.181910259045814	0.0102884466195942	9.13693584651998e-05	3.508982358555e-101	0.0443526420633332	0.0121063995358645	0.068162212803019	0.00660174878160348	0.00783721741820356	0.0161789717766709	0.00301579616706664	0.001454642564056	0.0443526420633332	0.0168972181180202	0.0109061145306672	0.236335906974151	0.164052873852426	0.509329465818863	0.00924632008185255	0.0400101301386282	0.0864162203312075	0.468144087514156	0.559052373402566	0.0414380659864077	0.000655971679095768	0.0580986395992733	0.156707477242175	0.00189225780692472	0.0273248350876934	0.88690245891858	0.00428375401827511	0.00120111046633718	0.0427940321512775	0.0069789250719138	0.0103435893994344	0.00660174878160348	0.119354252292889	0.00242876104890429	0.0345467627650172	0.122397036237243	0.901785101745431	0.00222703231375422	0.0475537975507399	0.0262062866611314	0.437719619157411	0.00876940584876886
Bacteria_Massilia	3.24337314334681e-05	0.742045009907367	0.000907310111684977	0.0134020067121818	2.09458019366857e-07	9.13693584651998e-05	0.000219365827727103	0.00447373445090621	0.000173147717507171	0.000516454747570588	0.00239886807267334	0.00139141108906305	0.000195136547063199	0.0120795391759058	3.508982358555e-101	0.00204588903003705	0.000655971679095768	0.011507832090573	0.02312933603725	0.00582474177823767	0.187006398565249	0.107367515613754	0.00876940584876886	0.000367858412543423	0.018564421558587	0.0133896951407377	0.011507832090573	0.0251263070969963	0.0640452532598407	0.00452692480437949	0.0790722774458719	0.142375765494322	0.730193414139892	0.000254541906513592	0.0203342994386894	0.012704642861743	0.0221200504083535	0.00514883176736507	0.00402632274647411	0.365961151430979	0.0414380659864077	0.0414380659864077	0.018564421558587	0.00783721741820356	0.00481897073772335	0.00924632008185255	0.00514883176736507	0.195638783695528	0.00301579616706664	0.0212141609449394	0.286004864731143	0.0127274535112337	0.0790722774458719	0.0284621313668787	0.0164136868682471	0.0069789250719138
Bacteria_Devosia	0.000756875107380345	0.397702945903273	0.000380467678534635	0.0411585803869344	0.000516454747570588	0.000627350129480357	0.0498392334714206	0.0102884466195942	0.000307265031812509	0.00650995669471544	0.00108110819418584	7.49473606456831e-06	0.000516454747570588	0.00163551114354076	9.13693584651998e-05	3.508982358555e-101	0.00052058701759353	0.00120111046633718	0.0459540349516507	0.000121279737993331	0.286004864731143	0.0620459971808376	0.000290464011663639	0.00010337969439387	0.018564421558587	0.0640452532598407	0.0358815800755594	0.068162212803019	0.0562797251320837	0.00547674001531909	0.00280400463285119	0.107367515613754	0.730193414139892	0.00158092651593297	0.0475537975507399	0.0069789250719138	0.0443526420633332	0.00280400463285119	0.000367858412543423	0.414964058112603	0.0358815800755594	0.0069789250719138	0.0475537975507399	0.00376055140151786	0.000321108136857325	0.0620459971808376	0.00280400463285119	0.132316049468849	0.00120111046633718	0.0580986395992733	0.819677415039508	0.0180500879415	0.0217765176190428	0.0887072636344068	0.0450105797406466	0.0069789250719138
Bacteria_Kribbella	0.000153235570905647	0.839699868741576	0.00176986864214427	0.0952932131535264	0.000246007977972205	0.00258116530821885	0.0207943584831617	0.0427972893094504	0.000829329629136992	0.000219365827727103	0.00191296360097856	9.19297475884227e-06	0.00612776678882009	0.0227936871264143	1.35582106247888e-05	9.19297475884227e-06	3.508982358555e-101	0.0026201850492245	0.0459540349516507	0.00204588903003705	0.353944141880903	0.200017920074373	0.00052058701759353	0.000797440099858795	0.0273248350876934	0.0509576363325724	0.0194382380009386	0.0147145549899641	0.0221200504083535	0.00052058701759353	0.0358815800755594	0.13557639558556	0.985447104274194	0.011507832090573	0.110151052997715	0.000321108136857325	0.00514883176736507	0.00783721741820356	0.000475444006359107	0.402192890856279	0.0168972181180202	0.0109061145306672	0.0443526420633332	0.00158092651593297	0.001454642564056	0.0400101301386282	8.7114487819241e-05	0.353944141880903	0.00010337969439387	0.00301579616706664	0.454759746634097	0.0102884466195942	0.00650995669471544	0.0400101301386282	0.102817199993782	0.0221200504083535
Bacteria_Mycobacterium	0.000195136547063199	0.237225438237234	0.00176986864214427	0.0365218225548373	0.00191296360097856	0.000342269833035693	0.0260631933763629	0.0114575415400789	0.000104446873277133	0.000627350129480357	0.0272283567088619	0.00117758302348883	0.000516454747570588	0.000627350129480357	0.00150948887823503	3.80552502266473e-05	0.000135244780132769	3.508982358555e-101	0.0121063995358645	0.00783721741820356	0.142375765494322	0.049247236033775	0.00740528982679071	0.001454642564056	0.0262062866611314	0.153073536962295	0.0767224852919806	0.217609843860865	0.012704642861743	0.0121063995358645	0.0203342994386894	0.348052121445424	0.495442089778308	0.024100348861356	0.0545354519416993	0.00514883176736507	0.0147145549899641	0.00452692480437949	0.00977505063917713	0.722687545921093	0.0103435893994344	0.000887696789012116	0.0414380659864077	0.00158092651593297	0.00120111046633718	0.00783721741820356	0.0176870427155286	0.0562797251320837	0.00242876104890429	0.012704642861743	0.804804520625579	0.00222703231375422	0.00108110819418584	0.0194382380009386	0.165337463649448	0.00452692480437949
Bacteria_Microbacterium	3.88050412879978e-06	0.248290565817018	0.000104446873277133	0.00419023296029814	0.00508632646897725	9.19297475884227e-06	0.00691068298451918	0.000829329629136992	1.07131729816209e-06	0.033655357815007	0.200945350816293	0.0444839058001064	9.13693584651998e-05	0.000829329629136992	0.00447373445090621	0.0127274535112337	0.0127274535112337	0.00163551114354076	3.508982358555e-101	0.113148143256787	0.00621085969996143	0.00120111046633718	0.104545665878478	0.0251263070969963	0.132316049468849	0.365961151430979	0.296806090131757	0.530075009103764	0.104545665878478	0.0320132479956663	0.217609843860865	0.901785101745431	0.64003413811162	0.104545665878478	0.0161789717766709	0.0545354519416993	0.0990609972365355	0.00204588903003705	0.049247236033775	0.804804520625579	0.00924632008185255	0.00452692480437949	0.116191372346045	0.00189225780692472	0.0296417825135013	0.0147145549899641	0.116191372346045	0.0069789250719138	0.0475537975507399	0.0459540349516507	0.81194268448475	0.000104446873277133	0.000991128611982372	0.000121279737993331	0.276036078457255	0.000715988572261755
Bacteria_Mesorhizobium	0.00392119050687955	0.435392673515537	0.00191296360097856	0.0249362279425826	0.00176986864214427	0.00319548125824507	0.0517254983682693	0.00973994469559527	0.00150948887823503	0.00921455068997997	0.000422077185192351	2.09458019366857e-07	0.00733056983089172	0.00258116530821885	0.000516454747570588	5.86793827080329e-07	9.13693584651998e-05	0.000829329629136992	0.0480040773665583	3.508982358555e-101	0.241014803570108	0.183091316880249	0.000367858412543423	0.00376055140151786	0.0161789717766709	0.101868678900392	0.00621085969996143	0.0358815800755594	0.02312933603725	0.00376055140151786	0.00547674001531909	0.0320132479956663	0.923182753138705	0.00204588903003705	0.0527325055979285	0.00514883176736507	0.0332375558832885	0.0121063995358645	0.000475444006359107	0.187006398565249	0.0580986395992733	0.0161789717766709	0.0620459971808376	0.0109061145306672	0.001454642564056	0.0660407610530847	0.00280400463285119	0.336202557205143	0.00120111046633718	0.0580986395992733	0.537137100399322	0.0517254983682693	0.0322871037701236	0.241014803570108	0.0790681300662496	0.0345467627650172
Bacteria_Stenotrophomonas	0.00277438381763881	0.0260631933763629	0.00222703231375422	2.75180639551293e-05	0.0296764960944747	0.000991128611982372	0.00258116530821885	5.99588852531101e-05	0.00176986864214427	0.289471667212401	0.647916329466507	0.191274763431579	0.00921455068997997	0.000173147717507171	0.0982940655468714	0.177342146893491	0.237225438237234	0.0664263123251896	0.000569709627773497	0.139595129372145	3.508982358555e-101	0.00452692480437949	0.408546927889615	0.236335906974151	0.129092738247673	0.647223448279528	0.384066641531111	0.849288773004929	0.0400101301386282	0.204368018134792	0.502215581806064	0.856866361926947	0.669106820285343	0.27609403277024	0.00402632274647411	0.27609403277024	0.389974020916864	0.0320132479956663	0.27609403277024	0.985447104274194	0.0133896951407377	0.0320132479956663	0.0790722774458719	0.0660407610530847	0.222502390083544	0.0147145549899641	0.448290229110142	0.00924632008185255	0.255837896353645	0.227122335399325	0.84205462717472	0.00691068298451918	0.0711308082556333	0.011507832090573	0.876304460371783	0.0723408682551635
Bacteria_Sphingopyxis	0.000627350129480357	0.0102884466195942	0.000275244270695421	0.00277438381763881	0.0180500879415	5.99588852531101e-05	0.0284325221487085	0.000569709627773497	0.000104446873277133	0.314709473230791	0.405098740693649	0.121172536021878	5.17314356670973e-05	5.17314356670973e-05	0.0444839058001064	0.0198464219701811	0.107693037546398	0.0141039284064895	3.80552502266473e-05	0.0952932131535264	0.000342269833035693	3.508982358555e-101	0.183091316880249	0.0427940321512775	0.0990609972365355	0.378205526274615	0.602999611568435	0.943924612395363	0.171497881555233	0.145760459807642	0.153073536962295	0.978981249336733	0.342129523233095	0.171497881555233	0.0121063995358645	0.236335906974151	0.434499611340648	0.00323185898662647	0.122397036237243	0.64003413811162	0.012704642861743	0.00977505063917713	0.101868678900392	0.0194382380009386	0.0443526420633332	0.0580986395992733	0.324615061926142	1.53758662393919e-05	0.167582787408698	0.313169747171824	0.588059710844704	0.000756875107380345	0.0365218225548373	0.00348267517648162	0.380751561172417	0.00428375401827511
Bacteria_Aeromicrobium	0.00508632646897725	0.732452863386731	0.00508632646897725	0.200945350816293	0.00612776678882009	0.0114575415400789	0.128328646015749	0.104493357044066	0.00176986864214427	0.000689645393951437	0.000907310111684977	6.08625795805407e-08	0.00973994469559527	0.0120795391759058	0.000991128611982372	3.0633105354939e-06	9.19297475884227e-06	0.000756875107380345	0.0427972893094504	4.87197094873564e-06	0.289471667212401	0.0952932131535264	3.508982358555e-101	0.00582474177823767	0.00740528982679071	0.0284621313668787	0.0103435893994344	0.0140191701300715	0.02312933603725	0.000217002817416542	0.02312933603725	0.0386068510470568	0.908865567872317	0.0176870427155286	0.183091316880249	0.000254541906513592	0.00428375401827511	0.0121063995358645	0.000187562548052518	0.27609403277024	0.0273248350876934	0.0212141609449394	0.110151052997715	0.00158092651593297	0.000162876545161253	0.132316049468849	7.22630166815658e-05	0.313169747171824	5.10530171312416e-05	0.00783721741820356	0.551480171910301	0.0141039284064895	0.0207943584831617	0.156707477242175	0.117536989332571	0.0400101301386282
