Bacteria_Promicromonospora	Bacteria_Pseudomonas	Bacteria_Phyllobacterium	Bacteria_Variovorax	Bacteria_Flavobacterium	Bacteria_Rhizobium	Bacteria_Lentzea	Bacteria_Pseudoxanthomonas	Bacteria_Sphingomonas	Bacteria_Nocardioides	Bacteria_Actinoplanes	Bacteria_Streptomyces	Bacteria_Chryseobacterium	Bacteria_Herbaspirillum	Bacteria_Massilia	Bacteria_Devosia	Bacteria_Kribbella	Bacteria_Mycobacterium	Bacteria_Microbacterium	Bacteria_Mesorhizobium	Bacteria_Stenotrophomonas	Bacteria_Sphingopyxis	Bacteria_Aeromicrobium	Bacteria_Caulobacter	Bacteria_Steroidobacter	Bacteria_Arthrobacter	Bacteria_Umezawaea	Bacteria_Chondromyces	Bacteria_Sorangium	Bacteria_Agromyces	Bacteria_Rhodanobacter	Bacteria_Galbitalea	Bacteria_Pantoea	Bacteria_Shinella	Bacteria_Bosea	Bacteria_Solirubrobacter	Bacteria_Cellulomonas	Bacteria_Lysobacter	Bacteria_Bradyrhizobium	Bacteria_Rudaibacter	Bacteria_Glycomyces	Bacteria_Burkholderia	Bacteria_Altererythrobacter	Bacteria_Bacillus	Bacteria_Amycolatopsis	Bacteria_Rhodopseudomonas	Bacteria_Phycicoccus	Bacteria_Sphingobium	Bacteria_Gaiella	Bacteria_Blastococcus	Bacteria_Ideonella	Fungi_Acremonium	Fungi_Scytalidium	Fungi_Gibberella	Fungi_Holtermanniella	Fungi_Bipolaris
Bacteria_Actinoplanes	-0.128571428571429	-0.0428571428571429	-0.35	0.00357142857142857	0.0214285714285714	-0.0857142857142857	0.2	-0.0571428571428571	0.125	0.682142857142857	1	0.682142857142857	-0.171428571428571	-0.378571428571429	0.428571428571428	0.553571428571428	0.5	0.289285714285714	-0.0857142857142857	0.339285714285714	-0.357142857142857	-0.292857142857143	0.560714285714286	0.292857142857143	0.478571428571428	0.603571428571428	0.710714285714286	0.760714285714286	0.192857142857143	0.403571428571428	0.428571428571428	0.792857142857143	0.353571428571428	0.671428571428571	-0.175	0.546428571428571	0.557142857142857	0.0785714285714286	0.521428571428571	0.760714285714286	-0.0892857142857143	0.0392857142857143	0.464285714285714	0.171428571428571	0.214285714285714	-0.160714285714286	0.585714285714286	-0.242857142857143	0.571428571428571	0.603571428571428	0.596428571428571	0.0178571428571429	0.0428571428571429	0.0714285714285714	0.293381507006413	0.134168372106591
Bacteria_Streptomyces	-0.0392857142857143	-0.271428571428571	0.0428571428571429	0.0178571428571429	0.235714285714286	0.0464285714285714	0.0285714285714286	-0.164285714285714	-0.0678571428571429	0.542857142857143	0.682142857142857	1	-0.0928571428571428	0.0178571428571429	0.392857142857143	0.739285714285714	0.739285714285714	0.339285714285714	-0.325	0.825	-0.3	-0.364285714285714	0.814285714285714	0.417857142857143	0.307142857142857	0.328571428571429	0.610714285714286	0.721428571428571	0.603571428571428	0.596428571428571	0.317857142857143	0.614285714285714	0.0607142857142857	0.417857142857143	0.0392857142857143	0.596428571428571	0.575	-0.0142857142857143	0.696428571428571	0.557142857142857	0.075	-0.0178571428571429	0.182142857142857	0.414285714285714	0.325	-0.0107142857142857	0.721428571428571	-0.385714285714286	0.721428571428571	0.421428571428571	0.328571428571429	0.0607142857142857	0.303571428571428	0.0107142857142857	0.116279255825712	0.0590340837269001
Bacteria_Chryseobacterium	0.596428571428571	0.25	0.596428571428571	0.239285714285714	0.414285714285714	0.878571428571428	-0.107142857142857	0.3	0.553571428571428	-0.267857142857143	-0.171428571428571	-0.0928571428571428	1	0.417857142857143	0.425	0.0464285714285714	0.289285714285714	0.353571428571428	0.621428571428571	-0.00714285714285714	0.414285714285714	0.664285714285714	-0.0321428571428571	0.585714285714286	-0.117857142857143	-0.153571428571429	0.0392857142857143	-0.0321428571428571	0.00357142857142857	0.0892857142857143	0.146428571428571	-0.275	0.246428571428571	-0.139285714285714	0.178571428571429	-0.0964285714285714	-0.0285714285714286	0.764285714285714	0.103571428571429	-0.442857142857143	0.328571428571429	0.2	-0.385714285714286	0.414285714285714	0.571428571428571	0.432142857142857	0.0571428571428571	0.617857142857143	-0.0535714285714286	-0.196428571428571	-0.335714285714286	0.810714285714286	0.485714285714286	0.507142857142857	0.42218314422874	0.808588055895723
Bacteria_Herbaspirillum	0.196428571428571	0.528571428571428	0.575	0.632142857142857	0.157142857142857	0.45	0.0357142857142857	0.607142857142857	0.171428571428571	-0.396428571428571	-0.378571428571429	0.0178571428571429	0.417857142857143	1	-0.292857142857143	0.103571428571429	-0.117857142857143	-0.0285714285714286	0.203571428571429	0.282142857142857	0.692857142857143	0.621428571428571	-0.110714285714286	0.15	-0.0321428571428571	-0.321428571428571	-0.264285714285714	-0.421428571428571	0.178571428571429	-0.196428571428571	0.0857142857142857	-0.196428571428571	0.132142857142857	-0.214285714285714	0.460714285714286	-0.260714285714286	-0.3	0.225	-0.0428571428571429	-0.235714285714286	0.282142857142857	0.357142857142857	0.125	0.175	0.142857142857143	0.153571428571429	-0.160714285714286	0.578571428571428	-0.264285714285714	-0.421428571428571	-0.260714285714286	0.242857142857143	0.15	0.025	-0.0626119069830759	0.130590548850415
Bacteria_Massilia	0.328571428571429	-0.428571428571428	0.317857142857143	-0.0178571428571429	0.678571428571428	0.364285714285714	0.1	-0.0964285714285714	0.346428571428571	0.364285714285714	0.428571428571428	0.392857142857143	0.425	-0.292857142857143	1	0.35	0.685714285714286	0.25	0.246428571428571	0.360714285714286	-0.139285714285714	-0.0607142857142857	0.542857142857143	0.742857142857143	0.0642857142857143	0.357142857142857	0.560714285714286	0.596428571428571	0.0892857142857143	0.635714285714286	0.125	0.289285714285714	-0.0642857142857143	0.414285714285714	0.103571428571429	0.403571428571428	0.375	0.446428571428571	0.542857142857143	0.189285714285714	0.0428571428571429	-0.0785714285714286	-0.0964285714285714	0.453571428571428	0.45	0.189285714285714	0.642857142857143	-0.0785714285714286	0.503571428571428	0.403571428571428	0.260714285714286	0.346428571428571	0.467857142857143	0.6	0.754920707053087	0.737031590772208
Bacteria_Devosia	0.128571428571429	-0.135714285714286	0.360714285714286	-0.0142857142857143	0.0178571428571429	0.114285714285714	-0.0821428571428571	-0.0285714285714286	-0.0285714285714286	0.492857142857143	0.553571428571428	0.739285714285714	0.0464285714285714	0.103571428571429	0.35	1	0.692857142857143	0.289285714285714	-0.15	0.564285714285714	-0.346428571428571	0.0928571428571428	0.789285714285714	0.471428571428571	0.346428571428571	0.403571428571428	0.214285714285714	0.446428571428571	0.332142857142857	0.489285714285714	0.414285714285714	0.410714285714286	0.164285714285714	0.435714285714286	0.0357142857142857	0.389285714285714	0.378571428571429	0.114285714285714	0.660714285714286	0.396428571428571	0.271428571428571	-0.0178571428571429	0.242857142857143	0.457142857142857	0.282142857142857	-0.025	0.6	0.117857142857143	0.575	0.367857142857143	0.15	0.128571428571429	0.164285714285714	0.00714285714285714	0.137746195362767	0.103756874429097
Bacteria_Kribbella	0.492857142857143	-0.446428571428571	0.314285714285714	-0.253571428571429	0.35	0.364285714285714	-0.160714285714286	-0.292857142857143	0.282142857142857	0.503571428571428	0.5	0.739285714285714	0.289285714285714	-0.117857142857143	0.685714285714286	0.692857142857143	1	0.464285714285714	0.0964285714285714	0.671428571428571	-0.271428571428571	-0.0785714285714286	0.832142857142857	0.642857142857143	0.0321428571428571	0.228571428571429	0.432142857142857	0.682142857142857	0.464285714285714	0.832142857142857	0.317857142857143	0.214285714285714	-0.0642857142857143	0.132142857142857	-0.182142857142857	0.7	0.675	0.407142857142857	0.803571428571428	0.182142857142857	0.382142857142857	0.207142857142857	-0.189285714285714	0.75	0.65	0.153571428571429	0.871428571428571	-0.121428571428571	0.789285714285714	0.510714285714286	0.00357142857142857	0.485714285714286	0.610714285714286	0.353571428571428	0.250447627932304	0.391771646551246
Bacteria_Mycobacterium	0.314285714285714	0.182142857142857	0.164285714285714	-0.271428571428571	-0.0714285714285714	0.371428571428571	-0.114285714285714	-0.178571428571429	0.0464285714285714	0.382142857142857	0.289285714285714	0.339285714285714	0.353571428571428	-0.0285714285714286	0.25	0.289285714285714	0.464285714285714	1	0.253571428571429	0.128571428571429	-0.264285714285714	0.1	0.367857142857143	0.275	0.135714285714286	0.0892857142857143	0.246428571428571	0.378571428571429	0.325	0.232142857142857	0.664285714285714	0.207142857142857	0.328571428571429	0.110714285714286	0	0.410714285714286	0.560714285714286	0.0464285714285714	0.271428571428571	0.196428571428571	0.289285714285714	0.2	-0.185714285714286	0.317857142857143	0.457142857142857	0.635714285714286	0.217857142857143	0.1	0.478571428571428	0.3	0.0107142857142857	0.4	0.532142857142857	0.321428571428571	0.200358102345843	0.27907021398171
Bacteria_Microbacterium	0.735714285714286	0.3	0.382142857142857	0.217857142857143	0.075	0.657142857142857	0.235714285714286	0.285714285714286	0.739285714285714	-0.0357142857142857	-0.0857142857142857	-0.325	0.621428571428571	0.203571428571429	0.246428571428571	-0.15	0.0964285714285714	0.253571428571429	1	-0.307142857142857	0.55	0.671428571428571	-0.178571428571429	0.15	-0.2	-0.160714285714286	-0.167857142857143	-0.0964285714285714	-0.121428571428571	0.167857142857143	0.00714285714285714	-0.346428571428571	0.185714285714286	-0.214285714285714	0.157142857142857	0.164285714285714	0.05	0.703571428571428	-0.05	-0.357142857142857	0.496428571428571	0.532142857142857	-0.214285714285714	0.471428571428571	0.221428571428571	0.378571428571429	0.00714285714285714	0.646428571428571	-0.0428571428571429	0.182142857142857	-0.217857142857143	0.678571428571428	0.414285714285714	0.678571428571428	0.184257897693052	0.48121722795564
Bacteria_Mesorhizobium	0.0214285714285714	-0.271428571428571	0.217857142857143	0.128571428571429	0.464285714285714	0.114285714285714	-0.107142857142857	-0.0607142857142857	0.0857142857142857	0.289285714285714	0.339285714285714	0.825	-0.00714285714285714	0.282142857142857	0.360714285714286	0.564285714285714	0.671428571428571	0.128571428571429	-0.307142857142857	1	-0.0571428571428571	-0.278571428571429	0.739285714285714	0.535714285714286	0.128571428571429	0.0928571428571428	0.514285714285714	0.432142857142857	0.514285714285714	0.575	0.203571428571429	0.407142857142857	-0.192857142857143	0.207142857142857	0.0571428571428571	0.475	0.442857142857143	0.0607142857142857	0.767857142857143	0.371428571428571	0.0571428571428571	0.214285714285714	0.171428571428571	0.482142857142857	0.425	-0.0892857142857143	0.717857142857143	-0.289285714285714	0.582142857142857	0.203571428571429	0.189285714285714	0	0.489285714285714	0.0107142857142857	0.223613953510985	0.166368781412173
