TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10	species	ID
bacOTU_1076	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1076
bacOTU_1077	1e-04	0.426013442718411	0.223075955276375	0.132608066030995	1e-04	1e-04	0.209892959104933	0.804283814546205	0.0866089784467898	0.158148742864494	1e-04	1e-04	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	0.229903247515149	1e-04	0.0138274486023459	1e-04	bac	bacOTU_1077
bacOTU_1078	1e-04	0.426013442718411	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0264020891999321	0.0375846638994588	0.229903247515149	0.0841839295514568	1e-04	0.113716688582758	bac	bacOTU_1078
bacOTU_1079	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1079
bacOTU_1080	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1080
bacOTU_1081	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.474246228593483	1e-04	0.189627559913215	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1081
bacOTU_1082	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1082
bacOTU_1083	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0412823458070376	1e-04	bac	bacOTU_1083
bacOTU_1084	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0661553080565915	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1084
bacOTU_1085	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0264020891999321	0.0375846638994588	1e-04	1e-04	0.0138274486023459	1e-04	bac	bacOTU_1085
bacOTU_1086	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0497398908863573	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1086
bacOTU_1088	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.229903247515149	1e-04	1e-04	0.113716688582758	bac	bacOTU_1088
bacOTU_1091	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.189627559913215	1e-04	1e-04	1e-04	1e-04	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1091
bacOTU_1093	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1093
bacOTU_1097	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0138274486023459	1e-04	bac	bacOTU_1097
bacOTU_1098	1e-04	1.27784032815523	1e-04	0.265116132061991	1e-04	1e-04	0.209892959104933	0.804283814546205	0.0866089784467898	1e-04	0.264321232226366	0.189627559913215	1e-04	0.0497398908863573	0.0264020891999321	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1098
bacOTU_110	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.158148742864494	0.0661553080565915	3.79065119826431	0.48076036119742	0.297939345318144	1.20999610319688	2.24917983396753	1e-04	2.5226178865437	0.16482938322815	1.13626688582758	bac	bacOTU_110
bacOTU_1101	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.132210616113183	0.189627559913215	1e-04	0.0497398908863573	1e-04	0.0750693277989176	1e-04	0.0841839295514568	1e-04	0.113716688582758	bac	bacOTU_1101
bacOTU_1102	1e-04	0.851926885436823	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1102
bacOTU_1103	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.189627559913215	1e-04	0.0497398908863573	1e-04	1e-04	1e-04	0.0841839295514568	0.0138274486023459	1e-04	bac	bacOTU_1103
bacOTU_1104	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1.60846762909241	1e-04	1e-04	0.0661553080565915	1e-04	1e-04	1e-04	1e-04	0.0375846638994588	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1104
bacOTU_1105	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1105
bacOTU_1106	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1106
bacOTU_1107	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0275548972046917	1e-04	bac	bacOTU_1107
bacOTU_1108	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.804283814546205	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1108
bacOTU_1109	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0962320722394839	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1109
bacOTU_1111	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0375846638994588	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1111
bacOTU_1112	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0962320722394839	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.113716688582758	bac	bacOTU_1112
bacOTU_1116	1e-04	0.426013442718411	1e-04	1e-04	1e-04	1e-04	0.83927183641973	1e-04	1e-04	1e-04	0.0661553080565915	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.113716688582758	bac	bacOTU_1116
bacOTU_1117	1e-04	1e-04	1e-04	0.132608066030995	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0375846638994588	1e-04	1e-04	0.0138274486023459	1e-04	bac	bacOTU_1117
bacOTU_1118	1e-04	1e-04	1e-04	1e-04	1e-04	0.269473402447365	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0264020891999321	0.0375846638994588	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1118
bacOTU_1119	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0866089784467898	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1119
bacOTU_1120	1e-04	1e-04	1e-04	0.132608066030995	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1120
bacOTU_1121	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1121
bacOTU_1122	1e-04	1e-04	1e-04	0.132608066030995	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1122
bacOTU_1124	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1124
bacOTU_1125	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1125
bacOTU_1126	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0497398908863573	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1126
bacOTU_1127	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0375846638994588	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1127
bacOTU_1128	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.209892959104933	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1128
bacOTU_1129	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.804283814546205	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	bac	bacOTU_1129
bacOTU_113	1e-04	1.70375377087365	1.56093168693462	0.795148396185973	1e-04	0.269473402447365	0.209892959104933	1.60846762909241	0.865189784467898	0.316197485728989	0.0661553080565915	5.11734411765681	1e-04	0.0497398908863573	0.157912535199593	0.187523319497294	0.229903247515149	0.672771436411654	0.0275548972046917	0.340950065748273	bac	bacOTU_113
bacOTU_1131	1e-04	0.426013442718411	0.223075955276375	0.265116132061991	1e-04	1e-04	0.209892959104933	0.804283814546205	0.0866089784467898	0.316197485728989	0.0661553080565915	1e-04	0.0962320722394839	1e-04	1e-04	0.0750693277989176	1e-04	1e-04	1e-04	0.227333377165516	bac	bacOTU_1131
bacOTU_1132	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0962320722394839	1e-04	0.0264020891999321	0.0375846638994588	1e-04	1e-04	0.0138274486023459	1e-04	bac	bacOTU_1132
bacOTU_1133	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.158148742864494	1e-04	1e-04	1e-04	0.0497398908863573	1e-04	1e-04	1e-04	1e-04	0.0138274486023459	1e-04	bac	bacOTU_1133
bacOTU_1134	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1134
bacOTU_1135	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0661553080565915	0.189627559913215	1e-04	1e-04	1e-04	1e-04	0.229903247515149	1e-04	1e-04	1e-04	bac	bacOTU_1135
bacOTU_1136	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.804283814546205	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.0841839295514568	1e-04	1e-04	bac	bacOTU_1136
bacOTU_115	1e-04	0.426013442718411	0.44605191055275	0.397624198092986	0.217578295666093	1e-04	0.629478877314798	7.23775433091585	0.0866089784467898	0.158148742864494	0.726708388622507	2.65348583878502	1e-04	1e-04	1e-04	0.0375846638994588	3.21734546521209	1e-04	1e-04	3.86306741181377	bac	bacOTU_115
bacOTU_118	1e-04	6.38880164077617	0.892003821105499	1.19267259427896	0.217578295666093	0.269473402447365	1.2588577546296	1.60846762909241	0.605662849127528	0.316197485728989	0.528542464452732	0.758210239652861	0.48076036119742	0.843978145068074	0.315725070399186	1.64942521157619	1.14911623757575	0.588687506860198	0.206011729035188	1.70435032874137	bac	bacOTU_118
bacOTU_120	1e-04	1.70375377087365	0.223075955276375	0.265116132061991	1e-04	0.269473402447365	2.09802959104933	4.82520288727723	0.0866089784467898	0.474246228593483	1.12304023696206	2.27443071895858	0.0962320722394839	0.149019672659072	1e-04	0.0750693277989176	2.98754221769694	0.336435718205827	0.0138274486023459	0.454566754331031	bac	bacOTU_120
bacOTU_122	1e-04	0.426013442718411	0.669027865829124	0.265116132061991	1e-04	0.269473402447365	0.419685918209865	0.804283814546205	0.0866089784467898	1.10644120005146	2.84047824643344	0.568682679739646	0.0962320722394839	1e-04	0.0264020891999321	1e-04	0.689509742545447	0.168267859102914	1e-04	0.113716688582758	bac	bacOTU_122
bacOTU_125	1e-04	3.8333209844657	0.223075955276375	0.397624198092986	1e-04	1e-04	1.46865071373453	2.41265144363862	0.259626935340369	0.316197485728989	0.396431848339549	1.70584803921894	0.288496216718452	0.149019672659072	0.184214624399525	0.225007983396753	0.229903247515149	2.01811430923496	0.0824646916140752	0.568183442913789	bac	bacOTU_125
bacOTU_131	1e-04	1.70375377087365	1.56093168693462	1.06016452824796	1e-04	0.269473402447365	0.629478877314798	1.60846762909241	0.519153870680739	0.632294971457978	0.726708388622507	1.70584803921894	0.865288650155355	0.198659563545429	0.315725070399186	0.262492647296212	1.83852598012119	0.925023225066025	0.109919588818767	0.909033508662062	bac	bacOTU_131
bacOTU_138	1e-04	1.27784032815523	0.223075955276375	0.265116132061991	0.217578295666093	1e-04	0.83927183641973	1.60846762909241	0.0866089784467898	0.316197485728989	0.330376540282958	0.189627559913215	0.192364144478968	0.0993797817727146	0.0264020891999321	0.0375846638994588	0.919312990060596	0.0841839295514568	0.0275548972046917	0.568183442913789	bac	bacOTU_138
bacOTU_140	1e-04	1.70375377087365	1.11497977638187	0.927656462216968	0.435056591332185	1.34696701223683	0.419685918209865	4.82520288727723	1.21122569825506	1.10644120005146	0.0661553080565915	0.568682679739646	0.0962320722394839	3.07777323495415	0.342027159599118	0.187523319497294	0.229903247515149	0.672771436411654	0.096192140216421	0.113716688582758	bac	bacOTU_140
bacOTU_142	1e-04	0.426013442718411	1e-04	0.132608066030995	1e-04	1e-04	0.629478877314798	1.60846762909241	0.0866089784467898	0.474246228593483	0.792763696679099	2.27443071895858	0.0962320722394839	0.0993797817727146	0.0264020891999321	0.0375846638994588	2.52793572266664	0.25235178865437	0.0138274486023459	0.227333377165516	bac	bacOTU_142
bacOTU_144	1e-04	0.426013442718411	0.223075955276375	0.132608066030995	1e-04	5.65694145139467	1e-04	0.804283814546205	0.0866089784467898	0.316197485728989	0.198265924169775	0.568682679739646	0.769156577915871	0.198659563545429	0.289422981199253	0.29997731119567	1e-04	0.0841839295514568	0.178556831830496	0.340950065748273	bac	bacOTU_144
bacOTU_148	1e-04	1.70375377087365	0.223075955276375	1.19267259427896	0.217578295666093	1e-04	0.209892959104933	0.804283814546205	0.0866089784467898	0.316197485728989	1e-04	1.70584803921894	0.192364144478968	0.198659563545429	0.131610445999661	0.0750693277989176	0.229903247515149	0.336435718205827	0.0275548972046917	0.454566754331031	bac	bacOTU_148
bacOTU_149	1e-04	2.98149409902888	0.44605191055275	1.45768872634095	0.217578295666093	0.53884680489473	1.04906479552466	5.62938670182344	0.519153870680739	0.790343714322472	0.264321232226366	0.758210239652861	1e-04	1e-04	0.0264020891999321	0.0375846638994588	0.689509742545447	0.0841839295514568	0.0138274486023459	0.227333377165516	bac	bacOTU_149
bacOTU_150	1e-04	0.851926885436823	1e-04	0.530132264123982	1e-04	1e-04	0.83927183641973	3.21683525818482	0.0866089784467898	0.158148742864494	0.990929620848873	0.758210239652861	0.288496216718452	0.149019672659072	0.131610445999661	0.824762605788094	1.14911623757575	0.420519647757284	0.0275548972046917	1.24988357441034	bac	bacOTU_150
bacOTU_151	1e-04	0.851926885436823	2.00688359748737	1.59019679237195	0.217578295666093	6.73443506118413	0.209892959104933	2.41265144363862	0.692171827574318	0.790343714322472	0.0661553080565915	0.568682679739646	0.0962320722394839	0.0497398908863573	0.0264020891999321	1e-04	0.459706495030298	0.25235178865437	0.0138274486023459	1e-04	bac	bacOTU_151
bacOTU_153	1e-04	2.12966721359206	1e-04	0.530132264123982	0.217578295666093	1e-04	0.629478877314798	2.41265144363862	0.0866089784467898	0.316197485728989	0.198265924169775	0.189627559913215	1e-04	1e-04	0.0264020891999321	0.0375846638994588	2.06832922763634	0.0841839295514568	1e-04	1.24988357441034	bac	bacOTU_153
bacOTU_154	1e-04	2.12966721359206	0.44605191055275	0.795148396185973	0.217578295666093	0.269473402447365	1.46865071373453	6.43357051636964	0.346135913787159	0.790343714322472	0.264321232226366	1.13726535947929	0.192364144478968	0.0993797817727146	0.157912535199593	0.150038655597835	0.229903247515149	0.420519647757284	0.0412823458070376	0.795416820079305	bac	bacOTU_154
bacOTU_155	1e-04	6.38880164077617	1e-04	0.530132264123982	1e-04	1e-04	1.2588577546296	1.60846762909241	0.17311795689358	0.316197485728989	0.198265924169775	0.568682679739646	0.48076036119742	0.149019672659072	0.105308356799729	0.150038655597835	0.689509742545447	0.25235178865437	0.0412823458070376	0.909033508662062	bac	bacOTU_155
bacOTU_156	1e-04	0.851926885436823	0.44605191055275	0.132608066030995	2.17488295666092	0.269473402447365	0.419685918209865	0.804283814546205	0.17311795689358	0.632294971457978	1e-04	20.0900213508008	1e-04	2.58137432609058	0.0790062675997964	0.0375846638994588	1e-04	0.504603577308741	0.0275548972046917	0.113716688582758	bac	bacOTU_156
bacOTU_157	1e-04	0.426013442718411	0.223075955276375	0.132608066030995	1e-04	0.269473402447365	0.209892959104933	0.804283814546205	0.0866089784467898	0.158148742864494	0.198265924169775	0.189627559913215	1e-04	1e-04	1e-04	1e-04	1.14911623757575	1e-04	1e-04	4.54476754331031	bac	bacOTU_157
bacOTU_159	1e-04	0.851926885436823	0.44605191055275	0.530132264123982	0.217578295666093	0.269473402447365	0.419685918209865	1.60846762909241	0.259626935340369	0.474246228593483	0.198265924169775	0.568682679739646	0.288496216718452	0.198659563545429	0.289422981199253	0.337461975095129	0.459706495030298	0.336435718205827	0.0550097944093835	0.568183442913789	bac	bacOTU_159
bacOTU_162	1e-04	0.426013442718411	1e-04	0.132608066030995	1e-04	0.269473402447365	1e-04	1e-04	1e-04	0.474246228593483	1e-04	0.947737799566077	0.0962320722394839	1.53893661747708	1e-04	0.6373392862908	1e-04	0.504603577308741	0.0138274486023459	0.113716688582758	bac	bacOTU_162
bacOTU_163	1e-04	2.98149409902888	0.44605191055275	0.397624198092986	1e-04	1e-04	0.629478877314798	1.60846762909241	0.346135913787159	0.474246228593483	0.198265924169775	0.189627559913215	0.192364144478968	0.0497398908863573	0.0790062675997964	0.262492647296212	0.919312990060596	0.0841839295514568	0.0550097944093835	1.02265019724482	bac	bacOTU_163
bacOTU_167	1e-04	0.426013442718411	1e-04	0.132608066030995	1e-04	0.269473402447365	0.209892959104933	0.804283814546205	0.0866089784467898	0.158148742864494	0.0661553080565915	0.189627559913215	1e-04	1e-04	0.0527041783998643	0.0375846638994588	0.229903247515149	1e-04	0.0138274486023459	0.113716688582758	bac	bacOTU_167
bacOTU_168	1e-04	0.426013442718411	1e-04	0.132608066030995	1e-04	3.23258082936838	1.67844367283946	1.60846762909241	1e-04	0.158148742864494	0.198265924169775	0.189627559913215	1e-04	0.248299454431786	0.0264020891999321	0.0750693277989176	0.229903247515149	1e-04	0.0138274486023459	0.113716688582758	bac	bacOTU_168
bacOTU_169	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	0.379155119826431	0.0962320722394839	0.0497398908863573	0.920673121997625	0.0375846638994588	1e-04	0.336435718205827	0.0138274486023459	0.227333377165516	bac	bacOTU_169
bacOTU_170	1e-04	1.27784032815523	1.33795573165825	0.397624198092986	0.217578295666093	1.34696701223683	0.629478877314798	8.04193814546205	0.432644892233949	1.58058742864494	1.25515085307524	0.947737799566077	0.0962320722394839	1e-04	0.0264020891999321	0.0750693277989176	1.37891948509089	0.0841839295514568	0.0412823458070376	3.40860065748273	bac	bacOTU_170
bacOTU_172	1e-04	0.851926885436823	1e-04	0.132608066030995	1e-04	0.269473402447365	0.419685918209865	0.804283814546205	0.0866089784467898	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	1e-04	0.0527041783998643	0.0750693277989176	1e-04	1e-04	1e-04	0.340950065748273	bac	bacOTU_172
bacOTU_173	1e-04	0.851926885436823	0.223075955276375	0.265116132061991	1e-04	1e-04	0.209892959104933	1.60846762909241	0.0866089784467898	0.474246228593483	0.198265924169775	0.947737799566077	0.0962320722394839	0.0993797817727146	0.0527041783998643	1e-04	1.83852598012119	0.25235178865437	0.0412823458070376	0.227333377165516	bac	bacOTU_173
bacOTU_174	1e-04	1e-04	0.223075955276375	0.397624198092986	1e-04	1e-04	1e-04	0.804283814546205	0.0866089784467898	0.632294971457978	0.198265924169775	0.379155119826431	1e-04	1e-04	1e-04	1e-04	0.459706495030298	1e-04	0.0138274486023459	2.49966714882067	bac	bacOTU_174
bacOTU_175	1e-04	2.55558065631047	0.669027865829124	0.927656462216968	0.217578295666093	0.269473402447365	1.2588577546296	8.84612196000826	0.346135913787159	0.790343714322472	0.330376540282958	1.32679291939251	0.384628288957936	0.446859017977216	0.131610445999661	0.150038655597835	0.919312990060596	0.336435718205827	0.0412823458070376	0.909033508662062	bac	bacOTU_175
bacOTU_178	1e-04	4.25923442718411	1e-04	0.265116132061991	1e-04	1e-04	0.83927183641973	1.60846762909241	0.0866089784467898	0.158148742864494	0.396431848339549	1.13726535947929	0.192364144478968	0.198659563545429	0.236818802799389	0.187523319497294	0.919312990060596	0.420519647757284	0.0275548972046917	0.681800131496547	bac	bacOTU_178
bacOTU_180	1e-04	2.55558065631047	0.44605191055275	0.530132264123982	1e-04	0.269473402447365	1.04906479552466	2.41265144363862	0.259626935340369	1e-04	0.396431848339549	0.189627559913215	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.150038655597835	0.919312990060596	1e-04	0.0412823458070376	0.454566754331031	bac	bacOTU_180
bacOTU_181	1e-04	0.426013442718411	1e-04	0.265116132061991	1e-04	1e-04	1e-04	1e-04	0.17311795689358	1e-04	0.264321232226366	0.189627559913215	1e-04	1e-04	0.0527041783998643	1e-04	0.689509742545447	0.0841839295514568	0.0138274486023459	4.77200092047583	bac	bacOTU_181
bacOTU_182	1e-04	11.4997629533971	1e-04	0.530132264123982	1e-04	1e-04	1e-04	1e-04	1e-04	0.158148742864494	0.198265924169775	0.379155119826431	0.0962320722394839	0.149019672659072	1.05218356799729	0.225007983396753	1e-04	0.25235178865437	0.521743046889143	1.02265019724482	bac	bacOTU_182
bacOTU_184	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	1e-04	4.73828899783038	1e-04	1e-04	1e-04	1e-04	1e-04	1.76586252058059	1e-04	1e-04	bac	bacOTU_184
bacOTU_185	1e-04	0.851926885436823	0.223075955276375	0.265116132061991	1e-04	1e-04	0.629478877314798	0.804283814546205	0.17311795689358	0.316197485728989	0.132210616113183	0.379155119826431	0.0962320722394839	0.0497398908863573	0.105308356799729	0.112553991698376	1e-04	0.336435718205827	0.0275548972046917	0.340950065748273	bac	bacOTU_185
bacOTU_186	1e-04	1.70375377087365	0.892003821105499	0.265116132061991	0.217578295666093	0.808220207342095	0.419685918209865	4.82520288727723	0.259626935340369	1.10644120005146	1.18909554501865	0.568682679739646	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0375846638994588	2.29813247515149	0.0841839295514568	0.0412823458070376	1.36350026299309	bac	bacOTU_186
bacOTU_188	1e-04	5.53697475533935	0.44605191055275	0.927656462216968	1e-04	0.269473402447365	1.2588577546296	1.60846762909241	0.519153870680739	0.474246228593483	0.396431848339549	0.758210239652861	0.288496216718452	0.397219127090858	0.263120891999321	0.93721659748647	0.689509742545447	0.420519647757284	0.096192140216421	0.909033508662062	bac	bacOTU_188
bacOTU_191	1e-04	0.426013442718411	1e-04	0.132608066030995	1e-04	1e-04	1e-04	0.804283814546205	1e-04	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	0.0497398908863573	0.105308356799729	0.562369958491882	1e-04	1e-04	0.123647037421113	0.568183442913789	bac	bacOTU_191
bacOTU_192	1e-04	0.851926885436823	0.44605191055275	0.662640330154977	1e-04	1e-04	0.629478877314798	3.21683525818482	0.17311795689358	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	1e-04	0.0264020891999321	0.0750693277989176	0.229903247515149	0.0841839295514568	0.0138274486023459	0.227333377165516	bac	bacOTU_192
bacOTU_193	1e-04	0.426013442718411	0.223075955276375	0.265116132061991	1e-04	0.269473402447365	0.419685918209865	1.60846762909241	0.259626935340369	0.158148742864494	0.0661553080565915	1e-04	0.0962320722394839	1e-04	1e-04	1e-04	0.229903247515149	1e-04	1e-04	0.113716688582758	bac	bacOTU_193
bacOTU_194	1e-04	3.8333209844657	0.892003821105499	1.19267259427896	0.217578295666093	1e-04	1.2588577546296	5.62938670182344	0.692171827574318	0.474246228593483	0.396431848339549	0.568682679739646	0.192364144478968	0.0993797817727146	0.105308356799729	0.150038655597835	0.459706495030298	0.25235178865437	0.16482938322815	1.36350026299309	bac	bacOTU_194
bacOTU_195	1e-04	1.70375377087365	0.223075955276375	0.530132264123982	1e-04	1e-04	0.419685918209865	4.02101907273103	0.0866089784467898	0.158148742864494	0.396431848339549	0.189627559913215	0.0962320722394839	1e-04	0.0790062675997964	0.412431302894047	0.919312990060596	1e-04	0.0138274486023459	0.340950065748273	bac	bacOTU_195
bacOTU_196	1e-04	7.6665419689314	0.223075955276375	0.265116132061991	1e-04	0.269473402447365	0.209892959104933	1.60846762909241	0.0866089784467898	0.158148742864494	1e-04	1e-04	0.0962320722394839	0.0497398908863573	0.0264020891999321	0.0375846638994588	0.229903247515149	0.0841839295514568	0.0138274486023459	0.113716688582758	bac	bacOTU_196
bacOTU_199	1e-04	0.426013442718411	0.223075955276375	0.132608066030995	1e-04	1e-04	0.209892959104933	1e-04	1e-04	0.158148742864494	1e-04	1e-04	1e-04	1e-04	0.0264020891999321	0.0750693277989176	1e-04	0.0841839295514568	0.0138274486023459	0.340950065748273	bac	bacOTU_199
