Promicromonospora	Flavobacterium	Variovorax	Rhizobium	Pseudomonas	Phyllobacterium	Lentzea	Pseudoxanthomonas	Actinoplanes	Sphingomonas	Nocardioides	Streptomyces	Chryseobacterium	Massilia	Herbaspirillum	Devosia	Kribbella	Mesorhizobium	Mycobacterium	Caulobacter	Umezawaea	Microbacterium	Aeromicrobium	Stenotrophomonas	Galbitalea	Arthrobacter	Steroidobacter	Chondromyces	Sphingopyxis	Shinella	Pantoea	Agromyces	Sorangium	Rhodanobacter	Bradyrhizobium	Solirubrobacter	Rudaibacter	Bosea	Lysobacter	Kineosporia	Cellulomonas	Burkholderia	Phycicoccus	g__Acremonium	g__Lachnella	g__Scytalidium	g__Magnaporthiopsis	g__Podospora	g__Ophiosphaerella	g__Gibberella	g__Cladosporium	g__Pyrenochaetopsis	g__Mycosphaerella	g__Sarocladium	g__Mortierella	g__Bipolaris
Steroidobacter	0.444950543678808	0.554031999092186	0.43355523082632	0.205246662827868	0.10973047964744	0.384196650761819	0.0210498248670677	0.659750043107423	0.10506394931044	0.866483274919872	0.0398329676232378	0.486009775519929	0.779127287251723	0.808021077411703	0.632640608560034	0.39488908833634	0.829848583535362	0.895980810455174	0.891601793572544	0.88104386229828	0.149472369651657	0.859133376284092	0.798842850740355	0.947890881823222	0.0297444194091824	0.000923646534614136	0	0.213826426862526	0.877100616390548	0.128766853567821	0.000374943967328615	0.920709072253567	0.42735288548199	0.913887109836366	0.686678634779435	0.71093402036926	0.145602196990744	0.458354350706809	0.947323842899044	0.207660245048697	0.312507117980813	0.745284267357605	0.953726999077232	0.579754799279412	0.535075506276651	0.639378272107459	0.450704980881877	0.00191162935496684	0.514710470451313	0.851054728885482	0.0210498248670677	0.884360280158533	0.22010439650727	0.510297802090157	0.368459654854376	0.906343984727165
Chondromyces	0.888592867568345	0.107379242778117	0.829848583535362	0.881213585700763	0.309208659898238	0.268731899367844	0.149472369651657	0.318667647645399	0.000980147711372141	0.708151309718605	0.00212111925819105	0.0178228445091595	0.866483274919872	0.00672792962173472	0.0818934520336592	0.0858010189515453	0.0108078897524504	0.0919126286128184	0.304542220005761	0.194542528266613	0.00103947461159762	0.708151309718605	0.0398329676232378	0.260203249066505	0.00456834626692479	0.00398857681268207	0.0445245262088991	0	0.458354350706809	0.0239449582902576	0.208898183250939	0.145602196990744	0.348016347902539	0.647790648924538	0.175742377801932	0.0817502176870327	0.0899874517302268	0.953726999077232	0.702758681164876	0.0766330109275535	0.0686122492313373	0.802627644973487	0.0954378952830919	0.708151309718605	0.925607776019925	0.486009775519929	0.771944851242543	0.554031999092186	0.91078039911692	0.829435770613539	0.0376328810248356	0.898845386007271	0.132548902627589	0.566830730716329	0.00181343191554826	0.736849664565559
Sphingopyxis	0.0210498248670677	0.940458343503752	0.309208659898238	0.0838307391247892	0.0271397758044596	0.00891949507827314	0.378910588269484	0.0247148017345798	0.149472369651657	0.0675481801337168	0.348047032295588	0.0919126286128184	0.00964034773549731	0.579754799279412	0.0858010189515453	0.750504450153402	0.450704980881877	0.10506394931044	0.680350418048162	0.91078039911692	0.035526524116891	0.00103947461159762	0.268731899367844	0.00181343191554826	0.0709464396376372	0.771944851242543	0.729235337448989	0.191057627345904	0	0.309208659898238	0.0509616000523244	0.802627644973487	0.959907438438384	0.771424627617092	0.568485652598866	0.643952709789465	0.294871654119269	0.348016347902539	0.28814331499093	0.308671638653878	0.854675526887732	0.604557429521292	0.568485652598866	0.0239449582902576	0.0709464396376372	0.212591592370428	0.117002321602297	0.541361632626163	0.112117908825948	0.0180866466399713	0.599369052164823	0.109276082697822	0.98510295927032	0.0611133713020348	0.216326971668755	0.694382775716275
Shinella	0.10973047964744	0.171013148869103	0.119499784613816	0.91078039911692	0.694204783099318	0.416749848551334	0.201636943552964	0.318667647645399	0.00191162935496684	0.815282850275457	0.127215995315987	0.132548902627589	0.925607776019925	0.0134789952898069	0.535075506276651	0.0325371669917594	0.43355523082632	0.194542528266613	0.866483274919872	0.0675481801337168	0.0016294297517689	0.368459654854376	0.304542220005761	0.205246662827868	9.23718755277427e-05	0.00234904091982681	0.0166463816496372	0.155587529366502	0.586038218240195	0	0.212591592370428	0.924049825605554	0.839256582210654	0.665624900578795	0.270947169766429	0.947323842899044	0.0265876629581353	0.665624900578795	0.902219380683168	0.00478282647998462	0.937657482148887	0.514710470451313	0.698809001571321	0.251844416752926	0.0898416849718557	0.295335799471405	0.384196650761819	0.155427040254569	0.260203249066505	0.234427582719321	4.40702791406345e-05	0.847636721470172	0.000225698556484369	0.995503294433053	0.020370586624519	0.344034394420671
Pantoea	0.829848583535362	0.680350418048162	0.132548902627589	0.822558868171151	0.0112210900834503	0.659750043107423	0.0365681455312163	0.119499784613816	0.422312981800965	0.333170135915476	0.462326120624514	0.729235337448989	0.198068931868772	0.947890881823222	0.955327485542882	0.822558868171151	0.474095139944086	0.363295114375383	0.736849664565559	0.990442203747588	0.652933439953992	0.50551074049353	0.718933156156758	0.313917161519425	0.541819034542478	0.256861417369617	0.0190228924600547	0.479408663910587	0.230044517723944	0.484119467774241	0	0.673758737037941	0.920709072253567	0.621611556166658	0.995503294433053	0.985217800405747	0.617327063014741	0.402294513854827	0.604557429521292	0.604557429521292	0.665624900578795	0.917176446577855	0.767657306162651	0.652933439953992	0.955327485542882	0.541361632626163	0.313917161519425	0.00618869746669551	0.870208202042932	0.795068214873635	0.0675481801337168	0.256861417369617	0.440585086027696	0.101181039939488	0.970210571395858	0.71093402036926
Agromyces	0.0178228445091595	0.474095139944086	0.194542528266613	0.722186091025371	0.0551444817999355	0.353088659052	0.918190900918974	0.0595782421081178	0.140835721892622	0.180850799570501	0.00346996024341039	0.0178228445091595	0.940458343503752	0.0509616000523244	0.592801081886075	0.100540179430096	0.000193651643172682	0.0470210969967303	0.243655337594556	0.373664866717298	0.212591592370428	0.579754799279412	0.000193651643172682	0.736305151542122	0.498067657323734	0.2560026072263	0.815282850275457	0.0210498248670677	0.599369052164823	0.822558868171151	0.411225678209065	0	0.133648984490186	0.902219380683168	0.0954378952830919	0.00544903023702227	0.384196650761819	0.940909648523675	0.470496692073796	0.758633077301488	0.0183677425585913	0.599461752079176	0.0113892302353864	0.0409689559558362	0.01300093934899	0.0271397758044596	0.251844416752926	0.264446347071011	0.102784346815144	0.207716860374584	0.895980810455174	0.639378272107459	0.743395026137277	0.547680584702937	0.0166463816496372	0.953726999077232
Sorangium	0.12203439858783	0.815282850275457	0.384196650761819	0.673458997542294	0.888592867568345	0.456496928548754	0.268731899367844	0.260203249066505	0.708151309718605	0.829848583535362	0.0551444817999355	0.0409689559558362	0.722186091025371	0.722186091025371	0.486009775519929	0.560415506280904	0.1678153336374	0.201636943552964	0.146554291784015	0.304542220005761	0.566830730716329	0.881213585700763	0.0781167127530595	0.468192284279852	0.888592867568345	0.353088659052	0.1678153336374	0.112117908825948	0.903376844718889	0.659750043107423	0.815282850275457	0.0178228445091595	0	0.771944851242543	0.827235410472221	0.133648984490186	0.625930150846739	0.749788373955232	0.987449659089664	0.982085764339375	0.0954378952830919	0.758633077301488	0.475211028229305	0.444950543678808	0.127215995315987	0.180850799570501	0.0144767180850721	0.456496928548754	0.277430325791221	0.814835829426602	0.43355523082632	0.522603153588037	0.0762766829231364	0.91078039911692	0.736305151542122	0.458354350706809
Rhodanobacter	0.955327485542882	0.771944851242543	0.76477988313521	0.333170135915476	0.384196650761819	0.722186091025371	0.474095139944086	0.439233876188868	0.100540179430096	0.800774094340852	0.592801081886075	0.427914853142708	0.468192284279852	0.573277290866	0.970210571395858	0.135272639034476	0.333170135915476	0.444950543678808	0.0166463816496372	0.171013148869103	0.566830730716329	0.903376844718889	0.373664866717298	0.439233876188868	0.171013148869103	0.599369052164823	0.800774094340852	0.378910588269484	0.547680584702937	0.400295090711511	0.348047032295588	0.779127287251723	0.898845386007271	0	0.698809001571321	0.944405475655469	0.12203439858783	0.771424627617092	0.767657306162651	0.484119467774241	0.758633077301488	0.814918665792105	0.775129773818029	0.318667647645399	0.808021077411703	0.694204783099318	0.205246662827868	0.444950543678808	0.309208659898238	0.947762855978388	0.363295114375383	0.212591592370428	0.0496215896422583	0.0271397758044596	0.143675472730951	0.219928689154589
Bradyrhizobium	0.829848583535362	0.22010439650727	0.743395026137277	0.400295090711511	0.247728666216701	0.844466903040607	0.373664866717298	0.547680584702937	0.0197085659158017	0.277430325791221	0.0509616000523244	0.00191162935496684	0.680350418048162	0.0139708299345223	0.873843532782525	0.000869865321967388	0.000100739403001067	0.000109735338171724	0.468192284279852	0.000980147711372141	0.00701134569659579	0.504149546055297	0.000282012647046926	0.132548902627589	0.01300093934899	0.243655337594556	0.427914853142708	0.030654016087949	0.290795938504419	0.0692319858533618	0.992551188788469	0.0092743376584506	0.639378272107459	0.444950543678808	0	0.119771408617503	0.0387210488787062	0.456496928548754	0.382798779777666	0.0734533910287995	0.213826426862526	0.536853239517561	0.0097940392846791	0.462326120624514	0.171013148869103	0.155427040254569	0.955327485542882	0.474095139944086	0.313917161519425	0.742783804453134	0.368459654854376	0.516417623083982	0.107379242778117	0.427914853142708	0.000225698556484369	0.436358619835112
Solirubrobacter	0.129863425822574	0.859133376284092	0.264446347071011	0.694204783099318	0.243655337594556	0.687265838956656	0.829848583535362	0.0297444194091824	0.0345076988320426	0.343046653099585	2.37789242859457e-05	0.0116467313805442	0.541361632626163	0.2560026072263	0.504149546055297	0.187614117874796	0.00247028949220901	0.0762766829231364	0.0626776221113285	0.599369052164823	0.0940176797007162	0.722186091025371	0.000492110824356531	0.504149546055297	0.146554291784015	0.161540912357608	0.462326120624514	0.00672792962173472	0.373664866717298	0.873843532782525	0.962767575388697	2.94016793168203e-05	0.0178228445091595	0.866483274919872	0.0144767180850721	0	0.0692319858533618	0.462326120624514	0.749788373955232	0.458354350706809	0.00259664269285926	0.249984484848824	0.00779701698451662	0.260203249066505	0.0919126286128184	0.0315848269163221	0.187614117874796	0.91078039911692	0.313917161519425	0.267504631586175	0.619247336652413	0.918190900918974	0.79354244291606	0.612592598367419	0.0217465796864236	0.966437349656567
Rudaibacter	0.107379242778117	0.822558868171151	0.592801081886075	0.132548902627589	0.888592867568345	0.0838307391247892	0.492020962904892	0.829848583535362	3.99231105590534e-05	0.480034401339913	0.00110173575409102	0.0184349895156923	0.0898416849718557	0.268731899367844	0.422312981800965	0.0509616000523244	0.304542220005761	0.0626776221113285	0.504149546055297	0.373664866717298	0.003007537803846	0.138034843968049	0.027987612204855	0.10506394931044	1.82755749063004e-08	0.00138239120269041	0.0210498248670677	0.00824232891210193	0.0818934520336592	0.000723824670499067	0.343046653099585	0.651685444173902	0.818566870969997	0.363370498096685	0.199224393966958	0.270947169766429	0	0.969624626395423	0.577086891651346	0.00166767766951772	0.327991493121895	0.990442203747588	0.256861417369617	0.277430325791221	0.171013148869103	0.612592598367419	0.925607776019925	0.0611133713020348	0.235635841277305	0.183066241651896	0.000492110824356531	0.858804118773222	0.030654016087949	0.560415506280904	0.00286506386532915	0.706450634991619
Bosea	0.666592049963725	0.194542528266613	0.0335113521388893	0.722186091025371	0.2560026072263	0.0445245262088991	0.0172267385253585	0.0421293326577055	0.32346003406511	0.992551188788469	0.866483274919872	0.715157915429981	0.384196650761819	0.844466903040607	0.201636943552964	0.79354244291606	0.299917912095903	0.757632908692156	0.873843532782525	0.779127287251723	0.498067657323734	0.264446347071011	0.480034401339913	0.0335113521388893	0.977655893023622	0.605966363012461	0.191057627345904	0.888592867568345	0.112117908825948	0.400295090711511	0.149472369651657	0.859133376284092	0.516417623083982	0.547680584702937	0.706450634991619	0.71093402036926	0.925607776019925	0	0.975497969567827	0.858804118773222	0.811039616152402	0.541819034542478	0.528357287462286	0.925607776019925	0.625930150846739	0.940458343503752	0.851794399000938	0.030654016087949	0.486009775519929	0.873535523071883	0.17425156925857	0.694204783099318	0.680350418048162	0.881213585700763	0.456496928548754	0.71093402036926
Lysobacter	0.0387210488787062	0.0642713028440202	0.247728666216701	0.00286506386532915	0.736305151542122	0.286298378658792	0.560415506280904	0.343046653099585	0.79354244291606	0.000140875554629218	0.815282850275457	0.925607776019925	0.000869865321967388	0.0409689559558362	0.450704980881877	0.522603153588037	0.10506394931044	0.687265838956656	0.866483274919872	0.0398329676232378	0.328294229565018	0.0197085659158017	0.837151446108293	0.146554291784015	0.673458997542294	0.903376844718889	0.873843532782525	0.450704980881877	0.0781167127530595	0.779127287251723	0.328294229565018	0.201636943552964	0.970210571395858	0.541361632626163	0.135272639034476	0.516417623083982	0.299917912095903	0.940458343503752	0	0.881213585700763	0.775129773818029	0.423276787025925	0.514710470451313	0.0184349895156923	0.0483081942842584	0.074468490732616	0.933030449053075	0.277430325791221	0.027987612204855	0.00553022453182985	0.800774094340852	0.146554291784015	0.43355523082632	0.715157915429981	0.579754799279412	0.26037105343278
Kineosporia	0.0818934520336592	0.227785653323252	0.17425156925857	0.573277290866	0.925607776019925	0.114541775611076	0.560415506280904	0.708151309718605	1.06611261857741e-05	0.715157915429981	0.0247148017345798	0.0064537880533827	0.474095139944086	0.0398329676232378	0.646142698586307	0.0144767180850721	0.10973047964744	0.0160814859673801	0.822558868171151	0.0255036803158819	2.94016793168203e-05	0.119499784613816	0.0496215896422583	0.0919126286128184	9.65394243481922e-09	0.00477608566555708	0.0421293326577055	0.0059324373230873	0.0898416849718557	2.13281002451934e-05	0.328294229565018	0.528822562914127	0.955327485542882	0.212591592370428	0.00544554125241379	0.191057627345904	2.38916465310971e-06	0.694204783099318	0.950515375629611	0	0.608687954532124	0.953726999077232	0.173341633381215	0.313917161519425	0.177530739680993	0.566830730716329	0.560415506280904	0.198068931868772	0.486009775519929	0.362081396139017	0.000723824670499067	0.612592598367419	0.00181343191554826	0.851794399000938	0.00138239120269041	0.29844488408849
Cellulomonas	0.114541775611076	0.955327485542882	0.0858010189515453	0.694204783099318	0.605966363012461	0.639378272107459	0.815282850275457	0.0398329676232378	0.0537227308401887	0.191057627345904	0.000225698556484369	0.0781167127530595	0.815282850275457	0.39488908833634	0.205246662827868	0.450704980881877	0.0255036803158819	0.286298378658792	0.0210498248670677	0.977655893023622	0.138034843968049	0.510266309871794	0.00672792962173472	0.625930150846739	0.212591592370428	0.102784346815144	0.0919126286128184	0.00477608566555708	0.687265838956656	0.851794399000938	0.400295090711511	0.000349610950046986	0.0092743376584506	0.528822562914127	0.0445245262088991	6.42647355423362e-06	0.100540179430096	0.612592598367419	0.554031999092186	0.333170135915476	0	0.523370421584579	0.0817502176870327	0.0818934520336592	0.0611133713020348	0.003007537803846	0.0940176797007162	0.666592049963725	0.373664866717298	0.193380581834072	0.722186091025371	0.510266309871794	0.933030449053075	0.212591592370428	0.0551444817999355	0.851054728885482
Burkholderia	0.0470210969967303	0.859133376284092	0.708151309718605	0.358171399916303	0.384196650761819	0.673458997542294	0.687265838956656	0.673458997542294	0.729235337448989	0.0878045742079767	0.579754799279412	0.522603153588037	0.79354244291606	0.639378272107459	0.102784346815144	0.903376844718889	0.268731899367844	0.348047032295588	0.268731899367844	0.547680584702937	0.859133376284092	0.143675472730951	0.373664866717298	0.260203249066505	0.786326661978121	0.411225678209065	0.510266309871794	0.599369052164823	0.328294229565018	0.239624406310444	0.808021077411703	0.32346003406511	0.528822562914127	0.619247336652413	0.260203249066505	0.0595782421081178	0.977655893023622	0.264446347071011	0.164657973316417	0.888592867568345	0.247728666216701	0	0.35568582482389	0.155427040254569	0.0983311879496131	0.0565941087969963	0.353088659052	0.940458343503752	0.119499784613816	0.0141800476728316	0.427914853142708	0.0523285418908112	0.592801081886075	0.235635841277305	0.933030449053075	0.466491793183658
Phycicoccus	0.384196650761819	0.247728666216701	0.736305151542122	0.837151446108293	0.035526524116891	0.881213585700763	0.528822562914127	0.143675472730951	0.01253638966857	0.427914853142708	0.00398857681268207	0.000460298412542638	0.970210571395858	0.0184349895156923	0.866483274919872	0.00964034773549731	2.77727033795856e-06	0.000923646534614136	0.32346003406511	0.0166463816496372	0.0210498248670677	0.639378272107459	4.28011558112778e-06	0.290795938504419	0.0433144165099354	0.187614117874796	0.888592867568345	0.0092743376584506	0.290795938504419	0.444950543678808	0.541361632626163	0.000129763581946097	0.205246662827868	0.554031999092186	9.23718755277427e-05	5.87601279992557e-05	0.0626776221113285	0.251844416752926	0.239624406310444	0.0297444194091824	0.00672792962173472	0.117002321602297	0	0.223923936072404	0.0878045742079767	0.10506394931044	0.535075506276651	0.353088659052	0.0940176797007162	0.356954814862372	0.573277290866	0.474095139944086	0.416749848551334	0.673458997542294	9.23718755277427e-05	0.630553748086284
g__Acremonium	0.000325721658435161	0.992551188788469	0.516417623083982	0.0155317656191702	1	0.0565941087969963	0.535075506276651	0.771944851242543	0.79354244291606	0.00456834626692479	0.851794399000938	0.743395026137277	0.178320680664281	0.480034401339913	0.76477988313521	0.673458997542294	0.327991493121895	0.978725649786392	0.414965256653778	0.715494450915152	0.795068214873635	0.0766330109275535	0.643952709789465	0.410729599070081	0.573238006071429	0.806791883307869	0.791224256692379	0.866331694194906	0.155587529366502	0.528357287462286	0.835994883723102	0.204593884268929	0.698809001571321	0.594890488944688	0.71093402036926	0.536853239517561	0.554966752485819	0.969624626395423	0.136122699996509	0.590346961891325	0.294871654119269	0.410729599070081	0.497006587319681	0	0.025625552833567	0.00701134569659579	0.0345076988320426	0.348047032295588	0.0476717127847206	0.028294163932798	0.500891672462632	0.223225068375128	0.90991798962012	0.500891672462632	0.920709072253567	0.440585086027696
g__Lachnella	0.000525730789939475	0.474095139944086	0.566830730716329	0.0247148017345798	0.687265838956656	0.00286506386532915	0.39488908833634	0.586262862651232	0.353088659052	0.0288557225862862	0.750504450153402	0.486009775519929	0.0178228445091595	0.480034401339913	0.17425156925857	0.554031999092186	0.187210631742725	0.581197334890361	0.291216895025972	0.550846265943398	0.798842850740355	0.236314680088511	0.331765236031609	0.449768354307813	0.514710470451313	0.630553748086284	0.76339662986728	0.969624626395423	0.274420593764129	0.308671638653878	0.982085764339375	0.11379019093141	0.370833055369949	0.917176446577855	0.431914614640121	0.312507117980813	0.431914614640121	0.818566870969997	0.223225068375128	0.440585086027696	0.253367970317643	0.323894960307003	0.305368730864435	0.000679919907958634	0	9.23718755277427e-05	0.0626776221113285	0.247728666216701	0.0195872079087199	0.0613733524863653	0.0878045742079767	0.690467726104697	0.715494450915152	0.898845386007271	0.592801081886075	0.927372186087973
g__Scytalidium	0.0178228445091595	0.400295090711511	0.427914853142708	0.201636943552964	0.970210571395858	0.239624406310444	0.955327485542882	0.427914853142708	0.955327485542882	0.00380915992772716	0.39488908833634	0.729235337448989	0.335764438262309	0.405740688633927	0.992551188788469	0.940458343503752	0.374654229264277	0.749788373955232	0.242453508410095	0.736849664565559	0.90991798962012	0.133648984490186	0.470496692073796	0.581197334890361	0.835994883723102	0.782756274174128	0.827235410472221	0.727725553132185	0.484119467774241	0.573238006071429	0.767657306162651	0.165450447849669	0.445252146936212	0.858804118773222	0.410729599070081	0.178320680664281	0.811039616152402	0.975497969567827	0.281540235130897	0.782756274174128	0.0536547615363935	0.242453508410095	0.335764438262309	0.083124201557579	0.0097940392846791	0	0.164657973316417	0.91078039911692	0.253367970317643	0.0134794490170044	0.77849951857457	0.236314680088511	0.987449659089664	0.335764438262309	0.77849951857457	0.594890488944688
g__Magnaporthiopsis	0.112117908825948	0.0726918417890812	0.43355523082632	0.554031999092186	0.198068931868772	0.212591592370428	0.881213585700763	0.659750043107423	0.599369052164823	0.619247336652413	0.223923936072404	0.187614117874796	0.862373980652812	0.541819034542478	0.514710470451313	0.475211028229305	0.690467726104697	0.947323842899044	0.173341633381215	0.673758737037941	0.723171640189954	0.612878663209685	0.370833055369949	0.702758681164876	0.959907438438384	0.947323842899044	0.702758681164876	0.898845386007271	0.35568582482389	0.651685444173902	0.590346961891325	0.528357287462286	0.119771408617503	0.475211028229305	0.982085764339375	0.45407658446304	0.969624626395423	0.937657482148887	0.97272002882451	0.77849951857457	0.315951815868209	0.62625168499554	0.76339662986728	0.187210631742725	0.256861417369617	0.423276787025925	0	0.510266309871794	0.184596431273543	0.558881734782102	0.698809001571321	0.723171640189954	0.500891672462632	0.492672664737788	0.90991798962012	0.758633077301488
g__Podospora	0.243655337594556	0.898845386007271	0.0799888724598652	0.479408663910587	0.0155317656191702	0.71093402036926	0.0700231803111307	0.308671638653878	0.630553748086284	0.866331694194906	0.686678634779435	0.978725649786392	0.706450634991619	0.686678634779435	0.920709072253567	0.835994883723102	0.323894960307003	0.884360280158533	0.854675526887732	0.599461752079176	0.811039616152402	0.866331694194906	0.727725553132185	0.532596573619981	0.339918057495662	0.488779077045021	0.0428040821618885	0.775129773818029	0.767657306162651	0.410729599070081	0.0782749806489829	0.541819034542478	0.706450634991619	0.698809001571321	0.718933156156758	0.963563223221785	0.253367970317643	0.175742377801932	0.554966752485819	0.466491793183658	0.843275570534338	0.975497969567827	0.62625168499554	0.621611556166658	0.523370421584579	0.963563223221785	0.745284267357605	0	0.253367970317643	0.987449659089664	0.0918591994490204	0.398530284757962	0.604557429521292	0.163198562102186	0.802627644973487	0.950515375629611
g__Ophiosphaerella	0.00521447933995862	0.694204783099318	0.586262862651232	0.00259660313572526	0.977655893023622	0.0155317656191702	0.149472369651657	0.736305151542122	0.873843532782525	0.149472369651657	0.962767575388697	0.268731899367844	0.00499139592987034	0.32346003406511	0.0858010189515453	0.227785653323252	0.0144767180850721	0.343046653099585	0.239445252079302	0.0878045742079767	0.888592867568345	0.239624406310444	0.327991493121895	0.456496928548754	0.43355523082632	0.605966363012461	0.239624406310444	0.963563223221785	0.348016347902539	0.536853239517561	0.715157915429981	0.331765236031609	0.554966752485819	0.586038218240195	0.590346961891325	0.590346961891325	0.510297802090157	0.727725553132185	0.168240773004657	0.727725553132185	0.643952709789465	0.359331768406845	0.315951815868209	0.00234904091982681	0.00040178888017887	0.0611133713020348	0.0335113521388893	0.0611133713020348	0	0.166801725003772	0.0726918417890812	0.854675526887732	0.888592867568345	0.884360280158533	0.43355523082632	0.594890488944688
g__Gibberella	0.00291053765164664	0.472988753676962	0.866157594314066	0.0392692320474217	0.658960590822003	0.16989146805091	0.814835829426602	0.62507372437249	0.880923318885865	0.000534416705059664	0.977600938812462	0.721528189074107	0.027532512156141	0.432400448275503	0.638548077473799	0.546683554938101	0.410048464510733	0.679603315321686	0.215137021915795	0.455368384353848	0.800293281218714	7.86973386790394e-05	0.866157594314066	0.0439230206479381	0.254780930253812	0.317436565765908	0.679603315321686	0.927372186087973	0.135017660087003	0.509328929175097	0.585332427734043	0.478534065533189	0.920709072253567	0.978725649786392	0.884360280158533	0.54601477843899	0.448368334321076	0.947323842899044	0.0742384227035524	0.634820789524839	0.461559652515889	0.118929772178765	0.630366714437822	0.000832107073073815	0.00386909952991776	0.000182130347922066	0.280612213724819	0.970137319190066	0.027532512156141	8.03458066078199e-119	0.618378081058044	0.0409955473317966	0.851433608930981	0.191838607071895	0.6934867675436	0.234893315220701
g__Cladosporium	0.0858010189515453	0.243655337594556	0.0642713028440202	0.462326120624514	0.586262862651232	0.223923936072404	0.030654016087949	0.299917912095903	0.0059324373230873	0.992551188788469	0.0709464396376372	0.474095139944086	0.680350418048162	0.0626776221113285	0.318667647645399	0.299917912095903	0.982085764339375	0.839256582210654	0.987449659089664	0.554966752485819	0.165450447849669	1	0.831597223128898	0.798842850740355	0.0146280061536473	0.0899874517302268	0.145602196990744	0.19614630758639	0.802627644973487	0.00677232212202246	0.267225534003458	0.95690776230211	0.690467726104697	0.634963013122478	0.639355264449211	0.814918665792105	0.0218960024527683	0.436358619835112	0.913887109836366	0.0265876629581353	0.873739813210945	0.686678634779435	0.787319303528802	0.227785653323252	0.305368730864435	0.560415506280904	0.444950543678808	0.00857557342459417	0.277915702347651	0.814918665792105	0	0.754013675478851	0.0218960024527683	0.466491793183658	0.0781167127530595	0.500891672462632
g__Pyrenochaetopsis	0.135272639034476	0.955327485542882	0.516417623083982	0.127215995315987	0.0184349895156923	0.933030449053075	0.247728666216701	0.0878045742079767	0.859133376284092	0.00417478638766571	0.722186091025371	0.114541775611076	0.12203439858783	0.895980810455174	0.977655893023622	0.180850799570501	0.411225678209065	0.132548902627589	0.251844416752926	0.881213585700763	0.708151309718605	1.90947257374294e-05	0.171013148869103	0.0376328810248356	0.566830730716329	0.541361632626163	0.743395026137277	0.771944851242543	0.0120850762092863	0.673458997542294	0.0626776221113285	0.827235410472221	0.754013675478851	0.484119467774241	0.749788373955232	0.966437349656567	0.694204783099318	0.858804118773222	0.398530284757962	0.811039616152402	0.745284267357605	0.233015796644448	0.718933156156758	0.0483081942842584	0.43355523082632	0.0537227308401887	0.480034401339913	0.146554291784015	0.687265838956656	0.00174708382894578	0.522603153588037	0	0.456496928548754	1.90947257374294e-05	0.304542220005761	0.204593884268929
g__Mycosphaerella	0.2560026072263	0.0565941087969963	0.129863425822574	0.384196650761819	0.76477988313521	0.779127287251723	0.673458997542294	0.180850799570501	0.0239449582902576	0.639378272107459	0.522603153588037	0.573277290866	0.216326971668755	0.0020141439758998	0.547680584702937	0.146554291784015	0.427914853142708	0.416749848551334	0.827235410472221	0.0385838277140132	0.0139708299345223	0.982085764339375	0.782756274174128	0.358171399916303	0.00456834626692479	0.270947169766429	0.492672664737788	0.378602616408569	0.992650199359092	0.0146280061536473	0.177530739680993	0.884360280158533	0.285084102425222	0.226562095658723	0.339918057495662	0.90991798962012	0.175742377801932	0.851054728885482	0.690467726104697	0.0417732005199484	0.97272002882451	0.798842850740355	0.678373705495856	0.79354244291606	0.468192284279852	0.970210571395858	0.227785653323252	0.328294229565018	0.953726999077232	0.937657482148887	0.000492110824356531	0.706450634991619	0	0.492672664737788	0.0160814859673801	0.0303169826586486
g__Sarocladium	0.468192284279852	0.786326661978121	1	0.612592598367419	0.0263119019523056	0.592801081886075	0.223923936072404	0.422312981800965	0.378910588269484	0.177530739680993	0.492020962904892	0.328294229565018	0.309208659898238	0.895980810455174	0.522603153588037	0.363295114375383	0.498067657323734	0.12203439858783	0.0288557225862862	0.750504450153402	0.925607776019925	0.0104068703955598	0.462326120624514	0.313917161519425	0.736305151542122	0.619247336652413	0.235635841277305	0.782756274174128	0.253367970317643	0.992551188788469	0.0104068703955598	0.771424627617092	0.963563223221785	0.165450447849669	0.686678634779435	0.811039616152402	0.77849951857457	0.950515375629611	0.870208202042932	0.937657482148887	0.484119467774241	0.510297802090157	0.847636721470172	0.227785653323252	0.771944851242543	0.10506394931044	0.22010439650727	0.0263119019523056	0.743395026137277	0.0360322948935038	0.198068931868772	0.00455531090065803	0.22010439650727	0	0.757632908692156	0.253367970317643
g__Mortierella	0.786326661978121	0.10506394931044	0.866483274919872	0.947890881823222	0.107379242778117	0.873843532782525	0.722186091025371	0.32346003406511	0.00456834626692479	0.808021077411703	0.0064537880533827	0.0139708299345223	0.966437349656567	0.00110173575409102	0.439233876188868	0.00380915992772716	0.0298454950125677	0.0653884637976874	0.754013675478851	0.0623519240323425	0.0565936423726125	0.550846265943398	0.0183677425585913	0.305368730864435	0.0364274805951236	0.0899874517302268	0.639355264449211	0.0417732005199484	0.488779077045021	0.143043809317313	0.987449659089664	0.128766853567821	0.88104386229828	0.394795058937824	0.0146280061536473	0.14788993160517	0.0525329564402234	0.706450634991619	0.791224256692379	0.0364274805951236	0.239445252079302	0.97272002882451	0.0097940392846791	0.815282850275457	0.798842850740355	0.560415506280904	0.79354244291606	0.599369052164823	0.690467726104697	0.858804118773222	0.28814331499093	0.581197334890361	0.126535902743333	0.891601793572544	0	0.479408663910587
