Promicromonospora	Nocardioides	Massilia	Umezawaea	Galbitalea	Sphingomonas	Caulobacter	Kribbella	Arthrobacter	Shinella	g__Cladosporium	Chondromyces	g__Mycosphaerella	Bradyrhizobium	Phycicoccus	Chryseobacterium	Agromyces	Dactylosporangium	Piscinibacter	Lysobacter	Saccharibacteria_genera_incertae_sedis	Phenylobacterium	Terrabacter	Kinneretia	Knoellia	Geobacter	Arenimonas	Kaistia	g__Ophiosphaerella	g__Exophiala	Roseiflexus	Iamia	g__Didymella	Thiomonas	g__Bipolaris	Gp6	Rhodoligotrophos	Reyranella	Actinokineospora	Skermanella	Cellvibrio	Nitrospira	Pseudolabrys	Rhizocola	Geodermatophilus	Algoriphagus	g__Knufia	Haliangium	Methylosinus	Aciditerrimonas	Microlunatus	Variibacter	Tahibacter	g__Claussenomyces	Gp7	Flavitalea	Pedobacter	Terrimonas	Opitutus	Nakamurella	Acidiphilium	Gp22	g__Guehomyces
Saccharibacteria_genera_incertae_sedis	0.866666666666667	0.76969696969697	0.927272727272727	0.903030303030303	0.890909090909091	0.903030303030303	0.963636363636364	0.866666666666667	0.890909090909091	0.939393939393939	0.709090909090909	0.890909090909091	0.903030303030303	0.890909090909091	0.866666666666667	0.915151515151515	0.866666666666667	0.842424242424242	0.915151515151515	0.963636363636364	1	0.890909090909091	0.866666666666667	0.927272727272727	0.818181818181818	0.878787878787879	0.963636363636364	0.987878787878788	0.915151515151515	0.903030303030303	0.915151515151515	0.854545454545454	0.915151515151515	0.806060606060606	0.863225872025692	0.927272727272727	0.903030303030303	0.854545454545454	0.890909090909091	0.696969696969697	0.866666666666667	0.818181818181818	0.854545454545454	0.826751539404888	0.684848484848485	0.721212121212121	0.866666666666667	0.793939393939394	0.842424242424242	0.878787878787879	0.648484848484848	0.806060606060606	0.975757575757576	0.869304927462492	0.842424242424242	0.83030303030303	0.911858315520097	0.854545454545454	0.887542093772894	0.826751539404888	0.65653798717447	0.875383982899293	0.672727272727273
Phenylobacterium	0.903030303030303	0.733333333333333	0.963636363636364	0.927272727272727	0.903030303030303	0.927272727272727	0.915151515151515	0.927272727272727	0.745454545454545	0.975757575757576	0.696969696969697	0.927272727272727	0.854545454545454	0.975757575757576	0.890909090909091	0.951515151515151	0.927272727272727	0.951515151515151	0.951515151515151	0.951515151515151	0.890909090909091	1	0.83030303030303	0.963636363636364	0.793939393939394	0.854545454545454	0.915151515151515	0.915151515151515	0.806060606060606	0.890909090909091	0.903030303030303	0.903030303030303	0.806060606060606	0.818181818181818	0.863225872025692	0.963636363636364	0.927272727272727	0.915151515151515	0.903030303030303	0.854545454545454	0.866666666666667	0.866666666666667	0.878787878787879	0.899700204646495	0.672727272727273	0.818181818181818	0.866666666666667	0.721212121212121	0.781818181818182	0.878787878787879	0.854545454545454	0.793939393939394	0.903030303030303	0.924016426393698	0.866666666666667	0.866666666666667	0.911858315520097	0.878787878787879	0.936174537267299	0.820672483968087	0.796356262220885	0.869304927462492	0.733333333333333
Terrabacter	0.793939393939394	0.951515151515151	0.842424242424242	0.890909090909091	0.927272727272727	0.781818181818182	0.927272727272727	0.939393939393939	0.842424242424242	0.806060606060606	0.733333333333333	0.903030303030303	0.806060606060606	0.890909090909091	0.963636363636364	0.757575757575757	0.939393939393939	0.915151515151515	0.915151515151515	0.83030303030303	0.866666666666667	0.83030303030303	1	0.842424242424242	0.915151515151515	0.915151515151515	0.83030303030303	0.890909090909091	0.890909090909091	0.951515151515151	0.866666666666667	0.854545454545454	0.76969696969697	0.915151515151515	0.911858315520097	0.890909090909091	0.890909090909091	0.854545454545454	0.927272727272727	0.866666666666667	0.878787878787879	0.903030303030303	0.878787878787879	0.948332648140901	0.793939393939394	0.83030303030303	0.975757575757576	0.818181818181818	0.818181818181818	0.806060606060606	0.793939393939394	0.951515151515151	0.915151515151515	0.863225872025692	0.781818181818182	0.793939393939394	0.960490759014502	0.757575757575757	0.936174537267299	0.930095481830499	0.857146816588891	0.954411703577701	0.636363636363636
Kinneretia	0.963636363636364	0.793939393939394	1	0.963636363636364	0.915151515151515	0.987878787878788	0.915151515151515	0.927272727272727	0.818181818181818	0.975757575757576	0.793939393939394	0.963636363636364	0.866666666666667	0.939393939393939	0.903030303030303	0.963636363636364	0.927272727272727	0.915151515151515	0.951515151515151	0.987878787878788	0.927272727272727	0.963636363636364	0.842424242424242	1	0.878787878787879	0.915151515151515	0.951515151515151	0.951515151515151	0.866666666666667	0.854545454545454	0.939393939393939	0.963636363636364	0.866666666666667	0.890909090909091	0.911858315520097	0.963636363636364	0.963636363636364	0.903030303030303	0.915151515151515	0.793939393939394	0.890909090909091	0.854545454545454	0.878787878787879	0.838909650278489	0.781818181818182	0.83030303030303	0.866666666666667	0.806060606060606	0.745454545454545	0.939393939393939	0.818181818181818	0.76969696969697	0.939393939393939	0.911858315520097	0.915151515151515	0.951515151515151	0.911858315520097	0.963636363636364	0.899700204646495	0.881463038336094	0.759881929600081	0.905779260083296	0.842424242424242
Knoellia	0.866666666666667	0.939393939393939	0.878787878787879	0.915151515151515	0.927272727272727	0.866666666666667	0.854545454545454	0.915151515151515	0.757575757575757	0.781818181818182	0.76969696969697	0.927272727272727	0.696969696969697	0.842424242424242	0.951515151515151	0.757575757575757	0.915151515151515	0.854545454545454	0.903030303030303	0.842424242424242	0.818181818181818	0.793939393939394	0.915151515151515	0.878787878787879	1	0.975757575757576	0.806060606060606	0.866666666666667	0.818181818181818	0.793939393939394	0.866666666666667	0.915151515151515	0.721212121212121	0.975757575757576	0.881463038336094	0.890909090909091	0.915151515151515	0.854545454545454	0.927272727272727	0.76969696969697	0.915151515151515	0.878787878787879	0.890909090909091	0.808514373094486	0.915151515151515	0.76969696969697	0.878787878787879	0.854545454545454	0.660606060606061	0.890909090909091	0.76969696969697	0.83030303030303	0.878787878787879	0.863225872025692	0.866666666666667	0.903030303030303	0.893621149209695	0.878787878787879	0.832830594841688	0.924016426393698	0.778119095910483	0.911858315520097	0.781818181818182
Geobacter	0.866666666666667	0.890909090909091	0.915151515151515	0.927272727272727	0.939393939393939	0.890909090909091	0.890909090909091	0.927272727272727	0.757575757575757	0.842424242424242	0.745454545454545	0.951515151515151	0.76969696969697	0.878787878787879	0.951515151515151	0.83030303030303	0.927272727272727	0.878787878787879	0.927272727272727	0.890909090909091	0.878787878787879	0.854545454545454	0.915151515151515	0.915151515151515	0.975757575757576	1	0.842424242424242	0.915151515151515	0.818181818181818	0.83030303030303	0.890909090909091	0.915151515151515	0.781818181818182	0.939393939393939	0.869304927462492	0.939393939393939	0.927272727272727	0.878787878787879	0.939393939393939	0.76969696969697	0.963636363636364	0.890909090909091	0.903030303030303	0.832830594841688	0.842424242424242	0.745454545454545	0.890909090909091	0.890909090909091	0.684848484848485	0.951515151515151	0.745454545454545	0.83030303030303	0.903030303030303	0.887542093772894	0.866666666666667	0.890909090909091	0.930095481830499	0.878787878787879	0.881463038336094	0.899700204646495	0.75380287416328	0.911858315520097	0.757575757575757
Arenimonas	0.939393939393939	0.733333333333333	0.951515151515151	0.939393939393939	0.903030303030303	0.939393939393939	0.939393939393939	0.878787878787879	0.890909090909091	0.963636363636364	0.709090909090909	0.890909090909091	0.878787878787879	0.915151515151515	0.866666666666667	0.939393939393939	0.878787878787879	0.866666666666667	0.927272727272727	0.975757575757576	0.963636363636364	0.915151515151515	0.83030303030303	0.951515151515151	0.806060606060606	0.842424242424242	1	0.951515151515151	0.890909090909091	0.866666666666667	0.951515151515151	0.866666666666667	0.915151515151515	0.83030303030303	0.893621149209695	0.915151515151515	0.939393939393939	0.878787878787879	0.903030303030303	0.709090909090909	0.842424242424242	0.854545454545454	0.866666666666667	0.820672483968087	0.709090909090909	0.757575757575757	0.842424242424242	0.781818181818182	0.781818181818182	0.866666666666667	0.696969696969697	0.733333333333333	0.963636363636364	0.887542093772894	0.890909090909091	0.854545454545454	0.857146816588891	0.890909090909091	0.84498870571529	0.826751539404888	0.65653798717447	0.875383982899293	0.721212121212121
Kaistia	0.878787878787879	0.818181818181818	0.951515151515151	0.915151515151515	0.915151515151515	0.927272727272727	0.975757575757576	0.890909090909091	0.878787878787879	0.951515151515151	0.757575757575757	0.915151515151515	0.890909090909091	0.915151515151515	0.903030303030303	0.927272727272727	0.890909090909091	0.866666666666667	0.939393939393939	0.975757575757576	0.987878787878788	0.915151515151515	0.890909090909091	0.951515151515151	0.866666666666667	0.915151515151515	0.951515151515151	1	0.927272727272727	0.915151515151515	0.903030303030303	0.903030303030303	0.890909090909091	0.842424242424242	0.893621149209695	0.951515151515151	0.915151515151515	0.866666666666667	0.915151515151515	0.733333333333333	0.878787878787879	0.83030303030303	0.878787878787879	0.857146816588891	0.721212121212121	0.757575757575757	0.878787878787879	0.781818181818182	0.866666666666667	0.890909090909091	0.709090909090909	0.842424242424242	0.987878787878788	0.887542093772894	0.854545454545454	0.878787878787879	0.9422535927041	0.890909090909091	0.917937370956898	0.85106776115209	0.705170430668875	0.887542093772894	0.709090909090909
g__Ophiosphaerella	0.806060606060606	0.866666666666667	0.866666666666667	0.83030303030303	0.806060606060606	0.83030303030303	0.903030303030303	0.818181818181818	0.975757575757576	0.866666666666667	0.878787878787879	0.842424242424242	0.915151515151515	0.806060606060606	0.83030303030303	0.842424242424242	0.818181818181818	0.793939393939394	0.83030303030303	0.890909090909091	0.915151515151515	0.806060606060606	0.890909090909091	0.866666666666667	0.818181818181818	0.818181818181818	0.890909090909091	0.927272727272727	1	0.915151515151515	0.818181818181818	0.878787878787879	0.903030303030303	0.818181818181818	0.948332648140901	0.818181818181818	0.83030303030303	0.721212121212121	0.806060606060606	0.721212121212121	0.721212121212121	0.721212121212121	0.733333333333333	0.838909650278489	0.709090909090909	0.854545454545454	0.878787878787879	0.745454545454545	0.878787878787879	0.757575757575757	0.709090909090909	0.842424242424242	0.939393939393939	0.741644763289679	0.721212121212121	0.842424242424242	0.899700204646495	0.818181818181818	0.875383982899293	0.881463038336094	0.735565707852878	0.893621149209695	0.721212121212121
g__Exophiala	0.76969696969697	0.854545454545454	0.854545454545454	0.854545454545454	0.878787878787879	0.781818181818182	0.951515151515151	0.903030303030303	0.866666666666667	0.878787878787879	0.721212121212121	0.866666666666667	0.890909090909091	0.915151515151515	0.903030303030303	0.83030303030303	0.903030303030303	0.915151515151515	0.903030303030303	0.866666666666667	0.903030303030303	0.890909090909091	0.951515151515151	0.854545454545454	0.793939393939394	0.83030303030303	0.866666666666667	0.915151515151515	0.915151515151515	1	0.842424242424242	0.83030303030303	0.818181818181818	0.806060606060606	0.899700204646495	0.890909090909091	0.854545454545454	0.83030303030303	0.878787878787879	0.866666666666667	0.806060606060606	0.842424242424242	0.83030303030303	0.972648869888103	0.648484848484848	0.842424242424242	0.951515151515151	0.721212121212121	0.915151515151515	0.757575757575757	0.793939393939394	0.939393939393939	0.927272727272727	0.84498870571529	0.733333333333333	0.757575757575757	0.960490759014502	0.733333333333333	0.972648869888103	0.863225872025692	0.838909650278489	0.911858315520097	0.587878787878788
Roseiflexus	0.963636363636364	0.793939393939394	0.939393939393939	0.987878787878788	0.939393939393939	0.927272727272727	0.903030303030303	0.951515151515151	0.806060606060606	0.903030303030303	0.660606060606061	0.951515151515151	0.806060606060606	0.927272727272727	0.915151515151515	0.866666666666667	0.951515151515151	0.927272727272727	0.951515151515151	0.927272727272727	0.915151515151515	0.903030303030303	0.866666666666667	0.939393939393939	0.866666666666667	0.890909090909091	0.951515151515151	0.903030303030303	0.818181818181818	0.842424242424242	1	0.878787878787879	0.83030303030303	0.915151515151515	0.863225872025692	0.939393939393939	0.987878787878788	0.951515151515151	0.939393939393939	0.806060606060606	0.927272727272727	0.927272727272727	0.915151515151515	0.826751539404888	0.83030303030303	0.781818181818182	0.903030303030303	0.854545454545454	0.672727272727273	0.915151515151515	0.76969696969697	0.76969696969697	0.915151515151515	0.9422535927041	0.951515151515151	0.866666666666667	0.875383982899293	0.890909090909091	0.85106776115209	0.899700204646495	0.75380287416328	0.936174537267299	0.76969696969697
Iamia	0.927272727272727	0.878787878787879	0.963636363636364	0.927272727272727	0.866666666666667	0.951515151515151	0.854545454545454	0.915151515151515	0.806060606060606	0.903030303030303	0.890909090909091	0.963636363636364	0.83030303030303	0.878787878787879	0.890909090909091	0.890909090909091	0.915151515151515	0.890909090909091	0.903030303030303	0.927272727272727	0.854545454545454	0.903030303030303	0.854545454545454	0.963636363636364	0.915151515151515	0.915151515151515	0.866666666666667	0.903030303030303	0.878787878787879	0.83030303030303	0.878787878787879	1	0.806060606060606	0.927272727272727	0.930095481830499	0.915151515151515	0.927272727272727	0.842424242424242	0.866666666666667	0.83030303030303	0.842424242424242	0.793939393939394	0.818181818181818	0.820672483968087	0.854545454545454	0.903030303030303	0.878787878787879	0.793939393939394	0.721212121212121	0.903030303030303	0.878787878787879	0.806060606060606	0.890909090909091	0.85106776115209	0.866666666666667	0.987878787878788	0.917937370956898	0.963636363636364	0.893621149209695	0.936174537267299	0.838909650278489	0.924016426393698	0.915151515151515
g__Didymella	0.806060606060606	0.672727272727273	0.866666666666667	0.806060606060606	0.745454545454545	0.83030303030303	0.83030303030303	0.745454545454545	0.939393939393939	0.890909090909091	0.806060606060606	0.806060606060606	0.963636363636364	0.757575757575757	0.733333333333333	0.915151515151515	0.745454545454545	0.733333333333333	0.76969696969697	0.903030303030303	0.915151515151515	0.806060606060606	0.76969696969697	0.866666666666667	0.721212121212121	0.781818181818182	0.915151515151515	0.890909090909091	0.903030303030303	0.818181818181818	0.83030303030303	0.806060606060606	1	0.721212121212121	0.887542093772894	0.781818181818182	0.806060606060606	0.672727272727273	0.745454545454545	0.587878787878788	0.733333333333333	0.696969696969697	0.660606060606061	0.741644763289679	0.563636363636364	0.745454545454545	0.781818181818182	0.842424242424242	0.709090909090909	0.83030303030303	0.563636363636364	0.636363636363636	0.878787878787879	0.680854208921672	0.684848484848485	0.76969696969697	0.802435317657685	0.781818181818182	0.790277206784084	0.772040040473682	0.553194044748859	0.820672483968087	0.696969696969697
Thiomonas	0.915151515151515	0.939393939393939	0.890909090909091	0.951515151515151	0.927272727272727	0.878787878787879	0.842424242424242	0.951515151515151	0.76969696969697	0.793939393939394	0.76969696969697	0.951515151515151	0.709090909090909	0.866666666666667	0.951515151515151	0.757575757575757	0.951515151515151	0.903030303030303	0.915151515151515	0.842424242424242	0.806060606060606	0.818181818181818	0.915151515151515	0.890909090909091	0.975757575757576	0.939393939393939	0.83030303030303	0.842424242424242	0.818181818181818	0.806060606060606	0.915151515151515	0.927272727272727	0.721212121212121	1	0.899700204646495	0.890909090909091	0.951515151515151	0.890909090909091	0.927272727272727	0.842424242424242	0.903030303030303	0.903030303030303	0.890909090909091	0.826751539404888	0.951515151515151	0.842424242424242	0.915151515151515	0.854545454545454	0.636363636363636	0.878787878787879	0.842424242424242	0.83030303030303	0.866666666666667	0.887542093772894	0.903030303030303	0.915151515151515	0.887542093772894	0.890909090909091	0.838909650278489	0.966569814451303	0.84498870571529	0.954411703577701	0.83030303030303
g__Bipolaris	0.875383982899293	0.887542093772894	0.911858315520097	0.893621149209695	0.863225872025692	0.869304927462492	0.881463038336094	0.887542093772894	0.930095481830499	0.887542093772894	0.899700204646495	0.899700204646495	0.893621149209695	0.863225872025692	0.893621149209695	0.875383982899293	0.887542093772894	0.875383982899293	0.875383982899293	0.899700204646495	0.863225872025692	0.863225872025692	0.911858315520097	0.911858315520097	0.881463038336094	0.869304927462492	0.893621149209695	0.893621149209695	0.948332648140901	0.899700204646495	0.863225872025692	0.930095481830499	0.887542093772894	0.899700204646495	1	0.85106776115209	0.893621149209695	0.778119095910483	0.863225872025692	0.802435317657685	0.784198151347283	0.820672483968087	0.784198151347283	0.890243902439025	0.765960985036881	0.917937370956898	0.905779260083296	0.820672483968087	0.778119095910483	0.820672483968087	0.814593428531287	0.814593428531287	0.917937370956898	0.789634146341464	0.772040040473682	0.887542093772894	0.902439024390244	0.857146816588891	0.890243902439025	0.923780487804878	0.801829268292683	0.935975609756098	0.790277206784084
Gp6	0.915151515151515	0.818181818181818	0.963636363636364	0.963636363636364	0.963636363636364	0.939393939393939	0.951515151515151	0.963636363636364	0.745454545454545	0.939393939393939	0.672727272727273	0.963636363636364	0.806060606060606	0.975757575757576	0.951515151515151	0.903030303030303	0.963636363636364	0.951515151515151	0.987878787878788	0.951515151515151	0.927272727272727	0.963636363636364	0.890909090909091	0.963636363636364	0.890909090909091	0.939393939393939	0.915151515151515	0.951515151515151	0.818181818181818	0.890909090909091	0.939393939393939	0.915151515151515	0.781818181818182	0.890909090909091	0.85106776115209	1	0.963636363636364	0.963636363636364	0.963636363636364	0.842424242424242	0.951515151515151	0.915151515151515	0.951515151515151	0.887542093772894	0.781818181818182	0.76969696969697	0.903030303030303	0.781818181818182	0.781818181818182	0.927272727272727	0.818181818181818	0.854545454545454	0.939393939393939	0.972648869888103	0.927272727272727	0.890909090909091	0.948332648140901	0.903030303030303	0.936174537267299	0.869304927462492	0.796356262220885	0.905779260083296	0.733333333333333
Rhodoligotrophos	0.975757575757576	0.842424242424242	0.963636363636364	1	0.963636363636364	0.951515151515151	0.915151515151515	0.975757575757576	0.793939393939394	0.915151515151515	0.709090909090909	0.975757575757576	0.793939393939394	0.951515151515151	0.951515151515151	0.878787878787879	0.975757575757576	0.951515151515151	0.975757575757576	0.939393939393939	0.903030303030303	0.927272727272727	0.890909090909091	0.963636363636364	0.915151515151515	0.927272727272727	0.939393939393939	0.915151515151515	0.83030303030303	0.854545454545454	0.987878787878788	0.927272727272727	0.806060606060606	0.951515151515151	0.893621149209695	0.963636363636364	1	0.963636363636364	0.963636363636364	0.842424242424242	0.939393939393939	0.939393939393939	0.939393939393939	0.857146816588891	0.866666666666667	0.818181818181818	0.915151515151515	0.842424242424242	0.696969696969697	0.927272727272727	0.83030303030303	0.806060606060606	0.927272727272727	0.960490759014502	0.963636363636364	0.915151515151515	0.905779260083296	0.927272727272727	0.881463038336094	0.924016426393698	0.802435317657685	0.948332648140901	0.806060606060606
Reyranella	0.915151515151515	0.781818181818182	0.903030303030303	0.963636363636364	0.963636363636364	0.890909090909091	0.903030303030303	0.963636363636364	0.660606060606061	0.866666666666667	0.539393939393939	0.927272727272727	0.684848484848485	0.963636363636364	0.939393939393939	0.806060606060606	0.963636363636364	0.951515151515151	0.975757575757576	0.878787878787879	0.854545454545454	0.915151515151515	0.854545454545454	0.903030303030303	0.854545454545454	0.878787878787879	0.878787878787879	0.866666666666667	0.721212121212121	0.83030303030303	0.951515151515151	0.842424242424242	0.672727272727273	0.890909090909091	0.778119095910483	0.963636363636364	0.963636363636364	1	0.963636363636364	0.854545454545454	0.939393939393939	0.951515151515151	0.975757575757576	0.85106776115209	0.818181818181818	0.721212121212121	0.878787878787879	0.733333333333333	0.696969696969697	0.866666666666667	0.818181818181818	0.818181818181818	0.878787878787879	0.996965091635306	0.963636363636364	0.83030303030303	0.875383982899293	0.854545454545454	0.863225872025692	0.84498870571529	0.796356262220885	0.881463038336094	0.684848484848485
Actinokineospora	0.903030303030303	0.854545454545454	0.915151515151515	0.963636363636364	1	0.890909090909091	0.951515151515151	0.963636363636364	0.757575757575757	0.878787878787879	0.624242424242424	0.927272727272727	0.733333333333333	0.963636363636364	0.987878787878788	0.83030303030303	0.963636363636364	0.939393939393939	0.987878787878788	0.903030303030303	0.890909090909091	0.903030303030303	0.927272727272727	0.915151515151515	0.927272727272727	0.939393939393939	0.903030303030303	0.915151515151515	0.806060606060606	0.878787878787879	0.939393939393939	0.866666666666667	0.745454545454545	0.927272727272727	0.863225872025692	0.963636363636364	0.963636363636364	0.963636363636364	1	0.818181818181818	0.951515151515151	0.975757575757576	0.987878787878788	0.899700204646495	0.818181818181818	0.733333333333333	0.903030303030303	0.793939393939394	0.757575757575757	0.878787878787879	0.781818181818182	0.854545454545454	0.939393939393939	0.972648869888103	0.927272727272727	0.842424242424242	0.911858315520097	0.854545454545454	0.887542093772894	0.869304927462492	0.772040040473682	0.905779260083296	0.660606060606061
Skermanella	0.76969696969697	0.842424242424242	0.793939393939394	0.842424242424242	0.818181818181818	0.733333333333333	0.781818181818182	0.927272727272727	0.636363636363636	0.757575757575757	0.660606060606061	0.878787878787879	0.709090909090909	0.878787878787879	0.866666666666667	0.696969696969697	0.927272727272727	0.951515151515151	0.854545454545454	0.733333333333333	0.696969696969697	0.854545454545454	0.866666666666667	0.793939393939394	0.76969696969697	0.76969696969697	0.709090909090909	0.733333333333333	0.721212121212121	0.866666666666667	0.806060606060606	0.83030303030303	0.587878787878788	0.842424242424242	0.802435317657685	0.842424242424242	0.842424242424242	0.854545454545454	0.818181818181818	1	0.781818181818182	0.83030303030303	0.793939393939394	0.911858315520097	0.757575757575757	0.903030303030303	0.927272727272727	0.660606060606061	0.696969696969697	0.721212121212121	0.963636363636364	0.890909090909091	0.745454545454545	0.84498870571529	0.757575757575757	0.76969696969697	0.887542093772894	0.721212121212121	0.911858315520097	0.887542093772894	0.984806980761705	0.899700204646495	0.696969696969697
Cellvibrio	0.866666666666667	0.806060606060606	0.890909090909091	0.939393939393939	0.951515151515151	0.866666666666667	0.878787878787879	0.939393939393939	0.672727272727273	0.83030303030303	0.587878787878788	0.939393939393939	0.721212121212121	0.903030303030303	0.939393939393939	0.806060606060606	0.939393939393939	0.903030303030303	0.939393939393939	0.866666666666667	0.866666666666667	0.866666666666667	0.878787878787879	0.890909090909091	0.915151515151515	0.963636363636364	0.842424242424242	0.878787878787879	0.721212121212121	0.806060606060606	0.927272727272727	0.842424242424242	0.733333333333333	0.903030303030303	0.784198151347283	0.951515151515151	0.939393939393939	0.939393939393939	0.951515151515151	0.781818181818182	1	0.939393939393939	0.939393939393939	0.820672483968087	0.806060606060606	0.672727272727273	0.878787878787879	0.878787878787879	0.624242424242424	0.951515151515151	0.721212121212121	0.793939393939394	0.866666666666667	0.936174537267299	0.903030303030303	0.818181818181818	0.893621149209695	0.83030303030303	0.857146816588891	0.85106776115209	0.729486652416078	0.887542093772894	0.684848484848485
Nitrospira	0.866666666666667	0.806060606060606	0.854545454545454	0.939393939393939	0.975757575757576	0.818181818181818	0.890909090909091	0.951515151515151	0.696969696969697	0.818181818181818	0.539393939393939	0.890909090909091	0.684848484848485	0.939393939393939	0.963636363636364	0.76969696969697	0.951515151515151	0.939393939393939	0.951515151515151	0.83030303030303	0.818181818181818	0.866666666666667	0.903030303030303	0.854545454545454	0.878787878787879	0.890909090909091	0.854545454545454	0.83030303030303	0.721212121212121	0.842424242424242	0.927272727272727	0.793939393939394	0.696969696969697	0.903030303030303	0.820672483968087	0.915151515151515	0.939393939393939	0.951515151515151	0.975757575757576	0.83030303030303	0.939393939393939	1	0.963636363636364	0.893621149209695	0.781818181818182	0.709090909090909	0.890909090909091	0.806060606060606	0.660606060606061	0.842424242424242	0.76969696969697	0.806060606060606	0.866666666666667	0.948332648140901	0.890909090909091	0.757575757575757	0.857146816588891	0.76969696969697	0.84498870571529	0.838909650278489	0.765960985036881	0.887542093772894	0.6
Pseudolabrys	0.878787878787879	0.806060606060606	0.878787878787879	0.939393939393939	0.987878787878788	0.866666666666667	0.927272727272727	0.939393939393939	0.672727272727273	0.842424242424242	0.527272727272727	0.890909090909091	0.648484848484848	0.951515151515151	0.963636363636364	0.781818181818182	0.939393939393939	0.915151515151515	0.975757575757576	0.866666666666667	0.854545454545454	0.878787878787879	0.878787878787879	0.878787878787879	0.890909090909091	0.903030303030303	0.866666666666667	0.878787878787879	0.733333333333333	0.83030303030303	0.915151515151515	0.818181818181818	0.660606060606061	0.890909090909091	0.784198151347283	0.951515151515151	0.939393939393939	0.975757575757576	0.987878787878788	0.793939393939394	0.939393939393939	0.963636363636364	1	0.857146816588891	0.806060606060606	0.660606060606061	0.854545454545454	0.721212121212121	0.733333333333333	0.842424242424242	0.757575757575757	0.83030303030303	0.903030303030303	0.984806980761705	0.939393939393939	0.806060606060606	0.869304927462492	0.83030303030303	0.84498870571529	0.814593428531287	0.741644763289679	0.85106776115209	0.612121212121212
Rhizocola	0.765960985036881	0.85106776115209	0.838909650278489	0.857146816588891	0.899700204646495	0.759881929600081	0.917937370956898	0.924016426393698	0.784198151347283	0.85106776115209	0.680854208921672	0.863225872025692	0.820672483968087	0.936174537267299	0.930095481830499	0.802435317657685	0.924016426393698	0.948332648140901	0.911858315520097	0.826751539404888	0.826751539404888	0.899700204646495	0.948332648140901	0.838909650278489	0.808514373094486	0.832830594841688	0.820672483968087	0.857146816588891	0.838909650278489	0.972648869888103	0.826751539404888	0.820672483968087	0.741644763289679	0.826751539404888	0.890243902439025	0.887542093772894	0.857146816588891	0.85106776115209	0.899700204646495	0.911858315520097	0.820672483968087	0.893621149209695	0.857146816588891	1	0.65653798717447	0.84498870571529	0.9422535927041	0.711249486105676	0.85106776115209	0.747723818726479	0.85106776115209	0.924016426393698	0.881463038336094	0.862804878048781	0.735565707852878	0.741644763289679	0.939024390243903	0.711249486105676	0.963414634146342	0.850609756097561	0.875	0.899390243902439	0.571431211059261
Geodermatophilus	0.854545454545454	0.890909090909091	0.781818181818182	0.866666666666667	0.818181818181818	0.806060606060606	0.709090909090909	0.854545454545454	0.648484848484848	0.648484848484848	0.696969696969697	0.866666666666667	0.539393939393939	0.733333333333333	0.842424242424242	0.6	0.854545454545454	0.781818181818182	0.806060606060606	0.721212121212121	0.684848484848485	0.672727272727273	0.793939393939394	0.781818181818182	0.915151515151515	0.842424242424242	0.709090909090909	0.721212121212121	0.709090909090909	0.648484848484848	0.83030303030303	0.854545454545454	0.563636363636364	0.951515151515151	0.765960985036881	0.781818181818182	0.866666666666667	0.818181818181818	0.818181818181818	0.757575757575757	0.806060606060606	0.781818181818182	0.806060606060606	0.65653798717447	1	0.757575757575757	0.806060606060606	0.745454545454545	0.515151515151515	0.781818181818182	0.781818181818182	0.745454545454545	0.745454545454545	0.808514373094486	0.878787878787879	0.878787878787879	0.765960985036881	0.854545454545454	0.693012319795274	0.911858315520097	0.790277206784084	0.863225872025692	0.842424242424242
Algoriphagus	0.806060606060606	0.854545454545454	0.83030303030303	0.818181818181818	0.733333333333333	0.781818181818182	0.745454545454545	0.854545454545454	0.806060606060606	0.793939393939394	0.890909090909091	0.866666666666667	0.83030303030303	0.793939393939394	0.793939393939394	0.76969696969697	0.854545454545454	0.866666666666667	0.781818181818182	0.781818181818182	0.721212121212121	0.818181818181818	0.83030303030303	0.83030303030303	0.76969696969697	0.745454545454545	0.757575757575757	0.757575757575757	0.854545454545454	0.842424242424242	0.781818181818182	0.903030303030303	0.745454545454545	0.842424242424242	0.917937370956898	0.76969696969697	0.818181818181818	0.721212121212121	0.733333333333333	0.903030303030303	0.672727272727273	0.709090909090909	0.660606060606061	0.84498870571529	0.757575757575757	1	0.890909090909091	0.709090909090909	0.696969696969697	0.721212121212121	0.927272727272727	0.806060606060606	0.76969696969697	0.717328541542476	0.696969696969697	0.854545454545454	0.857146816588891	0.793939393939394	0.869304927462492	0.924016426393698	0.924016426393698	0.911858315520097	0.842424242424242
