OTU_5	OTU_38	bacOTU_31	bacOTU_41	bacOTU_206	bacOTU_89	OTU_20	OTU_31	bacOTU_23	bacOTU_65	bacOTU_208	bacOTU_209	bacOTU_203	bacOTU_57	OTU_45	bacOTU_834	bacOTU_806	bacOTU_243	bacOTU_176	bacOTU_178	bacOTU_173	OTU_678	bacOTU_93	bacOTU_207	OTU_22	OTU_111	bacOTU_106	bacOTU_358	bacOTU_204	bacOTU_250	bacOTU_331	bacOTU_153	bacOTU_143	bacOTU_179	OTU_130	bacOTU_589	bacOTU_336	bacOTU_108	bacOTU_194	bacOTU_271	bacOTU_519	bacOTU_952	bacOTU_736	bacOTU_279	bacOTU_149	bacOTU_802	bacOTU_348	bacOTU_313	bacOTU_187	bacOTU_298	OTU_125	bacOTU_359	bacOTU_940	bacOTU_506	bacOTU_653	bacOTU_486	OTU_56	bacOTU_37	bacOTU_332	bacOTU_366	bacOTU_864	bacOTU_399	OTU_23	bacOTU_798	bacOTU_762	bacOTU_630	bacOTU_357	bacOTU_540	bacOTU_531	bacOTU_107	bacOTU_508	OTU_52	bacOTU_819	bacOTU_239	bacOTU_436	OTU_236	OTU_537	OTU_59	OTU_420
bacOTU_208	0.9	0.883333333333333	0.866666666666667	0.916666666666667	0.9	0.916666666666667	0.916666666666667	0.883333333333333	0.966666666666667	0.866666666666667	1	0.933333333333333	0.883333333333333	0.866666666666667	0.979088068244196	0.8	0.966666666666667	0.766666666666667	0.833333333333333	0.766666666666667	0.8	0.912141875543738	0.8	0.866666666666667	0.816666666666667	0.778249490142822	0.9	0.878668779193509	0.883333333333333	0.966666666666667	0.916666666666667	0.853563956930838	0.866666666666667	0.816666666666667	0.9	0.7	0.816666666666667	0.816666666666667	0.75	0.783333333333333	0.816666666666667	0.916666666666667	0.9	0.783333333333333	0.853563956930838	0.816666666666667	0.866666666666667	0.8	0.833333333333333	0.883333333333333	0.833333333333333	0.883333333333333	0.9	0.816666666666667	0.85	0.85	0.677830201092136	0.766666666666667	0.95	0.883333333333333	0.783333333333333	0.878668779193509	0.866666666666667	0.878668779193509	0.878668779193509	0.753144667880151	0.953983245981524	0.870300505105952	0.887037053281066	0.920510149631295	0.953983245981524	0.903773601456181	0.953983245981524	0.93724669780641	0.93724669780641	0.883333333333333	0.866666666666667	0.979088068244196	0.811722586493051
bacOTU_209	0.916666666666667	0.85	0.95	0.983333333333333	0.916666666666667	0.9	0.85	0.85	0.933333333333333	0.95	0.933333333333333	1	0.85	0.883333333333333	0.93724669780641	0.916666666666667	0.933333333333333	0.916666666666667	0.933333333333333	0.75	0.816666666666667	0.920510149631295	0.916666666666667	0.966666666666667	0.766666666666667	0.753144667880151	0.966666666666667	0.870300505105952	0.966666666666667	0.933333333333333	0.883333333333333	0.84519568284328	0.883333333333333	0.783333333333333	0.883333333333333	0.783333333333333	0.883333333333333	0.883333333333333	0.883333333333333	0.85	0.916666666666667	0.933333333333333	0.9	0.783333333333333	0.878668779193509	0.95	0.883333333333333	0.933333333333333	0.933333333333333	0.933333333333333	0.95	0.9	0.966666666666667	0.816666666666667	0.883333333333333	0.966666666666667	0.702935023354807	0.883333333333333	0.916666666666667	0.966666666666667	0.933333333333333	0.903773601456181	0.783333333333333	0.870300505105952	0.903773601456181	0.736408119705036	0.945614971893967	0.895405327368624	0.878668779193509	0.928878423718853	0.945614971893967	0.912141875543738	0.945614971893967	0.928878423718853	0.928878423718853	0.85	0.883333333333333	0.970719794156639	0.803354312405494
bacOTU_203	0.85	0.966666666666667	0.933333333333333	0.9	0.85	0.983333333333333	0.866666666666667	0.966666666666667	0.95	0.933333333333333	0.883333333333333	0.85	1	0.95	0.928878423718853	0.883333333333333	0.883333333333333	0.716666666666667	0.833333333333333	0.8	0.833333333333333	0.979088068244196	0.883333333333333	0.733333333333333	0.916666666666667	0.962351520069081	0.733333333333333	0.99582461641931	0.866666666666667	0.883333333333333	0.8	0.970719794156639	0.983333333333333	0.933333333333333	0.966666666666667	0.8	0.933333333333333	0.933333333333333	0.833333333333333	0.783333333333333	0.9	0.8	0.833333333333333	0.85	0.920510149631295	0.7	0.816666666666667	0.75	0.85	0.683333333333333	0.7	0.883333333333333	0.883333333333333	0.933333333333333	0.866666666666667	0.716666666666667	0.887037053281066	0.733333333333333	0.933333333333333	0.816666666666667	0.666666666666667	0.945614971893967	0.966666666666667	0.962351520069081	0.945614971893967	0.861932231018395	0.870300505105952	0.887037053281066	0.769881216055265	0.853563956930838	0.870300505105952	0.887037053281066	0.870300505105952	0.920510149631295	0.920510149631295	1	0.883333333333333	0.895405327368624	0.928878423718853
bacOTU_57	0.9	0.983333333333333	0.95	0.933333333333333	0.9	0.966666666666667	0.933333333333333	0.983333333333333	0.95	0.95	0.866666666666667	0.883333333333333	0.95	1	0.928878423718853	0.933333333333333	0.85	0.833333333333333	0.866666666666667	0.85	0.933333333333333	0.979088068244196	0.933333333333333	0.766666666666667	0.9	0.945614971893967	0.783333333333333	0.962351520069081	0.916666666666667	0.85	0.783333333333333	0.887037053281066	0.966666666666667	0.966666666666667	0.916666666666667	0.8	0.883333333333333	0.883333333333333	0.866666666666667	0.783333333333333	0.866666666666667	0.85	0.8	0.95	0.887037053281066	0.8	0.8	0.85	0.816666666666667	0.733333333333333	0.75	0.833333333333333	0.883333333333333	0.916666666666667	0.966666666666667	0.8	0.920510149631295	0.866666666666667	0.9	0.8	0.783333333333333	0.962351520069081	0.933333333333333	0.99582461641931	0.962351520069081	0.878668779193509	0.836827408755723	0.820090860580609	0.719671571529922	0.803354312405494	0.836827408755723	0.870300505105952	0.836827408755723	0.887037053281066	0.887037053281066	0.95	0.866666666666667	0.912141875543738	0.979088068244196
OTU_45	0.928878423718853	0.928878423718853	0.920510149631295	0.953983245981524	0.928878423718853	0.945614971893967	0.928878423718853	0.928878423718853	0.979088068244196	0.920510149631295	0.979088068244196	0.93724669780641	0.928878423718853	0.928878423718853	1	0.878668779193509	0.93724669780641	0.820090860580609	0.887037053281066	0.820090860580609	0.878668779193509	0.949579831932773	0.878668779193509	0.853563956930838	0.861932231018395	0.865546218487395	0.895405327368624	0.932773109243698	0.920510149631295	0.93724669780641	0.887037053281066	0.894957983193277	0.928878423718853	0.861932231018395	0.920510149631295	0.803354312405494	0.878668779193509	0.878668779193509	0.820090860580609	0.828459134668166	0.84519568284328	0.878668779193509	0.853563956930838	0.828459134668166	0.878151260504202	0.836827408755723	0.878668779193509	0.853563956930838	0.828459134668166	0.878668779193509	0.820090860580609	0.928878423718853	0.928878423718853	0.828459134668166	0.920510149631295	0.84519568284328	0.802521008403361	0.836827408755723	0.953983245981524	0.861932231018395	0.803354312405494	0.915966386554622	0.928878423718853	0.932773109243698	0.915966386554622	0.810924369747899	0.928571428571429	0.844537815126051	0.819327731092437	0.878151260504202	0.928571428571429	0.911764705882353	0.928571428571429	0.945378151260504	0.945378151260504	0.928878423718853	0.84519568284328	0.966386554621849	0.865546218487395
bacOTU_834	0.866666666666667	0.883333333333333	0.983333333333333	0.966666666666667	0.866666666666667	0.9	0.8	0.883333333333333	0.883333333333333	0.983333333333333	0.8	0.916666666666667	0.883333333333333	0.933333333333333	0.878668779193509	1	0.816666666666667	0.933333333333333	0.966666666666667	0.816666666666667	0.9	0.928878423718853	1	0.866666666666667	0.833333333333333	0.861932231018395	0.85	0.912141875543738	0.95	0.816666666666667	0.75	0.887037053281066	0.933333333333333	0.833333333333333	0.883333333333333	0.9	0.95	0.95	0.966666666666667	0.85	0.933333333333333	0.783333333333333	0.766666666666667	0.816666666666667	0.887037053281066	0.9	0.833333333333333	0.95	0.883333333333333	0.8	0.85	0.9	0.95	0.816666666666667	0.933333333333333	0.866666666666667	0.887037053281066	0.933333333333333	0.866666666666667	0.866666666666667	0.883333333333333	0.912141875543738	0.833333333333333	0.912141875543738	0.912141875543738	0.828459134668166	0.836827408755723	0.820090860580609	0.719671571529922	0.803354312405494	0.836827408755723	0.870300505105952	0.836827408755723	0.887037053281066	0.887037053281066	0.883333333333333	0.8	0.861932231018395	0.861932231018395
bacOTU_806	0.883333333333333	0.883333333333333	0.883333333333333	0.916666666666667	0.883333333333333	0.933333333333333	0.883333333333333	0.883333333333333	0.966666666666667	0.883333333333333	0.966666666666667	0.933333333333333	0.883333333333333	0.85	0.93724669780641	0.816666666666667	1	0.783333333333333	0.866666666666667	0.816666666666667	0.783333333333333	0.920510149631295	0.816666666666667	0.9	0.866666666666667	0.753144667880151	0.866666666666667	0.870300505105952	0.9	1	0.95	0.895405327368624	0.85	0.816666666666667	0.95	0.65	0.85	0.85	0.816666666666667	0.816666666666667	0.883333333333333	0.9	0.966666666666667	0.75	0.928878423718853	0.816666666666667	0.916666666666667	0.8	0.9	0.833333333333333	0.883333333333333	0.866666666666667	0.933333333333333	0.85	0.816666666666667	0.866666666666667	0.652725378829464	0.75	0.983333333333333	0.933333333333333	0.8	0.903773601456181	0.816666666666667	0.870300505105952	0.903773601456181	0.820090860580609	0.99582461641931	0.945614971893967	0.962351520069081	0.979088068244196	0.99582461641931	0.962351520069081	0.99582461641931	0.979088068244196	0.979088068244196	0.883333333333333	0.916666666666667	0.970719794156639	0.803354312405494
bacOTU_243	0.883333333333333	0.766666666666667	0.9	0.933333333333333	0.883333333333333	0.783333333333333	0.766666666666667	0.766666666666667	0.816666666666667	0.9	0.766666666666667	0.916666666666667	0.716666666666667	0.833333333333333	0.820090860580609	0.933333333333333	0.783333333333333	1	0.95	0.8	0.866666666666667	0.820090860580609	0.933333333333333	0.916666666666667	0.716666666666667	0.686198475179693	0.9	0.753144667880151	0.95	0.783333333333333	0.783333333333333	0.728039845617479	0.783333333333333	0.7	0.766666666666667	0.783333333333333	0.816666666666667	0.816666666666667	0.933333333333333	0.866666666666667	0.833333333333333	0.783333333333333	0.75	0.733333333333333	0.811722586493051	0.966666666666667	0.85	0.983333333333333	0.816666666666667	0.883333333333333	0.933333333333333	0.816666666666667	0.916666666666667	0.666666666666667	0.9	0.95	0.736408119705036	0.966666666666667	0.8	0.85	0.983333333333333	0.836827408755723	0.666666666666667	0.803354312405494	0.836827408755723	0.753144667880151	0.811722586493051	0.728039845617479	0.711303297442365	0.761512941967708	0.811722586493051	0.84519568284328	0.811722586493051	0.828459134668166	0.828459134668166	0.716666666666667	0.733333333333333	0.836827408755723	0.736408119705036
bacOTU_176	0.866666666666667	0.833333333333333	0.95	0.966666666666667	0.866666666666667	0.866666666666667	0.783333333333333	0.833333333333333	0.883333333333333	0.95	0.833333333333333	0.933333333333333	0.833333333333333	0.866666666666667	0.887037053281066	0.966666666666667	0.866666666666667	0.95	1	0.85	0.883333333333333	0.887037053281066	0.966666666666667	0.933333333333333	0.833333333333333	0.769881216055265	0.9	0.853563956930838	0.95	0.866666666666667	0.816666666666667	0.878668779193509	0.866666666666667	0.75	0.883333333333333	0.866666666666667	0.933333333333333	0.933333333333333	0.966666666666667	0.883333333333333	0.916666666666667	0.766666666666667	0.8	0.716666666666667	0.895405327368624	0.933333333333333	0.9	0.966666666666667	0.883333333333333	0.866666666666667	0.916666666666667	0.933333333333333	0.983333333333333	0.733333333333333	0.9	0.9	0.794986038317937	0.933333333333333	0.9	0.9	0.916666666666667	0.870300505105952	0.783333333333333	0.853563956930838	0.870300505105952	0.828459134668166	0.895405327368624	0.828459134668166	0.794986038317937	0.84519568284328	0.895405327368624	0.912141875543738	0.895405327368624	0.928878423718853	0.928878423718853	0.833333333333333	0.766666666666667	0.870300505105952	0.769881216055265
bacOTU_178	0.833333333333333	0.883333333333333	0.8	0.816666666666667	0.833333333333333	0.85	0.866666666666667	0.883333333333333	0.866666666666667	0.8	0.766666666666667	0.75	0.8	0.85	0.820090860580609	0.816666666666667	0.816666666666667	0.8	0.85	1	0.933333333333333	0.836827408755723	0.816666666666667	0.716666666666667	0.95	0.78661776423038	0.666666666666667	0.78661776423038	0.833333333333333	0.816666666666667	0.816666666666667	0.811722586493051	0.766666666666667	0.833333333333333	0.866666666666667	0.633333333333333	0.766666666666667	0.766666666666667	0.85	0.8	0.733333333333333	0.65	0.75	0.766666666666667	0.878668779193509	0.716666666666667	0.866666666666667	0.783333333333333	0.666666666666667	0.65	0.733333333333333	0.75	0.833333333333333	0.716666666666667	0.883333333333333	0.716666666666667	0.811722586493051	0.816666666666667	0.883333333333333	0.683333333333333	0.733333333333333	0.853563956930838	0.8	0.870300505105952	0.853563956930838	0.979088068244196	0.811722586493051	0.711303297442365	0.711303297442365	0.728039845617479	0.811722586493051	0.895405327368624	0.811722586493051	0.878668779193509	0.878668779193509	0.8	0.716666666666667	0.78661776423038	0.820090860580609
bacOTU_173	0.85	0.916666666666667	0.866666666666667	0.883333333333333	0.85	0.866666666666667	0.916666666666667	0.916666666666667	0.883333333333333	0.866666666666667	0.8	0.816666666666667	0.833333333333333	0.933333333333333	0.878668779193509	0.9	0.783333333333333	0.866666666666667	0.883333333333333	0.933333333333333	1	0.878668779193509	0.9	0.75	0.9	0.84519568284328	0.766666666666667	0.84519568284328	0.866666666666667	0.783333333333333	0.733333333333333	0.794986038317937	0.85	0.883333333333333	0.833333333333333	0.783333333333333	0.8	0.8	0.85	0.75	0.75	0.733333333333333	0.683333333333333	0.883333333333333	0.811722586493051	0.816666666666667	0.783333333333333	0.883333333333333	0.683333333333333	0.733333333333333	0.733333333333333	0.8	0.85	0.75	0.983333333333333	0.766666666666667	0.895405327368624	0.933333333333333	0.85	0.7	0.8	0.861932231018395	0.866666666666667	0.928878423718853	0.861932231018395	0.903773601456181	0.778249490142822	0.677830201092136	0.644357104741907	0.69456674926725	0.778249490142822	0.828459134668166	0.778249490142822	0.84519568284328	0.84519568284328	0.833333333333333	0.7	0.828459134668166	0.895405327368624
OTU_678	0.912141875543738	0.979088068244196	0.970719794156639	0.953983245981524	0.912141875543738	0.99582461641931	0.912141875543738	0.979088068244196	0.979088068244196	0.970719794156639	0.912141875543738	0.920510149631295	0.979088068244196	0.979088068244196	0.949579831932773	0.928878423718853	0.920510149631295	0.820090860580609	0.887037053281066	0.836827408755723	0.878668779193509	1	0.928878423718853	0.820090860580609	0.912141875543738	0.932773109243698	0.811722586493051	0.983193277310925	0.93724669780641	0.920510149631295	0.853563956930838	0.945378151260504	0.979088068244196	0.945614971893967	0.970719794156639	0.78661776423038	0.928878423718853	0.928878423718853	0.887037053281066	0.828459134668166	0.928878423718853	0.878668779193509	0.887037053281066	0.895405327368624	0.945378151260504	0.803354312405494	0.861932231018395	0.836827408755723	0.895405327368624	0.761512941967708	0.803354312405494	0.878668779193509	0.928878423718853	0.945614971893967	0.920510149631295	0.828459134668166	0.869747899159664	0.820090860580609	0.953983245981524	0.878668779193509	0.78661776423038	0.983193277310925	0.928878423718853	0.983193277310925	0.983193277310925	0.878151260504202	0.911764705882353	0.911764705882353	0.819327731092437	0.894957983193277	0.911764705882353	0.928571428571429	0.911764705882353	0.945378151260504	0.945378151260504	0.979088068244196	0.928878423718853	0.949579831932773	0.949579831932773
