adjusted-P
Promicromonospora	0.00760170763427457
Nocardioides	0.00607899541057237
Massilia	0.00363409046784478
Umezawaea	0.00553869990510938
Galbitalea	0.00918867853204506
Sphingomonas	0.00852549299153956
Caulobacter	0.00696480933272788
Kribbella	0.00607899541057237
Arthrobacter	0.00231865228439081
Shinella	0.00607899541057237
g__Cladosporium	0.00479685659314402
Chondromyces	0.00479685659314402
g__Mycosphaerella	0.00553869990510938
Bradyrhizobium	0.00918867853204506
Phycicoccus	0.00553869990510938
Chryseobacterium	0.00760170763427457
Agromyces	0.00607899541057237
Dactylosporangium	0.00760170763427457
Piscinibacter	0.00760170763427457
Lysobacter	0.00479685659314402
Saccharibacteria_genera_incertae_sedis	0.00918867853204506
Phenylobacterium	0.00918867853204506
Terrabacter	0.00363409046784478
Kinneretia	0.00363409046784478
Knoellia	0.00696480933272788
Geobacter	0.00852549299153956
Arenimonas	0.00553869990510938
Kaistia	0.00553869990510938
g__Ophiosphaerella	0.00113606590531025
g__Exophiala	0.00479685659314402
Roseiflexus	0.00918867853204506
Iamia	0.00231865228439081
g__Didymella	0.00607899541057237
Thiomonas	0.00479685659314402
g__Bipolaris	0
Gp6	0.00179113003019505
Rhodoligotrophos	0.000491873019082001
Reyranella	0.00803313849599635
Actinokineospora	0.00129381476051045
Skermanella	0.0052114617667064
Cellvibrio	0.00724548640305255
Nitrospira	0.00362170563836657
Pseudolabrys	0.00724548640305255
Rhizocola	0.000555027038120379
Geodermatophilus	0.00978703990340832
Algoriphagus	0.000179530217788986
g__Knufia	0.000307322880588941
Haliangium	0.00362170563836657
Methylosinus	0.00803313849599635
Aciditerrimonas	0.00362170563836657
Microlunatus	0.00410613152183106
Variibacter	0.00410613152183106
Tahibacter	0.000179530217788986
g__Claussenomyces	0.00658898202342457
Gp7	0.0088795368296157
Flavitalea	0.000609665957324319
Pedobacter	0.000351811041856083
Terrimonas	0.00152783983733756
Opitutus	0.000555027038120379
Nakamurella	0.000134572508104011
Acidiphilium	0.0052715710469341
Gp22	6.80136702845689e-05
g__Guehomyces	0.00651422358724081
