Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago
Kinneretia	0.0325154764454017	0.000500366108482196	0.00367882558066406	0.173772621711577	0.00724983323021421	0.00667007118738677	0.00541924856404425	0.00694313217480643	0.000108929785270815	0.0352473556462596	0.0022720341333066	0.201842373788706	0.00418685670911299	0.299064213005542	0.512498357821295	0.0352473556462596	0.000142692908583169	0.214621449127115	0.0372489796300892	0.00195365133651856	0.389594280003116	0.0106701597849081	0.30999955073365	0.0013141714068705	0.0196774469308977	0.0493805607467188	0.00111040401386504	0.260487923876145	0.0424297604779603	0.0481055646525513	0.538999113556508	0.0251690854378627	0.0173457728375044	0.256920851526342	0.192200973847654	0.0244648427497504	0.000406947220049863	0.00914668367365871	0.205110111368996	0.0190926265934916	0.00117253728017774	0.0106701597849081	0.119753806704913	0.0801416082243079	0.582169140393463	0.00785120180703154	0.0733703557921478	0.000319897157499864	0.0184985518802278	0.0136902583898738	0	0.0412702556666904	0.00541924856404425	0.150680191432243	0.00400577344799628	0.020292529477274	0.0656147109231413	0.267621848558508	0.147604821819616	0.0274831365547108	0.017935659434938	0.00815528116372047	0.0223365424504938	0.0035175827756176	0.00667007118738677	0.0584783609433618	0.0111853852591673	0.394314783964136	0.0926696370715018	0.0022720341333066	0.0352473556462596	0.30576405258686	1.30032415241449e-05	0.00139912477464872	0.00667007118738677	0.0907693179128723	0.163723998103844	0.0381923031863887	0.00184888810855302	0.0926696370715018	0.00388649719570871	0.091565029439949	0.0103724442891448	0.159869247865604	0.00949904174056454	0.00688794478232977	0.00985384697098016	0.0352357496385836	0.0778729446342248	0.0586071643368254	0.0193104582208691	0.0132543576489425	0.161618904177589	0.0622331482768121	0.121677090704284	0.0193104582208691	0.0501273560127181	0.0061694292040827	0.0506374769468007	0.079272876417294	0.332733345872501
g__Pseudogymnoascus	0.0013141714068705	0.00985384697098016	0.00117253728017774	0.00667007118738677	0.0835592218012768	0.00755449817065484	0.000290773277123092	0.00239915696331727	0.0259428445729783	0.00541924856404425	0.00694313217480643	0.0110474328433542	0.0156953846781498	0.00520610778419288	0.0132543576489425	0.000870583719852118	0.00642188435491219	0.00478248547614094	0.00815528116372047	0.0216174646625424	0.00785120180703154	0.0123424453230094	0.0347145272909794	0.00949904174056454	0.0168133184087857	0.0209433223795031	0.00117253728017774	0.046921650633767	0.000813990936641598	0.00589947917816691	0.0230431402423762	0.00037452115514758	0.00589947917816691	0.00880123407167532	0.000500366108482196	0.0137162459646182	0.0457702103836947	0.000187874169920726	0.104253063243029	0.0190926265934916	0.0237648001622949	0.00914668367365871	0.0557780040636246	0.0013141714068705	0.0818693873366588	0.000925992216032467	0.00017172120944226	0.00184888810855302	0.00156138816996482	0.000514934629002886	0.0412702556666904	0	0.00104083834621246	0.0146358741532333	0.00335053436292838	0.0718086547910918	0.00335053436292838	0.0244648427497504	0.000406947220049863	0.0013141714068705	0.0106701597849081	0.000187874169920726	0.0151600926109995	0.000982200498394705	0.00914668367365871	0.00457949951254156	0.0013141714068705	0.00349095901790178	0.0168133184087857	0.0274831365547108	0.00589947917816691	0.0566924380692618	0.0493805607467188	0.0190926265934916	0.00303805473225217	0.0259428445729783	0.00465038952364104	0.000221672610367529	0.00785120180703154	0.00111040401386504	0.0167901634177636	0.00165384375944881	0.0138759481161885	0.000142692908583169	0.00251093273377094	0.0102003477886598	0.00565606878059174	0.0334214866260904	0.0316170693100201	0.018149812109298	0.00589947917816691	0.0013141714068705	0.00112653589882215	0.00621813715089273	0.0879680265356231	0.0619728367509146	0.0122910897833889	0.000435078716498605	0.0606757229951296	0.0114831103301231	0.0111218520432107
Hyphomicrobium	0.00139912477464872	0.00165384375944881	0.0013141714068705	0.00847229744709026	0.0571119209628237	0.0110474328433542	0.000660611392263069	0.00541924856404425	0.00418685670911299	0.00124310931168237	0.000580187228758013	0.0372489796300892	0.000580187228758013	0.00216828711429609	0.0627382140675164	0.00148502748267143	0.000925992216032467	0.0749934658881162	0.00262951141274441	0.000129956065644528	0.104253063243029	7.24149009623784e-05	0.116470525038594	2.05728959067365e-05	0.000118231333908105	0.0209433223795031	3.5786027973048e-05	0.268061326545817	0.00017172120944226	0.00037452115514758	0.0544980759584066	0.00037452115514758	0.000142692908583169	0.0435244491824382	0.00755449817065484	0.000465645609735888	0.000580187228758013	0.00111040401386504	0.00949904174056454	7.8762015460858e-05	0.00111040401386504	8.97478268573934e-05	0.124320398548663	0.00438826312027971	0.0946162743459594	0.000709570694760257	0.00216828711429609	0.000660611392263069	0.00478248547614094	0.000248300236429738	0.00541924856404425	0.00104083834621246	0	0.00874200962707521	0.00165384375944881	0.0544980759584066	5.69709396671992e-05	0.0535010158807015	0.0209257682854868	0.00117253728017774	7.465160658649e-06	0.000156769178068079	0.000500366108482196	0.00117253728017774	0.00205764520921946	0.000264609329083089	2.05728959067365e-05	0.0405169311396962	0.00117253728017774	0.000239953979766976	9.95227980548239e-05	0.09623461917092	0.020292529477274	3.10669011206555e-05	8.22347675840435e-07	0.0834756599089897	0.00796674587347331	0.000187874169920726	0.0035175827756176	0.000435078716498605	0.000813990936641598	0.000761820738647834	0.000406947220049863	0.0132543576489425	4.75264565380302e-06	0.00135943347196896	6.39025448309949e-05	0.0343381419966138	0.00124310931168237	0.0320495878736468	0.00382907231003841	4.75264565380302e-06	0.0143388914003456	0.0241031174085282	0.0410854354700646	0.000669700146786918	0.00304816131758438	0.000109919208492258	0.23388574483323	0.00780303954380244	0.00910073493330286
g__Phaeoacremonium	0.0304096456676437	0.19198299030835	0.0698081024540527	0.122681869587104	0.305382601413001	0.260036708153366	0.0125319023551881	0.0438580953384105	0.195300326656492	0.136077614081377	0.119360867728517	0.000662333530645815	0.0879680265356231	0.0125319023551881	0.0125319023551881	0.107991874084146	0.23388574483323	0.0232990290170862	0.00838159833673074	0.0251409970827086	0.0344094775514407	0.00838159833673074	0.0294261268370047	0.0380022104851934	0.0137162459646182	0.373399911425362	0.0139380394727265	0.0755776726846054	0.0628254410222942	0.0154564910886385	0.00632408544500688	0.00457949951254156	0.0237287811500117	0.0843270483173182	0.0111853852591673	0.0462068067914149	0.0427534288701953	0.0304096456676437	0.00457949951254156	0.0157002414071135	0.0538773020653154	0.0154564910886385	0.0525377333482483	0.00789616992390812	0.00579106483308598	0.0651722560432306	0.0251409970827086	0.132393752797959	0.0405169311396962	0.0277613382005602	0.150680191432243	0.0146358741532333	0.00874200962707521	0	0.0450088865377677	0.040047568810459	0.00959908627496124	0.102350932760852	0.00694313217480643	0.0384175714747807	0.0218343882700004	0.0747537643380813	0.0468445573909291	0.131322789252534	0.0369088491132577	0.00684685300461126	0.0111159391175857	0.0440584574985137	0.0225715140592247	0.14110858525264	0.0082039525795176	0.00312874337416194	0.239401430532028	0.0211273936254042	0.0244648427497504	0.0336810146594871	0.15861020561001	0.0195321465350318	0.111255410880881	0.00667606873211118	0.0387585985768506	0.0209881255306421	0.0352364555704904	0.0032081627721808	0.0240521998571635	0.118227587741645	0.0643077654524521	0.30199562915687	0.0630471715590612	0.09579454662522	0.0680150160375461	0.0237287811500117	0.0311569697395834	0.161618904177589	0.310147117994342	0.0118003816891478	0.2322161784809	0.0678398974048225	0.219712178902993	0.380137522130904	0.0251409970827086
Iamia	3.10669011206555e-05	0.00104083834621246	4.12180451728879e-06	0.00335053436292838	0.00438826312027971	0.00251093273377094	4.12180451728879e-06	4.04259444016751e-05	0.000761820738647834	0.00195365133651856	0.0013141714068705	0.00914668367365871	0.00156138816996482	0.0110474328433542	0.0519448790519983	0.000500366108482196	0.00148502748267143	0.00382907231003841	8.97478268573934e-05	0.00847229744709026	0.0259428445729783	0.00367882558066406	0.0407105271370567	0.00382907231003841	0.00755449817065484	0.00642188435491219	3.10669011206555e-05	0.0412702556666904	0.00289713230060788	0.000618785006736784	0.0267067335111415	0.00251093273377094	0.00985384697098016	0.0146358741532333	0.0123424453230094	0.0123424453230094	0.00694313217480643	0.000156769178068079	0.0184985518802278	0.00478248547614094	0.00239915696331727	0.00985384697098016	0.0106701597849081	0.000239953979766976	0.162551016303804	0.000500366108482196	0.000500366108482196	0.000319897157499864	0.000870583719852118	0.000580187228758013	0.00400577344799628	0.00335053436292838	0.00165384375944881	0.0450088865377677	0	0.0184985518802278	0.00667007118738677	0.00802448721233879	0.0043838830609333	5.69709396671992e-05	0.0049797309247699	7.8762015460858e-05	0.0035175827756176	0.000204713377952181	0.0259428445729783	0.00104083834621246	0.000761820738647834	0.0118868750105355	0.00565606878059174	0.0049797309247699	0.0118962920175195	0.0316170693100201	0.00382907231003841	0.00367882558066406	0.00303805473225217	0.00399227550308008	0.0116230348316563	0.00017172120944226	0.000204713377952181	0.00755449817065484	7.53237010490358e-05	0.00425715941137243	0.00031962614132326	0.00589947917816691	0.00216828711429609	7.53237010490358e-05	0.00124310931168237	0.000406947220049863	0.0193104582208691	0.000518703863160205	4.04259444016751e-05	0.0049797309247699	0.00675842126536773	0.00473080765035315	0.000435078716498605	0.0138770148089282	0.0064686125811706	0.00251093273377094	0.0444863620251169	0.0259428445729783	0.0480713472994664
Pseudorhodoferax	0.0237648001622949	0.0132543576489425	0.00667007118738677	0.14110858525264	0.00318615599050587	0.0123424453230094	0.00382907231003841	0.0027509990979022	0.0362513285769308	0.0835592218012768	0.224784681395382	0.0151600926109995	0.224784681395382	0.245873185164815	0.188904042642857	0.358222069055899	0.117422438343013	0.00949904174056454	0.0352473556462596	0.0299448066900548	0.0118962920175195	0.0766514660104878	0.130379899322658	0.128994395105654	0.275546065566259	0.017935659434938	0.00914668367365871	0.00667007118738677	0.228143363985846	0.185712191636597	0.0926696370715018	0.14110858525264	0.353998732083703	0.0223365424504938	0.311237511334721	0.412890520043951	0.0290923170036378	0.00541924856404425	0.143688857854164	0.133850039107052	0.0481055646525513	0.271790145899341	0.000435078716498605	0.0325154764454017	0.0481055646525513	0.188904042642857	0.0251690854378627	0.0571119209628237	0.00985384697098016	0.0954314270430841	0.020292529477274	0.0718086547910918	0.0544980759584066	0.040047568810459	0.0184985518802278	0	0.157006252196185	0.0373948002139675	0.030763744437831	0.0237648001622949	0.192200973847654	0.0946162743459594	0.238904424520427	0.0733703557921478	0.0544980759584066	0.108572903985957	0.079077470097584	0.0312688551169858	0.34100252800964	0.028282654750661	0.195416615288648	0.0636700133231582	0.00724983323021421	0.0457702103836947	0.159869247865604	0.0499034618652102	0.209707425901979	0.0435244491824382	0.0870588590957592	0.2181878089859	0.096477170528134	0.214621449127115	0.0267067335111415	0.0168133184087857	0.162551016303804	0.0831287321030848	0.124320398548663	0.183912631523173	0.504537131425253	0.078754614145968	0.101213057773003	0.143688857854164	0.101453075047688	0.205110111368996	0.153344238496587	0.0725781038628495	0.443647252465279	0.10894753896577	0.0108137022372896	0.696672124693343	0.228143363985846
Dissulfuribacter	0.000347779184025321	0.0196774469308977	0.00667007118738677	0.00148502748267143	0.136077614081377	0.0571119209628237	0.00400577344799628	0.030763744437831	0.0259428445729783	0.0049797309247699	0.00785120180703154	0.0216174646625424	0.00195365133651856	0.000204713377952181	0.028282654750661	0.00303805473225217	0.0190926265934916	0.0627382140675164	0.0022720341333066	0.0102532049946585	0.131370902583534	9.95227980548239e-05	0.0329236781287074	0.00104083834621246	8.97478268573934e-05	0.0557780040636246	0.00262951141274441	0.249645318145946	0.000187874169920726	2.05728959067365e-05	0.017935659434938	0.000925992216032467	0.000129956065644528	0.0766514660104878	0.0061694292040827	0.000535710019872797	0.00880123407167532	0.00724983323021421	0.00139912477464872	5.10851071794644e-05	0.00589947917816691	0.000239953979766976	0.249645318145946	0.0110474328433542	0.0209433223795031	0.00289713230060788	0.00335053436292838	0.0137162459646182	0.00949904174056454	0.00106112024809513	0.0656147109231413	0.00335053436292838	5.69709396671992e-05	0.00959908627496124	0.00667007118738677	0.157006252196185	0	0.0756780349668657	0.0254769060304482	0.00457949951254156	5.10851071794644e-05	0.000500366108482196	0.000187874169920726	0.00880123407167532	0.0110474328433542	0.000129956065644528	0.000108929785270815	0.0380022104851934	7.8762015460858e-05	0.00418685670911299	3.09035975516082e-06	0.0267067335111415	0.108572903985957	0.000618785006736784	1.76396150352905e-05	0.136077614081377	0.00104083834621246	0.000500366108482196	0.0141769013084548	1.30032415241449e-05	0.00308921749986388	5.38123193407312e-05	0.000813990936641598	0.0141769013084548	0.000435078716498605	0.00875572030473679	0.00216828711429609	0.0371908684994306	0.000982200498394705	0.0325154764454017	0.00615030733949511	5.10851071794644e-05	0.0138770148089282	0.0464526969107853	0.0334794708265461	0.000881349387226697	0.0044135777529687	0.00306253869986013	0.515640192295521	0.00579082578258749	0.00259379260321003
Acholeplasma	0.00802448721233879	0.0333984441834028	0.00385521790773612	0.00589947917816691	0.0343381419966138	0.0721632509142714	0.00335053436292838	0.00220505300442139	0.0520701363881049	0.0135406798300156	0.0577196314065909	0.0294982151446976	0.0928543134418053	0.0222086941351654	0.0430853805141622	0.0207268890683034	0.120007215408864	0.00770074527439269	0.00702848828803315	0.0493805607467188	0.00802448721233879	0.038426785287201	0.270377643494695	0.124955133444701	0.120007215408864	0.00836006552839786	0.0343381419966138	0.151909314698811	0.0928543134418053	0.0229969101490977	0.0151206236549054	0.0168362372282107	0.107992270174987	0.00644114549843647	0.0260689862583386	0.149087654145097	0.107992270174987	0.0156953846781498	0.115204901928527	0.115204901928527	0.0343381419966138	0.127401696096488	0.0120495234246641	0.00492062035667189	0.151909314698811	0.0455375987602331	0.00272356184755721	0.0480713472994664	0.0229969101490977	0.0754846480771205	0.267621848558508	0.0244648427497504	0.0535010158807015	0.102350932760852	0.00802448721233879	0.0373948002139675	0.0756780349668657	8.03458066078199e-119	0.00942429080364343	0.00147425909876973	0.107992270174987	0.0304688200407737	0.0928543134418053	0.038426785287201	0.189076399503191	0.023751540307643	0.0276313117205251	0.0108245768112566	0.0313826353235344	0.196202101840752	0.0831287321030848	0.0958222150103699	0.120007215408864	0.132709293571131	0.0991796199587122	0.0132543576489425	0.0352235762584606	0.00231936990399448	0.027790267984901	0.0269136842875208	0.12603810232665	0.05842323905946	0.0150874339668675	0.0174383386491307	0.0520701363881049	0.0237563785443364	0.0222086941351654	0.0106701597849081	0.343414189141278	0.00253046842242477	0.0162340536137566	0.097091931430411	0.00320776589629473	0.0988067187025033	0.0049797309247699	0.0982879414425679	0.0967345041675124	0.0623425452475698	0.104268864616229	0.187682062222178	0.112885182588356
Nocardia	0.00199173301627724	0.0531511465576164	0.00445040835803033	0.0082584099361117	0.134856301278527	0.0505728999765119	0.00100133116590656	0.000709570694760257	0.0825982254500536	0.056346862274611	0.0531511465576164	4.72444286241595e-05	0.0825982254500536	0.00519795862325328	0.00184811867562465	0.0173258016783089	0.0773150366618607	0.000129956065644528	0.00318615599050587	0.115204901928527	0.000248300236429738	0.0557780040636246	0.00535873613614497	0.0724200844173983	0.112899930766157	0.0590139510408789	0.00372468415444441	0.00878897576506145	0.0362336711488777	0.014627927900464	0.00484993232536065	0.00388649719570871	0.0852500171668536	0.00351359537777537	0.00184811867562465	0.131322789252534	0.161056352034603	0.00156138816996482	0.100324563511387	0.0511386334019924	0.102350932760852	0.0817810905671873	0.0118852427921634	0.000580187228758013	0.0282760144495015	0.0173258016783089	0.000229479496357672	0.0170118238611476	0.000709570694760257	0.00384776378899071	0.147604821819616	0.000406947220049863	0.0209257682854868	0.00694313217480643	0.0043838830609333	0.030763744437831	0.0254769060304482	0.00942429080364343	0	0.0092713057296182	0.0860817745149159	0.0082584099361117	0.0632478908097602	0.0184800946675902	0.030763744437831	0.0212079539861646	0.00446734667561089	0.00124310931168237	0.0362336711488777	0.152868117432629	0.0486092166453893	0.00251093273377094	0.0906855533011522	0.116095730399882	0.0661784408812423	0.00129771589109466	0.0369908578158499	0.00418685670911299	0.0557780040636246	0.0193104582208691	0.0421542593241776	0.0140559717221979	0.0244648427497504	5.51052037556601e-06	0.0209257682854868	0.0431604962747762	0.0557780040636246	0.055210815741478	0.060902215529523	0.0170641768842127	0.00694313217480643	0.0328958653303111	0.000709570694760257	0.034933740680974	0.0669188268989808	0.159869247865604	0.0470853583001902	0.0209040287689187	0.044807729005433	0.0543476789365714	0.00695904138944847
Methylophilus	0.000156769178068079	0.00318615599050587	2.49509763311339e-05	0.000925992216032467	0.0106701597849081	0.00195365133651856	1.30032415241449e-05	0.000465645609735888	0.00541924856404425	9.95227980548239e-05	0.00184888810855302	0.0223365424504938	0.00520610778419288	0.0106701597849081	0.11300972843986	0.00104083834621246	0.00438826312027971	0.00724983323021421	0.000435078716498605	0.00642188435491219	0.00985384697098016	0.00418685670911299	0.137558391569979	0.00667007118738677	0.00985384697098016	0.00216828711429609	0.000406947220049863	0.0907693179128723	0.00104083834621246	0.00111040401386504	0.0151600926109995	0.00205764520921946	0.00914668367365871	0.00367882558066406	0.00667007118738677	0.0230431402423762	0.00985384697098016	0.00017172120944226	0.0230431402423762	0.00785120180703154	0.00262951141274441	0.0114681925285307	0.00565606878059174	0.000187874169920726	0.192200973847654	0.00139912477464872	0.000129956065644528	0.00205764520921946	0.00642188435491219	0.000889606509657845	0.0274831365547108	0.0013141714068705	0.00117253728017774	0.0384175714747807	5.69709396671992e-05	0.0237648001622949	0.00457949951254156	0.00147425909876973	0.0092713057296182	0	0.00520610778419288	0.00017172120944226	0.00589947917816691	0.000129956065644528	0.0259428445729783	0.000156769178068079	0.00216828711429609	0.00263687898050627	0.00382907231003841	0.00589947917816691	0.00880123407167532	0.0931300365239436	0.0237648001622949	0.00520610778419288	0.00262951141274441	0.0222145434131932	0.00505304025866932	6.39025448309949e-05	0.000239953979766976	0.00262951141274441	0.000945078955586832	0.00407167965846045	0.000709570694760257	0.00438826312027971	0.00457949951254156	0.000156769178068079	0.000221672610367529	0.000813990936641598	0.0572355619070406	0.00128497605065756	0.000500366108482196	0.00457949951254156	0.00858770210049203	0.00171356756624733	0.00170263616567228	0.0159056602809921	0.0190536097049911	0.00205764520921946	0.104540967872428	0.0643301705837441	0.0703608799059783
Gemmatimonas	0.00438826312027971	0.00755449817065484	0.0114681925285307	0.0209433223795031	0.128994395105654	0.064145616503525	0.00541924856404425	0.0446130168173068	0.00642188435491219	0.00880123407167532	0.000982200498394705	0.0870588590957592	8.97478268573934e-05	0.00303805473225217	0.0835592218012768	0.00216828711429609	0.0027509990979022	0.168036140770807	0.00847229744709026	0.00174513797782845	0.362516178338508	9.09053689360662e-06	0.194207218139323	1.76396150352905e-05	1.71655752145734e-06	0.0818693873366588	0.00148502748267143	0.476842295896173	0.00037452115514758	0.000204713377952181	0.119753806704913	0.00165384375944881	1.76396150352905e-05	0.205110111368996	0.0223365424504938	3.10669011206555e-05	0.000813990936641598	0.017935659434938	0.00239915696331727	1.51815806894742e-05	0.000761820738647834	1.30032415241449e-05	0.362516178338508	0.0223365424504938	0.154382537180264	0.00104083834621246	0.0168133184087857	0.00400577344799628	0.0267067335111415	0.0027509990979022	0.017935659434938	0.0106701597849081	7.465160658649e-06	0.0218343882700004	0.0049797309247699	0.192200973847654	5.10851071794644e-05	0.107992270174987	0.0860817745149159	0.00520610778419288	0	0.000870583719852118	9.95227980548239e-05	0.00478248547614094	0.0049797309247699	0.000580187228758013	0.000147516313889455	0.154584578301939	0.000347779184025321	0.00117253728017774	1.76396150352905e-05	0.155441165071042	0.0656147109231413	9.09053689360662e-06	1.71655752145734e-06	0.168661290689067	0.020292529477274	0.00117253728017774	0.0035175827756176	0.000406947220049863	0.000660611392263069	0.00117253728017774	0.000465645609735888	0.061242848244381	7.465160658649e-06	0.000813990936641598	0.000129956065644528	0.020292529477274	0.00031962614132326	0.0286567090284918	0.00372468415444441	6.39025448309949e-05	0.0262491687027596	0.0334214866260904	0.0232990290170862	7.97046065287546e-05	0.000982200498394705	0.00105729369979052	0.375751877506768	0.00657800338856333	0.0168362372282107
Reyranella	5.69709396671992e-05	0.00184888810855302	3.5786027973048e-05	0.00104083834621246	0.0343381419966138	0.00195365133651856	9.95227980548239e-05	0.00148502748267143	0.00289713230060788	0.000264609329083089	0.000406947220049863	0.0343381419966138	0.000982200498394705	0.00478248547614094	0.0571119209628237	2.78963481476785e-05	0.00037452115514758	0.0259428445729783	0.00104083834621246	0.0102532049946585	0.0597976715819041	0.00251093273377094	0.0463025132486289	0.000982200498394705	0.00239915696331727	0.00755449817065484	9.95227980548239e-05	0.104253063243029	1.06449290200983e-05	0.000239953979766976	0.0627382140675164	0.000465645609735888	0.00124310931168237	0.020292529477274	0.0022720341333066	0.0022720341333066	0.0132543576489425	7.24149009623784e-05	0.0316170693100201	0.00195365133651856	0.00418685670911299	0.0022720341333066	0.0946162743459594	0.00174513797782845	0.157006252196185	1.76396150352905e-05	0.000500366108482196	0.000204713377952181	0.000580187228758013	1.86138314480935e-05	0.00815528116372047	0.000187874169920726	0.000156769178068079	0.0747537643380813	7.8762015460858e-05	0.0946162743459594	0.000500366108482196	0.0304688200407737	0.0082584099361117	0.00017172120944226	0.000870583719852118	0	0.00184888810855302	1.51815806894742e-05	0.00880123407167532	0.000435078716498605	9.40328119282331e-05	0.0144169974614762	0.00251093273377094	0.00195365133651856	0.00195365133651856	0.0805099799225393	0.0114681925285307	0.0027509990979022	0.000118231333908105	0.0286567090284918	0.000889606509657845	5.10851071794644e-05	0.000580187228758013	0.000660611392263069	0.000445182293962137	0.000726741168094007	0.000535710019872797	0.00724983323021421	0.00037452115514758	0.000239953979766976	0.00017172120944226	0.00244154913414182	0.00452944745047598	0.00621813715089273	0.000633495370387909	9.95227980548239e-05	0.00703289597617168	0.00319637825936989	0.00354745822708884	0.0153567770889571	0.0012105076971649	2.78963481476785e-05	0.146386678370548	0.00119835634976261	0.0222086941351654
Actinokineospora	0.0013141714068705	0.00262951141274441	0.00985384697098016	0.00694313217480643	0.0519448790519983	0.0801416082243079	0.00847229744709026	0.0244648427497504	0.00117253728017774	0.028282654750661	0.000709570694760257	0.0801416082243079	3.09035975516082e-06	0.00642188435491219	0.102350932760852	0.0027509990979022	0.00216828711429609	0.115204901928527	0.00642188435491219	0.00755449817065484	0.311237511334721	9.95227980548239e-05	0.164192376294699	0.000290773277123092	0.000108929785270815	0.0701822754081235	0.00400577344799628	0.52825383447335	0.00520610778419288	0.000239953979766976	0.0435244491824382	0.00289713230060788	0.000142692908583169	0.253098189700157	0.028282654750661	0.000870583719852118	0.000618785006736784	0.0352473556462596	0.00589947917816691	0.000239953979766976	0.000925992216032467	0.000118231333908105	0.34100252800964	0.0381923031863887	0.28353627321649	0.00694313217480643	0.0114681925285307	0.00148502748267143	0.0402520545011082	0.00694313217480643	0.0223365424504938	0.0151600926109995	0.000500366108482196	0.0468445573909291	0.0035175827756176	0.238904424520427	0.000187874169920726	0.0928543134418053	0.0632478908097602	0.00589947917816691	9.95227980548239e-05	0.00184888810855302	0	0.00949904174056454	0.017935659434938	0.00335053436292838	0.00178369637841546	0.165830736803243	0.000118231333908105	0.00318615599050587	4.04259444016751e-05	0.0822682448361135	0.0424297604779603	0.00017172120944226	0.000156769178068079	0.165830736803243	0.0167901634177636	0.00367882558066406	0.00156138816996482	0.00124310931168237	0.000592236598571304	6.65006434024584e-05	0.00433087008762049	0.0457702103836947	0.000347779184025321	0.00216828711429609	0.0027509990979022	0.00575080504300916	0.000481191676470025	0.0044135777529687	0.000134633703502922	0.000580187228758013	0.0175477575577849	0.049430771716851	0.0204650544943816	0.00254076084115231	0.000177545486056652	0.0180140626822426	0.478966335595925	0.00748472078248761	0.0061694292040827
Afipia	0.00156138816996482	0.00262951141274441	8.97478268573934e-05	0.0027509990979022	0.0402520545011082	0.000618785006736784	0.000142692908583169	0.00205764520921946	0.00205764520921946	0.000290773277123092	0.000118231333908105	0.0718086547910918	0.0027509990979022	0.0381923031863887	0.214621449127115	0.000870583719852118	0.000118231333908105	0.0343381419966138	0.00418685670911299	0.017935659434938	0.0571119209628237	0.00880123407167532	0.14807380430839	0.000982200498394705	0.0132543576489425	0.00541924856404425	0.000239953979766976	0.151702066178414	0.000347779184025321	0.0027509990979022	0.211435522978318	0.00400577344799628	0.00642188435491219	0.0251690854378627	0.00642188435491219	0.0184985518802278	0.0132543576489425	0.00017172120944226	0.136077614081377	0.00541924856404425	0.00205764520921946	0.00949904174056454	0.0584783609433618	0.00289713230060788	0.451639806427624	0.000129956065644528	0.00174513797782845	0.000290773277123092	0.00541924856404425	4.72444286241595e-05	0.0035175827756176	0.000982200498394705	0.00117253728017774	0.131322789252534	0.000204713377952181	0.0733703557921478	0.00880123407167532	0.038426785287201	0.0184800946675902	0.000129956065644528	0.00478248547614094	1.51815806894742e-05	0.00949904174056454	0	0.00195365133651856	0.00117253728017774	0.000709570694760257	0.0251409970827086	0.00815528116372047	0.00335053436292838	0.0137162459646182	0.260919922897663	0.00565606878059174	0.00520610778419288	0.00165384375944881	0.0211273936254042	0.0173258016783089	0.00124310931168237	7.8762015460858e-05	0.00880123407167532	0.000465645609735888	0.0179047169369581	0.000639158587854422	0.020292529477274	0.00262951141274441	3.71616410984397e-05	7.24149009623784e-05	0.000925992216032467	0.0320495878736468	0.0085547851635436	0.00139631465217796	0.00289713230060788	0.0205639799453602	0.000435078716498605	0.00808308713379163	0.0347145272909794	0.00996462950473477	7.8762015460858e-05	0.122681869587104	0.0110474328433542	0.157812136756817
