microbial load
Promicromonospora	7.51507113518862e-11
Flavobacterium	8.28528196890235e-14
Variovorax	5.17213086036209e-11
Rhizobium	2.57886487154482e-15
Pseudomonas	3.59155369838643e-06
Phyllobacterium	3.16818697090032e-12
Lentzea	4.52969927300557e-13
Pseudoxanthomonas	5.49147501685305e-13
Actinoplanes	5.60418773645846e-12
Sphingomonas	3.33531059268593e-16
Nocardioides	2.65496738270442e-12
Streptomyces	8.46983519077069e-11
Chryseobacterium	1.53318377896384e-10
Massilia	8.28528196890235e-14
Herbaspirillum	6.51890786935358e-16
Devosia	1.46002887193028e-15
g__Acremonium	1.93534767899594e-08
Kribbella	1.097811670995e-11
g__Lachnella	2.37725261137691e-06
g__Scytalidium	1.24419714591841e-06
Mesorhizobium	1.02706487888891e-12
Mycobacterium	2.75916925322079e-06
g__Magnaporthiopsis	3.37245336784365e-09
Caulobacter	6.07919707696226e-11
Umezawaea	7.97475069856026e-10
g__Podospora	0.000289010074169618
Microbacterium	1.42241017709434e-10
g__Ophiosphaerella	4.23037660286574e-07
Aeromicrobium	1.25912825947727e-11
Stenotrophomonas	2.59825670877077e-09
Galbitalea	6.38896373991601e-09
Arthrobacter	5.60418773645846e-12
Steroidobacter	4.07676435547001e-15
Chondromyces	2.15687976013678e-11
Sphingopyxis	1.23943887899669e-07
Shinella	9.17383887810682e-13
Pantoea	2.16101821060434e-06
Agromyces	1.53277705380281e-11
Sorangium	3.37245336784365e-09
Rhodanobacter	8.68775710164566e-07
g__Gibberella	0.000100566708245107
Bradyrhizobium	9.29646597827634e-14
Solirubrobacter	3.17485854633166e-13
Rudaibacter	9.80377241630483e-09
Bosea	2.22141711708336e-14
g__Cladosporium	6.44934621789161e-06
Lysobacter	9.15742725584748e-15
g__Pyrenochaetopsis	2.47796696333623e-07
Kineosporia	2.51759749086082e-06
Cellulomonas	8.10417444744522e-11
