Promicromonospora	Flavobacterium	Variovorax	Rhizobium	Pseudomonas	Phyllobacterium	Lentzea	Pseudoxanthomonas	Actinoplanes	Sphingomonas	Nocardioides	Streptomyces	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mesorhizobium	Mycobacterium	g__Magnaporthiopsis	Caulobacter	Umezawaea	g__Podospora	Microbacterium	g__Ophiosphaerella	Aeromicrobium	Stenotrophomonas	Galbitalea	Arthrobacter	Steroidobacter	Chondromyces	Sphingopyxis	Shinella	Pantoea	Agromyces	Sorangium	Rhodanobacter	g__Gibberella	Bradyrhizobium	Solirubrobacter	Rudaibacter	Bosea	g__Cladosporium	Lysobacter	g__Pyrenochaetopsis	Kineosporia	Cellulomonas	g__Bipolaris	Reyranella	Mucilaginibacter	g__Didymella
Mesorhizobium	0.632352941176471	0.754901960784314	0.61764705882353	0.730392156862745	0.205882352941176	0.642156862745098	0.529411764705882	0.656862745098039	0.838235294117647	0.705882352941177	0.71078431372549	0.95343137254902	0.605392156862745	0.830882352941177	0.752450980392157	0.946078431372549	0.340686274509804	0.882352941176471	0.475490196078431	0.262254901960784	1	0.759803921568628	0.401960784313726	0.857843137254902	0.838235294117647	-0.399509803921569	0.299019607843137	0.629901960784314	0.894607843137255	0.186274509803922	0.74264705882353	0.639705882352941	0.772058823529412	0.740196078431373	0.21078431372549	0.875	-0.0465686274509804	0.813725490196079	0.666666666666667	0.747549019607843	0.157248631892946	0.921568627450981	0.811274509803922	0.571078431372549	0.605392156862745	0.181372549019608	0.754901960784314	0.0465686274509804	0.602941176470588	0.634803921568628	0.502450980392157	0.79656862745098	0.753700210436537	0.659313725490196
Mycobacterium	0.821078431372549	0.708333333333333	0.517156862745098	0.821078431372549	0.294117647058824	0.740196078431373	0.519607843137255	0.632352941176471	0.595588235294118	0.811274509803922	0.781862745098039	0.752450980392157	0.740196078431373	0.713235294117647	0.799019607843137	0.840686274509804	0.524509803921569	0.816176470588235	0.776960784313726	0.590686274509804	0.759803921568628	1	0.656862745098039	0.803921568627451	0.566176470588235	-0.254901960784314	0.566176470588235	0.786764705882353	0.774509803921569	0.355392156862745	0.375	0.509803921568628	0.683823529411765	0.455882352941177	0.470588235294118	0.659313725490196	0.147058823529412	0.745098039215686	0.759803921568628	0.681372549019608	0.511058053652074	0.754901960784314	0.803921568627451	0.215686274509804	0.600490196078431	0.223039215686275	0.791666666666667	0.357843137254902	0.254901960784314	0.730392156862745	0.737745098039216	0.926470588235294	0.61835263743561	0.573529411764706
g__Magnaporthiopsis	0.698529411764706	0.318627450980392	0.424019607843137	0.649509803921569	0.575980392156863	0.737745098039216	0.316176470588235	0.512254901960784	0.17156862745098	0.659313725490196	0.348039215686275	0.426470588235294	0.610294117647059	0.247549019607843	0.781862745098039	0.458333333333333	0.654411764705882	0.370098039215686	0.78921568627451	0.544117647058824	0.401960784313726	0.656862745098039	1	0.32843137254902	0.151960784313726	-0.117647058823529	0.600490196078431	0.79656862745098	0.468137254901961	0.666666666666667	0.00735294117647059	0.115196078431373	0.497549019607843	0.0882352941176471	0.715686274509804	0.191176470588235	0.186274509803922	0.477941176470588	0.723039215686275	0.338235294117647	0.601967418965184	0.41421568627451	0.517156862745098	-0.176470588235294	0.526960784313726	-0.247549019607843	0.644607843137255	0.458333333333333	-0.245098039215686	0.441176470588235	0.568627450980392	0.642156862745098	0.0875778413535413	0.21078431372549
Caulobacter	0.708333333333333	0.892156862745098	0.67156862745098	0.813725490196079	0.262254901960784	0.607843137254902	0.639705882352941	0.740196078431373	0.764705882352941	0.774509803921569	0.732843137254902	0.82843137254902	0.757352941176471	0.911764705882353	0.720588235294118	0.933823529411765	0.377450980392157	0.884803921568628	0.507352941176471	0.308823529411765	0.857843137254902	0.803921568627451	0.32843137254902	1	0.754901960784314	-0.321078431372549	0.419117647058824	0.656862745098039	0.767156862745098	0.188725490196078	0.620098039215686	0.745098039215686	0.776960784313726	0.678921568627451	0.348039215686275	0.909313725490196	0.213235294117647	0.745098039215686	0.517156862745098	0.683823529411765	0.316954273659219	0.884803921568628	0.730392156862745	0.46078431372549	0.642156862745098	0.477941176470588	0.850490196078431	0.274509803921569	0.600490196078431	0.556372549019608	0.693627450980392	0.862745098039216	0.825354807907616	0.852941176470588
Umezawaea	0.46078431372549	0.720588235294118	0.580882352941177	0.580882352941177	0.132352941176471	0.299019607843137	0.607843137254902	0.54656862745098	0.882352941176471	0.588235294117647	0.79656862745098	0.855392156862745	0.473039215686275	0.803921568627451	0.53921568627451	0.740196078431373	0.218137254901961	0.767156862745098	0.279411764705882	0.147058823529412	0.838235294117647	0.566176470588235	0.151960784313726	0.754901960784314	1	-0.161764705882353	0.17156862745098	0.458333333333333	0.754901960784314	0.100490196078431	0.909313725490196	0.808823529411765	0.813725490196079	0.879901960784314	0.00735294117647059	0.848039215686275	0.159313725490196	0.772058823529412	0.602941176470588	0.512254901960784	0.100737404806419	0.816176470588235	0.776960784313726	0.808823529411765	0.438725490196078	0.397058823529412	0.639705882352941	0.0857843137254902	0.769607843137255	0.732843137254902	0.409313725490196	0.598039215686275	0.644891377239713	0.720588235294118
g__Podospora	-0.367647058823529	-0.215686274509804	0.0367647058823529	-0.291666666666667	0.316176470588235	-0.397058823529412	0.00735294117647059	-0.0637254901960784	-0.286764705882353	-0.299019607843137	-0.230392156862745	-0.416666666666667	-0.218137254901961	-0.338235294117647	-0.245098039215686	-0.436274509803922	-0.240196078431373	-0.448529411764706	-0.267156862745098	-0.0343137254901961	-0.399509803921569	-0.254901960784314	-0.117647058823529	-0.321078431372549	-0.161764705882353	1	-0.0563725490196079	-0.411764705882353	-0.463235294117647	0.208333333333333	-0.0220588235294118	-0.147058823529412	-0.169117647058824	-0.230392156862745	0.0245098039215686	-0.235294117647059	0.551470588235294	-0.455882352941177	-0.132352941176471	-0.176470588235294	-0.0835383356931275	-0.450980392156863	-0.401960784313726	0.156862745098039	-0.0759803921568628	0.348039215686275	-0.325980392156863	0.125	0.0441176470588235	-0.205882352941176	-0.254901960784314	-0.362745098039216	-0.103501085236003	-0.230392156862745
Microbacterium	0.803921568627451	0.561274509803922	0.517156862745098	0.75	0.338235294117647	0.683823529411765	0.615196078431373	0.629901960784314	0.188725490196078	0.833333333333333	0.360294117647059	0.28921568627451	0.79656862745098	0.502450980392157	0.531862745098039	0.41421568627451	0.848039215686275	0.438725490196078	0.676470588235294	0.762254901960784	0.299019607843137	0.566176470588235	0.600490196078431	0.419117647058824	0.17156862745098	-0.0563725490196079	1	0.71078431372549	0.330882352941177	0.823529411764706	-0.0808823529411765	0.178921568627451	0.379901960784314	0.156862745098039	0.877450980392157	0.321078431372549	0.316176470588235	0.507352941176471	0.406862745098039	0.387254901960784	0.727274922504875	0.404411764705882	0.399509803921569	-0.178921568627451	0.642156862745098	0.0980392156862745	0.674019607843137	0.838235294117647	-0.220588235294118	0.424019607843137	0.730392156862745	0.637254901960784	0.100847211255593	0.458333333333333
g__Ophiosphaerella	0.901960784313726	0.634803921568628	0.468137254901961	0.865196078431373	0.367647058823529	0.799019607843137	0.551470588235294	0.583333333333333	0.497549019607843	0.877450980392157	0.622549019607843	0.656862745098039	0.865196078431373	0.659313725490196	0.762254901960784	0.715686274509804	0.808823529411765	0.696078431372549	0.806372549019608	0.642156862745098	0.629901960784314	0.786764705882353	0.79656862745098	0.656862745098039	0.458333333333333	-0.411764705882353	0.71078431372549	1	0.70343137254902	0.514705882352941	0.196078431372549	0.45343137254902	0.676470588235294	0.406862745098039	0.681372549019608	0.531862745098039	0.156862745098039	0.764705882352941	0.688725490196079	0.504901960784314	0.729731932378202	0.683823529411765	0.730392156862745	-0.0392156862745098	0.558823529411765	-0.0147058823529412	0.857843137254902	0.575980392156863	0.0220588235294118	0.651960784313726	0.83578431372549	0.825980392156863	0.358272987355396	0.659313725490196
Aeromicrobium	0.654411764705882	0.639705882352941	0.352941176470588	0.632352941176471	0.053921568627451	0.656862745098039	0.375	0.428921568627451	0.78921568627451	0.674019607843137	0.808823529411765	0.941176470588235	0.553921568627451	0.745098039215686	0.66421568627451	0.897058823529412	0.475490196078431	0.887254901960784	0.666666666666667	0.384803921568628	0.894607843137255	0.774509803921569	0.468137254901961	0.767156862745098	0.754901960784314	-0.463235294117647	0.330882352941177	0.70343137254902	1	0.134803921568627	0.681372549019608	0.70343137254902	0.762254901960784	0.740196078431373	0.25	0.70343137254902	-0.0588235294117647	0.906862745098039	0.708333333333333	0.661764705882353	0.299755204545928	0.909313725490196	0.924019607843137	0.477941176470588	0.42156862745098	0.120098039215686	0.70343137254902	0.0416666666666667	0.480392156862745	0.801470588235294	0.514705882352941	0.747549019607843	0.570582905788223	0.563725490196079
Stenotrophomonas	0.637254901960784	0.42156862745098	0.666666666666667	0.622549019607843	0.536764705882353	0.610294117647059	0.620098039215686	0.683823529411765	0.00245098039215686	0.656862745098039	0.147058823529412	0.147058823529412	0.605392156862745	0.274509803921569	0.58578431372549	0.198529411764706	0.629901960784314	0.183823529411765	0.507352941176471	0.507352941176471	0.186274509803922	0.355392156862745	0.666666666666667	0.188725490196078	0.100490196078431	0.208333333333333	0.823529411764706	0.514705882352941	0.134803921568627	1	-0.0882352941176471	0.0416666666666667	0.348039215686275	0.00735294117647059	0.833333333333333	0.17156862745098	0.286764705882353	0.306372549019608	0.502450980392157	0.205882352941176	0.525800112892038	0.208333333333333	0.218137254901961	-0.139705882352941	0.715686274509804	-0.053921568627451	0.512254901960784	0.705882352941177	-0.306372549019608	0.230392156862745	0.475490196078431	0.46078431372549	-0.108808833196824	0.242647058823529
Galbitalea	0.16421568627451	0.512254901960784	0.419117647058824	0.306372549019608	0.0931372549019608	0.102941176470588	0.343137254901961	0.372549019607843	0.845588235294118	0.325980392156863	0.629901960784314	0.779411764705882	0.215686274509804	0.602941176470588	0.375	0.639705882352941	0.0269607843137255	0.605392156862745	0.112745098039216	-0.0588235294117647	0.74264705882353	0.375	0.00735294117647059	0.620098039215686	0.909313725490196	-0.0220588235294118	-0.0808823529411765	0.196078431372549	0.681372549019608	-0.0882352941176471	1	0.757352941176471	0.696078431372549	0.850490196078431	-0.154411764705882	0.740196078431373	0.20343137254902	0.588235294117647	0.419117647058824	0.465686274509804	-0.110565444299728	0.723039215686275	0.632352941176471	0.936274509803922	0.25	0.419117647058824	0.448529411764706	-0.169117647058824	0.884803921568628	0.571078431372549	0.154411764705882	0.377450980392157	0.602429393553148	0.522058823529412
Arthrobacter	0.45343137254902	0.74264705882353	0.424019607843137	0.544117647058824	0.178921568627451	0.325980392156863	0.590686274509804	0.441176470588235	0.730392156862745	0.541666666666667	0.786764705882353	0.669117647058824	0.534313725490196	0.784313725490196	0.485294117647059	0.686274509803922	0.259803921568627	0.693627450980392	0.345588235294118	0.0980392156862745	0.639705882352941	0.509803921568628	0.115196078431373	0.745098039215686	0.808823529411765	-0.147058823529412	0.178921568627451	0.45343137254902	0.70343137254902	0.0416666666666667	0.757352941176471	1	0.821078431372549	0.791666666666667	0.149509803921569	0.774509803921569	0.348039215686275	0.718137254901961	0.455882352941177	0.367647058823529	0.115479464046382	0.730392156862745	0.676470588235294	0.651960784313726	0.428921568627451	0.571078431372549	0.602941176470588	0.0857843137254902	0.666666666666667	0.659313725490196	0.492647058823529	0.524509803921569	0.475043442493451	0.781862745098039
Steroidobacter	0.642156862745098	0.821078431372549	0.625	0.745098039215686	0.409313725490196	0.514705882352941	0.674019607843137	0.649509803921569	0.678921568627451	0.747549019607843	0.764705882352941	0.799019607843137	0.723039215686275	0.774509803921569	0.74264705882353	0.776960784313726	0.446078431372549	0.757352941176471	0.583333333333333	0.357843137254902	0.772058823529412	0.683823529411765	0.497549019607843	0.776960784313726	0.813725490196079	-0.169117647058824	0.379901960784314	0.676470588235294	0.762254901960784	0.348039215686275	0.696078431372549	0.821078431372549	1	0.767156862745098	0.387254901960784	0.759803921568628	0.367647058823529	0.823529411764706	0.74264705882353	0.450980392156863	0.245700987332728	0.838235294117647	0.794117647058824	0.490196078431373	0.632352941176471	0.215686274509804	0.838235294117647	0.220588235294118	0.485294117647059	0.732843137254902	0.615196078431373	0.705882352941177	0.490966686375913	0.713235294117647
Chondromyces	0.419117647058824	0.693627450980392	0.392156862745098	0.450980392156863	-0.0980392156862745	0.272058823529412	0.531862745098039	0.394607843137255	0.838235294117647	0.480392156862745	0.779411764705882	0.821078431372549	0.41421568627451	0.779411764705882	0.362745098039216	0.70343137254902	0.281862745098039	0.803921568627451	0.333333333333333	0.200980392156863	0.740196078431373	0.455882352941177	0.0882352941176471	0.678921568627451	0.879901960784314	-0.230392156862745	0.156862745098039	0.406862745098039	0.740196078431373	0.00735294117647059	0.850490196078431	0.791666666666667	0.767156862745098	1	-0.0294117647058824	0.754901960784314	0.188725490196078	0.776960784313726	0.5	0.379901960784314	0.0859953455664548	0.82843137254902	0.764705882352941	0.735294117647059	0.352941176470588	0.33578431372549	0.610294117647059	-0.00735294117647059	0.762254901960784	0.720588235294118	0.343137254901961	0.477941176470588	0.512197678219196	0.612745098039216
Sphingopyxis	0.693627450980392	0.448529411764706	0.497549019607843	0.691176470588235	0.620098039215686	0.676470588235294	0.480392156862745	0.615196078431373	0.0661764705882353	0.740196078431373	0.134803921568627	0.181372549019608	0.776960784313726	0.32843137254902	0.595588235294118	0.360294117647059	0.811274509803922	0.257352941176471	0.622549019607843	0.600490196078431	0.21078431372549	0.470588235294118	0.715686274509804	0.348039215686275	0.00735294117647059	0.0245098039215686	0.877450980392157	0.681372549019608	0.25	0.833333333333333	-0.154411764705882	0.149509803921569	0.387254901960784	-0.0294117647058824	1	0.223039215686275	0.431372549019608	0.340686274509804	0.350490196078431	0.387254901960784	0.651107616431729	0.29656862745098	0.237745098039216	-0.274509803921569	0.625	0.00245098039215686	0.644607843137255	0.762254901960784	-0.291666666666667	0.205882352941176	0.696078431372549	0.558823529411765	0.0318464877649241	0.394607843137255
Shinella	0.575980392156863	0.872549019607843	0.71078431372549	0.762254901960784	0.272058823529412	0.509803921568628	0.720588235294118	0.745098039215686	0.83578431372549	0.698529411764706	0.686274509803922	0.786764705882353	0.698529411764706	0.931372549019608	0.656862745098039	0.879901960784314	0.276960784313726	0.801470588235294	0.281862745098039	0.144607843137255	0.875	0.659313725490196	0.191176470588235	0.909313725490196	0.848039215686275	-0.235294117647059	0.321078431372549	0.531862745098039	0.70343137254902	0.17156862745098	0.740196078431373	0.774509803921569	0.759803921568628	0.754901960784314	0.223039215686275	1	0.230392156862745	0.67156862745098	0.446078431372549	0.659313725490196	0.120393483793037	0.825980392156863	0.620098039215686	0.625	0.674019607843137	0.531862745098039	0.752450980392157	0.151960784313726	0.705882352941177	0.502450980392157	0.558823529411765	0.723039215686275	0.764315706358178	0.86764705882353
Pantoea	0.071078431372549	0.262254901960784	0.25	0.227941176470588	0.58578431372549	-0.122549019607843	0.340686274509804	0.286764705882353	0.181372549019608	0.272058823529412	0.149509803921569	-0.0122549019607843	0.401960784313726	0.17156862745098	0.120098039215686	0.100490196078431	0.28921568627451	0.0122549019607843	0.0784313725490196	0.169117647058824	-0.0465686274509804	0.147058823529412	0.186274509803922	0.213235294117647	0.159313725490196	0.551470588235294	0.316176470588235	0.156862745098039	-0.0588235294117647	0.286764705882353	0.20343137254902	0.348039215686275	0.367647058823529	0.188725490196078	0.431372549019608	0.230392156862745	1	-0.0147058823529412	0.00735294117647059	0.151960784313726	0.184275740499546	0.0612745098039216	-0.0147058823529412	0.227941176470588	0.188725490196078	0.517156862745098	0.33578431372549	0.428921568627451	0.223039215686275	0.122549019607843	0.311274509803922	0.0833333333333333	0.124732077079286	0.343137254901961
Agromyces	0.786764705882353	0.757352941176471	0.458333333333333	0.732843137254902	0.0514705882352941	0.676470588235294	0.563725490196079	0.519607843137255	0.698529411764706	0.791666666666667	0.857843137254902	0.875	0.654411764705882	0.803921568627451	0.674019607843137	0.806372549019608	0.595588235294118	0.894607843137255	0.75	0.553921568627451	0.813725490196079	0.745098039215686	0.477941176470588	0.745098039215686	0.772058823529412	-0.455882352941177	0.507352941176471	0.764705882352941	0.906862745098039	0.306372549019608	0.588235294117647	0.718137254901961	0.823529411764706	0.776960784313726	0.340686274509804	0.67156862745098	-0.0147058823529412	1	0.754901960784314	0.473039215686275	0.427519717958947	0.91421568627451	0.958333333333333	0.387254901960784	0.541666666666667	0.0808823529411765	0.786764705882353	0.279411764705882	0.372549019607843	0.884803921568628	0.656862745098039	0.786764705882353	0.445850828708937	0.634803921568628
Sorangium	0.723039215686275	0.575980392156863	0.526960784313726	0.656862745098039	0.269607843137255	0.647058823529412	0.549019607843137	0.531862745098039	0.477941176470588	0.651960784313726	0.730392156862745	0.715686274509804	0.524509803921569	0.534313725490196	0.759803921568628	0.607843137254902	0.431372549019608	0.681372549019608	0.713235294117647	0.458333333333333	0.666666666666667	0.759803921568628	0.723039215686275	0.517156862745098	0.602941176470588	-0.132352941176471	0.406862745098039	0.688725490196079	0.708333333333333	0.502450980392157	0.419117647058824	0.455882352941177	0.74264705882353	0.5	0.350490196078431	0.446078431372549	0.00735294117647059	0.754901960784314	1	0.406862745098039	0.375922510619074	0.637254901960784	0.818627450980392	0.272058823529412	0.558823529411765	-0.0906862745098039	0.639705882352941	0.225490196078431	0.159313725490196	0.781862745098039	0.482843137254902	0.713235294117647	0.291926137845138	0.343137254901961
Rhodanobacter	0.490196078431373	0.507352941176471	0.42156862745098	0.583333333333333	0.321078431372549	0.480392156862745	0.333333333333333	0.517156862745098	0.730392156862745	0.602941176470588	0.401960784313726	0.686274509803922	0.549019607843137	0.595588235294118	0.524509803921569	0.784313725490196	0.436274509803922	0.651960784313726	0.28921568627451	0.262254901960784	0.747549019607843	0.681372549019608	0.338235294117647	0.683823529411765	0.512254901960784	-0.176470588235294	0.387254901960784	0.504901960784314	0.661764705882353	0.205882352941176	0.465686274509804	0.367647058823529	0.450980392156863	0.379901960784314	0.387254901960784	0.659313725490196	0.151960784313726	0.473039215686275	0.406862745098039	1	0.201474809612837	0.607843137254902	0.5	0.411764705882353	0.384803921568628	0.220588235294118	0.57843137254902	0.21078431372549	0.46078431372549	0.384803921568628	0.468137254901961	0.659313725490196	0.713892100730382	0.497549019607843
g__Gibberella	0.717446883011566	0.299755204545928	0.248157997206055	0.557741241245293	0.154791622019619	0.552827221498638	0.28009912555931	0.356266431632456	0.167076671386255	0.606881438711838	0.314497263785892	0.257986036699364	0.594596389345202	0.28009912555931	0.385750550112383	0.267814076192674	0.798528208831366	0.326782313152528	0.717446883011566	0.764130070604784	0.157248631892946	0.511058053652074	0.601967418965184	0.316954273659219	0.100737404806419	-0.0835383356931275	0.727274922504875	0.729731932378202	0.299755204545928	0.525800112892038	-0.110565444299728	0.115479464046382	0.245700987332728	0.0859953455664548	0.651107616431729	0.120393483793037	0.184275740499546	0.427519717958947	0.375922510619074	0.201474809612837	1	0.316954273659219	0.429976727832274	-0.240786967586074	0.25307201695271	-0.00491401974665456	0.574940310358584	0.808356248324675	-0.154791622019619	0.439804767325583	0.764130070604784	0.584768349851893	0.101095298251026	0.402949619225674
Bradyrhizobium	0.708333333333333	0.808823529411765	0.573529411764706	0.74264705882353	0.127450980392157	0.651960784313726	0.526960784313726	0.644607843137255	0.813725490196079	0.764705882352941	0.774509803921569	0.950980392156863	0.656862745098039	0.850490196078431	0.720588235294118	0.931372549019608	0.490196078431373	0.924019607843137	0.637254901960784	0.406862745098039	0.921568627450981	0.754901960784314	0.41421568627451	0.884803921568628	0.816176470588235	-0.450980392156863	0.404411764705882	0.683823529411765	0.909313725490196	0.208333333333333	0.723039215686275	0.730392156862745	0.838235294117647	0.82843137254902	0.29656862745098	0.825980392156863	0.0612745098039216	0.91421568627451	0.637254901960784	0.607843137254902	0.316954273659219	1	0.894607843137255	0.522058823529412	0.590686274509804	0.193627450980392	0.855392156862745	0.176470588235294	0.580882352941177	0.727941176470588	0.629901960784314	0.82843137254902	0.652852999180944	0.698529411764706
Solirubrobacter	0.732843137254902	0.66421568627451	0.399509803921569	0.656862745098039	0.0245098039215686	0.610294117647059	0.450980392156863	0.455882352941177	0.732843137254902	0.715686274509804	0.894607843137255	0.911764705882353	0.549019607843137	0.723039215686275	0.66421568627451	0.801470588235294	0.514705882352941	0.892156862745098	0.759803921568628	0.514705882352941	0.811274509803922	0.803921568627451	0.517156862745098	0.730392156862745	0.776960784313726	-0.401960784313726	0.399509803921569	0.730392156862745	0.924019607843137	0.218137254901961	0.632352941176471	0.676470588235294	0.794117647058824	0.764705882352941	0.237745098039216	0.620098039215686	-0.0147058823529412	0.958333333333333	0.818627450980392	0.5	0.429976727832274	0.894607843137255	1	0.448529411764706	0.426470588235294	0.0857843137254902	0.745098039215686	0.205882352941176	0.424019607843137	0.924019607843137	0.590686274509804	0.78921568627451	0.493620560356324	0.53921568627451
Rudaibacter	-0.00490196078431373	0.372549019607843	0.360294117647059	0.134803921568627	0.0563725490196079	-0.0833333333333333	0.28921568627451	0.286764705882353	0.774509803921569	0.156862745098039	0.504901960784314	0.595588235294118	0.0220588235294118	0.468137254901961	0.200980392156863	0.455882352941177	-0.117647058823529	0.446078431372549	-0.110294117647059	-0.215686274509804	0.571078431372549	0.215686274509804	-0.176470588235294	0.46078431372549	0.808823529411765	0.156862745098039	-0.178921568627451	-0.0392156862745098	0.477941176470588	-0.139705882352941	0.936274509803922	0.651960784313726	0.490196078431373	0.735294117647059	-0.274509803921569	0.625	0.227941176470588	0.387254901960784	0.272058823529412	0.411764705882353	-0.240786967586074	0.522058823529412	0.448529411764706	1	0.147058823529412	0.519607843137255	0.237745098039216	-0.186274509803922	0.899509803921569	0.436274509803922	-0.00245098039215686	0.213235294117647	0.517505426180017	0.389705882352941
Bosea	0.740196078431373	0.823529411764706	0.882352941176471	0.850490196078431	0.514705882352941	0.779411764705882	0.82843137254902	0.916666666666667	0.318627450980392	0.774509803921569	0.436274509803922	0.465686274509804	0.764705882352941	0.700980392156863	0.830882352941177	0.625	0.41421568627451	0.558823529411765	0.497549019607843	0.340686274509804	0.605392156862745	0.600490196078431	0.526960784313726	0.642156862745098	0.438725490196078	-0.0759803921568628	0.642156862745098	0.558823529411765	0.42156862745098	0.715686274509804	0.25	0.428921568627451	0.632352941176471	0.352941176470588	0.625	0.674019607843137	0.188725490196078	0.541666666666667	0.558823529411765	0.384803921568628	0.25307201695271	0.590686274509804	0.426470588235294	0.147058823529412	1	0.220588235294118	0.723039215686275	0.409313725490196	0.115196078431373	0.313725490196078	0.595588235294118	0.725490196078431	0.334388121531703	0.588235294117647
g__Cladosporium	0.0686274509803922	0.42156862745098	0.313725490196078	0.213235294117647	0.134803921568627	-0.0465686274509804	0.426470588235294	0.29656862745098	0.377450980392157	0.178921568627451	0.41421568627451	0.139705882352941	0.237745098039216	0.473039215686275	0.0833333333333333	0.284313725490196	-0.120098039215686	0.262254901960784	-0.100490196078431	-0.137254901960784	0.181372549019608	0.223039215686275	-0.247549019607843	0.477941176470588	0.397058823529412	0.348039215686275	0.0980392156862745	-0.0147058823529412	0.120098039215686	-0.053921568627451	0.419117647058824	0.571078431372549	0.215686274509804	0.33578431372549	0.00245098039215686	0.531862745098039	0.517156862745098	0.0808823529411765	-0.0906862745098039	0.220588235294118	-0.00491401974665456	0.193627450980392	0.0857843137254902	0.519607843137255	0.220588235294118	1	0.161764705882353	0.144607843137255	0.549019607843137	0.134803921568627	0.159313725490196	0.17156862745098	0.472389568513041	0.54656862745098
Lysobacter	0.862745098039216	0.845588235294118	0.718137254901961	0.921568627450981	0.431372549019608	0.723039215686275	0.683823529411765	0.818627450980392	0.654411764705882	0.926470588235294	0.639705882352941	0.769607843137255	0.901960784313726	0.803921568627451	0.818627450980392	0.838235294117647	0.715686274509804	0.791666666666667	0.708333333333333	0.551470588235294	0.754901960784314	0.791666666666667	0.644607843137255	0.850490196078431	0.639705882352941	-0.325980392156863	0.674019607843137	0.857843137254902	0.70343137254902	0.512254901960784	0.448529411764706	0.602941176470588	0.838235294117647	0.610294117647059	0.644607843137255	0.752450980392157	0.33578431372549	0.786764705882353	0.639705882352941	0.57843137254902	0.574940310358584	0.855392156862745	0.745098039215686	0.237745098039216	0.723039215686275	0.161764705882353	1	0.54656862745098	0.323529411764706	0.612745098039216	0.855392156862745	0.899509803921569	0.536082544042889	0.781862745098039
g__Pyrenochaetopsis	0.639705882352941	0.377450980392157	0.458333333333333	0.598039215686275	0.42156862745098	0.392156862745098	0.5	0.526960784313726	0.0955882352941177	0.66421568627451	0.166666666666667	0.071078431372549	0.644607843137255	0.29656862745098	0.352941176470588	0.147058823529412	0.752450980392157	0.188725490196078	0.455882352941177	0.642156862745098	0.0465686274509804	0.357843137254902	0.458333333333333	0.274509803921569	0.0857843137254902	0.125	0.838235294117647	0.575980392156863	0.0416666666666667	0.705882352941177	-0.169117647058824	0.0857843137254902	0.220588235294118	-0.00735294117647059	0.762254901960784	0.151960784313726	0.428921568627451	0.279411764705882	0.225490196078431	0.21078431372549	0.808356248324675	0.176470588235294	0.205882352941176	-0.186274509803922	0.409313725490196	0.144607843137255	0.54656862745098	1	-0.178921568627451	0.262254901960784	0.740196078431373	0.495098039215686	0.0663468495102585	0.46078431372549
Kineosporia	0.0392156862745098	0.46078431372549	0.316176470588235	0.178921568627451	-0.0147058823529412	-0.0563725490196079	0.264705882352941	0.279411764705882	0.803921568627451	0.144607843137255	0.468137254901961	0.620098039215686	0.120098039215686	0.553921568627451	0.154411764705882	0.544117647058824	-0.100490196078431	0.531862745098039	-0.102941176470588	-0.156862745098039	0.602941176470588	0.254901960784314	-0.245098039215686	0.600490196078431	0.769607843137255	0.0441176470588235	-0.220588235294118	0.0220588235294118	0.480392156862745	-0.306372549019608	0.884803921568628	0.666666666666667	0.485294117647059	0.762254901960784	-0.291666666666667	0.705882352941177	0.223039215686275	0.372549019607843	0.159313725490196	0.46078431372549	-0.154791622019619	0.580882352941177	0.424019607843137	0.899509803921569	0.115196078431373	0.549019607843137	0.323529411764706	-0.178921568627451	1	0.348039215686275	0.137254901960784	0.281862745098039	0.713892100730382	0.531862745098039
Cellulomonas	0.644607843137255	0.566176470588235	0.257352941176471	0.556372549019608	-0.0122549019607843	0.448529411764706	0.45343137254902	0.308823529411765	0.651960784313726	0.647058823529412	0.911764705882353	0.75	0.495098039215686	0.629901960784314	0.5	0.620098039215686	0.526960784313726	0.759803921568628	0.708333333333333	0.593137254901961	0.634803921568628	0.730392156862745	0.441176470588235	0.556372549019608	0.732843137254902	-0.205882352941176	0.424019607843137	0.651960784313726	0.801470588235294	0.230392156862745	0.571078431372549	0.659313725490196	0.732843137254902	0.720588235294118	0.205882352941176	0.502450980392157	0.122549019607843	0.884803921568628	0.781862745098039	0.384803921568628	0.439804767325583	0.727941176470588	0.924019607843137	0.436274509803922	0.313725490196078	0.134803921568627	0.612745098039216	0.262254901960784	0.348039215686275	1	0.551470588235294	0.642156862745098	0.323772625610062	0.463235294117647
