Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	Kribbella	Mycobacterium	Caulobacter	Microbacterium	Steroidobacter	Sphingopyxis	Agromyces	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	Microvirga	Novosphingobium	Kaistia	Chitinophaga	Kinneretia	Hyphomicrobium	Iamia	g__Acremonium	g__Lachnella	g__Scytalidium	g__Ophiosphaerella	g__Gibberella	g__Pyrenochaetopsis	g__Chrysosporium	g__Cyphellophora	g__Bipolaris	g__Pseudogymnoascus	g__Phaeoacremonium
Glycomyces	0.784313725490196	-0.139705882352941	0.166666666666667	0.522058823529412	0.196078431372549	-0.132352941176471	0.348039215686275	0.245098039215686	-0.161764705882353	0.188725490196078	0	0.186274509803922	0.370098039215686	-0.323529411764706	0.553921568627451	0.0808823529411765	0.58578431372549	0.485294117647059	-0.127450980392157	0.387254901960784	0.17156862745098	0.235294117647059	0.316176470588235	0.524509803921569	1	0.365196078431373	0.365196078431373	0.536764705882353	0.274509803921569	-0.16421568627451	0.399509803921569	0.786764705882353	-0.154411764705882	0.232843137254902	0.409313725490196	0.54656862745098	0.129901960784314	0.627450980392157	-0.0661764705882353	0.208461106012216	-0.463235294117647	0.392156862745098	0.504901960784314	0.629901960784314	0.654411764705882	0.541666666666667	0.522058823529412	0.484030945045474	0.29656862745098	0.348039215686275	0.384803921568628	-0.176470588235294	0.0343137254901961	0.354499673240235
Amycolatopsis	0.490196078431373	0.198529411764706	0.482843137254902	0.325980392156863	-0.436274509803922	-0.183823529411765	0.409313725490196	0.470588235294118	0.355392156862745	0.139705882352941	0.227941176470588	0.615196078431373	0.468137254901961	0.482843137254902	0.183823529411765	-0.21078431372549	0.178921568627451	0.504901960784314	0.428921568627451	0.399509803921569	-0.303921568627451	0.382352941176471	0.379901960784314	0.647058823529412	0.365196078431373	1	0.431372549019608	0.144607843137255	0.377450980392157	0.232843137254902	0.416666666666667	0.242647058823529	0.16421568627451	0.732843137254902	-0.144607843137255	0.519607843137255	0.132352941176471	0.235294117647059	0.0392156862745098	0.694052858840673	-0.00490196078431373	0.186274509803922	-0.0906862745098039	0.705882352941177	0.705882352941177	0.571078431372549	0.821078431372549	0.476659915425493	0.156862745098039	0.813725490196079	0.252450980392157	0.372549019607843	0.732843137254902	0.822990407487047
Gaiella	0.325980392156863	0.0661764705882353	-0.178921568627451	-0.00490196078431373	-0.0318627450980392	-0.568627450980392	0.0686274509803922	-0.174019607843137	0.306372549019608	-0.134803921568627	0.441176470588235	0.708333333333333	0.512254901960784	0.169117647058824	-0.0833333333333333	0.303921568627451	-0.25	0.838235294117647	0.605392156862745	0.933823529411765	-0.107843137254902	0.0661764705882353	0.301470588235294	0.57843137254902	0.365196078431373	0.431372549019608	1	-0.20343137254902	0.928921568627451	0.367647058823529	-0.279411764705882	0.639705882352941	0.426470588235294	0.857843137254902	-0.333333333333333	0.0980392156862745	0.654411764705882	0.0220588235294118	0.169117647058824	0.186388753610923	0.188725490196078	0.656862745098039	0.161764705882353	0.237745098039216	0.433823529411765	0.490196078431373	0.299019607843137	0.189189760246201	-0.169117647058824	0.399509803921569	0.252450980392157	0.0196078431372549	0.21078431372549	0.305646361380273
Sphingobium	0.53921568627451	-0.0343137254901961	0.433823529411765	0.558823529411765	0.16421568627451	0.473039215686275	0.485294117647059	0.595588235294118	-0.127450980392157	0.443627450980392	-0.0147058823529412	-0.166666666666667	0.142156862745098	0.00490196078431373	0.688725490196079	0.166666666666667	0.95343137254902	-0.127450980392157	-0.174019607843137	-0.20343137254902	0.308823529411765	0.5	0.308823529411765	0.151960784313726	0.536764705882353	0.144607843137255	-0.20343137254902	1	-0.237745098039216	-0.127450980392157	0.823529411764706	0.235294117647059	-0.360294117647059	-0.169117647058824	0.759803921568628	0.718137254901961	0.0294117647058824	0.850490196078431	0.198529411764706	0.270999437815881	-0.193627450980392	0.254901960784314	0.389705882352941	0.465686274509804	0.416666666666667	0.333333333333333	0.411764705882353	0.56019825111862	0.566176470588235	0.151960784313726	0.281862745098039	0.274509803921569	0.017156862745098	0.181634108197294
Conexibacter	0.276960784313726	-0.0245098039215686	-0.205882352941176	-0.0882352941176471	-0.0686274509803922	-0.468137254901961	0.159313725490196	-0.303921568627451	0.191176470588235	-0.0955882352941177	0.348039215686275	0.600490196078431	0.45343137254902	0.132352941176471	-0.0196078431372549	0.225490196078431	-0.279411764705882	0.776960784313726	0.627450980392157	0.936274509803922	-0.129901960784314	0.00245098039215686	0.482843137254902	0.558823529411765	0.274509803921569	0.377450980392157	0.928921568627451	-0.237745098039216	1	0.362745098039216	-0.316176470588235	0.556372549019608	0.470588235294118	0.803921568627451	-0.294117647058824	0.0882352941176471	0.776960784313726	0.0367647058823529	0.129901960784314	0.225628491213222	0.196078431372549	0.71078431372549	0.0686274509803922	0.225490196078431	0.387254901960784	0.514705882352941	0.161764705882353	0.235872947839419	-0.00980392156862745	0.392156862745098	0.424019607843137	0.0465686274509804	0.267156862745098	0.340720533997682
Saccharibacteria_genera_incertae_sedis	-0.169117647058824	0.446078431372549	-0.102941176470588	-0.272058823529412	0.259803921568627	0.0441176470588235	0.269607843137255	0.00245098039215686	0.644607843137255	-0.321078431372549	0.477941176470588	0.458333333333333	-0.122549019607843	0.522058823529412	-0.0612745098039216	0.41421568627451	-0.139705882352941	0.350490196078431	0.607843137254902	0.409313725490196	-0.191176470588235	0.308823529411765	0.0906862745098039	0.120098039215686	-0.16421568627451	0.232843137254902	0.367647058823529	-0.127450980392157	0.362745098039216	1	-0.0563725490196079	0.142156862745098	0.595588235294118	0.487745098039216	0.053921568627451	-0.237745098039216	0.514705882352941	-0.227941176470588	0.428921568627451	0.103004311206036	0.642156862745098	0.306372549019608	0.117647058823529	0.053921568627451	-0.115196078431373	0.0931372549019608	-0.0612745098039216	0.0196560789866182	0.0637254901960784	0.0490196078431373	0.071078431372549	0.458333333333333	0.281862745098039	0.384563249769442
Luteimonas	0.509803921568628	0.107843137254902	0.757352941176471	0.553921568627451	-0.0563725490196079	0.492647058823529	0.549019607843137	0.801470588235294	0.0563725490196079	0.450980392156863	0.110294117647059	0.0906862745098039	0.215686274509804	0.303921568627451	0.583333333333333	-0.0294117647058824	0.794117647058824	-0.107843137254902	0.0441176470588235	-0.242647058823529	0.0514705882352941	0.634803921568628	0.33578431372549	0.286764705882353	0.399509803921569	0.416666666666667	-0.279411764705882	0.823529411764706	-0.316176470588235	-0.0563725490196079	1	0.0980392156862745	-0.340686274509804	-0.0612745098039216	0.568627450980392	0.713235294117647	-0.137254901960784	0.656862745098039	0.330882352941177	0.5272839740309	-0.0269607843137255	0.0906862745098039	0.330882352941177	0.593137254901961	0.497549019607843	0.365196078431373	0.610294117647059	0.518429083272056	0.536764705882353	0.411764705882353	0.169117647058824	0.446078431372549	0.262254901960784	0.369531461504839
Pseudonocardia	0.590686274509804	-0.105392156862745	-0.0637254901960784	0.0392156862745098	0.33578431372549	-0.318627450980392	0.372549019607843	-0.0122549019607843	-0.0196078431372549	-0.112745098039216	0.0857843137254902	0.32843137254902	0.350490196078431	-0.308823529411765	0.379901960784314	0.397058823529412	0.205882352941176	0.649509803921569	0.122549019607843	0.683823529411765	-0.0367647058823529	0.301470588235294	0.343137254901961	0.477941176470588	0.786764705882353	0.242647058823529	0.639705882352941	0.235294117647059	0.556372549019608	0.142156862745098	0.0980392156862745	1	0.0416666666666667	0.416666666666667	0.294117647058824	0.247549019607843	0.504901960784314	0.267156862745098	0.105392156862745	0.0134886598007905	-0.00980392156862745	0.568627450980392	0.593137254901961	0.480392156862745	0.404411764705882	0.529411764705882	0.29656862745098	0.417691678465638	0.242647058823529	0.178921568627451	0.529411764705882	-0.0588235294117647	-0.183823529411765	0.311909606490525
Phenylobacterium	-0.102941176470588	0.32843137254902	0.0612745098039216	-0.105392156862745	0.196078431372549	-0.0882352941176471	0.230392156862745	-0.0343137254901961	0.627450980392157	-0.102941176470588	0.41421568627451	0.446078431372549	-0.0686274509803922	0.438725490196078	-0.0318627450980392	0.0857843137254902	-0.325980392156863	0.517156862745098	0.536764705882353	0.5	0.144607843137255	0.159313725490196	-0.0392156862745098	0.325980392156863	-0.154411764705882	0.16421568627451	0.426470588235294	-0.360294117647059	0.470588235294118	0.595588235294118	-0.340686274509804	0.0416666666666667	1	0.485294117647059	-0.198529411764706	-0.107843137254902	0.362745098039216	-0.227941176470588	-0.00735294117647059	0.100551827605892	0.490196078431373	0.161764705882353	0.16421568627451	0.0220588235294118	0.0245098039215686	-0.0122549019607843	-0.00735294117647059	-0.0687962764531639	-0.120098039215686	0.053921568627451	0.0196078431372549	0.00980392156862745	0.20343137254902	0.273077486806965
Terrabacter	0.357843137254902	0.230392156862745	0.107843137254902	0.0882352941176471	-0.276960784313726	-0.443627450980392	0.235294117647059	0.0686274509803922	0.487745098039216	-0.00490196078431373	0.497549019607843	0.857843137254902	0.394607843137255	0.509803921568628	-0.071078431372549	0.00245098039215686	-0.196078431372549	0.808823529411765	0.735294117647059	0.823529411764706	-0.321078431372549	0.311274509803922	0.433823529411765	0.730392156862745	0.232843137254902	0.732843137254902	0.857843137254902	-0.169117647058824	0.803921568627451	0.487745098039216	-0.0612745098039216	0.416666666666667	0.485294117647059	1	-0.409313725490196	0.223039215686275	0.512254901960784	-0.00735294117647059	0.0661764705882353	0.530962699431115	0.25	0.512254901960784	-0.0661764705882353	0.411764705882353	0.54656862745098	0.492647058823529	0.563725490196079	0.316954273659219	-0.144607843137255	0.598039215686275	0.166666666666667	0.245098039215686	0.497549019607843	0.58373444427544
Brevundimonas	0.181372549019608	-0.105392156862745	0.125	0.154411764705882	0.502450980392157	0.588235294117647	0.419117647058824	0.254901960784314	-0.274509803921569	0.281862745098039	-0.122549019607843	-0.446078431372549	-0.139705882352941	-0.286764705882353	0.541666666666667	0.436274509803922	0.747549019607843	-0.276960784313726	-0.316176470588235	-0.267156862745098	0.325980392156863	0.284313725490196	0.147058823529412	-0.176470588235294	0.409313725490196	-0.144607843137255	-0.333333333333333	0.759803921568628	-0.294117647058824	0.053921568627451	0.568627450980392	0.294117647058824	-0.198529411764706	-0.409313725490196	1	0.33578431372549	0.115196078431373	0.492647058823529	0.147058823529412	-0.0993255858058206	-0.0294117647058824	0.151960784313726	0.5	0.232843137254902	-0.0318627450980392	0.0465686274509804	-0.00980392156862745	0.245700987332728	0.590686274509804	-0.20343137254902	0.426470588235294	0.0980392156862745	-0.242647058823529	0.136538743403483
Achromobacter	0.612745098039216	-0.100490196078431	0.644607843137255	0.531862745098039	-0.166666666666667	0.156862745098039	0.534313725490196	0.67156862745098	-0.071078431372549	0.509803921568628	0.0686274509803922	0.16421568627451	0.468137254901961	0.193627450980392	0.629901960784314	-0.125	0.725490196078431	0.120098039215686	0.0612745098039216	0.142156862745098	0.137254901960784	0.495098039215686	0.463235294117647	0.514705882352941	0.54656862745098	0.519607843137255	0.0980392156862745	0.718137254901961	0.0882352941176471	-0.237745098039216	0.713235294117647	0.247549019607843	-0.107843137254902	0.223039215686275	0.33578431372549	1	0.0955882352941177	0.781862745098039	0.0196078431372549	0.583691096834205	-0.166666666666667	0.365196078431373	0.269607843137255	0.661764705882353	0.752450980392157	0.549019607843137	0.727941176470588	0.660935655925039	0.495098039215686	0.53921568627451	0.252450980392157	0.139705882352941	0.323529411764706	0.489785767621667
Microvirga	0.0857843137254902	-0.218137254901961	-0.225490196078431	-0.294117647058824	0.0612745098039216	-0.188725490196078	0.299019607843137	-0.299019607843137	0.117647058823529	-0.20343137254902	0.379901960784314	0.333333333333333	0.333333333333333	0.0906862745098039	0.147058823529412	0.463235294117647	-0.071078431372549	0.458333333333333	0.526960784313726	0.696078431372549	-0.174019607843137	0.0955882352941177	0.458333333333333	0.313725490196078	0.129901960784314	0.132352941176471	0.654411764705882	0.0294117647058824	0.776960784313726	0.514705882352941	-0.137254901960784	0.504901960784314	0.362745098039216	0.512254901960784	0.115196078431373	0.0955882352941177	1	0.122549019607843	0.352941176470588	0.104230553006108	0.41421568627451	0.757352941176471	0.286764705882353	0.200980392156863	0.0808823529411765	0.392156862745098	-0.0392156862745098	0.299755204545928	0.301470588235294	0.218137254901961	0.487745098039216	0.311274509803922	0.0343137254901961	0.260550996586462
Novosphingobium	0.639705882352941	-0.0318627450980392	0.424019607843137	0.708333333333333	0.0588235294117647	0.272058823529412	0.512254901960784	0.534313725490196	-0.0759803921568628	0.379901960784314	0	-0.0245098039215686	0.301470588235294	0.0196078431372549	0.74264705882353	0.0588235294117647	0.852941176470588	0.127450980392157	-0.0392156862745098	0.0122549019607843	0.446078431372549	0.372549019607843	0.313725490196078	0.350490196078431	0.627450980392157	0.235294117647059	0.0220588235294118	0.850490196078431	0.0367647058823529	-0.227941176470588	0.656862745098039	0.267156862745098	-0.227941176470588	-0.00735294117647059	0.492647058823529	0.781862745098039	0.122549019607843	1	0.183823529411765	0.385039925222564	-0.330882352941177	0.448529411764706	0.350490196078431	0.57843137254902	0.691176470588235	0.612745098039216	0.419117647058824	0.675677715165002	0.531862745098039	0.394607843137255	0.352941176470588	0.139705882352941	0.235294117647059	0.255540400498261
Kaistia	-0.00735294117647059	0.269607843137255	0.218137254901961	-0.00490196078431373	0.20343137254902	0.16421568627451	0.183823529411765	0.306372549019608	0.424019607843137	-0.223039215686275	0.384803921568628	0.28921568627451	0.416666666666667	0.406862745098039	0.156862745098039	0.571078431372549	0.0955882352941177	0.0686274509803922	0.463235294117647	0.132352941176471	0.0833333333333333	0.230392156862745	0	-0.0220588235294118	-0.0661764705882353	0.0392156862745098	0.169117647058824	0.198529411764706	0.129901960784314	0.428921568627451	0.330882352941177	0.105392156862745	-0.00735294117647059	0.0661764705882353	0.147058823529412	0.0196078431372549	0.352941176470588	0.183823529411765	1	0.0208461106012216	0.551470588235294	0.316176470588235	0.433823529411765	0.0490196078431373	0.0441176470588235	0.330882352941177	-0.053921568627451	0.105651424553073	0.308823529411765	0.208333333333333	0.0784313725490196	0.583333333333333	0.17156862745098	-0.050105960882012
Chitinophaga	0.500306654429319	0.180257544610563	0.645003186837798	0.562844986232984	-0.404659794023714	0.262415745215378	0.34947891302048	0.473329334827738	0.26364198701545	0.457388191426804	0.419374695624576	0.602084723835283	0.267320712415665	0.627835801636792	0.241569634614156	-0.366646298221486	0.333537769619546	0.345800187620264	0.475781818427882	0.198651171611641	-0.0919681350053895	0.481913027428241	0.522379006830612	0.629062043436864	0.208461106012216	0.694052858840673	0.186388753610923	0.270999437815881	0.225628491213222	0.103004311206036	0.5272839740309	0.0134886598007905	0.100551827605892	0.530962699431115	-0.0993255858058206	0.583691096834205	0.104230553006108	0.385039925222564	0.0208461106012216	1	0.0772532334045272	0.267320712415665	-0.0919681350053895	0.705089035041319	0.662170572038804	0.398528585023354	0.714898969441894	0.527351849148771	0.181483786410635	0.736971321843188	0.0968731022056769	0.431637113625295	0.678111715439738	0.627962058678936
Kinneretia	-0.284313725490196	0.448529411764706	0.198529411764706	-0.392156862745098	0.306372549019608	0.242647058823529	0.21078431372549	0.159313725490196	0.600490196078431	-0.139705882352941	0.379901960784314	0.352941176470588	0.0612745098039216	0.58578431372549	-0.053921568627451	0.436274509803922	-0.269607843137255	0.0906862745098039	0.549019607843137	0.235294117647059	-0.0392156862745098	0.394607843137255	0.0612745098039216	-0.0196078431372549	-0.463235294117647	-0.00490196078431373	0.188725490196078	-0.193627450980392	0.196078431372549	0.642156862745098	-0.0269607843137255	-0.00980392156862745	0.490196078431373	0.25	-0.0294117647058824	-0.166666666666667	0.41421568627451	-0.330882352941177	0.551470588235294	0.0772532334045272	1	0.147058823529412	0.20343137254902	-0.0931372549019608	-0.25	-0.00980392156862745	-0.105392156862745	0.0393121579732365	0.149509803921569	-0.0245098039215686	0.0465686274509804	0.558823529411765	0.0784313725490196	0.0889380805655713
Hyphomicrobium	0.25	-0.0490196078431373	-0.102941176470588	0.100490196078431	0.0784313725490196	-0.166666666666667	0.367647058823529	-0.0514705882352941	0	0.127450980392157	0.416666666666667	0.384803921568628	0.247549019607843	0.100490196078431	0.186274509803922	0.480392156862745	0.186274509803922	0.512254901960784	0.571078431372549	0.651960784313726	0.0465686274509804	0.254901960784314	0.470588235294118	0.458333333333333	0.392156862745098	0.186274509803922	0.656862745098039	0.254901960784314	0.71078431372549	0.306372549019608	0.0906862745098039	0.568627450980392	0.161764705882353	0.512254901960784	0.151960784313726	0.365196078431373	0.757352941176471	0.448529411764706	0.316176470588235	0.267320712415665	0.147058823529412	1	0.276960784313726	0.299019607843137	0.487745098039216	0.634803921568628	0.149509803921569	0.385750550112383	0.159313725490196	0.333333333333333	0.41421568627451	0.0147058823529412	0.117647058823529	0.338215235953581
Iamia	0.377450980392157	-0.129901960784314	0.286764705882353	0.142156862745098	0.450980392156863	0.0588235294117647	0.387254901960784	0.28921568627451	0.174019607843137	-0.144607843137255	0.279411764705882	0.159313725490196	0.276960784313726	-0.115196078431373	0.517156862745098	0.431372549019608	0.352941176470588	0.303921568627451	0.0686274509803922	0.235294117647059	0.267156862745098	0.360294117647059	-0.0931372549019608	0.230392156862745	0.504901960784314	-0.0906862745098039	0.161764705882353	0.389705882352941	0.0686274509803922	0.117647058823529	0.330882352941177	0.593137254901961	0.16421568627451	-0.0661764705882353	0.5	0.269607843137255	0.286764705882353	0.350490196078431	0.433823529411765	-0.0919681350053895	0.20343137254902	0.276960784313726	1	0.365196078431373	0.154411764705882	0.196078431372549	0.110294117647059	0.184275740499546	0.343137254901961	-0.00980392156862745	0.186274509803922	0.0416666666666667	-0.362745098039216	-0.0062632451102515
g__Acremonium	0.767156862745098	-0.00245098039215686	0.575980392156863	0.470588235294118	-0.161764705882353	0.0759803921568628	0.651960784313726	0.522058823529412	0.183823529411765	0.0784313725490196	0.110294117647059	0.411764705882353	0.357843137254902	0.188725490196078	0.637254901960784	-0.144607843137255	0.544117647058824	0.5	0.191176470588235	0.28921568627451	-0.0245098039215686	0.563725490196079	0.360294117647059	0.607843137254902	0.629901960784314	0.705882352941177	0.237745098039216	0.465686274509804	0.225490196078431	0.053921568627451	0.593137254901961	0.480392156862745	0.0220588235294118	0.411764705882353	0.232843137254902	0.661764705882353	0.200980392156863	0.57843137254902	0.0490196078431373	0.705089035041319	-0.0931372549019608	0.299019607843137	0.365196078431373	1	0.740196078431373	0.627450980392157	0.686274509803922	0.73218894225153	0.485294117647059	0.639705882352941	0.477941176470588	0.343137254901961	0.431372549019608	0.755347360296331
g__Lachnella	0.75	0.186274509803922	0.541666666666667	0.676470588235294	-0.220588235294118	-0.142156862745098	0.529411764705882	0.566176470588235	0.183823529411765	0.345588235294118	0.154411764705882	0.514705882352941	0.436274509803922	0.281862745098039	0.475490196078431	-0.161764705882353	0.448529411764706	0.588235294117647	0.348039215686275	0.42156862745098	0.127450980392157	0.485294117647059	0.41421568627451	0.762254901960784	0.654411764705882	0.705882352941177	0.433823529411765	0.416666666666667	0.387254901960784	-0.115196078431373	0.497549019607843	0.404411764705882	0.0245098039215686	0.54656862745098	-0.0318627450980392	0.752450980392157	0.0808823529411765	0.691176470588235	0.0441176470588235	0.662170572038804	-0.25	0.487745098039216	0.154411764705882	0.740196078431373	1	0.806372549019608	0.759803921568628	0.660935655925039	0.20343137254902	0.732843137254902	0.306372549019608	0.0563725490196079	0.531862745098039	0.593755636451842
g__Scytalidium	0.566176470588235	0.218137254901961	0.325980392156863	0.301470588235294	-0.0147058823529412	-0.205882352941176	0.661764705882353	0.406862745098039	0.215686274509804	0.00245098039215686	-0.0196078431372549	0.382352941176471	0.470588235294118	0.176470588235294	0.566176470588235	0.122549019607843	0.318627450980392	0.534313725490196	0.360294117647059	0.522058823529412	0.0196078431372549	0.443627450980392	0.470588235294118	0.602941176470588	0.541666666666667	0.571078431372549	0.490196078431373	0.333333333333333	0.514705882352941	0.0931372549019608	0.365196078431373	0.529411764705882	-0.0122549019607843	0.492647058823529	0.0465686274509804	0.549019607843137	0.392156862745098	0.612745098039216	0.330882352941177	0.398528585023354	-0.00980392156862745	0.634803921568628	0.196078431372549	0.627450980392157	0.806372549019608	1	0.463235294117647	0.78624315946473	0.475490196078431	0.67156862745098	0.558823529411765	0.257352941176471	0.485294117647059	0.568702656010836
g__Ophiosphaerella	0.644607843137255	0.102941176470588	0.681372549019608	0.575980392156863	-0.365196078431373	-0.0882352941176471	0.365196078431373	0.647058823529412	0.254901960784314	0.428921568627451	0.308823529411765	0.580882352941177	0.473039215686275	0.426470588235294	0.301470588235294	-0.301470588235294	0.399509803921569	0.409313725490196	0.259803921568627	0.259803921568627	-0.181372549019608	0.531862745098039	0.392156862745098	0.757352941176471	0.522058823529412	0.821078431372549	0.299019607843137	0.411764705882353	0.161764705882353	-0.0612745098039216	0.610294117647059	0.29656862745098	-0.00735294117647059	0.563725490196079	-0.00980392156862745	0.727941176470588	-0.0392156862745098	0.419117647058824	-0.053921568627451	0.714898969441894	-0.105392156862745	0.149509803921569	0.110294117647059	0.686274509803922	0.759803921568628	0.463235294117647	1	0.53317114251202	0.105392156862745	0.752450980392157	0.0220588235294118	0.257352941176471	0.438725490196078	0.563692059922635
g__Gibberella	0.675677715165002	0.186732750372873	0.503687024032093	0.348895402012474	0.061425246833182	0.127764513413019	0.749388011364821	0.53317114251202	0.203931819486164	0.122850493666364	-0.157248631892946	0.213759858979473	0.316954273659219	0.194103779992855	0.810813258198003	-0.1081084344264	0.565112270865275	0.321868293405874	0.0859953455664548	0.285013145305965	0.0417691678465638	0.64127957693842	0.582311339978566	0.542999182005329	0.484030945045474	0.476659915425493	0.189189760246201	0.56019825111862	0.235872947839419	0.0196560789866182	0.518429083272056	0.417691678465638	-0.0687962764531639	0.316954273659219	0.245700987332728	0.660935655925039	0.299755204545928	0.675677715165002	0.105651424553073	0.527351849148771	0.0393121579732365	0.385750550112383	0.184275740499546	0.73218894225153	0.660935655925039	0.78624315946473	0.53317114251202	1	0.700247813898275	0.530714132638693	0.53317114251202	0.476659915425493	0.383293540239056	0.538708416295966
g__Pyrenochaetopsis	0.377450980392157	-0.0147058823529412	0.384803921568628	0.0220588235294118	0.29656862745098	0.426470588235294	0.656862745098039	0.389705882352941	-0.0343137254901961	-0.00735294117647059	-0.340686274509804	-0.213235294117647	0.294117647058824	-0.0392156862745098	0.845588235294118	0.0857843137254902	0.593137254901961	-0.122549019607843	-0.169117647058824	0.0269607843137255	0.102941176470588	0.367647058823529	0.477941176470588	0.0612745098039216	0.29656862745098	0.156862745098039	-0.169117647058824	0.566176470588235	-0.00980392156862745	0.0637254901960784	0.536764705882353	0.242647058823529	-0.120098039215686	-0.144607843137255	0.590686274509804	0.495098039215686	0.301470588235294	0.531862745098039	0.308823529411765	0.181483786410635	0.149509803921569	0.159313725490196	0.343137254901961	0.485294117647059	0.20343137254902	0.475490196078431	0.105392156862745	0.700247813898275	1	0.186274509803922	0.607843137254902	0.5	0.220588235294118	0.351994375196134
g__Chrysosporium	0.41421568627451	0.0759803921568628	0.531862745098039	0.470588235294118	-0.46078431372549	-0.147058823529412	0.311274509803922	0.41421568627451	0.291666666666667	0.213235294117647	0.377450980392157	0.615196078431373	0.605392156862745	0.487745098039216	0.213235294117647	-0.232843137254902	0.16421568627451	0.441176470588235	0.455882352941177	0.345588235294118	-0.191176470588235	0.232843137254902	0.384803921568628	0.715686274509804	0.348039215686275	0.813725490196079	0.399509803921569	0.151960784313726	0.392156862745098	0.0490196078431373	0.411764705882353	0.178921568627451	0.053921568627451	0.598039215686275	-0.20343137254902	0.53921568627451	0.218137254901961	0.394607843137255	0.208333333333333	0.736971321843188	-0.0245098039215686	0.333333333333333	-0.00980392156862745	0.639705882352941	0.732843137254902	0.67156862745098	0.752450980392157	0.530714132638693	0.186274509803922	1	0.127450980392157	0.365196078431373	0.715686274509804	0.597513583517993
g__Cyphellophora	0.416666666666667	-0.0392156862745098	0.0122549019607843	-0.0563725490196079	0.188725490196078	0.120098039215686	0.600490196078431	-0.00980392156862745	-0.156862745098039	0.00980392156862745	-0.338235294117647	-0.105392156862745	0.16421568627451	-0.25	0.502450980392157	0.316176470588235	0.269607843137255	0.29656862745098	0.0686274509803922	0.330882352941177	0.132352941176471	0.240196078431373	0.470588235294118	0.134803921568627	0.384803921568628	0.252450980392157	0.252450980392157	0.281862745098039	0.424019607843137	0.071078431372549	0.169117647058824	0.529411764705882	0.0196078431372549	0.166666666666667	0.426470588235294	0.252450980392157	0.487745098039216	0.352941176470588	0.0784313725490196	0.0968731022056769	0.0465686274509804	0.41421568627451	0.186274509803922	0.477941176470588	0.306372549019608	0.558823529411765	0.0220588235294118	0.53317114251202	0.607843137254902	0.127450980392157	1	0.198529411764706	0.127450980392157	0.476006628379114
g__Bipolaris	0.193627450980392	0.306372549019608	0.433823529411765	0.0318627450980392	-0.0735294117647059	0.355392156862745	0.350490196078431	0.404411764705882	0.524509803921569	-0.107843137254902	0.20343137254902	0.318627450980392	0.308823529411765	0.610294117647059	0.311274509803922	0.071078431372549	0.200980392156863	0.0367647058823529	0.345588235294118	0.0269607843137255	-0.191176470588235	0.458333333333333	0.32843137254902	0.125	-0.176470588235294	0.372549019607843	0.0196078431372549	0.274509803921569	0.0465686274509804	0.458333333333333	0.446078431372549	-0.0588235294117647	0.00980392156862745	0.245098039215686	0.0980392156862745	0.139705882352941	0.311274509803922	0.139705882352941	0.583333333333333	0.431637113625295	0.558823529411765	0.0147058823529412	0.0416666666666667	0.343137254901961	0.0563725490196079	0.257352941176471	0.257352941176471	0.476659915425493	0.5	0.365196078431373	0.198529411764706	1	0.428921568627451	0.260550996586462
g__Pseudogymnoascus	0.196078431372549	0.46078431372549	0.377450980392157	0.362745098039216	-0.254901960784314	0.151960784313726	0.218137254901961	0.389705882352941	0.397058823529412	0.16421568627451	0.147058823529412	0.424019607843137	0.330882352941177	0.612745098039216	0.129901960784314	-0.220588235294118	0.142156862745098	0.227941176470588	0.387254901960784	0.188725490196078	0.017156862745098	0.134803921568627	0.299019607843137	0.325980392156863	0.0343137254901961	0.732843137254902	0.21078431372549	0.017156862745098	0.267156862745098	0.281862745098039	0.262254901960784	-0.183823529411765	0.20343137254902	0.497549019607843	-0.242647058823529	0.323529411764706	0.0343137254901961	0.235294117647059	0.17156862745098	0.678111715439738	0.0784313725490196	0.117647058823529	-0.362745098039216	0.431372549019608	0.531862745098039	0.485294117647059	0.438725490196078	0.383293540239056	0.220588235294118	0.715686274509804	0.127450980392157	0.428921568627451	1	0.655135438532307
g__Phaeoacremonium	0.351994375196134	0.216708280814702	0.344478481063833	0.149065233623986	-0.144054637535785	0.0275582784851066	0.613798020804647	0.379552653681241	0.234245367123406	0.0901907295876216	0.0964539746978731	0.388321196835593	0.146559935579885	0.328194043777179	0.319425500622827	-0.0288109275071569	0.289361924093619	0.4158794753207	0.349489077152034	0.363268216394587	-0.176623512109092	0.455964244026309	0.37704735563714	0.476006628379114	0.354499673240235	0.822990407487047	0.305646361380273	0.181634108197294	0.340720533997682	0.384563249769442	0.369531461504839	0.311909606490525	0.273077486806965	0.58373444427544	0.136538743403483	0.489785767621667	0.260550996586462	0.255540400498261	-0.050105960882012	0.627962058678936	0.0889380805655713	0.338215235953581	-0.0062632451102515	0.755347360296331	0.593755636451842	0.568702656010836	0.563692059922635	0.538708416295966	0.351994375196134	0.597513583517993	0.476006628379114	0.260550996586462	0.655135438532307	1
