OTU_5	OTU_38	bacOTU_31	bacOTU_41	bacOTU_206	bacOTU_89	OTU_20	OTU_31	bacOTU_23	bacOTU_65	bacOTU_208	bacOTU_209	bacOTU_203	bacOTU_57	OTU_45	bacOTU_834	bacOTU_806	bacOTU_243	bacOTU_176	bacOTU_178	bacOTU_173	OTU_678	bacOTU_93	bacOTU_207	OTU_22	OTU_111	bacOTU_106	bacOTU_358	bacOTU_204	bacOTU_250	bacOTU_331	bacOTU_153	bacOTU_143	bacOTU_179	OTU_130	bacOTU_589	bacOTU_336	bacOTU_108	bacOTU_194	bacOTU_271	bacOTU_519	bacOTU_952	bacOTU_736	bacOTU_279	bacOTU_149	bacOTU_802	bacOTU_348	bacOTU_313	bacOTU_187	bacOTU_298	OTU_125	bacOTU_359	bacOTU_940	bacOTU_506	bacOTU_653	bacOTU_486	OTU_56	bacOTU_37	bacOTU_332	bacOTU_366	bacOTU_864	bacOTU_399	OTU_23	bacOTU_798	bacOTU_762	bacOTU_630	bacOTU_357	bacOTU_540	bacOTU_531	bacOTU_107	bacOTU_508	OTU_52	bacOTU_819	bacOTU_239	bacOTU_436	OTU_236	OTU_537	OTU_59	OTU_420
bacOTU_208	0.000943062322340328	0.00159050042349787	0.0024953982859902	0.000506619066305208	0.000943062322340328	0.000506619066305208	0.000506619066305208	0.00159050042349787	2.15503127483577e-05	0.0024953982859902	0	0.00654641531774498	0.0180312504252164	0.0225053280478143	0.000681678122341679	0.0477712775783539	0.00181776052748958	0.0649720765476272	0.0339756348774975	0.0649720765476272	0.0477712775783539	0.010957854179219	0.0477712775783539	0.0225053280478143	0.0406755371988175	0.0595051385767363	0.0136966837101139	0.0197994402116515	0.0180312504252164	0.00181776052748958	0.00957043875412084	0.028196161837584	0.0225053280478143	0.0406755371988175	0.0136966837101139	0.107758332791305	0.0406755371988175	0.0406755371988175	0.0749075768623391	0.0560087120470074	0.0406755371988175	0.00957043875412084	0.0136966837101139	0.0560087120470074	0.028196161837584	0.0406755371988175	0.0225053280478143	0.0477712775783539	0.0339756348774975	0.0180312504252164	0.0339756348774975	0.0180312504252164	0.0136966837101139	0.0406755371988175	0.028196161837584	0.028196161837584	0.125991386932183	0.0649720765476272	0.00402133696822015	0.0180312504252164	0.0560087120470074	0.0197994402116515	0.0225053280478143	0.0197994402116515	0.0197994402116515	0.0749075768623391	0.00402133696822015	0.0225053280478143	0.0180312504252164	0.00957043875412084	0.00402133696822015	0.0136966837101139	0.00402133696822015	0.00654641531774498	0.00654641531774498	0.0180312504252164	0.0225053280478143	0.000681678122341679	0.0435801792420759
bacOTU_209	0.000506619066305208	0.00370477732758581	8.76252396508624e-05	1.93619630374592e-06	0.000506619066305208	0.000943062322340328	0.00370477732758581	0.00370477732758581	0.000235899812159415	8.76252396508624e-05	0.000235899812159415	0	0.028196161837584	0.0180312504252164	0.00654641531774498	0.00957043875412084	0.00654641531774498	0.00957043875412084	0.00654641531774498	0.0749075768623391	0.0406755371988175	0.00957043875412084	0.00957043875412084	0.00181776052748958	0.0649720765476272	0.0749075768623391	0.00181776052748958	0.0225053280478143	0.00181776052748958	0.00654641531774498	0.0180312504252164	0.0305047045622282	0.0180312504252164	0.0560087120470074	0.0180312504252164	0.0560087120470074	0.0180312504252164	0.0180312504252164	0.0180312504252164	0.028196161837584	0.00957043875412084	0.00654641531774498	0.0136966837101139	0.0560087120470074	0.0197994402116515	0.00402133696822015	0.0180312504252164	0.00654641531774498	0.00654641531774498	0.00654641531774498	0.00402133696822015	0.0136966837101139	0.00181776052748958	0.0406755371988175	0.0180312504252164	0.00181776052748958	0.107758332791305	0.0180312504252164	0.00957043875412084	0.00181776052748958	0.00654641531774498	0.0136966837101139	0.0560087120470074	0.0225053280478143	0.0136966837101139	0.0845012848196182	0.00505388290093	0.0153679221947818	0.0197994402116515	0.00748252228070349	0.00505388290093	0.010957854179219	0.00505388290093	0.00748252228070349	0.00748252228070349	0.028196161837584	0.0180312504252164	0.00181776052748958	0.0477712775783539
bacOTU_203	0.00370477732758581	2.15503127483577e-05	0.000235899812159415	0.000943062322340328	0.00370477732758581	1.93619630374592e-06	0.0024953982859902	2.15503127483577e-05	8.76252396508624e-05	0.000235899812159415	0.00159050042349787	0.00370477732758581	0	0.00402133696822015	0.00748252228070349	0.0180312504252164	0.0180312504252164	0.0956834551918553	0.0339756348774975	0.0477712775783539	0.0339756348774975	0.000681678122341679	0.0180312504252164	0.0845012848196182	0.00957043875412084	0.00255201518375431	0.0845012848196182	1.3215364834799e-05	0.0225053280478143	0.0180312504252164	0.0477712775783539	0.00181776052748958	0.000375929908201385	0.00654641531774498	0.00181776052748958	0.0477712775783539	0.00654641531774498	0.00654641531774498	0.0339756348774975	0.0560087120470074	0.0136966837101139	0.0477712775783539	0.0339756348774975	0.028196161837584	0.00957043875412084	0.107758332791305	0.0406755371988175	0.0749075768623391	0.028196161837584	0.120699024307836	0.107758332791305	0.0180312504252164	0.0180312504252164	0.00654641531774498	0.0225053280478143	0.0956834551918553	0.0180312504252164	0.0845012848196182	0.00654641531774498	0.0406755371988175	0.13313957122883	0.00505388290093	0.00181776052748958	0.00255201518375431	0.00505388290093	0.02472394015057	0.0225053280478143	0.0180312504252164	0.0649720765476272	0.028196161837584	0.0225053280478143	0.0180312504252164	0.0225053280478143	0.00957043875412084	0.00957043875412084	0	0.0180312504252164	0.0153679221947818	0.00748252228070349
bacOTU_57	0.000943062322340328	1.93619630374592e-06	8.76252396508624e-05	0.000235899812159415	0.000943062322340328	2.15503127483577e-05	0.000235899812159415	1.93619630374592e-06	8.76252396508624e-05	8.76252396508624e-05	0.0024953982859902	0.00159050042349787	8.76252396508624e-05	0	0.00748252228070349	0.00654641531774498	0.028196161837584	0.0339756348774975	0.0225053280478143	0.028196161837584	0.00654641531774498	0.000681678122341679	0.00654641531774498	0.0649720765476272	0.0136966837101139	0.00505388290093	0.0560087120470074	0.00255201518375431	0.00957043875412084	0.028196161837584	0.0560087120470074	0.0180312504252164	0.00181776052748958	0.00181776052748958	0.00957043875412084	0.0477712775783539	0.0180312504252164	0.0180312504252164	0.0225053280478143	0.0560087120470074	0.0225053280478143	0.028196161837584	0.0477712775783539	0.00402133696822015	0.0180312504252164	0.0477712775783539	0.0477712775783539	0.028196161837584	0.0406755371988175	0.0845012848196182	0.0749075768623391	0.0339756348774975	0.0180312504252164	0.00957043875412084	0.00181776052748958	0.0477712775783539	0.00957043875412084	0.0225053280478143	0.0136966837101139	0.0477712775783539	0.0560087120470074	0.00255201518375431	0.00654641531774498	1.3215364834799e-05	0.00255201518375431	0.0197994402116515	0.0339756348774975	0.0406755371988175	0.0956834551918553	0.0477712775783539	0.0339756348774975	0.0225053280478143	0.0339756348774975	0.0180312504252164	0.0180312504252164	0.00402133696822015	0.0225053280478143	0.010957854179219	0.000681678122341679
OTU_45	0.00029452576419896	0.00029452576419896	0.000431100224198167	6.57887130355342e-05	0.00029452576419896	0.000117091459441091	0.00029452576419896	0.00029452576419896	4.2663223508164e-06	0.000431100224198167	4.2663223508164e-06	0.000191631342265743	0.00029452576419896	0.00029452576419896	0	0.0197994402116515	0.00654641531774498	0.0406755371988175	0.0180312504252164	0.0406755371988175	0.0197994402116515	0.00409082700665027	0.0197994402116515	0.028196161837584	0.02472394015057	0.0231189934160766	0.0153679221947818	0.00667256087275305	0.00957043875412084	0.00654641531774498	0.0180312504252164	0.0155481765942128	0.00748252228070349	0.02472394015057	0.00957043875412084	0.0477712775783539	0.0197994402116515	0.0197994402116515	0.0406755371988175	0.0365353622945675	0.0305047045622282	0.0197994402116515	0.028196161837584	0.0365353622945675	0.0200578915965365	0.0339756348774975	0.0197994402116515	0.028196161837584	0.0365353622945675	0.0197994402116515	0.0406755371988175	0.00748252228070349	0.00748252228070349	0.0365353622945675	0.00957043875412084	0.0305047045622282	0.0477712775783539	0.0339756348774975	0.00402133696822015	0.02472394015057	0.0477712775783539	0.00980881038604209	0.00748252228070349	0.00667256087275305	0.00980881038604209	0.0441397194741812	0.00756910961201747	0.0308621235574596	0.0406755371988175	0.0200578915965365	0.00756910961201747	0.0110952379923726	0.00756910961201747	0.0050977696143647	0.0050977696143647	0.00748252228070349	0.0305047045622282	0.00184411084384277	0.0231189934160766
bacOTU_834	0.0024953982859902	0.00159050042349787	1.93619630374592e-06	2.15503127483577e-05	0.0024953982859902	0.000943062322340328	0.0096279247253798	0.00159050042349787	0.00159050042349787	1.93619630374592e-06	0.0096279247253798	0.000506619066305208	0.00159050042349787	0.000235899812159415	0.00181579632456342	0	0.0406755371988175	0.00654641531774498	0.00181776052748958	0.0406755371988175	0.0136966837101139	0.00748252228070349	0	0.0225053280478143	0.0339756348774975	0.02472394015057	0.028196161837584	0.010957854179219	0.00402133696822015	0.0406755371988175	0.0749075768623391	0.0180312504252164	0.00654641531774498	0.0339756348774975	0.0180312504252164	0.0136966837101139	0.00402133696822015	0.00402133696822015	0.00181776052748958	0.028196161837584	0.00654641531774498	0.0560087120470074	0.0649720765476272	0.0406755371988175	0.0180312504252164	0.0136966837101139	0.0339756348774975	0.00402133696822015	0.0180312504252164	0.0477712775783539	0.028196161837584	0.0136966837101139	0.00402133696822015	0.0406755371988175	0.00654641531774498	0.0225053280478143	0.0180312504252164	0.00654641531774498	0.0225053280478143	0.0225053280478143	0.0180312504252164	0.010957854179219	0.0339756348774975	0.010957854179219	0.010957854179219	0.0365353622945675	0.0339756348774975	0.0406755371988175	0.0956834551918553	0.0477712775783539	0.0339756348774975	0.0225053280478143	0.0339756348774975	0.0180312504252164	0.0180312504252164	0.0180312504252164	0.0477712775783539	0.02472394015057	0.02472394015057
bacOTU_806	0.00159050042349787	0.00159050042349787	0.00159050042349787	0.000506619066305208	0.00159050042349787	0.000235899812159415	0.00159050042349787	0.00159050042349787	2.15503127483577e-05	0.00159050042349787	2.15503127483577e-05	0.000235899812159415	0.00159050042349787	0.00370477732758581	0.000191631342265743	0.00722478524635878	0	0.0560087120470074	0.0225053280478143	0.0406755371988175	0.0560087120470074	0.00957043875412084	0.0406755371988175	0.0136966837101139	0.0225053280478143	0.0749075768623391	0.0225053280478143	0.0225053280478143	0.0136966837101139	0	0.00402133696822015	0.0153679221947818	0.028196161837584	0.0406755371988175	0.00402133696822015	0.148326076613867	0.028196161837584	0.028196161837584	0.0406755371988175	0.0406755371988175	0.0180312504252164	0.0136966837101139	0.00181776052748958	0.0749075768623391	0.00748252228070349	0.0406755371988175	0.00957043875412084	0.0477712775783539	0.0136966837101139	0.0339756348774975	0.0180312504252164	0.0225053280478143	0.00654641531774498	0.028196161837584	0.0406755371988175	0.0225053280478143	0.148326076613867	0.0749075768623391	0.000375929908201385	0.00654641531774498	0.0477712775783539	0.0136966837101139	0.0406755371988175	0.0225053280478143	0.0136966837101139	0.0406755371988175	1.3215364834799e-05	0.00505388290093	0.00255201518375431	0.000681678122341679	1.3215364834799e-05	0.00255201518375431	1.3215364834799e-05	0.000681678122341679	0.000681678122341679	0.0180312504252164	0.00957043875412084	0.00181776052748958	0.0477712775783539
bacOTU_243	0.00159050042349787	0.015944016578974	0.000943062322340328	0.000235899812159415	0.00159050042349787	0.0125198730194499	0.015944016578974	0.015944016578974	0.00722478524635878	0.000943062322340328	0.015944016578974	0.000506619066305208	0.0298180356958453	0.00526569102916174	0.00678753281924396	0.000235899812159415	0.0125198730194499	0	0.00402133696822015	0.0477712775783539	0.0225053280478143	0.0406755371988175	0.00654641531774498	0.00957043875412084	0.0956834551918553	0.120699024307836	0.0136966837101139	0.0749075768623391	0.00402133696822015	0.0560087120470074	0.0560087120470074	0.0888618775260683	0.0560087120470074	0.107758332791305	0.0649720765476272	0.0560087120470074	0.0406755371988175	0.0406755371988175	0.00654641531774498	0.0225053280478143	0.0339756348774975	0.0560087120470074	0.0749075768623391	0.0845012848196182	0.0435801792420759	0.00181776052748958	0.028196161837584	0.000375929908201385	0.0406755371988175	0.0180312504252164	0.00654641531774498	0.0406755371988175	0.00957043875412084	0.13313957122883	0.0136966837101139	0.00402133696822015	0.0845012848196182	0.00181776052748958	0.0477712775783539	0.028196161837584	0.000375929908201385	0.0339756348774975	0.13313957122883	0.0477712775783539	0.0339756348774975	0.0749075768623391	0.0435801792420759	0.0888618775260683	0.100557046485204	0.0688296949589023	0.0435801792420759	0.0305047045622282	0.0435801792420759	0.0365353622945675	0.0365353622945675	0.0956834551918553	0.0845012848196182	0.0339756348774975	0.0845012848196182
bacOTU_176	0.0024953982859902	0.00526569102916174	8.76252396508624e-05	2.15503127483577e-05	0.0024953982859902	0.0024953982859902	0.0125198730194499	0.00526569102916174	0.00159050042349787	8.76252396508624e-05	0.00526569102916174	0.000235899812159415	0.00526569102916174	0.0024953982859902	0.00142602365114937	2.15503127483577e-05	0.0024953982859902	8.76252396508624e-05	0	0.028196161837584	0.0180312504252164	0.0180312504252164	0.00181776052748958	0.00654641531774498	0.0339756348774975	0.0649720765476272	0.0136966837101139	0.028196161837584	0.00402133696822015	0.0225053280478143	0.0406755371988175	0.0197994402116515	0.0225053280478143	0.0749075768623391	0.0180312504252164	0.0225053280478143	0.00654641531774498	0.00654641531774498	0.00181776052748958	0.0180312504252164	0.00957043875412084	0.0649720765476272	0.0477712775783539	0.0956834551918553	0.0153679221947818	0.00654641531774498	0.0136966837101139	0.00181776052748958	0.0180312504252164	0.0225053280478143	0.00957043875412084	0.00654641531774498	0.000375929908201385	0.0845012848196182	0.0136966837101139	0.0136966837101139	0.0510203553988066	0.00654641531774498	0.0136966837101139	0.0136966837101139	0.00957043875412084	0.0225053280478143	0.0560087120470074	0.028196161837584	0.0225053280478143	0.0365353622945675	0.0153679221947818	0.0365353622945675	0.0510203553988066	0.0305047045622282	0.0153679221947818	0.010957854179219	0.0153679221947818	0.00748252228070349	0.00748252228070349	0.0339756348774975	0.0649720765476272	0.0225053280478143	0.0649720765476272
bacOTU_178	0.00526569102916174	0.00159050042349787	0.0096279247253798	0.00722478524635878	0.00526569102916174	0.00370477732758581	0.0024953982859902	0.00159050042349787	0.0024953982859902	0.0096279247253798	0.015944016578974	0.0199421261319925	0.0096279247253798	0.00370477732758581	0.00678753281924396	0.00722478524635878	0.00722478524635878	0.0096279247253798	0.00370477732758581	0	0.00654641531774498	0.0339756348774975	0.0406755371988175	0.0956834551918553	0.00402133696822015	0.0560087120470074	0.13313957122883	0.0560087120470074	0.0339756348774975	0.0406755371988175	0.0406755371988175	0.0435801792420759	0.0649720765476272	0.0339756348774975	0.0225053280478143	0.163519445297888	0.0649720765476272	0.0649720765476272	0.028196161837584	0.0477712775783539	0.0845012848196182	0.148326076613867	0.0749075768623391	0.0649720765476272	0.0197994402116515	0.0956834551918553	0.0225053280478143	0.0560087120470074	0.13313957122883	0.148326076613867	0.0845012848196182	0.0749075768623391	0.0339756348774975	0.0956834551918553	0.0180312504252164	0.0956834551918553	0.0435801792420759	0.0406755371988175	0.0180312504252164	0.120699024307836	0.0845012848196182	0.028196161837584	0.0477712775783539	0.0225053280478143	0.028196161837584	0.000681678122341679	0.0435801792420759	0.100557046485204	0.100557046485204	0.0888618775260683	0.0435801792420759	0.0153679221947818	0.0435801792420759	0.0197994402116515	0.0197994402116515	0.0477712775783539	0.0956834551918553	0.0560087120470074	0.0406755371988175
bacOTU_173	0.00370477732758581	0.000506619066305208	0.0024953982859902	0.00159050042349787	0.00370477732758581	0.0024953982859902	0.000506619066305208	0.000506619066305208	0.00159050042349787	0.0024953982859902	0.0096279247253798	0.00722478524635878	0.00526569102916174	0.000235899812159415	0.00181579632456342	0.000943062322340328	0.0125198730194499	0.0024953982859902	0.00159050042349787	0.000235899812159415	0	0.0197994402116515	0.0136966837101139	0.0749075768623391	0.0136966837101139	0.0305047045622282	0.0649720765476272	0.0305047045622282	0.0225053280478143	0.0560087120470074	0.0845012848196182	0.0510203553988066	0.028196161837584	0.0180312504252164	0.0339756348774975	0.0560087120470074	0.0477712775783539	0.0477712775783539	0.028196161837584	0.0749075768623391	0.0749075768623391	0.0845012848196182	0.120699024307836	0.0180312504252164	0.0435801792420759	0.0406755371988175	0.0560087120470074	0.0180312504252164	0.120699024307836	0.0845012848196182	0.0845012848196182	0.0477712775783539	0.028196161837584	0.0749075768623391	0.000375929908201385	0.0649720765476272	0.0153679221947818	0.00654641531774498	0.028196161837584	0.107758332791305	0.0477712775783539	0.02472394015057	0.0225053280478143	0.00748252228070349	0.02472394015057	0.0136966837101139	0.0595051385767363	0.125991386932183	0.154799588825359	0.112784712914312	0.0595051385767363	0.0365353622945675	0.0595051385767363	0.0305047045622282	0.0305047045622282	0.0339756348774975	0.107758332791305	0.0365353622945675	0.0153679221947818
OTU_678	0.000606850679471501	4.2663223508164e-06	1.37441589888338e-05	6.57887130355342e-05	0.000606850679471501	1.54244638319607e-08	0.000606850679471501	4.2663223508164e-06	4.2663223508164e-06	1.37441589888338e-05	0.000606850679471501	0.000431100224198167	4.2663223508164e-06	4.2663223508164e-06	9.01921128282435e-05	0.00029452576419896	0.000431100224198167	0.00678753281924396	0.00142602365114937	0.00490701483410884	0.00181579632456342	0	0.00748252228070349	0.0406755371988175	0.010957854179219	0.00667256087275305	0.0435801792420759	0.000375929908201385	0.00654641531774498	0.00957043875412084	0.028196161837584	0.0050977696143647	0.000681678122341679	0.00505388290093	0.00181776052748958	0.0560087120470074	0.00748252228070349	0.00748252228070349	0.0180312504252164	0.0365353622945675	0.00748252228070349	0.0197994402116515	0.0180312504252164	0.0153679221947818	0.0050977696143647	0.0477712775783539	0.02472394015057	0.0339756348774975	0.0153679221947818	0.0688296949589023	0.0477712775783539	0.0197994402116515	0.00748252228070349	0.00505388290093	0.00957043875412084	0.0365353622945675	0.0225053280478143	0.0406755371988175	0.00402133696822015	0.0197994402116515	0.0560087120470074	0.000375929908201385	0.00748252228070349	0.000375929908201385	0.000375929908201385	0.0200578915965365	0.0110952379923726	0.0110952379923726	0.0406755371988175	0.0155481765942128	0.0110952379923726	0.00756910961201747	0.0110952379923726	0.0050977696143647	0.0050977696143647	0.000681678122341679	0.00748252228070349	0.00409082700665027	0.00409082700665027
bacOTU_93	0.0024953982859902	0.00159050042349787	1.93619630374592e-06	2.15503127483577e-05	0.0024953982859902	0.000943062322340328	0.0096279247253798	0.00159050042349787	0.00159050042349787	1.93619630374592e-06	0.0096279247253798	0.000506619066305208	0.00159050042349787	0.000235899812159415	0.00181579632456342	0	0.00722478524635878	0.000235899812159415	2.15503127483577e-05	0.00722478524635878	0.000943062322340328	0.00029452576419896	0	0.0225053280478143	0.0339756348774975	0.02472394015057	0.028196161837584	0.010957854179219	0.00402133696822015	0.0406755371988175	0.0749075768623391	0.0180312504252164	0.00654641531774498	0.0339756348774975	0.0180312504252164	0.0136966837101139	0.00402133696822015	0.00402133696822015	0.00181776052748958	0.028196161837584	0.00654641531774498	0.0560087120470074	0.0649720765476272	0.0406755371988175	0.0180312504252164	0.0136966837101139	0.0339756348774975	0.00402133696822015	0.0180312504252164	0.0477712775783539	0.028196161837584	0.0136966837101139	0.00402133696822015	0.0406755371988175	0.00654641531774498	0.0225053280478143	0.0180312504252164	0.00654641531774498	0.0225053280478143	0.0225053280478143	0.0180312504252164	0.010957854179219	0.0339756348774975	0.010957854179219	0.010957854179219	0.0365353622945675	0.0339756348774975	0.0406755371988175	0.0956834551918553	0.0477712775783539	0.0339756348774975	0.0225053280478143	0.0339756348774975	0.0180312504252164	0.0180312504252164	0.0180312504252164	0.0477712775783539	0.02472394015057	0.02472394015057
bacOTU_207	0.00526569102916174	0.0245541500714697	0.00159050042349787	0.000235899812159415	0.00526569102916174	0.0096279247253798	0.0199421261319925	0.0245541500714697	0.00370477732758581	0.00159050042349787	0.0024953982859902	2.15503127483577e-05	0.0245541500714697	0.015944016578974	0.00341821524290174	0.0024953982859902	0.000943062322340328	0.000506619066305208	0.000235899812159415	0.0298180356958453	0.0199421261319925	0.00678753281924396	0.0024953982859902	0	0.107758332791305	0.196357353382158	0.00181776052748958	0.0749075768623391	0.00957043875412084	0.0136966837101139	0.028196161837584	0.0595051385767363	0.0649720765476272	0.148326076613867	0.0406755371988175	0.0845012848196182	0.0339756348774975	0.0339756348774975	0.0225053280478143	0.0406755371988175	0.0180312504252164	0.0225053280478143	0.0225053280478143	0.148326076613867	0.0365353622945675	0.00181776052748958	0.0225053280478143	0.00654641531774498	0.00957043875412084	0.00654641531774498	0.000375929908201385	0.0225053280478143	0.00402133696822015	0.107758332791305	0.0477712775783539	0.00181776052748958	0.222025502110559	0.0225053280478143	0.0225053280478143	0.00181776052748958	0.00402133696822015	0.0477712775783539	0.148326076613867	0.0749075768623391	0.0477712775783539	0.125991386932183	0.00748252228070349	0.02472394015057	0.0153679221947818	0.010957854179219	0.00748252228070349	0.0197994402116515	0.00748252228070349	0.0153679221947818	0.0153679221947818	0.0845012848196182	0.0477712775783539	0.0136966837101139	0.13313957122883
OTU_22	0.0096279247253798	8.76252396508624e-05	0.00370477732758581	0.00526569102916174	0.0096279247253798	0.000235899812159415	0.00159050042349787	8.76252396508624e-05	0.000506619066305208	0.00370477732758581	0.00722478524635878	0.015944016578974	0.000506619066305208	0.000943062322340328	0.00280592896783771	0.00526569102916174	0.0024953982859902	0.0298180356958453	0.00526569102916174	8.76252396508624e-05	0.000943062322340328	0.000606850679471501	0.00526569102916174	0.0357695749702617	0	0.0197994402116515	0.148326076613867	0.0153679221947818	0.0406755371988175	0.0225053280478143	0.0477712775783539	0.00957043875412084	0.0225053280478143	0.00957043875412084	0.00402133696822015	0.120699024307836	0.028196161837584	0.028196161837584	0.0339756348774975	0.0749075768623391	0.0406755371988175	0.107758332791305	0.0477712775783539	0.0406755371988175	0.00957043875412084	0.13313957122883	0.0339756348774975	0.0845012848196182	0.0749075768623391	0.196357353382158	0.120699024307836	0.0477712775783539	0.028196161837584	0.028196161837584	0.0225053280478143	0.13313957122883	0.028196161837584	0.0749075768623391	0.00654641531774498	0.0845012848196182	0.148326076613867	0.0153679221947818	0.0136966837101139	0.00748252228070349	0.0153679221947818	0.000681678122341679	0.028196161837584	0.0406755371988175	0.0649720765476272	0.0477712775783539	0.028196161837584	0.0136966837101139	0.028196161837584	0.00957043875412084	0.00957043875412084	0.00957043875412084	0.0477712775783539	0.0365353622945675	0.0153679221947818
OTU_111	0.00579537319943971	0.000117091459441091	0.00142602365114937	0.00490701483410884	0.00579537319943971	0.00029452576419896	0.00579537319943971	0.000117091459441091	0.00181579632456342	0.00142602365114937	0.0135059728100069	0.0191419585954058	3.2858564597695e-05	0.000117091459441091	0.00256662874586398	0.00280592896783771	0.0191419585954058	0.0412424678025814	0.015240184856773	0.0119092119511365	0.00411659741930282	0.00024277571656569	0.00280592896783771	0.0859533575405879	0.00181579632456342	0	0.170303138368497	0.00184411084384277	0.0406755371988175	0.0749075768623391	0.107758332791305	0.0136966837101139	0.00255201518375431	0.00748252228070349	0.0180312504252164	0.0477712775783539	0.0197994402116515	0.0197994402116515	0.0477712775783539	0.0688296949589023	0.0435801792420759	0.112784712914312	0.107758332791305	0.02472394015057	0.028196161837584	0.180022812554044	0.0791396628399205	0.107758332791305	0.0888618775260683	0.204043440801472	0.214200811292896	0.0435801792420759	0.0510203553988066	0.0197994402116515	0.0225053280478143	0.170303138368497	0.00257480486921728	0.0956834551918553	0.0339756348774975	0.125991386932183	0.196357353382158	0.00980881038604209	0.00255201518375431	0.00409082700665027	0.00980881038604209	0.028196161837584	0.0845012848196182	0.0749075768623391	0.206587293439049	0.107758332791305	0.0845012848196182	0.0477712775783539	0.0845012848196182	0.0406755371988175	0.0406755371988175	0.00255201518375431	0.0510203553988066	0.049077796360575	0.00667256087275305
bacOTU_106	0.00370477732758581	0.0245541500714697	0.0024953982859902	0.000235899812159415	0.00370477732758581	0.0125198730194499	0.0125198730194499	0.0245541500714697	0.00370477732758581	0.0024953982859902	0.000943062322340328	2.15503127483577e-05	0.0245541500714697	0.0125198730194499	0.00109852587358827	0.00370477732758581	0.0024953982859902	0.000943062322340328	0.000943062322340328	0.0498672305688851	0.015944016578974	0.00788929768782946	0.00370477732758581	2.15503127483577e-05	0.0580730580171486	0.0703650227897076	0	0.0688296949589023	0.0136966837101139	0.0225053280478143	0.0406755371988175	0.0845012848196182	0.0560087120470074	0.148326076613867	0.0649720765476272	0.0560087120470074	0.0477712775783539	0.0477712775783539	0.0477712775783539	0.0560087120470074	0.0406755371988175	0.0180312504252164	0.0477712775783539	0.120699024307836	0.0749075768623391	0.00181776052748958	0.0406755371988175	0.00654641531774498	0.028196161837584	0.000375929908201385	0.00654641531774498	0.0180312504252164	0.00957043875412084	0.13313957122883	0.0339756348774975	0.00402133696822015	0.196357353382158	0.0180312504252164	0.0339756348774975	0.00957043875412084	0.00654641531774498	0.0595051385767363	0.107758332791305	0.0688296949589023	0.0595051385767363	0.187409620087129	0.0180312504252164	0.0560087120470074	0.0406755371988175	0.028196161837584	0.0180312504252164	0.0406755371988175	0.0180312504252164	0.028196161837584	0.028196161837584	0.0845012848196182	0.0749075768623391	0.010957854179219	0.125991386932183
bacOTU_358	0.00280592896783771	3.2858564597695e-05	6.57887130355342e-05	0.000431100224198167	0.00280592896783771	4.2663223508164e-06	0.00280592896783771	3.2858564597695e-05	0.000117091459441091	6.57887130355342e-05	0.00181579632456342	0.00227377839525797	1.54244638319607e-08	3.2858564597695e-05	0.00024277571656569	0.000606850679471501	0.00227377839525797	0.0191419585954058	0.00341821524290174	0.0119092119511365	0.00411659741930282	1.99347085342658e-06	0.000606850679471501	0.0191419585954058	0.00109852587358827	2.21847156499819e-05	0.0171171255258007	0	0.0180312504252164	0.0225053280478143	0.0560087120470074	0.00257480486921728	1.3215364834799e-05	0.00748252228070349	0.00402133696822015	0.0339756348774975	0.00505388290093	0.00505388290093	0.028196161837584	0.0510203553988066	0.010957854179219	0.0435801792420759	0.0406755371988175	0.02472394015057	0.0110952379923726	0.0845012848196182	0.0435801792420759	0.0560087120470074	0.02472394015057	0.100557046485204	0.0956834551918553	0.0153679221947818	0.0153679221947818	0.00748252228070349	0.0180312504252164	0.0791396628399205	0.0136966837101139	0.0649720765476272	0.00957043875412084	0.0365353622945675	0.107758332791305	0.00409082700665027	0.00255201518375431	0.00184411084384277	0.00409082700665027	0.0308621235574596	0.0250527888434747	0.0200578915965365	0.0749075768623391	0.0308621235574596	0.0250527888434747	0.0200578915965365	0.0250527888434747	0.0110952379923726	0.0110952379923726	1.3215364834799e-05	0.0197994402116515	0.0140636730076517	0.00667256087275305
