TAD1	TAD2	TAD3	TAD4	TAD5	TAD6	TAD7	TAD8	TAD9	TAD10	TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH9	TAH10	species	ID
bacOTU_17	5.66251415628539	96.4456003467707	40.3120936280884	62.8775736653927	7.60952277421459	10.399815114398	122.297444856956	52.166506973278	44.3824499112351	37.5687642560043	213.719407101	43.6355896126011	13.4535180949818	56.5417488494412	32.8652524648939	65.0644004780242	188.789185409626	28.2087447108604	39.8962696987832	174.691095014913	bac	bacOTU_17
bacOTU_36	5.66251415628539	7.58560901603815	13.0039011703511	8.63025520897547	4.34829872812262	9.24428010168708	31.666302686176	37.2617906951985	7.60841998478316	21.4678652891453	186.142709410548	42.571306939123	0	1.31492439184747	1.49387511204063	3.98353472314434	124.694091597716	1.08495171964848	5.98444045481747	83.0847890924585	bac	bacOTU_36
bacOTU_41	5.66251415628539	85.6090160381448	26.0078023407022	64.1104672666749	6.52244809218393	11.5553501271089	61.1487224284778	31.9386777387416	39.3101699213797	28.1765731920032	55.1533953809031	28.735632183908	25.5616843804655	47.3372781065089	74.6937556020317	111.538972248041	59.4336324437711	52.0776825431268	83.7821663674446	59.6506178099702	bac	bacOTU_41
bacOTU_64	5.66251415628539	57.4338968357174	33.8101430429129	57.9459992602638	7.60952277421459	85.5095909406055	44.7696003494213	35.1325455126158	38.0420999239158	44.2774721588622	47.1101918878548	52.1498510004257	134.535180949818	131.492439184747	32.8652524648939	91.6212986323197	27.9687682088335	65.0971031789085	77.7977259126272	19.1734128674904	bac	bacOTU_64
bacOTU_91	5.66251415628539	68.2704811443433	10.4031209362809	44.3841696461595	4.34829872812262	9.24428010168708	38.2179515177986	20.2278292345364	20.2891199594218	28.1765731920032	41.3650465356774	31.9284802043423	24.2163325709673	32.8731097961867	76.1876307140723	35.851812508299	50.1107097074933	72.6917652164479	55.8547775782964	63.911376224968	bac	bacOTU_91
bacOTU_112	4.53001132502831	69.3541395752059	23.407022106632	75.2065096782148	5.43537341015328	10.399815114398	63.332605372352	25.5509421909933	29.1656099416688	18.7843821280021	65.4946570148225	21.2856534695615	20.1802771424728	18.4089414858646	40.3346280250971	59.753020847165	41.9531523132502	41.2281653466421	35.9066427289048	36.2164465274819	bac	bacOTU_112
bacOTU_146	4.53001132502831	6.50195058517555	15.6046814044213	18.4934040192331	1.08707468203066	4.62214005084354	9.82747324743394	8.5169807303311	6.3403499873193	17.4426405474306	3.44708721130645	26.6070668369519	4.03605542849455	5.25969756738987	14.9387511204063	2.65568981542956	1.16536534203473	35.8034067483997	41.8910831837223	1.06518960374947	bac	bacOTU_146
bacOTU_18	4.53001132502831	14.0875596012137	81.924577373212	50.5486376525706	60.8761821937167	70.487635775364	489.189779427823	39.3910358777813	5.07227998985544	167.717697571448	3.44708721130645	184.120902511707	1.34535180949818	2.62984878369494	0	1.32784490771478	22.1419414986598	69.4369100575024	1.99481348493916	2.13037920749893	bac	bacOTU_18
bacOTU_369	4.53001132502831	35.7607282184655	20.8062418725618	28.3565528294908	2.17414936406131	10.399815114398	46.9534832932955	18.0985840519536	25.3613999492772	33.5435395142895	56.3024244513386	43.6355896126011	40.3605542849455	71.0059171597633	52.2856289214222	42.4910370468729	34.9609602610418	44.4830205055875	89.7666068222621	24.4993608862378	bac	bacOTU_369
bacOTU_61	4.53001132502831	48.7646293888167	32.5097529258778	28.3565528294908	4.34829872812262	56.6212156228334	55.6890150687923	31.9386777387416	26.6294699467411	30.8600563531464	42.5140756061128	48.9570029799915	29.59773980896	35.5029585798817	62.7427547057066	45.1467268623025	53.6068057335975	34.7184550287512	79.7925393975663	36.2164465274819	bac	bacOTU_61
bacOTU_69	4.53001132502831	10.8365843086259	33.8101430429129	12.3289360128221	6.52244809218393	27.7328403050612	3.27582441581131	25.5509421909933	22.8252599543495	52.3279216422917	6.89417442261289	1.06428267347808	32.2884434279564	18.4089414858646	34.3591275769346	30.5404328774399	33.7955949190071	0	75.802912427688	4.26075841499787	bac	bacOTU_69
bacOTU_72	4.53001132502831	11.9202427394885	16.9050715214564	34.5210208359019	3.26122404609197	3.46660503813266	10.919414719371	20.2278292345364	29.1656099416688	22.8096068697169	18.3844651269677	7.44997871434653	5.38140723799274	2.62984878369494	4.4816253361219	5.31137963085912	10.4882880783126	3.25485515894543	0	19.1734128674904	bac	bacOTU_72
bacOTU_77	4.53001132502831	37.9280450801907	40.3120936280884	43.1512760448773	4.34829872812262	16.1774901779524	46.9534832932955	46.843394016821	45.650519908699	60.3783711257212	36.7689302539354	54.2784163473819	60.5408314274183	169.625246548323	73.199880489991	98.2605231708936	17.4804801305209	86.796137571878	85.7769798523838	50.063911376225	bac	bacOTU_77
bacOTU_81	4.53001132502831	33.5934113567404	20.8062418725618	51.7815312538528	5.43537341015328	9.24428010168708	34.9421271019873	40.4556584690727	35.5059599289881	25.4930900308601	37.9179593243709	21.2856534695615	16.1442217139782	17.0940170940171	44.816253361219	87.6377639091754	31.4648642349377	20.614082673321	59.8444045481747	38.3468257349808	bac	bacOTU_81
bacOTU_97	4.53001132502831	14.0875596012137	18.2054616384915	41.9183824435951	3.26122404609197	15.0219551652415	17.4710635509937	17.0339614606622	39.3101699213797	33.5435395142895	33.321843042629	36.1856108982546	75.3397013318983	60.4865220249836	119.510008963251	42.4910370468729	4.66146136813891	71.6068134967994	65.8288450029922	42.6075841499787	bac	bacOTU_97
bacOTU_109	3.39750849377123	59.6012136974426	15.6046814044213	39.4525952410307	6.52244809218393	15.0219551652415	103.734439834025	54.2957521558607	41.8463099163074	45.6192137394338	64.345627944387	58.5355470412942	76.6850531413965	65.7462195923734	80.6692560501942	108.883282432612	421.862253816572	52.0776825431268	95.7510472770796	133.148700468683	bac	bacOTU_109
bacOTU_117	3.39750849377123	13.0039011703511	9.10273081924577	23.424978424362	2.17414936406131	3.46660503813266	10.919414719371	21.2924518258277	20.2891199594218	13.4174158057158	13.7883488452258	3.19284802043423	8.0721108569891	2.62984878369494	8.9632506722438	14.6062939848626	9.32292273627782	6.50971031789085	7.97925393975663	10.6518960374947	bac	bacOTU_117
bacOTU_133	3.39750849377123	32.5097529258778	26.0078023407022	56.7131056589816	1.08707468203066	9.24428010168708	25.1146538545534	11.7108485042053	35.5059599289881	17.4426405474306	25.2786395495806	11.7071094082588	20.1802771424728	24.9835634451019	70.2121302659098	99.5883680786084	24.4726721827293	29.2936964305088	65.8288450029922	38.3468257349808	bac	bacOTU_133
bacOTU_24	3.39750849377123	99.6965756393585	28.6085825747724	70.2749352730859	2.17414936406131	9.24428010168708	43.6776588774842	23.4216970084105	40.5782399188435	57.694887964578	63.1965988739515	70.242656449553	44.3966097134401	97.3044049967127	236.03226770242	385.075023237286	110.709707493299	137.788868395356	345.102732894474	156.582871751172	bac	bacOTU_24
bacOTU_30	3.39750849377123	138.708279150412	36.4109232769831	51.7815312538528	6.52244809218393	12.7108851398197	215.11246997161	90.4929202597679	68.4757798630484	26.8348316114316	16.0864069860967	12.7713920817369	84.7571639983856	40.7626561472715	59.7550044816253	77.0150046474572	31.4648642349377	18.4441792340241	193.496908039098	74.5632722624627	bac	bacOTU_30
bacOTU_340	3.39750849377123	14.0875596012137	10.4031209362809	6.16446800641105	1.08707468203066	5.77767506355443	15.2871806071195	7.45235813903971	19.0210499619579	41.593988997719	49.4082500287257	62.7926777352065	36.324498856451	28.9283366206443	35.8530026889752	13.2784490771478	46.6146136813891	34.7184550287512	37.901456213844	21.3037920749893	bac	bacOTU_340
bacOTU_39	3.39750849377123	47.6809709579541	135.240572171652	66.5762544692393	34.786389824981	353.593713889531	27.2985367984276	27.6801873735761	129.343139741314	142.224607540588	16.0864069860967	32.9927628778203	20.1802771424728	161.735700197239	35.8530026889752	17.2619838002921	1.16536534203473	42.3131170662906	37.901456213844	5.32594801874734	bac	bacOTU_39
bacOTU_46	3.39750849377123	7.58560901603815	31.2093628088427	8.63025520897547	5.43537341015328	60.087820660966	5.45970735968552	14.9047162780794	24.0933299518133	44.2774721588622	8.04320349304837	1.06428267347808	33.6337952374546	31.5581854043392	32.8652524648939	35.851812508299	6.99219205220837	0	53.8599640933573	2.13037920749893	bac	bacOTU_46
bacOTU_47	3.39750849377123	14.0875596012137	15.6046814044213	19.7262976205153	2.17414936406131	17.3330251906633	22.9307709106792	19.163206643245	31.7017499365965	59.0366295451496	11.4902907043548	23.4142188165177	4.03605542849455	9.20447074293228	7.46937556020317	3.98353472314434	33.7955949190071	14.1043723554302	9.97406742469579	7.45632722624627	bac	bacOTU_47
bacOTU_63	3.39750849377123	58.51755526658	18.2054616384915	60.4117864628283	4.34829872812262	5.77767506355443	40.4018344616729	24.4863195997019	30.4336799391326	22.8096068697169	52.8553372400322	17.0285227756492	9.41746266648729	23.6686390532544	44.816253361219	91.6212986323197	88.5677659946393	24.9538895519149	41.8910831837223	80.9544098849595	bac	bacOTU_63
bacOTU_67	3.39750849377123	36.8443866493281	16.9050715214564	27.1236592282086	1.08707468203066	4.62214005084354	28.3904782703647	19.163206643245	129.343139741314	13.4174158057158	9.19223256348386	8.51426138782461	10.7628144759855	11.8343195266272	86.6447564983567	46.4745717700173	8.15755739424309	15.1893240750787	91.7614203072013	17.0430336599915	bac	bacOTU_67
bacOTU_83	3.39750849377123	11.9202427394885	0	4.93157440512884	1.08707468203066	1.15553501271089	24.0227123826163	8.5169807303311	8.87648998224702	5.36696632228633	31.023784901758	6.38569604086845	2.69070361899637	7.88954635108481	10.4571257842844	10.6227592617182	8.15755739424309	3.25485515894543	5.98444045481747	15.977844056242	bac	bacOTU_83
bacOTU_89	3.39750849377123	34.6770697876029	10.4031209362809	34.5210208359019	0	3.46660503813266	22.9307709106792	12.7754710954966	19.0210499619579	21.4678652891453	22.9805814087096	8.51426138782461	1.34535180949818	5.25969756738987	8.9632506722438	17.2619838002921	47.7799790234238	9.76456547683628	15.9585078795133	47.933532168726	bac	bacOTU_89
bacOTU_103	2.26500566251416	13.0039011703511	5.20156046814044	20.9591912217976	1.08707468203066	5.77767506355443	63.332605372352	17.0339614606622	12.6806999746386	12.0756742251442	62.047569803516	59.5998297147722	13.4535180949818	9.20447074293228	25.3958769046908	17.2619838002921	87.4024006526046	33.6335033091027	19.9481348493916	28.7601193012356	bac	bacOTU_103
bacOTU_105	2.26500566251416	23.840485478977	23.407022106632	18.4934040192331	2.17414936406131	67.0210307372313	26.2065953264905	6.38773554774832	20.2891199594218	14.7591573862874	18.3844651269677	7.44997871434653	8.0721108569891	14.4641683103222	13.4448760083657	30.5404328774399	23.3073068406946	4.3398068785939	19.9481348493916	23.4341712824883	bac	bacOTU_105
bacOTU_135	2.26500566251416	8.66926744690074	3.90117035110533	16.0276168166687	1.08707468203066	3.46660503813266	7.64359030355973	9.58160332162248	8.87648998224702	6.70870790285791	13.7883488452258	3.19284802043423	2.69070361899637	3.94477317554241	10.4571257842844	18.5898287080069	8.15755739424309	4.3398068785939	9.97406742469579	11.7170856412441	bac	bacOTU_135
bacOTU_145	2.26500566251416	14.0875596012137	9.10273081924577	22.1920848230798	0	10.399815114398	18.5630050229308	1.06462259129139	24.0933299518133	12.0756742251442	2.29805814087096	22.3499361430396	8.0721108569891	22.353714661407	5.97550044816253	3.98353472314434	1.16536534203473	43.398068785939	13.9636943945741	42.6075841499787	bac	bacOTU_145
bacOTU_165	2.26500566251416	44.4299956653663	0	1.23289360128221	0	0	2.18388294387421	1.06462259129139	2.53613999492772	2.68348316114316	1.14902907043548	48.9570029799915	0	14.4641683103222	16.432626232447	2.65568981542956	1.16536534203473	8.67961375718781	7.97925393975663	9.58670643374521	bac	bacOTU_165
bacOTU_176	2.26500566251416	6.50195058517555	2.60078023407022	9.86314881025767	1.08707468203066	1.15553501271089	5.45970735968552	8.5169807303311	6.3403499873193	6.70870790285791	5.74514535217741	6.38569604086845	2.69070361899637	2.62984878369494	5.97550044816253	3.98353472314434	6.99219205220837	4.3398068785939	3.98962696987832	4.26075841499787	bac	bacOTU_176
bacOTU_205	2.26500566251416	9.75292587776333	118.335500650195	8.63025520897547	0	10.399815114398	36.0340685739244	5.32311295645694	13.9487699721025	4.02522474171475	4.59611628174193	18.0928054491273	13.4535180949818	19.723865877712	47.8040035853003	55.7694861240207	3.49609602610418	19.5291309536726	59.8444045481747	7.45632722624627	bac	bacOTU_205
bacOTU_21	2.26500566251416	120.286085825748	11.703511053316	34.5210208359019	3.26122404609197	2.31107002542177	113.561913081459	66.006600660066	43.1143799137712	28.1765731920032	109.157761691371	142.613878246062	32.2884434279564	22.353714661407	112.040633403047	126.145266232904	107.213611467195	122.599544320278	143.626570915619	171.495526203664	bac	bacOTU_21
bacOTU_242	2.26500566251416	11.9202427394885	58.51755526658	14.7947232153865	2.17414936406131	2.31107002542177	12.0113561913081	5.32311295645694	19.0210499619579	95.2636522205823	21.8315523382742	109.621115368242	108.973496569353	48.6522024983563	38.8407529130565	42.4910370468729	36.1263256030766	170.337419984811	45.8807101536006	75.6284618662122	bac	bacOTU_242
bacOTU_31	2.26500566251416	48.7646293888167	11.703511053316	51.7815312538528	2.17414936406131	4.62214005084354	32.7582441581131	17.0339614606622	32.9698199340604	30.8600563531464	78.1339767896128	25.5427841634738	6.72675904749092	7.88954635108481	13.4448760083657	26.5568981542956	104.882880783126	15.1893240750787	27.9273887891482	139.53983809118	bac	bacOTU_31
bacOTU_314	2.26500566251416	11.9202427394885	10.4031209362809	13.5618296141043	2.17414936406131	4.62214005084354	16.3791220790566	14.9047162780794	16.4849099670302	12.0756742251442	14.9373779156613	11.7071094082588	13.4535180949818	14.4641683103222	25.3958769046908	30.5404328774399	6.99219205220837	17.3592275143756	17.9533213644524	14.9126544524925	bac	bacOTU_314
bacOTU_33	2.26500566251416	91.0273081924577	36.4109232769831	50.5486376525706	5.43537341015328	5.77767506355443	48.0454247652326	28.7448099648675	34.2378899315242	40.2522474171475	39.0669883948064	22.3499361430396	6.72675904749092	13.1492439184747	47.8040035853003	154.030009294914	26.8034028667987	27.1237929912119	105.725114701775	95.8670643374521	bac	bacOTU_33
bacOTU_43	2.26500566251416	59.6012136974426	49.4148244473342	32.0552336333374	8.69659745624524	24.2662352669286	45.8615418213584	26.6155647822847	16.4849099670302	48.3026969005769	41.3650465356774	10.6428267347808	0	2.62984878369494	2.98775022408127	1.32784490771478	24.4726721827293	14.1043723554302	13.9636943945741	55.3898593949723	bac	bacOTU_43
bacOTU_474	2.26500566251416	7.58560901603815	3.90117035110533	8.63025520897547	1.08707468203066	1.15553501271089	6.55164883162263	7.45235813903971	6.3403499873193	4.02522474171475	8.04320349304837	2.12856534695615	1.34535180949818	6.57462195923734	1.49387511204063	6.63922453857389	5.82682671017364	2.16990343929695	9.97406742469579	4.26075841499787	bac	bacOTU_474
bacOTU_51	2.26500566251416	18.4221933246641	9.10273081924577	16.0276168166687	1.08707468203066	6.93321007626531	13.1032976632453	13.840093686788	232.056809535886	34.8852810948611	41.3650465356774	61.7283950617284	20.1802771424728	11.8343195266272	22.4081266806095	22.5733634311512	71.0872858641184	20.614082673321	27.9273887891482	24.4993608862378	bac	bacOTU_51
bacOTU_599	2.26500566251416	9.75292587776333	9.10273081924577	19.7262976205153	1.08707468203066	5.77767506355443	10.919414719371	19.163206643245	19.0210499619579	18.7843821280021	11.4902907043548	12.7713920817369	5.38140723799274	7.88954635108481	7.46937556020317	10.6227592617182	9.32292273627782	11.9344689161332	9.97406742469579	8.52151682999574	bac	bacOTU_599
