TAD2	TAD3	TAD4	TAD6	TAD7	TAD9	TAD10	species	ID
bacOTU_19	31.5176947611624	12.9327054060297	9.93820495232466	11.5831563052367	38.6020044753076	4.58507585767986	11.6957069719726	bac	bacOTU_19
bacOTU_32	35.3509157456281	8.91913821105499	8.08309202789072	38.2511231475259	23.0773255015426	4.15253096544591	7.27034217176674	bac	bacOTU_32
bacOTU_53	14.481157052426	6.91235461356762	5.16791457520882	3.23258082936838	9.6505761188269	4.93111177146702	3.79326982874787	bac	bacOTU_53
bacOTU_26	70.7017314912563	7.80425843467312	6.36048716948778	6.1956882562894	26.4340128472215	5.8827105343817	8.21863462895371	bac	bacOTU_26
bacOTU_11	27.6844737766967	13.6016332718589	4.63788231108484	3.23258082936838	24.5458762152771	2.24933343961653	12.4859506862951	bac	bacOTU_11
bacOTU_48	27.6844737766967	14.270561137688	6.09547103742579	15.3543839394998	13.8464353009256	4.84460279302023	4.42546480020584	bac	bacOTU_48
bacOTU_16	24.7030796776679	52.3994494899481	16.4311001878434	22.6274658055787	5.24492397762332	19.7241470858681	12.0118044577016	bac	bacOTU_16
bacOTU_25	23.4253393495126	6.02045079246212	4.50537424505384	14.2768903297104	18.2520874421291	2.59536935340369	7.42839091463124	bac	bacOTU_25
bacOTU_139	4.25923442718411	0.223075955276375	0.132608066030995	0.269473402447365	1.88823663194439	0.346135913787159	1e-04	bac	bacOTU_139
bacOTU_50	17.0366377087365	4.01366719497475	4.10785004696086	4.84882124405257	17.2031226466045	2.5088603749569	6.63814720030876	bac	bacOTU_50
bacOTU_206	11.0738495106787	2.6758114633165	2.7827693866509	33.6717753059206	15.3149860146601	1.47075263359543	2.05473365723843	bac	bacOTU_206
bacOTU_44	26.8326468912599	4.23664315025112	6.36048716948778	11.5831563052367	11.3289197916664	8.21845295244503	6.32204971457978	bac	bacOTU_44
bacOTU_12	25.1289931203863	34.3383971125617	18.2862131122774	61.1478623555519	10.4897479552466	14.1875724652735	13.750340629211	bac	bacOTU_12
bacOTU_208	8.09245541164982	3.79069123969837	1.32518066030995	1.61634041468419	10.2799549961417	1.7302795689358	1.10644120005146	bac	bacOTU_208
bacOTU_23	31.5176947611624	35.0073249783908	10.3357291504176	5.3875680489473	12.1680916280861	9.25656069380651	23.0752164582162	bac	bacOTU_23
bacOTU_29	6.81471508349458	0.892003821105499	0.265116132061991	2.96320742692102	0.419685918209865	0.605662849127528	49.4693565165867	bac	bacOTU_29
bacOTU_40	19.5921183650469	5.35152292663299	6.22797910345679	4.57944784160521	14.2660212191354	2.59536935340369	9.48302457186966	bac	bacOTU_40
bacOTU_35	31.5176947611624	7.80425843467312	5.8304549053638	5.11819464649994	8.18202540509237	9.34306967225329	2.21278240010292	bac	bacOTU_35
bacOTU_102	3.40740754174729	0.44605191055275	0.265116132061991	0.269473402447365	1.2588577546296	0.951698762914687	2.05473365723843	bac	bacOTU_102
bacOTU_14	24.2771662349494	4.01366719497475	7.02302749964276	28.5536806594207	23.4969114197525	3.28744118097801	16.9113154865009	bac	bacOTU_14
bacOTU_17	37.9063964019386	6.91235461356762	6.75801136758077	2.42446062202629	23.4969114197525	3.02791424563764	4.42546480020584	bac	bacOTU_17
bacOTU_36	2.98149409902888	2.22985955276375	0.927656462216968	2.15508721957892	6.08409581404305	0.519153870680739	2.52887988583191	bac	bacOTU_36
bacOTU_41	33.6472619747545	4.4596191055275	6.89051943361176	2.69383402447365	11.7485057098762	2.68187833185048	3.31912360015438	bac	bacOTU_41
bacOTU_64	22.5735124640758	5.79747483718574	6.22797910345679	19.933731781105	8.60161132330224	2.59536935340369	5.21570851452831	bac	bacOTU_64
bacOTU_91	26.8326468912599	1.783907642211	4.77039037711584	2.15508721957892	7.34285356867264	1.38424365514864	3.31912360015438	bac	bacOTU_91
bacOTU_112	27.2585603339783	4.01366719497475	8.08309202789072	2.42446062202629	12.1680916280861	1.98980650427616	2.21278240010292	bac	bacOTU_112
bacOTU_146	2.55558065631047	2.6758114633165	1.98772099046493	1.07759360978946	1.88823663194439	0.432644892233949	2.05473365723843	bac	bacOTU_146
bacOTU_18	5.53697475533935	14.0475851824116	5.43293070727081	16.4318775492893	93.9873456790098	0.346135913787159	19.7561928580618	bac	bacOTU_18
bacOTU_369	14.0552436097076	3.567715284422	3.0477855187129	2.42446062202629	9.0211972415121	1.7302795689358	3.95131857161236	bac	bacOTU_369
bacOTU_61	19.1662049223285	5.57449888190937	3.0477855187129	13.1993967199209	10.6995409143516	1.81678854738259	3.63522108588337	bac	bacOTU_61
bacOTU_69	4.25923442718411	5.79747483718574	1.32518066030995	6.46506165873676	0.629478877314798	1.55726161204222	6.16400097171528	bac	bacOTU_69
bacOTU_72	4.68514786990252	2.89878741859287	3.71032584886787	0.808220207342095	2.09802959104933	1.98980650427616	2.6869286286964	bac	bacOTU_72
bacOTU_77	14.9070704951444	6.91235461356762	4.63788231108484	3.77132763426311	9.0211972415121	3.11442322408443	7.11229342890225	bac	bacOTU_77
bacOTU_81	13.2034167242708	3.567715284422	5.56543877330181	2.15508721957892	6.71347469135784	2.42235139651011	3.00302611442539	bac	bacOTU_81
bacOTU_97	5.53697475533935	3.12176337386925	4.50537424505384	3.50195423181575	3.35678734567892	2.68187833185048	3.95131857161236	bac	bacOTU_97
bacOTU_109	23.4253393495126	2.6758114633165	4.24035811299185	3.50195423181575	19.9304311149686	2.85489628874406	5.37375725739281	bac	bacOTU_109
bacOTU_117	5.11106131262094	1.56093168693462	2.51775325458891	0.808220207342095	2.09802959104933	1.38424365514864	1.58058742864494	bac	bacOTU_117
bacOTU_133	12.7775032815523	4.4596191055275	6.09547103742579	2.15508721957892	4.82533805941345	2.42235139651011	2.05473365723843	bac	bacOTU_133
bacOTU_24	39.1841367300938	4.90557101608025	7.55305976376674	2.15508721957892	8.3918183641973	2.76838731029727	6.79619594317326	bac	bacOTU_24
bacOTU_30	54.5170206679567	6.24342674773849	5.56543877330181	2.96320742692102	41.3293129436717	4.67158483612665	3.16107485728989	bac	bacOTU_30
bacOTU_340	5.53697475533935	1.783907642211	0.662640330154977	1.34696701223683	2.93720142746906	1.29773467670185	4.89961102879933	bac	bacOTU_340
bacOTU_39	18.7402914796101	23.189599348743	7.15553556567375	82.4283611488937	5.24492397762332	8.82401580157256	16.7532667436364	bac	bacOTU_39
bacOTU_46	2.98149409902888	5.35152292663299	0.927656462216968	14.007516927263	1.04906479552466	1.64377059048901	5.21570851452831	bac	bacOTU_46
bacOTU_47	5.53697475533935	2.6758114633165	2.12022905649593	4.04070103671048	4.40575214120358	2.16282446116974	6.95424468603775	bac	bacOTU_47
bacOTU_63	22.9994259067942	3.12176337386925	6.49299523551878	1.34696701223683	7.76243948688251	2.07631548272296	2.6869286286964	bac	bacOTU_63
bacOTU_67	14.481157052426	2.89878741859287	2.9152774526819	1.07759360978946	5.45471693672825	8.82401580157256	1.58058742864494	bac	bacOTU_67
bacOTU_83	4.68514786990252	1e-04	0.530132264123982	0.269473402447365	4.61554510030852	0.605662849127528	0.632294971457978	bac	bacOTU_83
bacOTU_89	13.6293301669892	1.783907642211	3.71032584886787	0.808220207342095	4.40575214120358	1.29773467670185	2.52887988583191	bac	bacOTU_89
bacOTU_103	5.11106131262094	0.892003821105499	2.25273712252692	1.34696701223683	12.1680916280861	0.865189784467898	1.42253868578045	bac	bacOTU_103
bacOTU_105	9.37019573980505	4.01366719497475	1.98772099046493	15.6237573419472	5.03513101851838	1.38424365514864	1.73863617150944	bac	bacOTU_105
bacOTU_135	3.40740754174729	0.669027865829124	1.72270485840294	0.808220207342095	1.46865071373453	0.605662849127528	0.790343714322472	bac	bacOTU_135
bacOTU_145	5.53697475533935	1.56093168693462	2.38524518855792	2.42446062202629	3.56658030478385	1.64377059048901	1.42253868578045	bac	bacOTU_145
bacOTU_165	17.4625511514549	1e-04	0.132608066030995	1e-04	0.419685918209865	0.17311795689358	0.316197485728989	bac	bacOTU_165
bacOTU_176	2.55558065631047	0.44605191055275	1.06016452824796	0.269473402447365	1.04906479552466	0.432644892233949	0.790343714322472	bac	bacOTU_176
bacOTU_205	3.8333209844657	20.2909119301501	0.927656462216968	2.42446062202629	6.92326765046278	0.951698762914687	0.474246228593483	bac	bacOTU_205
bacOTU_21	47.2764921417437	2.00688359748737	3.71032584886787	0.53884680489473	21.818567746913	2.94140526719085	3.31912360015438	bac	bacOTU_21
bacOTU_242	4.68514786990252	10.0340179874369	1.59019679237195	0.53884680489473	2.30782255015426	1.29773467670185	11.2215607433791	bac	bacOTU_242
bacOTU_31	19.1662049223285	2.00688359748737	5.56543877330181	1.07759360978946	6.29388877314798	2.24933343961653	3.63522108588337	bac	bacOTU_31
bacOTU_314	4.68514786990252	1.783907642211	1.45768872634095	1.07759360978946	3.14699438657399	1.12471671980827	1.42253868578045	bac	bacOTU_314
bacOTU_33	35.7768291883466	6.24342674773849	5.43293070727081	1.34696701223683	9.23099020061704	2.33584241806332	4.74156228593483	bac	bacOTU_33
bacOTU_43	23.4253393495126	8.47318630050224	3.44530971680588	5.65694145139467	8.81140428240717	1.12471671980827	5.6898547431218	bac	bacOTU_43
bacOTU_474	2.98149409902888	0.669027865829124	0.927656462216968	0.269473402447365	1.2588577546296	0.432644892233949	0.474246228593483	bac	bacOTU_474
bacOTU_51	7.24062852621299	1.56093168693462	1.72270485840294	1.61634041468419	2.51761550925919	15.8312430557625	4.10936731447685	bac	bacOTU_51
bacOTU_599	3.8333209844657	1.56093168693462	2.12022905649593	1.34696701223683	2.09802959104933	1.29773467670185	2.21278240010292	bac	bacOTU_599
bacOTU_677	0.851926885436823	0.223075955276375	0.530132264123982	1e-04	1.04906479552466	0.259626935340369	1e-04	bac	bacOTU_677
bacOTU_699	1.70375377087365	0.223075955276375	1e-04	0.53884680489473	1e-04	0.0866089784467898	20.2303390866553	bac	bacOTU_699
bacOTU_75	11.4997629533971	1.33795573165825	1.19267259427896	1.61634041468419	3.98616622299372	0.951698762914687	3.63522108588337	bac	bacOTU_75
bacOTU_76	5.53697475533935	1.56093168693462	1.98772099046493	0.53884680489473	3.14699438657399	0.605662849127528	1.73863617150944	bac	bacOTU_76
bacOTU_78	4.68514786990252	5.57449888190937	2.38524518855792	8.35067547586832	2.93720142746906	1.7302795689358	0.790343714322472	bac	bacOTU_78
bacOTU_846	4.25923442718411	0.892003821105499	0.927656462216968	2.42446062202629	4.19595918209865	1.29773467670185	0.632294971457978	bac	bacOTU_846
bacOTU_85	20.0180318077653	2.6758114633165	5.56543877330181	0.808220207342095	3.56658030478385	0.692171827574318	2.21278240010292	bac	bacOTU_85
bacOTU_86	5.53697475533935	2.89878741859287	1.72270485840294	2.96320742692102	5.45471693672825	1.21122569825506	2.52887988583191	bac	bacOTU_86
bacOTU_880	3.40740754174729	1.783907642211	1.45768872634095	5.11819464649994	1.88823663194439	0.259626935340369	7.74448840036022	bac	bacOTU_880
bacOTU_93	5.96288819805776	0.44605191055275	1.85521292443394	0.53884680489473	1.88823663194439	0.605662849127528	0.474246228593483	bac	bacOTU_93
bacOTU_933	7.24062852621299	3.79069123969837	1.72270485840294	4.31007443915784	4.61554510030852	4.32554892233949	6.48009845744427	bac	bacOTU_933
bacOTU_100	5.11106131262094	2.6758114633165	1.06016452824796	2.42446062202629	1.46865071373453	1.03820774136148	0.632294971457978	bac	bacOTU_100
bacOTU_101	8.94428229708664	11.3718737190951	0.927656462216968	6.73443506118413	1.2588577546296	1.90329752582937	4.10936731447685	bac	bacOTU_101
bacOTU_106	3.40740754174729	0.669027865829124	0.927656462216968	0.269473402447365	1.2588577546296	0.346135913787159	0.316197485728989	bac	bacOTU_106
bacOTU_108	2.12966721359206	0.223075955276375	1.06016452824796	0.269473402447365	1.04906479552466	0.346135913787159	0.474246228593483	bac	bacOTU_108
bacOTU_111	2.12966721359206	1.783907642211	0.662640330154977	0.269473402447365	0.209892959104933	0.259626935340369	1.89668491437393	bac	bacOTU_111
bacOTU_114	8.94428229708664	1.11497977638187	0.530132264123982	1e-04	3.98616622299372	0.432644892233949	0.316197485728989	bac	bacOTU_114
bacOTU_116	2.98149409902888	5.79747483718574	1.98772099046493	10.2362892929999	2.09802959104933	2.07631548272296	5.37375725739281	bac	bacOTU_116
bacOTU_119	3.40740754174729	1.783907642211	0.795148396185973	1.88571381713156	2.09802959104933	0.865189784467898	0.790343714322472	bac	bacOTU_119
bacOTU_121	11.4997629533971	2.22985955276375	1.06016452824796	3.23258082936838	2.93720142746906	3.80649505165875	1.73863617150944	bac	bacOTU_121
bacOTU_123	3.8333209844657	1.11497977638187	1.19267259427896	1.07759360978946	1.88823663194439	0.778680806021108	1.73863617150944	bac	bacOTU_123
bacOTU_124	5.11106131262094	6.91235461356762	1.59019679237195	3.50195423181575	1.46865071373453	2.76838731029727	2.6869286286964	bac	bacOTU_124
bacOTU_126	0.851926885436823	0.44605191055275	0.927656462216968	0.269473402447365	0.629478877314798	0.519153870680739	0.474246228593483	bac	bacOTU_126
bacOTU_127	2.55558065631047	0.892003821105499	1.32518066030995	0.269473402447365	1.2588577546296	0.346135913787159	1.10644120005146	bac	bacOTU_127
bacOTU_128	7.24062852621299	1.11497977638187	1.45768872634095	0.269473402447365	3.14699438657399	0.605662849127528	1.26448994291596	bac	bacOTU_128
bacOTU_132	1.27784032815523	0.892003821105499	0.927656462216968	0.53884680489473	1.2588577546296	0.519153870680739	0.948392457186966	bac	bacOTU_132
bacOTU_134	2.55558065631047	0.44605191055275	0.927656462216968	0.269473402447365	2.51761550925919	0.519153870680739	1.73863617150944	bac	bacOTU_134
bacOTU_136	5.53697475533935	1.11497977638187	0.397624198092986	7.00380846363149	0.83927183641973	0.519153870680739	0.948392457186966	bac	bacOTU_136
bacOTU_141	1.27784032815523	0.223075955276375	0.662640330154977	0.53884680489473	0.629478877314798	0.605662849127528	0.790343714322472	bac	bacOTU_141
bacOTU_143	4.25923442718411	0.44605191055275	0.795148396185973	0.269473402447365	1.2588577546296	0.346135913787159	0.316197485728989	bac	bacOTU_143
bacOTU_147	2.55558065631047	0.44605191055275	0.265116132061991	0.53884680489473	2.09802959104933	0.259626935340369	1.26448994291596	bac	bacOTU_147
bacOTU_15	16.1848108232996	3.567715284422	1.98772099046493	127.952466162498	6.92326765046278	1.12471671980827	3.47717234301888	bac	bacOTU_15
bacOTU_158	5.96288819805776	0.892003821105499	0.265116132061991	0.269473402447365	1.2588577546296	1.81678854738259	0.316197485728989	bac	bacOTU_158
bacOTU_160	0.851926885436823	0.892003821105499	0.530132264123982	0.269473402447365	1.04906479552466	0.259626935340369	0.790343714322472	bac	bacOTU_160
bacOTU_164	1.27784032815523	0.223075955276375	0.662640330154977	1e-04	0.209892959104933	0.17311795689358	0.158148742864494	bac	bacOTU_164
bacOTU_171	2.98149409902888	0.892003821105499	1.19267259427896	2.69383402447365	5.66450989583318	0.0866089784467898	1.26448994291596	bac	bacOTU_171
bacOTU_177	2.98149409902888	0.892003821105499	0.927656462216968	2.96320742692102	1.67844367283946	0.519153870680739	1.26448994291596	bac	bacOTU_177
bacOTU_179	1.70375377087365	0.44605191055275	0.530132264123982	0.269473402447365	0.83927183641973	0.259626935340369	0.158148742864494	bac	bacOTU_179
bacOTU_183	1.70375377087365	0.44605191055275	1.32518066030995	0.269473402447365	2.09802959104933	0.432644892233949	1.10644120005146	bac	bacOTU_183
bacOTU_187	0.426013442718411	1e-04	0.662640330154977	0.269473402447365	0.419685918209865	0.259626935340369	0.158148742864494	bac	bacOTU_187
bacOTU_190	2.55558065631047	0.223075955276375	0.397624198092986	1e-04	2.51761550925919	0.17311795689358	0.158148742864494	bac	bacOTU_190
bacOTU_197	1.70375377087365	0.669027865829124	0.795148396185973	0.269473402447365	0.629478877314798	0.432644892233949	0.316197485728989	bac	bacOTU_197
bacOTU_198	1.70375377087365	0.44605191055275	0.662640330154977	1e-04	0.629478877314798	0.17311795689358	0.316197485728989	bac	bacOTU_198
bacOTU_200	2.12966721359206	0.892003821105499	0.795148396185973	0.808220207342095	1.04906479552466	0.259626935340369	0.790343714322472	bac	bacOTU_200
bacOTU_203	7.24062852621299	1.33795573165825	0.927656462216968	0.269473402447365	2.51761550925919	1.47075263359543	0.632294971457978	bac	bacOTU_203
bacOTU_204	2.12966721359206	1.56093168693462	0.795148396185973	1.61634041468419	1.46865071373453	0.605662849127528	0.632294971457978	bac	bacOTU_204
bacOTU_207	0.851926885436823	0.44605191055275	0.397624198092986	0.269473402447365	0.83927183641973	0.259626935340369	0.474246228593483	bac	bacOTU_207
bacOTU_209	4.68514786990252	1.11497977638187	1.45768872634095	0.269473402447365	1.2588577546296	0.692171827574318	0.948392457186966	bac	bacOTU_209
bacOTU_212	2.12966721359206	0.223075955276375	0.795148396185973	0.269473402447365	0.83927183641973	0.259626935340369	0.632294971457978	bac	bacOTU_212
bacOTU_215	1.70375377087365	0.892003821105499	0.530132264123982	1.34696701223683	1.04906479552466	0.432644892233949	0.474246228593483	bac	bacOTU_215
bacOTU_221	2.55558065631047	0.44605191055275	0.397624198092986	0.269473402447365	2.30782255015426	0.259626935340369	0.158148742864494	bac	bacOTU_221
bacOTU_223	2.12966721359206	0.669027865829124	0.662640330154977	0.269473402447365	0.83927183641973	0.17311795689358	0.158148742864494	bac	bacOTU_223
bacOTU_224	3.8333209844657	0.669027865829124	0.795148396185973	1.07759360978946	1.2588577546296	0.432644892233949	1.89668491437393	bac	bacOTU_224
bacOTU_228	2.12966721359206	0.223075955276375	0.265116132061991	0.269473402447365	2.93720142746906	1e-04	0.158148742864494	bac	bacOTU_228
bacOTU_229	2.55558065631047	0.892003821105499	0.795148396185973	0.269473402447365	1.2588577546296	0.346135913787159	1.89668491437393	bac	bacOTU_229
bacOTU_236	1.27784032815523	0.892003821105499	1.19267259427896	0.269473402447365	0.419685918209865	0.605662849127528	0.158148742864494	bac	bacOTU_236
bacOTU_237	0.851926885436823	0.223075955276375	0.265116132061991	1e-04	0.419685918209865	0.0866089784467898	1e-04	bac	bacOTU_237
bacOTU_239	0.426013442718411	0.223075955276375	0.530132264123982	1e-04	0.209892959104933	0.17311795689358	0.158148742864494	bac	bacOTU_239
bacOTU_245	0.851926885436823	0.892003821105499	1.32518066030995	2.15508721957892	0.419685918209865	0.17311795689358	0.474246228593483	bac	bacOTU_245
bacOTU_246	1.27784032815523	0.44605191055275	0.662640330154977	0.269473402447365	0.629478877314798	0.346135913787159	0.316197485728989	bac	bacOTU_246
bacOTU_271	2.55558065631047	1e-04	0.530132264123982	1e-04	1.46865071373453	0.346135913787159	0.158148742864494	bac	bacOTU_271
bacOTU_274	1.70375377087365	1.56093168693462	0.265116132061991	0.53884680489473	0.83927183641973	0.605662849127528	0.474246228593483	bac	bacOTU_274
bacOTU_278	1.27784032815523	0.44605191055275	0.397624198092986	0.269473402447365	1.2588577546296	0.346135913787159	1e-04	bac	bacOTU_278
bacOTU_294	0.426013442718411	0.223075955276375	0.662640330154977	1e-04	0.419685918209865	0.0866089784467898	1e-04	bac	bacOTU_294
bacOTU_300	3.40740754174729	0.223075955276375	0.662640330154977	0.53884680489473	0.83927183641973	0.519153870680739	1.26448994291596	bac	bacOTU_300
bacOTU_307	1.27784032815523	0.223075955276375	0.265116132061991	0.269473402447365	0.83927183641973	0.0866089784467898	0.158148742864494	bac	bacOTU_307
bacOTU_309	11.4997629533971	1.56093168693462	1.59019679237195	0.269473402447365	2.93720142746906	1.12471671980827	2.21278240010292	bac	bacOTU_309
bacOTU_310	1.27784032815523	0.44605191055275	0.530132264123982	0.269473402447365	0.629478877314798	0.259626935340369	0.158148742864494	bac	bacOTU_310
bacOTU_316	1.70375377087365	0.223075955276375	1e-04	0.269473402447365	0.209892959104933	0.0866089784467898	0.158148742864494	bac	bacOTU_316
bacOTU_331	0.851926885436823	0.223075955276375	0.397624198092986	0.269473402447365	0.419685918209865	0.0866089784467898	0.158148742864494	bac	bacOTU_331
bacOTU_337	1.70375377087365	0.223075955276375	0.530132264123982	0.269473402447365	0.419685918209865	0.259626935340369	0.632294971457978	bac	bacOTU_337
bacOTU_34	21.721685578639	4.23664315025112	2.25273712252692	1.07759360978946	5.66450989583318	1.21122569825506	10.4313170290566	bac	bacOTU_34
bacOTU_341	1.27784032815523	1e-04	0.397624198092986	1e-04	1.04906479552466	0.692171827574318	2.52887988583191	bac	bacOTU_341
bacOTU_358	3.8333209844657	1.33795573165825	0.662640330154977	0.53884680489473	2.30782255015426	0.346135913787159	1.73863617150944	bac	bacOTU_358
bacOTU_375	0.851926885436823	0.44605191055275	0.265116132061991	0.269473402447365	0.83927183641973	0.17311795689358	0.316197485728989	bac	bacOTU_375
bacOTU_38	38.332309844657	2.89878741859287	0.662640330154977	7.54255526852622	6.92326765046278	6.40176440506244	1.89668491437393	bac	bacOTU_38
bacOTU_392	0.426013442718411	1e-04	0.265116132061991	1e-04	0.209892959104933	0.0866089784467898	0.158148742864494	bac	bacOTU_392
bacOTU_396	1.70375377087365	0.223075955276375	0.795148396185973	0.269473402447365	0.629478877314798	0.259626935340369	0.790343714322472	bac	bacOTU_396
bacOTU_442	0.851926885436823	0.223075955276375	0.662640330154977	1e-04	0.209892959104933	0.346135913787159	1e-04	bac	bacOTU_442
bacOTU_543	0.851926885436823	0.44605191055275	0.662640330154977	0.269473402447365	0.629478877314798	0.17311795689358	0.316197485728989	bac	bacOTU_543
bacOTU_549	2.98149409902888	2.00688359748737	2.12022905649593	2.15508721957892	1.88823663194439	1.03820774136148	0.948392457186966	bac	bacOTU_549
bacOTU_56	20.0180318077653	2.6758114633165	3.84283391489887	1.07759360978946	9.44078315972197	1.55726161204222	5.37375725739281	bac	bacOTU_56
bacOTU_57	9.37019573980505	3.567715284422	1.06016452824796	25.3211998300523	3.56658030478385	1.21122569825506	2.05473365723843	bac	bacOTU_57
bacOTU_573	1.27784032815523	0.223075955276375	0.132608066030995	1.61634041468419	2.09802959104933	1e-04	0.158148742864494	bac	bacOTU_573
bacOTU_577	2.12966721359206	0.44605191055275	0.662640330154977	0.269473402447365	2.09802959104933	0.692171827574318	0.316197485728989	bac	bacOTU_577
bacOTU_58	7.6665419689314	3.12176337386925	1.32518066030995	44.4467114038153	3.77637326388879	0.432644892233949	0.316197485728989	bac	bacOTU_58
bacOTU_60	5.96288819805776	1.33795573165825	5.03540650917783	0.269473402447365	8.81140428240717	0.17311795689358	2.52887988583191	bac	bacOTU_60
bacOTU_65	18.7402914796101	3.79069123969837	4.77039037711584	0.808220207342095	6.29388877314798	1.90329752582937	2.52887988583191	bac	bacOTU_65
bacOTU_656	0.851926885436823	0.223075955276375	0.132608066030995	0.269473402447365	0.209892959104933	0.17311795689358	1e-04	bac	bacOTU_656
bacOTU_667	4.68514786990252	5.79747483718574	3.97534198092986	1.07759360978946	1.88823663194439	1.12471671980827	1.10644120005146	bac	bacOTU_667
bacOTU_68	22.9994259067942	6.91235461356762	2.65026132061991	34.2105221108154	5.45471693672825	3.46045913787159	3.00302611442539	bac	bacOTU_68
bacOTU_79	8.51836885436823	0.892003821105499	3.18029358474389	0.808220207342095	1.67844367283946	0.605662849127528	1.73863617150944	bac	bacOTU_79
bacOTU_80	14.9070704951444	3.79069123969837	1.32518066030995	1.07759360978946	2.72740846836412	0.778680806021108	4.10936731447685	bac	bacOTU_80
bacOTU_813	0.851926885436823	1e-04	0.265116132061991	0.269473402447365	0.419685918209865	0.17311795689358	1e-04	bac	bacOTU_813
bacOTU_817	2.98149409902888	0.44605191055275	0.530132264123982	1e-04	10.0701620370368	1e-04	0.316197485728989	bac	bacOTU_817
bacOTU_82	0.851926885436823	0.44605191055275	0.530132264123982	0.269473402447365	0.419685918209865	0.0866089784467898	0.474246228593483	bac	bacOTU_82
bacOTU_84	1.27784032815523	0.892003821105499	0.265116132061991	1.07759360978946	2.09802959104933	0.0866089784467898	1.42253868578045	bac	bacOTU_84
bacOTU_853	1.27784032815523	0.669027865829124	0.795148396185973	0.269473402447365	0.629478877314798	0.519153870680739	1e-04	bac	bacOTU_853
bacOTU_879	1.70375377087365	0.892003821105499	0.265116132061991	1.07759360978946	1.04906479552466	0.519153870680739	1.26448994291596	bac	bacOTU_879
bacOTU_88	14.0552436097076	2.45283550804012	2.25273712252692	0.53884680489473	4.19595918209865	0.951698762914687	2.8449773715609	bac	bacOTU_88
bacOTU_90	4.68514786990252	2.00688359748737	1.32518066030995	1.07759360978946	2.09802959104933	0.865189784467898	0.948392457186966	bac	bacOTU_90
bacOTU_92	4.68514786990252	0.892003821105499	0.795148396185973	0.269473402447365	1.2588577546296	0.605662849127528	0.948392457186966	bac	bacOTU_92
bacOTU_921	1.27784032815523	0.223075955276375	0.132608066030995	1e-04	0.209892959104933	0.17311795689358	0.158148742864494	bac	bacOTU_921
bacOTU_95	7.6665419689314	2.00688359748737	2.65026132061991	0.53884680489473	2.72740846836412	1.12471671980827	0.790343714322472	bac	bacOTU_95
bacOTU_96	18.3143780368917	3.79069123969837	3.31280165077489	1.07759360978946	6.08409581404305	2.59536935340369	3.31912360015438	bac	bacOTU_96
bacOTU_98	5.53697475533935	1.783907642211	5.30042264123982	0.808220207342095	4.40575214120358	0.605662849127528	0.474246228593483	bac	bacOTU_98
bacOTU_99	6.38880164077617	1.11497977638187	1.06016452824796	0.53884680489473	2.09802959104933	0.778680806021108	0.948392457186966	bac	bacOTU_99
bacOTU_1000	0.426013442718411	1e-04	0.265116132061991	1e-04	0.209892959104933	0.0866089784467898	0.158148742864494	bac	bacOTU_1000
