Promicromonospora	Phyllobacterium	Pseudomonas	Rhizobium	Flavobacterium	Sphingomonas	Variovorax	Pseudoxanthomonas	g__Acremonium	Chryseobacterium	Lentzea	Nocardioides	g__Lachnella	g__Scytalidium	Streptomyces	Actinoplanes	Herbaspirillum	g__Magnaporthiopsis	Mycobacterium	Kribbella	Massilia	g__Ophiosphaerella	Devosia	Microbacterium	Sphingopyxis	Stenotrophomonas	Mesorhizobium	g__Gibberella	Caulobacter	Aeromicrobium	Sorangium	Agromyces	Steroidobacter	Arthrobacter	g__Pyrenochaetopsis	Chondromyces	Umezawaea	Pantoea	Rhodanobacter	g__Sarocladium	Shinella	Lysobacter	Solirubrobacter	Bosea	Glycomyces	Cellulomonas	Bradyrhizobium	Burkholderia	Rhodopseudomonas	Bacillus	g__Bipolaris	g__Mycosphaerella	g__Didymella	Actinosynnema	Reyranella	Haliangium
Devosia	0.0149026676862301	0.0149026676862301	0.182720750539715	0.00200827550542945	0.000862968182899978	0.0208151272535253	0.0149026676862301	0.0149026676862301	0.232935534650098	0.0038503204637324	0.0149026676862301	0.0208151272535253	0.232935534650098	0.492726245016957	0.0149026676862301	0.00200827550542945	0.0101755401234568	0.28940322484679	0.00200827550542945	0.0365527610528608	0.00200827550542945	0.101733037454265	0	0.49421398342114	0.386565164901315	0.522927376109033	0.0245221535210005	0.820212309327793	0.0245221535210005	0.158414309008367	0.22102675952445	0.179544091983518	0.0489123216108154	0.158414309008367	0.820212309327793	0.201424679024173	0.0603958806601786	0.22102675952445	0.0744253544403319	0.46471992571897	0	0.0245221535210005	0.179544091983518	0.0359817947793598	0.386565164901315	0.158414309008367	0.0603958806601786	0.123034547391291	0.090262663365075	0.201424679024173	0.158414309008367	0.286434807524383	0.0245221535210005	0.090262663365075	0.01694913730562	0.179544091983518
Microbacterium	0.101733037454265	0.101733037454265	0.138959957160707	0.0855588910126731	0.385120643556256	0.0465282322841672	0.0579903181645727	0.0579903181645727	0.319888641228816	0.160025642538896	0.101733037454265	0.385120643556256	0.822505430203611	0.955374011815881	0.822505430203611	0.651401495702482	0.0579903181645727	0.319888641228816	0.0855588910126731	0.570156320815768	0.260404767436885	0.530922861565801	0.385120643556256	0	0.0245221535210005	0.0245221535210005	0.522927376109033	0.55413340016279	0.33799305162718	0.716602990765396	0.683076730699121	0.785458365364536	0.785458365364536	0.683076730699121	0.105755720807267	0.959755923004847	0.647883301182676	0.360036645485575	0.123034547391291	0.0603958806601786	0.49421398342114	0.647883301182676	0.785458365364536	0.242289346751836	0.584311491661558	0.716602990765396	0.856040759793161	0.242289346751836	0.140253633099399	0.522927376109033	0.411294276618771	0.49421398342114	0.386565164901315	0.46471992571897	0.286434807524383	0.785458365364536
Sphingopyxis	0.232935534650098	0.232935534650098	0.0149026676862301	0.0579903181645727	0.455644890737582	0.0149026676862301	0.0101755401234568	0.0101755401234568	0.160025642538896	0.119529806138793	0.232935534650098	0.610344415645267	0.910849168519584	0.866526270675909	0.492726245016957	0.351812553117565	0.0365527610528608	0.20703125	0.0579903181645727	0.822505430203611	0.385120643556256	0.455644890737582	0.260404767436885	0.00200827550542945	0	0.0489123216108154	0.46471992571897	0.386565164901315	0.286434807524383	0.785458365364536	0.820212309327793	0.924147611587141	0.647883301182676	0.820212309327793	0.0489123216108154	0.891343338894277	0.584311491661558	0.105755720807267	0.0603958806601786	0.00221740697987248	0.386565164901315	0.360036645485575	0.924147611587141	0.33799305162718	0.716602990765396	0.785458365364536	0.785458365364536	0.123034547391291	0.22102675952445	0.716602990765396	0.22102675952445	0.386565164901315	0.286434807524383	0.22102675952445	0.201424679024173	0.924147611587141
Stenotrophomonas	0.182720750539715	0.182720750539715	0.101733037454265	0.182720750539715	0.530922861565801	0.0280049391530719	0.138959957160707	0.138959957160707	0.0465282322841672	0.319888641228816	0.182720750539715	0.351812553117565	0.735764859879812	0.735764859879812	0.455644890737582	0.419753086419753	0.0365527610528608	0.0465282322841672	0.182720750539715	0.651401495702482	0.351812553117565	0.260404767436885	0.419753086419753	0.00200827550542945	0.00653001725471527	0	0.46471992571897	0.584311491661558	0.55413340016279	0.46471992571897	0.411294276618771	0.584311491661558	0.617020500145474	0.647883301182676	0.201424679024173	0.856040759793161	0.46471992571897	0.310474664507151	0.158414309008367	0.105755720807267	0.522927376109033	0.55413340016279	0.584311491661558	0.360036645485575	0.310474664507151	0.46471992571897	0.752138049115845	0.264168219862778	0.242289346751836	0.33799305162718	0.647883301182676	0.891343338894277	0.584311491661558	0.617020500145474	0.439495281880935	0.584311491661558
Mesorhizobium	0.0365527610528608	0.0365527610528608	0.138959957160707	0.0101755401234568	0.0149026676862301	0.0280049391530719	0.0855588910126731	0.0855588910126731	0.182720750539715	0.00653001725471527	0.0365527610528608	0.0101755401234568	0.232935534650098	0.28940322484679	0.0149026676862301	0.0038503204637324	0.00653001725471527	0.119529806138793	0.0101755401234568	0.101733037454265	0.00653001725471527	0.0101755401234568	0.00200827550542945	0.419753086419753	0.351812553117565	0.351812553117565	0	0.752138049115845	0.140253633099399	0.0744253544403319	0.105755720807267	0.123034547391291	0.0489123216108154	0.201424679024173	0.856040759793161	0.242289346751836	0.0245221535210005	0.411294276618771	0.105755720807267	0.55413340016279	0.0245221535210005	0.105755720807267	0.123034547391291	0.090262663365075	0.310474664507151	0.0744253544403319	0.090262663365075	0.286434807524383	0.105755720807267	0.090262663365075	0.22102675952445	0.386565164901315	0.0744253544403319	0.242289346751836	0.090262663365075	0.123034547391291
g__Gibberella	0.693238811728395	0.693238811728395	0.28940322484679	1	0.610344415645267	0.955374011815881	0.651401495702482	0.651401495702482	0.530922861565801	0.955374011815881	0.693238811728395	0.419753086419753	0.735764859879812	0.570156320815768	0.955374011815881	0.955374011815881	0.866526270675909	0.570156320815768	1	0.693238811728395	0.530922861565801	0.866526270675909	0.77888572605238	0.455644890737582	0.260404767436885	0.492726245016957	0.693238811728395	0	0.959755923004847	0.647883301182676	0.683076730699121	0.617020500145474	0.752138049115845	0.647883301182676	0.105755720807267	0.785458365364536	0.683076730699121	0.386565164901315	0.785458365364536	0.264168219862778	0.820212309327793	0.856040759793161	0.617020500145474	0.716602990765396	0.924147611587141	0.647883301182676	0.716602990765396	0.785458365364536	0.924147611587141	0.647883301182676	0.49421398342114	0.46471992571897	0.891343338894277	0.584311491661558	0.924147611587141	0.617020500145474
Caulobacter	0.0101755401234568	0.0101755401234568	0.260404767436885	0.000862968182899978	0.00200827550542945	0.0579903181645727	0.0038503204637324	0.0038503204637324	0.610344415645267	0.00200827550542945	0.0101755401234568	0.0855588910126731	0.385120643556256	0.492726245016957	0.182720750539715	0.0709876543209876	0.0465282322841672	0.735764859879812	0.000862968182899978	0.0465282322841672	0.00653001725471527	0.385120643556256	0.00200827550542945	0.20703125	0.160025642538896	0.455644890737582	0.0465282322841672	0.955374011815881	0	0.439495281880935	0.522927376109033	0.411294276618771	0.22102675952445	0.264168219862778	0.55413340016279	0.386565164901315	0.264168219862778	0.242289346751836	0.0744253544403319	0.33799305162718	0.0245221535210005	0.105755720807267	0.411294276618771	0.0245221535210005	0.647883301182676	0.439495281880935	0.201424679024173	0.123034547391291	0.0603958806601786	0.439495281880935	0.090262663365075	0.123034547391291	0.00801489711197443	0.0603958806601786	0.00221740697987248	0.411294276618771
Aeromicrobium	0.119529806138793	0.119529806138793	0.419753086419753	0.232935534650098	0.0579903181645727	0.101733037454265	0.419753086419753	0.419753086419753	0.0855588910126731	0.260404767436885	0.119529806138793	0.00200827550542945	0.0149026676862301	0.319888641228816	0.0149026676862301	0.0208151272535253	0.0579903181645727	0.0709876543209876	0.232935534650098	0.0709876543209876	0.0365527610528608	0.0465282322841672	0.0579903181645727	0.651401495702482	0.735764859879812	0.351812553117565	0.0149026676862301	0.570156320815768	0.319888641228816	0	0.00221740697987248	0.00221740697987248	0.0245221535210005	0.0489123216108154	0.785458365364536	0.0489123216108154	0.00801489711197443	0.584311491661558	0.439495281880935	0.924147611587141	0.158414309008367	0.22102675952445	0.00221740697987248	0.22102675952445	0.140253633099399	0	0.0359817947793598	0.360036645485575	0.360036645485575	0.01694913730562	0.716602990765396	0.856040759793161	0.439495281880935	0.55413340016279	0.411294276618771	0.00221740697987248
Sorangium	0.101733037454265	0.101733037454265	0.570156320815768	0.28940322484679	0.0855588910126731	0.160025642538896	0.570156320815768	0.570156320815768	0.0709876543209876	0.319888641228816	0.101733037454265	0.0038503204637324	0.0280049391530719	0.419753086419753	0.0280049391530719	0.0465282322841672	0.0855588910126731	0.0465282322841672	0.28940322484679	0.0579903181645727	0.0465282322841672	0.0280049391530719	0.101733037454265	0.610344415645267	0.77888572605238	0.28940322484679	0.0280049391530719	0.610344415645267	0.419753086419753	3.31439602620011e-05	0	0.00801489711197443	0.0744253544403319	0.090262663365075	0.752138049115845	0.0603958806601786	0.0359817947793598	0.716602990765396	0.46471992571897	1	0.22102675952445	0.310474664507151	0.00801489711197443	0.242289346751836	0.0603958806601786	0.00221740697987248	0.090262663365075	0.49421398342114	0.33799305162718	0.00221740697987248	0.891343338894277	0.959755923004847	0.522927376109033	0.752138049115845	0.49421398342114	0.00801489711197443
Agromyces	0.101733037454265	0.101733037454265	0.651401495702482	0.28940322484679	0.0365527610528608	0.182720750539715	0.492726245016957	0.492726245016957	0.182720750539715	0.319888641228816	0.101733037454265	0.000862968182899978	0.00200827550542945	0.260404767436885	0.0365527610528608	0.0465282322841672	0.119529806138793	0.182720750539715	0.28940322484679	0.0280049391530719	0.0280049391530719	0.119529806138793	0.0709876543209876	0.735764859879812	0.910849168519584	0.492726245016957	0.0365527610528608	0.530922861565801	0.28940322484679	3.31439602620011e-05	0.00026040002438725	0	0.0359817947793598	0.01694913730562	0.683076730699121	0.01694913730562	0.0245221535210005	0.683076730699121	0.55413340016279	0.924147611587141	0.179544091983518	0.264168219862778	0	0.201424679024173	0.158414309008367	0.00221740697987248	0.0245221535210005	0.386565164901315	0.386565164901315	0.0245221535210005	0.785458365364536	0.820212309327793	0.46471992571897	0.584311491661558	0.439495281880935	0
Steroidobacter	0.138959957160707	0.138959957160707	0.20703125	0.101733037454265	0.0208151272535253	0.0465282322841672	0.138959957160707	0.138959957160707	0.119529806138793	0.119529806138793	0.138959957160707	0.0101755401234568	0.0365527610528608	0.28940322484679	0.00200827550542945	0.000862968182899978	0.0365527610528608	0.160025642538896	0.101733037454265	0.0855588910126731	0.0280049391530719	0.101733037454265	0.00653001725471527	0.735764859879812	0.570156320815768	0.530922861565801	0.00653001725471527	0.693238811728395	0.101733037454265	0.00200827550542945	0.0149026676862301	0.0038503204637324	0	0.0489123216108154	0.924147611587141	0.0603958806601786	0.00221740697987248	0.286434807524383	0.310474664507151	0.716602990765396	0.0489123216108154	0.0489123216108154	0.0359817947793598	0.179544091983518	0.33799305162718	0.0245221535210005	0.00221740697987248	0.158414309008367	0.360036645485575	0.123034547391291	0.360036645485575	0.49421398342114	0.22102675952445	0.201424679024173	0.201424679024173	0.0359817947793598
Arthrobacter	0.0855588910126731	0.0855588910126731	0.651401495702482	0.232935534650098	0.0149026676862301	0.160025642538896	0.28940322484679	0.28940322484679	0.385120643556256	0.28940322484679	0.0855588910126731	0.00200827550542945	0.00026040002438725	0.232935534650098	0.101733037454265	0.0855588910126731	0.138959957160707	0.492726245016957	0.232935534650098	0.0208151272535253	0.0208151272535253	0.419753086419753	0.0579903181645727	0.610344415645267	0.77888572605238	0.570156320815768	0.0855588910126731	0.570156320815768	0.138959957160707	0.00653001725471527	0.0208151272535253	0.000862968182899978	0.00653001725471527	0	0.820212309327793	0.0245221535210005	0.0603958806601786	0.55413340016279	0.55413340016279	0.924147611587141	0.158414309008367	0.242289346751836	0.01694913730562	0.140253633099399	0.360036645485575	0.0489123216108154	0.01694913730562	0.22102675952445	0.386565164901315	0.123034547391291	0.617020500145474	0.55413340016279	0.386565164901315	0.386565164901315	0.33799305162718	0.01694913730562
g__Pyrenochaetopsis	0.735764859879812	0.735764859879812	0.0365527610528608	0.319888641228816	1	0.232935534650098	0.119529806138793	0.119529806138793	0.492726245016957	0.351812553117565	0.735764859879812	0.822505430203611	0.693238811728395	0.693238811728395	1	0.866526270675909	0.351812553117565	0.492726245016957	0.319888641228816	0.693238811728395	0.955374011815881	0.77888572605238	0.77888572605238	0.0280049391530719	0.00653001725471527	0.0855588910126731	0.822505430203611	0.0280049391530719	0.455644890737582	0.735764859879812	0.693238811728395	0.610344415645267	0.910849168519584	0.77888572605238	0	0.584311491661558	0.959755923004847	0.242289346751836	0.286434807524383	0.01694913730562	0.820212309327793	0.716602990765396	0.683076730699121	0.752138049115845	0.891343338894277	0.785458365364536	0.820212309327793	0.360036645485575	0.522927376109033	0.820212309327793	0.22102675952445	0.264168219862778	0.49421398342114	0.33799305162718	0.46471992571897	0.683076730699121
Chondromyces	0.160025642538896	0.160025642538896	0.910849168519584	0.419753086419753	0.0365527610528608	0.385120643556256	0.570156320815768	0.570156320815768	0.260404767436885	0.455644890737582	0.160025642538896	0.0149026676862301	0.00200827550542945	0.28940322484679	0.0365527610528608	0.0579903181645727	0.319888641228816	0.351812553117565	0.419753086419753	0.0101755401234568	0.0579903181645727	0.260404767436885	0.0855588910126731	0.955374011815881	0.866526270675909	0.822505430203611	0.119529806138793	0.735764859879812	0.260404767436885	0.00653001725471527	0.0101755401234568	0.000862968182899978	0.0101755401234568	0.00200827550542945	0.492726245016957	0	0.090262663365075	0.617020500145474	0.716602990765396	0.785458365364536	0.201424679024173	0.22102675952445	0.01694913730562	0.264168219862778	0.179544091983518	0.0489123216108154	0.0245221535210005	0.411294276618771	0.522927376109033	0.105755720807267	0.820212309327793	0.785458365364536	0.49421398342114	0.522927376109033	0.46471992571897	0.01694913730562
Umezawaea	0.101733037454265	0.101733037454265	0.182720750539715	0.0855588910126731	0.0280049391530719	0.0280049391530719	0.160025642538896	0.160025642538896	0.0855588910126731	0.101733037454265	0.101733037454265	0.0038503204637324	0.0465282322841672	0.319888641228816	0.0038503204637324	0.00200827550542945	0.0149026676862301	0.0855588910126731	0.0855588910126731	0.101733037454265	0.0208151272535253	0.0465282322841672	0.0101755401234568	0.570156320815768	0.492726245016957	0.351812553117565	0.00200827550542945	0.610344415645267	0.138959957160707	0.00026040002438725	0.0038503204637324	0.00200827550542945	3.31439602620011e-05	0.0101755401234568	0.955374011815881	0.0208151272535253	0	0.360036645485575	0.264168219862778	0.683076730699121	0.0603958806601786	0.090262663365075	0.0245221535210005	0.158414309008367	0.264168219862778	0.00801489711197443	0.01694913730562	0.201424679024173	0.286434807524383	0.0603958806601786	0.411294276618771	0.584311491661558	0.242289346751836	0.286434807524383	0.22102675952445	0.0245221535210005
Pantoea	0.455644890737582	0.455644890737582	0.0149026676862301	0.119529806138793	0.319888641228816	0.0280049391530719	0.0101755401234568	0.0101755401234568	0.0709876543209876	0.20703125	0.455644890737582	0.610344415645267	0.735764859879812	1	0.0855588910126731	0.0579903181645727	0.0855588910126731	0.20703125	0.119529806138793	0.651401495702482	0.419753086419753	0.492726245016957	0.101733037454265	0.232935534650098	0.0280049391530719	0.182720750539715	0.28940322484679	0.260404767436885	0.119529806138793	0.492726245016957	0.651401495702482	0.610344415645267	0.160025642538896	0.455644890737582	0.119529806138793	0.530922861565801	0.232935534650098	0	0.158414309008367	0.090262663365075	0.22102675952445	0.0603958806601786	0.683076730699121	0.439495281880935	0.716602990765396	0.584311491661558	0.360036645485575	0.0359817947793598	0.49421398342114	0.785458365364536	0.179544091983518	0.360036645485575	0.264168219862778	0.0489123216108154	0.179544091983518	0.683076730699121
Rhodanobacter	0.0280049391530719	0.0280049391530719	0.0365527610528608	0.00026040002438725	0.0709876543209876	0.0038503204637324	0.00200827550542945	0.00200827550542945	0.160025642538896	0.00200827550542945	0.0280049391530719	0.182720750539715	0.866526270675909	0.910849168519584	0.138959957160707	0.0579903181645727	0.00200827550542945	0.160025642538896	0.00026040002438725	0.28940322484679	0.0465282322841672	0.101733037454265	0.0149026676862301	0.0365527610528608	0.0101755401234568	0.0579903181645727	0.0280049391530719	0.735764859879812	0.0149026676862301	0.319888641228816	0.351812553117565	0.455644890737582	0.182720750539715	0.455644890737582	0.160025642538896	0.651401495702482	0.138959957160707	0.0579903181645727	0	0.105755720807267	0.0744253544403319	0.140253633099399	0.55413340016279	0.090262663365075	0.46471992571897	0.439495281880935	0.411294276618771	0.140253633099399	0.0359817947793598	0.360036645485575	0.123034547391291	0.310474664507151	0.0489123216108154	0.140253633099399	0.0245221535210005	0.55413340016279
g__Sarocladium	0.419753086419753	0.419753086419753	0.00653001725471527	0.101733037454265	0.610344415645267	0.0365527610528608	0.0149026676862301	0.0149026676862301	0.232935534650098	0.160025642538896	0.419753086419753	0.822505430203611	0.822505430203611	0.955374011815881	0.570156320815768	0.419753086419753	0.0855588910126731	0.28940322484679	0.101733037454265	0.955374011815881	0.570156320815768	0.570156320815768	0.351812553117565	0.0101755401234568	3.31439602620011e-05	0.0280049391530719	0.455644890737582	0.138959957160707	0.20703125	0.910849168519584	1	0.910849168519584	0.651401495702482	0.910849168519584	0.000862968182899978	0.735764859879812	0.610344415645267	0.0208151272535253	0.0280049391530719	0	0.46471992571897	0.386565164901315	0.924147611587141	0.46471992571897	0.924147611587141	0.924147611587141	0.856040759793161	0.140253633099399	0.33799305162718	0.924147611587141	0.158414309008367	0.286434807524383	0.310474664507151	0.179544091983518	0.242289346751836	0.924147611587141
Shinella	0.0149026676862301	0.0149026676862301	0.182720750539715	0.00200827550542945	0.000862968182899978	0.0208151272535253	0.0149026676862301	0.0149026676862301	0.232935534650098	0.0038503204637324	0.0149026676862301	0.0208151272535253	0.232935534650098	0.492726245016957	0.0149026676862301	0.00200827550542945	0.0101755401234568	0.28940322484679	0.00200827550542945	0.0365527610528608	0.00200827550542945	0.101733037454265	0	0.385120643556256	0.260404767436885	0.419753086419753	0.00200827550542945	0.77888572605238	0.00200827550542945	0.0579903181645727	0.101733037454265	0.0709876543209876	0.00653001725471527	0.0579903181645727	0.77888572605238	0.0855588910126731	0.0101755401234568	0.101733037454265	0.0149026676862301	0.351812553117565	0	0.0245221535210005	0.179544091983518	0.0359817947793598	0.386565164901315	0.158414309008367	0.0603958806601786	0.123034547391291	0.090262663365075	0.201424679024173	0.158414309008367	0.286434807524383	0.0245221535210005	0.090262663365075	0.01694913730562	0.179544091983518
Lysobacter	0.160025642538896	0.160025642538896	0.0855588910126731	0.0365527610528608	0.0365527610528608	0.0280049391530719	0.0208151272535253	0.0208151272535253	0.0855588910126731	0.0579903181645727	0.160025642538896	0.138959957160707	0.319888641228816	0.651401495702482	0.00200827550542945	0.00026040002438725	0.0365527610528608	0.182720750539715	0.0365527610528608	0.160025642538896	0.0709876543209876	0.160025642538896	0.00200827550542945	0.570156320815768	0.232935534650098	0.455644890737582	0.0280049391530719	0.822505430203611	0.0280049391530719	0.101733037454265	0.182720750539715	0.138959957160707	0.00653001725471527	0.119529806138793	0.651401495702482	0.101733037454265	0.0208151272535253	0.0101755401234568	0.0465282322841672	0.260404767436885	0.00200827550542945	0	0.264168219862778	0.201424679024173	0.439495281880935	0.22102675952445	0.0744253544403319	0.0744253544403319	0.310474664507151	0.360036645485575	0.179544091983518	0.360036645485575	0.105755720807267	0.0489123216108154	0.0744253544403319	0.264168219862778
Solirubrobacter	0.101733037454265	0.101733037454265	0.651401495702482	0.28940322484679	0.0365527610528608	0.182720750539715	0.492726245016957	0.492726245016957	0.182720750539715	0.319888641228816	0.101733037454265	0.000862968182899978	0.00200827550542945	0.260404767436885	0.0365527610528608	0.0465282322841672	0.119529806138793	0.182720750539715	0.28940322484679	0.0280049391530719	0.0280049391530719	0.119529806138793	0.0709876543209876	0.735764859879812	0.910849168519584	0.492726245016957	0.0365527610528608	0.530922861565801	0.28940322484679	3.31439602620011e-05	0.00026040002438725	0	0.0038503204637324	0.000862968182899978	0.610344415645267	0.000862968182899978	0.00200827550542945	0.610344415645267	0.455644890737582	0.910849168519584	0.0709876543209876	0.138959957160707	0	0.201424679024173	0.158414309008367	0.00221740697987248	0.0245221535210005	0.386565164901315	0.386565164901315	0.0245221535210005	0.785458365364536	0.820212309327793	0.46471992571897	0.584311491661558	0.439495281880935	0
Bosea	3.31439602620011e-05	3.31439602620011e-05	0.419753086419753	0.00200827550542945	0.00026040002438725	0.0365527610528608	0.0280049391530719	0.0280049391530719	0.455644890737582	0.00653001725471527	3.31439602620011e-05	0.00653001725471527	0.182720750539715	0.570156320815768	0.182720750539715	0.0855588910126731	0.0149026676862301	0.492726245016957	0.00200827550542945	0.0101755401234568	3.31439602620011e-05	0.232935534650098	0.0038503204637324	0.119529806138793	0.20703125	0.232935534650098	0.0208151272535253	0.651401495702482	0.00200827550542945	0.101733037454265	0.119529806138793	0.0855588910126731	0.0709876543209876	0.0465282322841672	0.693238811728395	0.138959957160707	0.0579903181645727	0.319888641228816	0.0208151272535253	0.351812553117565	0.0038503204637324	0.0855588910126731	0.0855588910126731	0	0.360036645485575	0.22102675952445	0.158414309008367	0.179544091983518	0.01694913730562	0.158414309008367	0.286434807524383	0.33799305162718	0.0603958806601786	0.242289346751836	0.0359817947793598	0.201424679024173
Glycomyces	0.119529806138793	0.119529806138793	0.822505430203611	0.419753086419753	0.232935534650098	0.351812553117565	0.735764859879812	0.735764859879812	0.0365527610528608	0.492726245016957	0.119529806138793	0.101733037454265	0.232935534650098	0.955374011815881	0.0855588910126731	0.160025642538896	0.232935534650098	0.0280049391530719	0.419753086419753	0.0709876543209876	0.160025642538896	0.0365527610528608	0.260404767436885	0.492726245016957	0.651401495702482	0.182720750539715	0.182720750539715	0.910849168519584	0.570156320815768	0.0465282322841672	0.0101755401234568	0.0579903181645727	0.20703125	0.232935534650098	0.866526270675909	0.0709876543209876	0.138959957160707	0.651401495702482	0.351812553117565	0.910849168519584	0.260404767436885	0.319888641228816	0.0579903181645727	0.232935534650098	0	0.140253633099399	0.360036645485575	0.716602990765396	0.33799305162718	0.0489123216108154	0.856040759793161	0.683076730699121	0.683076730699121	1	0.617020500145474	0.158414309008367
Cellulomonas	0.119529806138793	0.119529806138793	0.419753086419753	0.232935534650098	0.0579903181645727	0.101733037454265	0.419753086419753	0.419753086419753	0.0855588910126731	0.260404767436885	0.119529806138793	0.00200827550542945	0.0149026676862301	0.319888641228816	0.0149026676862301	0.0208151272535253	0.0579903181645727	0.0709876543209876	0.232935534650098	0.0709876543209876	0.0365527610528608	0.0465282322841672	0.0579903181645727	0.651401495702482	0.735764859879812	0.351812553117565	0.0149026676862301	0.570156320815768	0.319888641228816	0	3.31439602620011e-05	3.31439602620011e-05	0.00200827550542945	0.00653001725471527	0.735764859879812	0.00653001725471527	0.00026040002438725	0.492726245016957	0.319888641228816	0.910849168519584	0.0579903181645727	0.101733037454265	3.31439602620011e-05	0.101733037454265	0.0465282322841672	0	0.0359817947793598	0.360036645485575	0.360036645485575	0.01694913730562	0.716602990765396	0.856040759793161	0.439495281880935	0.55413340016279	0.411294276618771	0.00221740697987248
Bradyrhizobium	0.119529806138793	0.119529806138793	0.385120643556256	0.138959957160707	0.0101755401234568	0.101733037454265	0.182720750539715	0.182720750539715	0.232935534650098	0.160025642538896	0.119529806138793	0.00653001725471527	0.0101755401234568	0.232935534650098	0.0101755401234568	0.00653001725471527	0.0855588910126731	0.319888641228816	0.138959957160707	0.0365527610528608	0.0208151272535253	0.20703125	0.0101755401234568	0.822505430203611	0.735764859879812	0.693238811728395	0.0208151272535253	0.651401495702482	0.0855588910126731	0.0038503204637324	0.0208151272535253	0.00200827550542945	3.31439602620011e-05	0.000862968182899978	0.77888572605238	0.00200827550542945	0.000862968182899978	0.232935534650098	0.28940322484679	0.822505430203611	0.0101755401234568	0.0149026676862301	0.00200827550542945	0.0579903181645727	0.232935534650098	0.0038503204637324	0	0.179544091983518	0.386565164901315	0.140253633099399	0.411294276618771	0.46471992571897	0.242289346751836	0.22102675952445	0.22102675952445	0.0245221535210005
Burkholderia	0.160025642538896	0.160025642538896	0.0465282322841672	0.0465282322841672	0.0855588910126731	0.0038503204637324	0.00200827550542945	0.00200827550542945	0.160025642538896	0.119529806138793	0.160025642538896	0.182720750539715	0.28940322484679	0.822505430203611	0.119529806138793	0.0579903181645727	0.0208151272535253	0.351812553117565	0.0465282322841672	0.319888641228816	0.119529806138793	0.610344415645267	0.0365527610528608	0.119529806138793	0.0365527610528608	0.138959957160707	0.160025642538896	0.735764859879812	0.0365527610528608	0.232935534650098	0.385120643556256	0.260404767436885	0.0579903181645727	0.101733037454265	0.232935534650098	0.28940322484679	0.0855588910126731	0.0038503204637324	0.0465282322841672	0.0465282322841672	0.0365527610528608	0.0149026676862301	0.260404767436885	0.0709876543209876	0.651401495702482	0.232935534650098	0.0709876543209876	0	0.310474664507151	0.522927376109033	0.201424679024173	0.310474664507151	0.201424679024173	0.0489123216108154	0.105755720807267	0.386565164901315
Rhodopseudomonas	0.00026040002438725	0.00026040002438725	0.319888641228816	0.000862968182899978	0.0149026676862301	0.0465282322841672	0.0365527610528608	0.0365527610528608	0.419753086419753	0.00200827550542945	0.00026040002438725	0.0465282322841672	0.530922861565801	0.693238811728395	0.28940322484679	0.160025642538896	0.0149026676862301	0.351812553117565	0.000862968182899978	0.0579903181645727	0.0038503204637324	0.119529806138793	0.0208151272535253	0.0465282322841672	0.101733037454265	0.119529806138793	0.0280049391530719	0.910849168519584	0.0101755401234568	0.232935534650098	0.20703125	0.260404767436885	0.232935534650098	0.260404767436885	0.419753086419753	0.419753086419753	0.160025642538896	0.385120643556256	0.0038503204637324	0.20703125	0.0208151272535253	0.182720750539715	0.260404767436885	0.000862968182899978	0.20703125	0.232935534650098	0.260404767436885	0.182720750539715	0	0.201424679024173	0.264168219862778	0.360036645485575	0.0603958806601786	0.33799305162718	0.0489123216108154	0.386565164901315
Bacillus	0.0365527610528608	0.0365527610528608	0.610344415645267	0.182720750539715	0.0579903181645727	0.138959957160707	0.492726245016957	0.492726245016957	0.101733037454265	0.20703125	0.0365527610528608	0.00200827550542945	0.0579903181645727	0.492726245016957	0.0579903181645727	0.0709876543209876	0.0579903181645727	0.0579903181645727	0.182720750539715	0.0365527610528608	0.0208151272535253	0.0208151272535253	0.0855588910126731	0.419753086419753	0.651401495702482	0.20703125	0.0208151272535253	0.570156320815768	0.319888641228816	0.000862968182899978	3.31439602620011e-05	0.00200827550542945	0.0365527610528608	0.0365527610528608	0.77888572605238	0.0280049391530719	0.0101755401234568	0.735764859879812	0.232935534650098	0.910849168519584	0.0855588910126731	0.232935534650098	0.00200827550542945	0.0579903181645727	0.00653001725471527	0.000862968182899978	0.0465282322841672	0.419753086419753	0.0855588910126731	0	0.856040759793161	1	0.439495281880935	0.785458365364536	0.411294276618771	0.0245221535210005
g__Bipolaris	0.28940322484679	0.28940322484679	0.0280049391530719	0.0208151272535253	0.160025642538896	0.101733037454265	0.0101755401234568	0.0101755401234568	0.693238811728395	0.0101755401234568	0.28940322484679	0.455644890737582	0.822505430203611	0.20703125	0.28940322484679	0.138959957160707	0.119529806138793	0.693238811728395	0.0208151272535253	0.570156320815768	0.20703125	0.385120643556256	0.0579903181645727	0.28940322484679	0.101733037454265	0.570156320815768	0.101733037454265	0.385120643556256	0.0208151272535253	0.651401495702482	0.866526270675909	0.735764859879812	0.232935534650098	0.530922861565801	0.101733037454265	0.77888572605238	0.28940322484679	0.0709876543209876	0.0365527610528608	0.0579903181645727	0.0579903181645727	0.0709876543209876	0.735764859879812	0.160025642538896	0.822505430203611	0.651401495702482	0.28940322484679	0.0855588910126731	0.138959957160707	0.822505430203611	0	0.01694913730562	0.0359817947793598	0.0245221535210005	0.0603958806601786	0.785458365364536
