Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	g__Acremonium	Kribbella	g__Lachnella	g__Scytalidium	Mycobacterium	Caulobacter	Microbacterium	g__Ophiosphaerella	Steroidobacter	Sphingopyxis	Agromyces	g__Gibberella	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	g__Pyrenochaetopsis	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	g__Chrysosporium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	g__Exophiala	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	g__Cyphellophora	Microvirga	Novosphingobium	Kaistia	g__Bipolaris	Chitinophaga	Kinneretia	g__Pseudogymnoascus	Hyphomicrobium	g__Phaeoacremonium	Iamia	Pseudorhodoferax	Dissulfuribacter	Acholeplasma	Nocardia	Methylophilus	Gemmatimonas	Reyranella	Actinokineospora	Afipia	Methylotenera	Rhizomicrobium	Rhizocola	Sphingobacterium	Sporosarcina	Niastella	Nitrospira	Nonomuraea	g__Didymella	Rhodoligotrophos	Pseudolabrys	Ochrobactrum	Haloactinopolyspora	Panacagrimonas	Gp6	Catellatospora	g__Claussenomyces	Sulfuriferula	Povalibacter	Pedomicrobium	Variibacter	Inquilinus	Halobacteriovorax	Luteolibacter	Gp3	g__Trichoderma	Pedobacter	Chelativorans	Cohnella	Methylovirgula	Starkeya	Nakamurella	Thermoleophilum	Chelatococcus	Oxalicibacterium	Ammoniphilus	g__Ustilago
Lysobacter	0.862745098039216	0.845588235294118	0.921568627450981	0.723039215686275	0.683823529411765	0.818627450980392	0.926470588235294	0.901960784313726	0.803921568627451	0.818627450980392	0.838235294117647	0.715686274509804	0.791666666666667	0.708333333333333	0.551470588235294	0.791666666666667	0.850490196078431	0.674019607843137	0.857843137254902	0.838235294117647	0.644607843137255	0.786764705882353	0.574940310358584	0.855392156862745	0.745098039215686	0.723039215686275	1	0.54656862745098	0.813725490196079	0.806372549019608	0.598039215686275	0.816176470588235	0.732843137254902	0.700980392156863	0.715686274509804	0.700980392156863	0.794117647058824	0.926470588235294	0.637254901960784	0.808823529411765	0.772058823529412	0.759803921568628	0.67156862745098	0.848039215686275	0.482843137254902	0.830882352941177	0.843137254901961	0.897058823529412	0.855392156862745	0.918455108253823	0.823529411764706	0.821078431372549	0.921568627450981	0.685199015061514	0.924019607843137	0.713235294117647	0.784313725490196	0.613044889474789	0.766401125044912	0.860294117647059	0.811274509803922	0.899509803921569	0.762254901960784	0.875	0.767156862745098	0.82843137254902	0.898835239452673	0.696472856259967	0.713235294117647	0.862745098039216	0.737745098039216	0.598038492844531	0.781862745098039	0.833333333333333	0.852941176470588	0.705241399414319	0.664623055638948	0.862745098039216	0.79656862745098	0.723039215686275	0.89025154685217	0.762722399644697	0.853283787728692	0.767156862745098	0.872549019607843	0.844652304326812	0.860294117647059	0.673206748239451	0.747239848791311	0.681887188748506	0.827713215048505	0.860294117647059	0.685505754658311	0.692984810265209	0.678935769951263	0.712532863264911	0.722578467643083	0.869338421302909	0.531123185349327	0.660315463901842	0.658160747141765
g__Pyrenochaetopsis	0.639705882352941	0.377450980392157	0.598039215686275	0.392156862745098	0.5	0.526960784313726	0.66421568627451	0.644607843137255	0.29656862745098	0.352941176470588	0.147058823529412	0.752450980392157	0.188725490196078	0.455882352941177	0.642156862745098	0.357843137254902	0.274509803921569	0.838235294117647	0.575980392156863	0.220588235294118	0.762254901960784	0.279411764705882	0.808356248324675	0.176470588235294	0.205882352941176	0.409313725490196	0.54656862745098	1	0.431372549019608	0.377450980392157	0.568627450980392	0.372549019607843	0.166666666666667	0.688725490196079	0.406862745098039	0.20343137254902	0.230392156862745	0.705882352941177	0.443627450980392	0.318627450980392	0.223039215686275	0.186274509803922	0.764705882352941	0.676470588235294	0.683823529411765	0.42156862745098	0.651960784313726	0.365196078431373	0.740196078431373	0.47455557662781	0.362745098039216	0.583333333333333	0.357843137254902	0.533628483393428	0.595588235294118	0.732843137254902	0.370098039215686	0.445850828708937	0.716125211241966	0.512254901960784	0.242647058823529	0.495098039215686	0.218137254901961	0.446078431372549	0.316176470588235	0.424019607843137	0.405886035823786	0.724031134745074	0.20343137254902	0.338235294117647	0.252450980392157	0.664624221944747	0.46078431372549	0.301470588235294	0.274509803921569	0.556176165790333	0.463519400427163	0.517156862745098	0.323529411764706	0.345588235294118	0.425505904624935	0.396076101423211	0.456235551242219	0.752450980392157	0.281862745098039	0.406912788945763	0.242647058823529	0.36909878182163	0.22811777562111	0.480896932390448	0.445125773426085	0.33578431372549	0.464374866058856	0.50925752071091	0.443437753805806	0.304669224292583	0.223185499391464	0.4183847733648	0.70899934648047	0.185396264864748	0.472389568513041
Burkholderia	0.821078431372549	0.642156862745098	0.78921568627451	0.759803921568628	0.436274509803922	0.700980392156863	0.799019607843137	0.637254901960784	0.602941176470588	0.870098039215686	0.769607843137255	0.53921568627451	0.740196078431373	0.794117647058824	0.509803921568628	0.882352941176471	0.757352941176471	0.529411764705882	0.754901960784314	0.669117647058824	0.497549019607843	0.759803921568628	0.567569280738602	0.784313725490196	0.818627450980392	0.607843137254902	0.813725490196079	0.431372549019608	1	0.862745098039216	0.522058823529412	0.808823529411765	0.83578431372549	0.642156862745098	0.740196078431373	0.825980392156863	0.620098039215686	0.825980392156863	0.676470588235294	0.823529411764706	0.669117647058824	0.808823529411765	0.426470588235294	0.779411764705882	0.477941176470588	0.909313725490196	0.799019607843137	0.740196078431373	0.737745098039216	0.898835239452673	0.593137254901961	0.83578431372549	0.884803921568628	0.553670867746233	0.779411764705882	0.384803921568628	0.882352941176471	0.509543804238786	0.608215932835642	0.825980392156863	0.862745098039216	0.941176470588235	0.747549019607843	0.865196078431373	0.666666666666667	0.892156862745098	0.864500469050661	0.663903981686659	0.784313725490196	0.764705882352941	0.808823529411765	0.452536344069985	0.522058823529412	0.772058823529412	0.911764705882353	0.447195700871957	0.851011809249871	0.860294117647059	0.740196078431373	0.857843137254902	0.812998313447643	0.808093346247356	0.81629171600635	0.654411764705882	0.843137254901961	0.808893301661881	0.86764705882353	0.674432990039523	0.765735884652482	0.568444835466657	0.714898969441894	0.889705882352941	0.599510409091856	0.801494887317413	0.670167226796911	0.722360902758221	0.743540641619077	0.924454978273122	0.346983779107933	0.784759532098728	0.631622007337661
Bacillus	0.892156862745098	0.642156862745098	0.794117647058824	0.845588235294118	0.465686274509804	0.534313725490196	0.821078431372549	0.713235294117647	0.691176470588235	0.776960784313726	0.799019607843137	0.693627450980392	0.82843137254902	0.887254901960784	0.625	0.862745098039216	0.70343137254902	0.602941176470588	0.911764705882353	0.683823529411765	0.497549019607843	0.892156862745098	0.64127957693842	0.816176470588235	0.899509803921569	0.541666666666667	0.806372549019608	0.377450980392157	0.862745098039216	1	0.659313725490196	0.872549019607843	0.889705882352941	0.58578431372549	0.774509803921569	0.845588235294118	0.71078431372549	0.74264705882353	0.818627450980392	0.924019607843137	0.784313725490196	0.877450980392157	0.446078431372549	0.808823529411765	0.544117647058824	0.860294117647059	0.813725490196079	0.723039215686275	0.737745098039216	0.846106842049583	0.580882352941177	0.740196078431373	0.862745098039216	0.677683120929213	0.845588235294118	0.416666666666667	0.931372549019608	0.647545251220123	0.681790440839954	0.823529411764706	0.879901960784314	0.875	0.875	0.781862745098039	0.659313725490196	0.941176470588235	0.928265042654398	0.589997689385692	0.968137254901961	0.666666666666667	0.906862745098039	0.659691945715101	0.558823529411765	0.808823529411765	0.897058823529412	0.603776828628245	0.798283411846781	0.857843137254902	0.784313725490196	0.909313725490196	0.855916776450158	0.853464292850014	0.902606550025148	0.651960784313726	0.865196078431373	0.821223992235995	0.845588235294118	0.783568510245918	0.796562611087767	0.750939055963545	0.839975633049224	0.850490196078431	0.690419774404966	0.688052534035563	0.777895042693237	0.830469337184621	0.762036677480248	0.784158287803488	0.265561592674664	0.739045384597831	0.690007234906689
Glycomyces	0.764705882352941	0.448529411764706	0.620098039215686	0.683823529411765	0.514705882352941	0.443627450980392	0.66421568627451	0.666666666666667	0.357843137254902	0.544117647058824	0.370098039215686	0.781862745098039	0.443627450980392	0.759803921568628	0.700980392156863	0.571078431372549	0.279411764705882	0.759803921568628	0.740196078431373	0.495098039215686	0.769607843137255	0.529411764705882	0.651107616431729	0.357843137254902	0.502450980392157	0.514705882352941	0.598039215686275	0.568627450980392	0.522058823529412	0.659313725490196	1	0.639705882352941	0.470588235294118	0.696078431372549	0.642156862745098	0.438725490196078	0.394607843137255	0.620098039215686	0.700980392156863	0.487745098039216	0.372549019607843	0.468137254901961	0.669117647058824	0.757352941176471	0.718137254901961	0.433823529411765	0.764705882352941	0.446078431372549	0.58578431372549	0.56039250263284	0.213235294117647	0.647058823529412	0.568627450980392	0.736557624965577	0.634803921568628	0.509803921568628	0.666666666666667	0.679391738985047	0.75168622344405	0.678921568627451	0.477941176470588	0.553921568627451	0.590686274509804	0.397058823529412	0.254901960784314	0.66421568627451	0.543225117431834	0.814221864332695	0.607843137254902	0.419117647058824	0.57843137254902	0.819990923178584	0.247549019607843	0.438725490196078	0.509803921568628	0.54239702654778	0.68546916624017	0.720588235294118	0.419117647058824	0.676470588235294	0.5272839740309	0.792152202846421	0.480896932390448	0.818627450980392	0.497549019607843	0.409378927060586	0.411764705882353	0.427958388225079	0.50062603730903	0.605436907188999	0.641324461437583	0.544117647058824	0.673220705291675	0.41307813423282	0.518596695128824	0.449632806818892	0.458701689357042	0.37704735563714	0.33195199084333	0.35301480570137	0.78023895024064
Amycolatopsis	0.794117647058824	0.66421568627451	0.781862745098039	0.70343137254902	0.45343137254902	0.534313725490196	0.825980392156863	0.754901960784314	0.693627450980392	0.727941176470588	0.82843137254902	0.713235294117647	0.791666666666667	0.762254901960784	0.625	0.875	0.737745098039216	0.563725490196079	0.83578431372549	0.772058823529412	0.534313725490196	0.843137254901961	0.542999182005329	0.806372549019608	0.848039215686275	0.492647058823529	0.816176470588235	0.372549019607843	0.808823529411765	0.872549019607843	0.639705882352941	1	0.887254901960784	0.588235294117647	0.857843137254902	0.825980392156863	0.715686274509804	0.774509803921569	0.693627450980392	0.781862745098039	0.764705882352941	0.887254901960784	0.463235294117647	0.781862745098039	0.497549019607843	0.892156862745098	0.786764705882353	0.79656862745098	0.786764705882353	0.832618182248793	0.639705882352941	0.862745098039216	0.862745098039216	0.755347360296331	0.786764705882353	0.455882352941177	0.830882352941177	0.671430117043816	0.763948641444768	0.79656862745098	0.806372549019608	0.855392156862745	0.779411764705882	0.762254901960784	0.686274509803922	0.830882352941177	0.900061481252745	0.559934112856484	0.840686274509804	0.593137254901961	0.865196078431373	0.668323429116981	0.61764705882353	0.752450980392157	0.862745098039216	0.663903981686659	0.7320663546429	0.850490196078431	0.774509803921569	0.906862745098039	0.739423805443331	0.81790328064793	0.763269746537659	0.74264705882353	0.875	0.718879260470849	0.825980392156863	0.668301781039163	0.717646191413437	0.700383224609678	0.767627366844984	0.875	0.751845021238148	0.628865219279816	0.612545371782597	0.734645952124857	0.734909158217197	0.848043387928053	0.408363581188398	0.721267660569705	0.663468495102585
Gaiella	0.723039215686275	0.678921568627451	0.669117647058824	0.647058823529412	0.431372549019608	0.482843137254902	0.718137254901961	0.558823529411765	0.740196078431373	0.688725490196079	0.848039215686275	0.487745098039216	0.894607843137255	0.745098039215686	0.492647058823529	0.843137254901961	0.774509803921569	0.394607843137255	0.700980392156863	0.779411764705882	0.257352941176471	0.936274509803922	0.405406629099001	0.904411764705882	0.977941176470588	0.45343137254902	0.732843137254902	0.166666666666667	0.83578431372549	0.889705882352941	0.470588235294118	0.887254901960784	1	0.350490196078431	0.696078431372549	0.963235294117647	0.808823529411765	0.615196078431373	0.718137254901961	0.882352941176471	0.857843137254902	0.982843137254902	0.235294117647059	0.61764705882353	0.394607843137255	0.86764705882353	0.647058823529412	0.762254901960784	0.595588235294118	0.752912465244122	0.669117647058824	0.740196078431373	0.889705882352941	0.645114246355905	0.708333333333333	0.306372549019608	0.892156862745098	0.490966686375913	0.519926523230469	0.713235294117647	0.933823529411765	0.818627450980392	0.889705882352941	0.735294117647059	0.718137254901961	0.821078431372549	0.87063167805102	0.363268216394587	0.897058823529412	0.683823529411765	0.96078431372549	0.461167827471865	0.558823529411765	0.887254901960784	0.948529411764706	0.432163912607354	0.700184067841032	0.794117647058824	0.806372549019608	0.919117647058824	0.776211059445487	0.822808247848218	0.791630334858121	0.531862745098039	0.906862745098039	0.759570539365425	0.840686274509804	0.680564199039882	0.784231920513653	0.636263633624285	0.740650047243403	0.877450980392157	0.651107616431729	0.620233735877936	0.566197357966736	0.86732448528453	0.789164196743299	0.810463917266544	0.29311987115977	0.76190245834828	0.599775519572737
Sphingobium	0.720588235294118	0.495098039215686	0.752450980392157	0.700980392156863	0.477941176470588	0.642156862745098	0.752450980392157	0.79656862745098	0.362745098039216	0.745098039215686	0.436274509803922	0.688725490196079	0.303921568627451	0.688725490196079	0.524509803921569	0.593137254901961	0.463235294117647	0.74264705882353	0.754901960784314	0.509803921568628	0.919117647058824	0.394607843137255	0.638822567065093	0.360294117647059	0.33578431372549	0.644607843137255	0.700980392156863	0.688725490196079	0.642156862745098	0.58578431372549	0.696078431372549	0.588235294117647	0.350490196078431	1	0.588235294117647	0.316176470588235	0.367647058823529	0.830882352941177	0.438725490196078	0.495098039215686	0.345588235294118	0.375	0.843137254901961	0.882352941176471	0.529411764705882	0.575980392156863	0.897058823529412	0.544117647058824	0.757352941176471	0.686695408040241	0.365196078431373	0.715686274509804	0.590686274509804	0.521101993172925	0.681372549019608	0.649509803921569	0.531862745098039	0.735123092573665	0.770079850445128	0.767156862745098	0.401960784313726	0.656862745098039	0.367647058823529	0.639705882352941	0.397058823529412	0.676470588235294	0.616799625436145	0.890633454677764	0.482843137254902	0.487745098039216	0.392156862745098	0.552414937720309	0.482843137254902	0.394607843137255	0.492647058823529	0.533628483393428	0.71244648584175	0.688725490196079	0.446078431372549	0.502450980392157	0.519926523230469	0.5272839740309	0.614068390590879	0.759803921568628	0.519607843137255	0.548715730548075	0.571078431372549	0.499080412629247	0.364988440993776	0.496926830136796	0.555487535432552	0.53921568627451	0.508601043778747	0.675721843461449	0.559934112856484	0.38820755998571	0.369920717223421	0.642608948311804	0.491038416643718	0.398728953202266	0.567929031807813
g__Chrysosporium	0.727941176470588	0.490196078431373	0.71078431372549	0.754901960784314	0.284313725490196	0.526960784313726	0.74264705882353	0.683823529411765	0.490196078431373	0.683823529411765	0.708333333333333	0.700980392156863	0.620098039215686	0.737745098039216	0.730392156862745	0.786764705882353	0.580882352941177	0.627450980392157	0.764705882352941	0.522058823529412	0.612745098039216	0.647058823529412	0.58722535972522	0.659313725490196	0.644607843137255	0.492647058823529	0.715686274509804	0.406862745098039	0.740196078431373	0.774509803921569	0.642156862745098	0.857843137254902	0.696078431372549	0.588235294117647	1	0.605392156862745	0.428921568627451	0.759803921568628	0.519607843137255	0.627450980392157	0.563725490196079	0.649509803921569	0.392156862745098	0.757352941176471	0.502450980392157	0.745098039215686	0.745098039215686	0.625	0.691176470588235	0.827713215048505	0.411764705882353	0.852941176470588	0.725490196078431	0.700230803326118	0.693627450980392	0.330882352941177	0.737745098039216	0.636929755298482	0.801962137246996	0.732843137254902	0.649509803921569	0.791666666666667	0.629901960784314	0.735294117647059	0.625	0.794117647058824	0.803188379047068	0.672672524841011	0.747549019607843	0.443627450980392	0.700980392156863	0.604203838131588	0.397058823529412	0.512254901960784	0.70343137254902	0.771631797582985	0.615573383636074	0.801470588235294	0.634803921568628	0.823529411764706	0.630288285236936	0.743102530843547	0.637496702681696	0.764705882352941	0.71078431372549	0.64119590985393	0.732843137254902	0.568976195233343	0.620233735877936	0.678187981576272	0.680564199039882	0.769607843137255	0.793614189084712	0.567211766409246	0.567450006988786	0.464374866058856	0.612835321533468	0.744073519097878	0.216708280814702	0.634918715290233	0.642237503259303
Conexibacter	0.691176470588235	0.654411764705882	0.629901960784314	0.551470588235294	0.436274509803922	0.450980392156863	0.678921568627451	0.514705882352941	0.693627450980392	0.642156862745098	0.764705882352941	0.436274509803922	0.852941176470588	0.75	0.531862745098039	0.850490196078431	0.727941176470588	0.375	0.649509803921569	0.759803921568628	0.191176470588235	0.894607843137255	0.417691678465638	0.845588235294118	0.965686274509804	0.419117647058824	0.700980392156863	0.20343137254902	0.825980392156863	0.845588235294118	0.438725490196078	0.825980392156863	0.963235294117647	0.316176470588235	0.605392156862745	1	0.754901960784314	0.575980392156863	0.732843137254902	0.838235294117647	0.784313725490196	0.946078431372549	0.193627450980392	0.593137254901961	0.428921568627451	0.862745098039216	0.595588235294118	0.723039215686275	0.595588235294118	0.683016682640026	0.642156862745098	0.686274509803922	0.855392156862745	0.58498709329749	0.693627450980392	0.274509803921569	0.850490196078431	0.448504702689348	0.465971884027307	0.647058823529412	0.924019607843137	0.791666666666667	0.833333333333333	0.66421568627451	0.607843137254902	0.757352941176471	0.827713215048505	0.330699341821279	0.813725490196079	0.666666666666667	0.904411764705882	0.435273377266226	0.512254901960784	0.860294117647059	0.921568627450981	0.37704735563714	0.701410309641104	0.78921568627451	0.732843137254902	0.872549019607843	0.739423805443331	0.793378444646493	0.759570539365425	0.477941176470588	0.899509803921569	0.727510743872728	0.779411764705882	0.630288285236936	0.789164196743299	0.583241664155594	0.690374133440457	0.843137254901961	0.619166488078475	0.574610180753714	0.58248179525339	0.86732448528453	0.794096472972944	0.79417947997989	0.364520865416637	0.777140507515245	0.605083267533558
Saccharibacteria_genera_incertae_sedis	0.669117647058824	0.857843137254902	0.708333333333333	0.507352941176471	0.688725490196079	0.575980392156863	0.730392156862745	0.681372549019608	0.892156862745098	0.605392156862745	0.813725490196079	0.446078431372549	0.875	0.517156862745098	0.29656862745098	0.620098039215686	0.843137254901961	0.384803921568628	0.66421568627451	0.897058823529412	0.28921568627451	0.889705882352941	0.265357066319346	0.884803921568628	0.830882352941177	0.544117647058824	0.794117647058824	0.230392156862745	0.620098039215686	0.71078431372549	0.394607843137255	0.715686274509804	0.808823529411765	0.367647058823529	0.428921568627451	0.754901960784314	1	0.622549019607843	0.639705882352941	0.821078431372549	0.91421568627451	0.862745098039216	0.455882352941177	0.549019607843137	0.262254901960784	0.678921568627451	0.605392156862745	0.830882352941177	0.588235294117647	0.629062043436864	0.860294117647059	0.58578431372549	0.848039215686275	0.592502987429792	0.730392156862745	0.627450980392157	0.715686274509804	0.490966686375913	0.437768322625654	0.708333333333333	0.83578431372549	0.688725490196079	0.845588235294118	0.688725490196079	0.730392156862745	0.674019607843137	0.744328772643619	0.298130467247971	0.715686274509804	0.825980392156863	0.811274509803922	0.383484476854947	0.806372549019608	0.95343137254902	0.838235294117647	0.385815898791493	0.492949203628888	0.669117647058824	0.811274509803922	0.656862745098039	0.787247235646134	0.671980506439379	0.766968953709893	0.473039215686275	0.823529411764706	0.770668160882128	0.786764705882353	0.647455670437942	0.652293531370633	0.653526600428044	0.749233739843906	0.774509803921569	0.501230014158765	0.525287418457258	0.524859940239076	0.857496445791221	0.686819464978152	0.682693717017414	0.432163912607354	0.505395297371026	0.501582182297555
Luteimonas	0.879901960784314	0.767156862745098	0.950980392156863	0.764705882352941	0.67156862745098	0.865196078431373	0.941176470588235	0.911764705882353	0.686274509803922	0.855392156862745	0.71078431372549	0.723039215686275	0.625	0.683823529411765	0.593137254901961	0.772058823529412	0.757352941176471	0.764705882352941	0.843137254901961	0.700980392156863	0.772058823529412	0.659313725490196	0.660935655925039	0.691176470588235	0.600490196078431	0.769607843137255	0.926470588235294	0.705882352941177	0.825980392156863	0.74264705882353	0.620098039215686	0.774509803921569	0.615196078431373	0.830882352941177	0.759803921568628	0.575980392156863	0.622549019607843	1	0.53921568627451	0.678921568627451	0.651960784313726	0.612745098039216	0.75	0.879901960784314	0.553921568627451	0.806372549019608	0.897058823529412	0.803921568627451	0.904411764705882	0.896382755852529	0.713235294117647	0.882352941176471	0.823529411764706	0.62381921298105	0.887254901960784	0.745098039215686	0.727941176470588	0.676737865004637	0.809319588047427	0.884803921568628	0.666666666666667	0.906862745098039	0.610294117647059	0.884803921568628	0.681372549019608	0.808823529411765	0.826486973248433	0.820485109442947	0.615196078431373	0.754901960784314	0.634803921568628	0.586940871327828	0.740196078431373	0.678921568627451	0.757352941176471	0.71025199550252	0.746781256243762	0.875	0.732843137254902	0.71078431372549	0.766401125044912	0.709994002241607	0.79902874920259	0.823529411764706	0.732843137254902	0.779299644284007	0.786764705882353	0.651134395838157	0.564745628294423	0.680654119691095	0.73819756364326	0.799019607843137	0.685505754658311	0.726277674815317	0.671419875818961	0.577397320231911	0.591873147557474	0.865580474236758	0.567450006988786	0.589204567789336	0.602429393553148
Pseudonocardia	0.737745098039216	0.441176470588235	0.558823529411765	0.54656862745098	0.397058823529412	0.306372549019608	0.639705882352941	0.5	0.470588235294118	0.522058823529412	0.497549019607843	0.691176470588235	0.659313725490196	0.75	0.573529411764706	0.600490196078431	0.41421568627451	0.497549019607843	0.779411764705882	0.598039215686275	0.384803921568628	0.794117647058824	0.599510409091856	0.605392156862745	0.821078431372549	0.291666666666667	0.637254901960784	0.443627450980392	0.676470588235294	0.818627450980392	0.700980392156863	0.693627450980392	0.718137254901961	0.438725490196078	0.519607843137255	0.732843137254902	0.639705882352941	0.53921568627451	1	0.79656862745098	0.598039215686275	0.752450980392157	0.450980392156863	0.661764705882353	0.674019607843137	0.620098039215686	0.600490196078431	0.458333333333333	0.593137254901961	0.588596064034493	0.401960784313726	0.495098039215686	0.71078431372549	0.755347360296331	0.66421568627451	0.45343137254902	0.813725490196079	0.483005064434682	0.500306654429319	0.647058823529412	0.78921568627451	0.620098039215686	0.740196078431373	0.46078431372549	0.42156862745098	0.794117647058824	0.692826617040601	0.483522522511416	0.769607843137255	0.573529411764706	0.791666666666667	0.734909158217197	0.360294117647059	0.747549019607843	0.735294117647059	0.402100336078146	0.624157076236577	0.681372549019608	0.54656862745098	0.764705882352941	0.736971321843188	0.75168622344405	0.722578467643083	0.568627450980392	0.686274509803922	0.615301459648291	0.61764705882353	0.537093908431475	0.717646191413437	0.585707802270417	0.656039363038445	0.696078431372549	0.476659915425493	0.471032379931156	0.658893385598458	0.845211396424585	0.57954245698336	0.531123185349327	0.263056294630563	0.431744726397358	0.668776243063406
g__Exophiala	0.784313725490196	0.659313725490196	0.696078431372549	0.71078431372549	0.406862745098039	0.490196078431373	0.745098039215686	0.627450980392157	0.700980392156863	0.686274509803922	0.786764705882353	0.615196078431373	0.83578431372549	0.818627450980392	0.522058823529412	0.725490196078431	0.747549019607843	0.480392156862745	0.808823529411765	0.732843137254902	0.389705882352941	0.919117647058824	0.565112270865275	0.889705882352941	0.911764705882353	0.46078431372549	0.808823529411765	0.318627450980392	0.823529411764706	0.924019607843137	0.487745098039216	0.781862745098039	0.882352941176471	0.495098039215686	0.627450980392157	0.838235294117647	0.821078431372549	0.678921568627451	0.79656862745098	1	0.808823529411765	0.911764705882353	0.379901960784314	0.70343137254902	0.482843137254902	0.794117647058824	0.730392156862745	0.718137254901961	0.686274509803922	0.801962137246996	0.661764705882353	0.661764705882353	0.904411764705882	0.676430471907162	0.752450980392157	0.463235294117647	0.91421568627451	0.483005064434682	0.575107404233702	0.723039215686275	0.936274509803922	0.799019607843137	0.875	0.745098039215686	0.776960784313726	0.877450980392157	0.918455108253823	0.455964244026309	0.91421568627451	0.762254901960784	0.91421568627451	0.536385039973961	0.607843137254902	0.911764705882353	0.919117647058824	0.454711595004259	0.660944330238732	0.74264705882353	0.727941176470588	0.808823529411765	0.854690534650086	0.763948641444768	0.908771895312205	0.558823529411765	0.901960784313726	0.815058646948938	0.850490196078431	0.675659231839595	0.842186166211989	0.619000666820525	0.766401125044912	0.862745098039216	0.555284231371965	0.652293531370633	0.638851001245653	0.911550663004421	0.7460067797339	0.786663585847589	0.25052980441006	0.690791562235774	0.668776243063406
Phenylobacterium	0.720588235294118	0.833333333333333	0.774509803921569	0.644607843137255	0.681372549019608	0.634803921568628	0.806372549019608	0.688725490196079	0.916666666666667	0.691176470588235	0.875	0.482843137254902	0.894607843137255	0.541666666666667	0.348039215686275	0.698529411764706	0.82843137254902	0.480392156862745	0.688725490196079	0.811274509803922	0.311274509803922	0.926470588235294	0.250615007079383	0.91421568627451	0.850490196078431	0.639705882352941	0.772058823529412	0.223039215686275	0.669117647058824	0.784313725490196	0.372549019607843	0.764705882352941	0.857843137254902	0.345588235294118	0.563725490196079	0.784313725490196	0.91421568627451	0.651960784313726	0.598039215686275	0.808823529411765	1	0.850490196078431	0.436274509803922	0.583333333333333	0.281862745098039	0.774509803921569	0.620098039215686	0.816176470588235	0.583333333333333	0.689147891640385	0.821078431372549	0.644607843137255	0.823529411764706	0.569955305032887	0.78921568627451	0.580882352941177	0.740196078431373	0.613044889474789	0.497854170829175	0.784313725490196	0.838235294117647	0.759803921568628	0.830882352941177	0.79656862745098	0.808823529411765	0.747549019607843	0.805640862647212	0.349489077152034	0.79656862745098	0.75	0.840686274509804	0.378552200625301	0.759803921568628	0.909313725490196	0.830882352941177	0.562439410900585	0.526057732230828	0.759803921568628	0.926470588235294	0.764705882352941	0.788473477446206	0.658491846638589	0.858216063958337	0.502450980392157	0.803921568627451	0.849584580556457	0.852941176470588	0.794604686446565	0.582008595098183	0.758337470308013	0.783568510245918	0.735294117647059	0.663392665798366	0.601737700016765	0.642608948311804	0.845211396424585	0.685586395920741	0.730294379855325	0.450953647938108	0.568887168900049	0.39011947512032
Terrabacter	0.708333333333333	0.686274509803922	0.654411764705882	0.595588235294118	0.424019607843137	0.446078431372549	0.71078431372549	0.580882352941177	0.747549019607843	0.649509803921569	0.845588235294118	0.517156862745098	0.897058823529412	0.735294117647059	0.473039215686275	0.808823529411765	0.791666666666667	0.375	0.723039215686275	0.816176470588235	0.269607843137255	0.938725490196079	0.420148688338965	0.909313725490196	0.975490196078431	0.399509803921569	0.759803921568628	0.186274509803922	0.808823529411765	0.877450980392157	0.468137254901961	0.887254901960784	0.982843137254902	0.375	0.649509803921569	0.946078431372549	0.862745098039216	0.612745098039216	0.752450980392157	0.911764705882353	0.850490196078431	1	0.276960784313726	0.629901960784314	0.379901960784314	0.850490196078431	0.654411764705882	0.779411764705882	0.622549019607843	0.743102530843547	0.70343137254902	0.713235294117647	0.901960784313726	0.677683120929213	0.708333333333333	0.355392156862745	0.875	0.46973569453263	0.524831490430756	0.698529411764706	0.938725490196079	0.791666666666667	0.894607843137255	0.71078431372549	0.723039215686275	0.806372549019608	0.871857919851092	0.338215235953581	0.884803921568628	0.70343137254902	0.950980392156863	0.488295346734916	0.607843137254902	0.916666666666667	0.946078431372549	0.407110932166348	0.660944330238732	0.752450980392157	0.784313725490196	0.870098039215686	0.798283411846781	0.803188379047068	0.791630334858121	0.531862745098039	0.928921568627451	0.758337470308013	0.838235294117647	0.657265604838517	0.815058646948938	0.617767597763113	0.749233739843906	0.884803921568628	0.592139379471875	0.615301459648291	0.548660271658032	0.896808603764457	0.79039726580071	0.804200672156293	0.311909606490525	0.728886685153187	0.626314259376841
