Promicromonospora	Flavobacterium	Rhizobium	Phyllobacterium	Lentzea	Pseudoxanthomonas	Sphingomonas	Chryseobacterium	Massilia	Herbaspirillum	Devosia	Kribbella	Mycobacterium	Caulobacter	Microbacterium	Steroidobacter	Sphingopyxis	Agromyces	Bradyrhizobium	Solirubrobacter	Bosea	Lysobacter	Burkholderia	Bacillus	Glycomyces	Amycolatopsis	Gaiella	Sphingobium	Conexibacter	Saccharibacteria_genera_incertae_sedis	Luteimonas	Pseudonocardia	Phenylobacterium	Terrabacter	Brevundimonas	Achromobacter	Microvirga	Novosphingobium	Kaistia	Chitinophaga	Kinneretia	Hyphomicrobium	Iamia	g__Acremonium	g__Lachnella	g__Scytalidium	g__Ophiosphaerella	g__Gibberella	g__Pyrenochaetopsis	g__Chrysosporium	g__Cyphellophora	g__Bipolaris	g__Pseudogymnoascus	g__Phaeoacremonium
Amycolatopsis	0.045759980280991	0.444950543678808	0.0496215896422583	0.201636943552964	0.0799888724598652	0.480034401339913	0.102784346815144	0.0565941087969963	0.161540912357608	0.592801081886075	0.378910588269484	0.00857557342459417	0.0580719248958362	0.0496215896422583	0.480034401339913	0.416749848551334	0.492020962904892	0.0387210488787062	0.0858010189515453	0.112117908825948	0.235635841277305	0.129863425822574	0.132548902627589	0.00499139592987034	0.149472369651657	0	0.0838307391247892	0.579754799279412	0.135272639034476	0.368459654854376	0.319857279732638	0.348047032295588	0.758633077301488	0.0280295739592093	0.579754799279412	0.181571723227624	0.811039616152402	0.634963013122478	0.950515375629611	0.0439369442213551	0.992650199359092	0.718933156156758	0.877100616390548	0.00154335310856053	0.00154335310856053	0.0166463816496372	5.34635170114489e-05	0.0530539416540848	0.547680584702937	7.06893364404458e-05	0.604557429521292	0.390557232850064	0.0280295739592093	0.0071324086351596
Gaiella	0.201636943552964	0.800774094340852	0.492020962904892	0.98510295927032	0.903376844718889	0.0172267385253585	0.79354244291606	0.504149546055297	0.23168960494058	0.605966363012461	0.0762766829231364	0.00146104977384656	0.035526524116891	0.516417623083982	0.750504450153402	0.235635841277305	0.333170135915476	2.64641407093272e-05	0.0100177746331803	4.3263269874737e-08	0.680350418048162	0.800774094340852	0.239624406310444	0.0149969368546501	0.149472369651657	0.29844488408849	0	0.43355523082632	0.000251429069182965	0.398530284757962	0.554966752485819	0.0751437770367078	0.305368730864435	0.00327501033857512	0.458354350706809	0.866331694194906	0.0653884637976874	0.97272002882451	0.749788373955232	0.718933156156758	0.715494450915152	0.0640133912775408	0.76339662986728	0.358171399916303	0.0818934520336592	0.045759980280991	0.243655337594556	0.467078277295771	0.516417623083982	0.112117908825948	0.604557429521292	0.975497969567827	0.678373705495856	0.507632333578539
Sphingobium	0.0255036803158819	0.895980810455174	0.0818934520336592	0.0197085659158017	0.528822562914127	0.0551444817999355	0.0483081942842584	0.0116467313805442	0.625930150846739	0.074468490732616	0.955327485542882	0.522603153588037	0.586262862651232	0.98510295927032	0.00223270171767582	0.522603153588037	3.28499476628525e-09	0.625930150846739	0.504149546055297	0.43355523082632	0.227785653323252	0.0409689559558362	0.227785653323252	0.560415506280904	0.0263119019523056	0.791224256692379	0.690467726104697	0	0.630553748086284	0.818566870969997	0.00700518545081421	0.634963013122478	0.410729599070081	0.749788373955232	0.0195872079087199	0.0334851087801532	0.963563223221785	0.00392238255929852	0.698809001571321	0.571143597448338	0.706450634991619	0.599461752079176	0.363370498096685	0.0595782421081178	0.0961571099142059	0.191057627345904	0.100540179430096	0.0193446730931208	0.0178228445091595	0.560415506280904	0.550846265943398	0.563945815927218	0.978725649786392	0.727725553132185
Conexibacter	0.281843162514077	0.925607776019925	0.427914853142708	0.736305151542122	0.79354244291606	0.0580719248958362	0.541361632626163	0.235635841277305	0.462326120624514	0.715157915429981	0.171013148869103	0.0108078897524504	0.0675481801337168	0.612592598367419	0.940458343503752	0.384196650761819	0.277430325791221	0.000243315331064655	0.00701134569659579	3.28341878902788e-08	0.619247336652413	0.992551188788469	0.0496215896422583	0.0197085659158017	0.286298378658792	0.382798779777666	7.28779910675261e-08	0.358171399916303	0	0.152429892154134	0.488779077045021	0.020370586624519	0.242453508410095	0.0102220864809906	0.528357287462286	0.88104386229828	0.0152199338887724	0.953726999077232	0.814918665792105	0.651685444173902	0.702758681164876	0.0364274805951236	0.90991798962012	0.384196650761819	0.124606393508405	0.0345076988320426	0.535075506276651	0.362081396139017	0.970210571395858	0.119499784613816	0.308671638653878	0.940909648523675	0.577086891651346	0.445252146936212
Saccharibacteria_genera_incertae_sedis	0.516417623083982	0.0726918417890812	0.694204783099318	0.290795938504419	0.313917161519425	0.866483274919872	0.295335799471405	0.992551188788469	0.00521447933995862	0.208898183250939	0.0523285418908112	0.0642713028440202	0.639378272107459	0.0315848269163221	0.815282850275457	0.0983311879496131	0.592801081886075	0.1678153336374	0.00964034773549731	0.102784346815144	0.462326120624514	0.227785653323252	0.729235337448989	0.646142698586307	0.528822562914127	0.639355264449211	0.146554291784015	0.625930150846739	0.406280422125923	0	0.927372186087973	0.586262862651232	0.10755072802394	0.219928689154589	0.93040543719116	0.630553748086284	0.187210631742725	0.647790648924538	0.302078318547516	0.858804118773222	0.0734533910287995	0.50551074049353	0.835994883723102	0.837151446108293	0.659750043107423	0.722186091025371	0.815282850275457	0.940312114166146	0.808021077411703	0.851794399000938	0.906343984727165	0.26037105343278	0.550846265943398	0.371007229613629
Luteimonas	0.0365681455312163	0.680350418048162	0.000430216119060645	0.0210498248670677	0.829848583535362	0.0445245262088991	0.0224611517681826	0.000109735338171724	0.829848583535362	0.0692319858533618	0.673458997542294	0.729235337448989	0.405740688633927	0.235635841277305	0.0139708299345223	0.91078039911692	0.000140875554629218	0.680350418048162	0.866483274919872	0.348047032295588	0.844466903040607	0.00618869746669551	0.187614117874796	0.264446347071011	0.112117908825948	0.0961571099142059	0.277430325791221	4.85755334493471e-05	0.216326971668755	0.829848583535362	0	0.708151309718605	0.180850799570501	0.920709072253567	0.0172267385253585	0.0355119578123273	0.599369052164823	0.0640133912775408	0.46260709361951	0.173341633381215	0.966437349656567	0.877100616390548	0.46260709361951	0.0120850762092863	0.0421293326577055	0.149472369651657	0.0092743376584506	0.0330029396266283	0.0263119019523056	0.100540179430096	0.516417623083982	0.277915702347651	0.309208659898238	0.395765460609617
Pseudonocardia	0.01253638966857	0.687265838956656	0.808021077411703	0.881213585700763	0.187614117874796	0.212591592370428	0.140835721892622	0.962767575388697	0.940458343503752	0.666592049963725	0.743395026137277	0.198068931868772	0.1678153336374	0.227785653323252	0.132548902627589	0.114541775611076	0.427914853142708	0.00477608566555708	0.639378272107459	0.00247028949220901	0.888592867568345	0.239624406310444	0.177530739680993	0.0523285418908112	0.000179116588092182	0.621611556166658	0.00568479008886398	0.363295114375383	0.143043809317313	0.795068214873635	0.866331694194906	0	0.947323842899044	0.319857279732638	0.528357287462286	0.612878663209685	0.199224393966958	0.577086891651346	0.854675526887732	0.984867955566794	0.987449659089664	0.131041252181535	0.109276082697822	0.0509616000523244	0.107379242778117	0.0288557225862862	0.247728666216701	0.0952581902107689	0.348047032295588	0.492020962904892	0.170871290994842	0.924049825605554	0.723171640189954	0.496519752538633
Phenylobacterium	0.694204783099318	0.198068931868772	0.815282850275457	0.687265838956656	0.450704980881877	0.736305151542122	0.373664866717298	0.895980810455174	0.00701134569659579	0.694204783099318	0.0983311879496131	0.0726918417890812	0.79354244291606	0.0781167127530595	0.903376844718889	0.743395026137277	0.201636943552964	0.0335113521388893	0.0263119019523056	0.0409689559558362	0.579754799279412	0.541361632626163	0.881213585700763	0.201636943552964	0.554031999092186	0.528822562914127	0.0878045742079767	0.155427040254569	0.0565941087969963	0.0116467313805442	0.445252146936212	0.873843532782525	0	0.223225068375128	0.444950543678808	0.851054728885482	0.406280422125923	0.647790648924538	0.990442203747588	0.862373980652812	0.216994619962196	0.76339662986728	0.758633077301488	0.933030449053075	0.925607776019925	0.962767575388697	0.977655893023622	0.793044899128701	0.646142698586307	0.837151446108293	0.940458343503752	0.987449659089664	0.690467726104697	0.567493894908546
Terrabacter	0.158463989982369	0.373664866717298	0.680350418048162	0.736305151542122	0.281843162514077	0.074468490732616	0.363295114375383	0.79354244291606	0.0470210969967303	0.98510295927032	0.0421293326577055	1.06611261857741e-05	0.117002321602297	0.0365681455312163	0.786326661978121	0.992551188788469	0.450704980881877	8.45969510148163e-05	0.000770053379280218	4.85755334493471e-05	0.208898183250939	0.223923936072404	0.0818934520336592	0.000869865321967388	0.368459654854376	0.000818701045408342	1.06611261857741e-05	0.516417623083982	0.000100739403001067	0.0470210969967303	0.815282850275457	0.0961571099142059	0.0483081942842584	0	0.102784346815144	0.656350387034363	0.035526524116891	0.990442203747588	0.913887109836366	0.169529325180434	0.608687954532124	0.190086266490592	0.913887109836366	0.100540179430096	0.0231938433767333	0.0445245262088991	0.0184349895156923	0.215137021915795	0.579754799279412	0.0112210900834503	0.522603153588037	0.343046653099585	0.0421293326577055	0.117669807054145
Brevundimonas	0.486009775519929	0.687265838956656	0.632640608560034	0.554031999092186	0.0398329676232378	0.01300093934899	0.0940176797007162	0.32346003406511	0.286298378658792	0.273059897379955	0.639378272107459	0.0726918417890812	0.592801081886075	0.264446347071011	0.0247148017345798	0.0799888724598652	0.000561238152431941	0.281843162514077	0.216326971668755	0.299917912095903	0.201636943552964	0.268731899367844	0.573277290866	0.498067657323734	0.102784346815144	0.791224256692379	0.191057627345904	0.00040178888017887	0.251844416752926	0.837151446108293	0.131041252181535	0.251844416752926	0.698809001571321	0.331765236031609	0	0.45407658446304	0.839256582210654	0.213826426862526	0.787319303528802	0.865413358404144	0.963563223221785	0.77849951857457	0.204593884268929	0.368459654854376	0.903376844718889	0.859133376284092	0.970210571395858	0.341822881918526	0.01253638966857	0.43355523082632	0.305368730864435	0.866331694194906	0.621611556166658	0.804098039376919
Achromobacter	0.00891949507827314	0.701166768751069	0.00521447933995862	0.027987612204855	0.522603153588037	0.547680584702937	0.0271397758044596	0.00315573053211054	0.786326661978121	0.0365681455312163	0.79354244291606	0.528822562914127	0.0580719248958362	0.456496928548754	0.00672792962173472	0.632640608560034	0.000980147711372141	0.646142698586307	0.815282850275457	0.586262862651232	0.599369052164823	0.0433144165099354	0.0611133713020348	0.0345076988320426	0.0231938433767333	0.0325371669917594	0.708151309718605	0.00116704244432829	0.736305151542122	0.358171399916303	0.00130725178033784	0.338087647858881	0.680350418048162	0.389522878396792	0.187614117874796	0	0.715157915429981	0.0141919923204939	0.975497969567827	0.117669807054145	0.754013675478851	0.402294513854827	0.573238006071429	0.00380915992772716	0.000492110824356531	0.0224611517681826	0.000923646534614136	0.00386909952991776	0.0433144165099354	0.0255036803158819	0.328294229565018	0.592801081886075	0.205246662827868	0.217688018940791
Microvirga	0.743395026137277	0.400295090711511	0.384196650761819	0.251844416752926	0.815282850275457	0.468192284279852	0.243655337594556	0.243655337594556	0.652933439953992	0.43355523082632	0.132548902627589	0.191057627345904	0.191057627345904	0.729235337448989	0.573277290866	0.0611133713020348	0.786326661978121	0.0642713028440202	0.0297444194091824	0.00191162935496684	0.504149546055297	0.715157915429981	0.0642713028440202	0.22010439650727	0.619247336652413	0.612592598367419	0.00436797854042077	0.91078039911692	0.000243315331064655	0.0345076988320426	0.802627644973487	0.0387210488787062	0.152429892154134	0.190086266490592	0.659750043107423	0.870208202042932	0	0.827235410472221	0.423276787025925	0.857634808053977	0.323894960307003	0.0203107294103894	0.541819034542478	0.439233876188868	0.757632908692156	0.119499784613816	0.881213585700763	0.242441109094123	0.239624406310444	0.400295090711511	0.0470210969967303	0.497006587319681	0.95690776230211	0.590329348919871
Novosphingobium	0.00568479008886398	0.903376844718889	0.0898416849718557	0.00146104977384656	0.822558868171151	0.290795938504419	0.035526524116891	0.0271397758044596	0.771944851242543	0.132548902627589	1	0.925607776019925	0.239624406310444	0.940458343503752	0.000638246691161088	0.822558868171151	1.35439120556831e-05	0.625930150846739	0.881213585700763	0.962767575388697	0.0726918417890812	0.140835721892622	0.22010439650727	0.1678153336374	0.00701134569659579	0.363295114375383	0.933030449053075	1.521727012972e-05	0.888592867568345	0.378910588269484	0.00417478638766571	0.299917912095903	0.378910588269484	0.977655893023622	0.0445245262088991	0.000209161804322107	0.639378272107459	0	0.723171640189954	0.370833055369949	0.46260709361951	0.274420593764129	0.42735288548199	0.0149969368546501	0.00212111925819105	0.00891949507827314	0.0940176797007162	0.00291053765164664	0.027987612204855	0.117002321602297	0.164657973316417	0.592801081886075	0.363295114375383	0.599022355607893
Kaistia	0.977655893023622	0.295335799471405	0.400295090711511	0.98510295927032	0.43355523082632	0.528822562914127	0.480034401339913	0.23168960494058	0.0898416849718557	0.389522878396792	0.127215995315987	0.260203249066505	0.0961571099142059	0.10506394931044	0.547680584702937	0.0166463816496372	0.715157915429981	0.79354244291606	0.0611133713020348	0.612592598367419	0.750504450153402	0.373664866717298	1	0.933030449053075	0.800774094340852	0.881213585700763	0.516417623083982	0.444950543678808	0.619247336652413	0.0858010189515453	0.194542528266613	0.687265838956656	0.977655893023622	0.800774094340852	0.573277290866	0.940458343503752	0.164657973316417	0.480034401339913	0	0.974896660935411	0.14788993160517	0.488779077045021	0.294871654119269	0.851794399000938	0.866483274919872	0.194542528266613	0.837151446108293	0.686533196406393	0.227785653323252	0.422312981800965	0.76477988313521	0.0139708299345223	0.510266309871794	0.936563327022403
Chitinophaga	0.0408254985205422	0.488739973692076	0.00517796167290177	0.0186588718574158	0.107143313993213	0.308901138860879	0.169129852297399	0.0549747426788328	0.306562607330555	0.0648937823887968	0.0937953017225359	0.0105456312663008	0.299610278048908	0.00696622442883653	0.350258203396406	0.14774102013503	0.190768823536074	0.17396991428146	0.0535554091156953	0.444665657302401	0.725545990563381	0.050126952490384	0.0314620148619126	0.00682399651405721	0.422022009622824	0.0019960350246974	0.473819187986403	0.292753011995756	0.383897316887868	0.694025751836222	0.0296260451303669	0.959022033968085	0.700991426505913	0.0283040264649073	0.704482767681343	0.0138981686635516	0.690551540087258	0.126963075696257	0.936705057072234	0	0.768221731986016	0.299610278048908	0.876117001689936	0.00157079455821367	0.00378009216426098	0.113083885775418	0.0012581912053039	0.0296012307049281	0.485737805935394	0.000738163631681303	0.711482151287262	0.0836200403878223	0.00277277901569066	0.083124201557579
Kinneretia	0.268731899367844	0.0709464396376372	0.444950543678808	0.119499784613816	0.23168960494058	0.348047032295588	0.416749848551334	0.541361632626163	0.0108078897524504	0.592801081886075	0.132548902627589	0.164657973316417	0.815282850275457	0.0134789952898069	0.837151446108293	0.0799888724598652	0.295335799471405	0.729235337448989	0.0224611517681826	0.363295114375383	0.881213585700763	0.117002321602297	0.815282850275457	0.940458343503752	0.0611133713020348	0.98510295927032	0.468192284279852	0.456496928548754	0.450704980881877	0.00544554125241379	0.918190900918974	0.970210571395858	0.045759980280991	0.333170135915476	0.91078039911692	0.522603153588037	0.0983311879496131	0.194542528266613	0.0217465796864236	0.898100945667105	0	0.573277290866	0.690467726104697	0.722186091025371	0.333170135915476	0.970210571395858	0.687265838956656	0.880923318885865	0.566830730716329	0.925607776019925	0.859133376284092	0.0197085659158017	0.76477988313521	0.88073048195584
Hyphomicrobium	0.333170135915476	0.851794399000938	0.694204783099318	0.701166768751069	0.76477988313521	0.522603153588037	0.146554291784015	0.844466903040607	1	0.625930150846739	0.0961571099142059	0.127215995315987	0.338087647858881	0.701166768751069	0.474095139944086	0.0509616000523244	0.474095139944086	0.035526524116891	0.0166463816496372	0.00456834626692479	0.859133376284092	0.32346003406511	0.0565941087969963	0.0642713028440202	0.119499784613816	0.474095139944086	0.00417478638766571	0.32346003406511	0.00138239120269041	0.23168960494058	0.729235337448989	0.0172267385253585	0.535075506276651	0.035526524116891	0.560415506280904	0.149472369651657	0.000430216119060645	0.0709464396376372	0.216326971668755	0.577086891651346	0.787319303528802	0	0.559538352143799	0.243655337594556	0.0470210969967303	0.00618869746669551	0.566830730716329	0.126203631616641	0.541361632626163	0.191057627345904	0.0983311879496131	0.955327485542882	0.652933439953992	0.449768354307813
Iamia	0.135272639034476	0.619247336652413	0.264446347071011	0.586262862651232	0.0692319858533618	0.822558868171151	0.124606393508405	0.260203249066505	0.504149546055297	0.579754799279412	0.277430325791221	0.541361632626163	0.281843162514077	0.659750043107423	0.0335113521388893	0.0838307391247892	0.164657973316417	0.235635841277305	0.79354244291606	0.363295114375383	0.299917912095903	0.155427040254569	0.722186091025371	0.373664866717298	0.0387210488787062	0.729235337448989	0.535075506276651	0.12203439858783	0.79354244291606	0.652933439953992	0.194542528266613	0.0120850762092863	0.528822562914127	0.800774094340852	0.0409689559558362	0.295335799471405	0.264446347071011	0.1678153336374	0.0818934520336592	0.725545990563381	0.43355523082632	0.281843162514077	0	0.149472369651657	0.554031999092186	0.450704980881877	0.673458997542294	0.478935869422829	0.177530739680993	0.970210571395858	0.474095139944086	0.873843532782525	0.152429892154134	0.992650199359092
g__Acremonium	0.000325721658435161	0.992551188788469	0.0155317656191702	0.0565941087969963	0.535075506276651	0.771944851242543	0.00456834626692479	0.178320680664281	0.480034401339913	0.76477988313521	0.673458997542294	0.327991493121895	0.414965256653778	0.715494450915152	0.0766330109275535	0.791224256692379	0.155587529366502	0.204593884268929	0.71093402036926	0.536853239517561	0.969624626395423	0.136122699996509	0.410729599070081	0.0977548261218752	0.0817502176870327	0.0385838277140132	0.630553748086284	0.249984484848824	0.651685444173902	0.93040543719116	0.109276082697822	0.230044517723944	0.97272002882451	0.327991493121895	0.639355264449211	0.0607326067396242	0.694382775716275	0.122270972174342	0.937657482148887	0.0390089346267347	0.873739813210945	0.518944908876239	0.402294513854827	0	0.025625552833567	0.00701134569659579	0.0476717127847206	0.028294163932798	0.223225068375128	0.0751437770367078	0.233015796644448	0.440585086027696	0.29844488408849	0.0211520325845669
g__Lachnella	0.000525730789939475	0.474095139944086	0.0247148017345798	0.00286506386532915	0.39488908833634	0.586262862651232	0.0288557225862862	0.0178228445091595	0.480034401339913	0.17425156925857	0.554031999092186	0.187210631742725	0.291216895025972	0.550846265943398	0.236314680088511	0.76339662986728	0.274420593764129	0.11379019093141	0.431914614640121	0.312507117980813	0.818566870969997	0.223225068375128	0.323894960307003	0.0190228924600547	0.0653884637976874	0.0385838277140132	0.294871654119269	0.319857279732638	0.367356652129888	0.839256582210654	0.207660245048697	0.339918057495662	0.969624626395423	0.152932060489045	0.959907438438384	0.0218960024527683	0.891601793572544	0.0452149233506979	0.944405475655469	0.0607326067396242	0.608687954532124	0.219928689154589	0.775129773818029	0.000679919907958634	0	9.23718755277427e-05	0.0195872079087199	0.0613733524863653	0.690467726104697	0.0280295739592093	0.50551074049353	0.927372186087973	0.168240773004657	0.109276082697822
g__Scytalidium	0.0178228445091595	0.400295090711511	0.201636943552964	0.239624406310444	0.955327485542882	0.427914853142708	0.00380915992772716	0.335764438262309	0.405740688633927	0.992551188788469	0.940458343503752	0.374654229264277	0.242453508410095	0.736849664565559	0.133648984490186	0.827235410472221	0.484119467774241	0.165450447849669	0.410729599070081	0.178320680664281	0.975497969567827	0.281540235130897	0.242453508410095	0.101181039939488	0.158328647021269	0.128766853567821	0.216994619962196	0.458354350706809	0.187210631742725	0.873739813210945	0.402294513854827	0.170871290994842	0.985217800405747	0.213826426862526	0.940909648523675	0.150333182629904	0.359331768406845	0.0935108354980249	0.46260709361951	0.350386398887204	0.987449659089664	0.0782749806489829	0.702758681164876	0.083124201557579	0.0097940392846791	0	0.253367970317643	0.0134794490170044	0.236314680088511	0.0552437604860101	0.140551626860185	0.594890488944688	0.223225068375128	0.131041252181535
g__Ophiosphaerella	0.00521447933995862	0.694204783099318	0.00259660313572526	0.0155317656191702	0.149472369651657	0.736305151542122	0.149472369651657	0.00499139592987034	0.32346003406511	0.0858010189515453	0.227785653323252	0.0144767180850721	0.239445252079302	0.0878045742079767	0.239624406310444	0.239624406310444	0.348016347902539	0.331765236031609	0.590346961891325	0.590346961891325	0.727725553132185	0.168240773004657	0.359331768406845	0.0203107294103894	0.178320680664281	0.00737796534757995	0.518944908876239	0.327991493121895	0.76339662986728	0.920709072253567	0.0954378952830919	0.523370421584579	0.990442203747588	0.136122699996509	0.987449659089664	0.0298454950125677	0.950515375629611	0.315951815868209	0.93040543719116	0.0348332565172099	0.854675526887732	0.782756274174128	0.847636721470172	0.00234904091982681	0.00040178888017887	0.0611133713020348	0	0.166801725003772	0.854675526887732	0.0218960024527683	0.97272002882451	0.594890488944688	0.28814331499093	0.136140352696133
g__Gibberella	0.00291053765164664	0.472988753676962	0.0392692320474217	0.16989146805091	0.814835829426602	0.62507372437249	0.000534416705059664	0.027532512156141	0.432400448275503	0.638548077473799	0.546683554938101	0.410048464510733	0.215137021915795	0.455368384353848	7.86973386790394e-05	0.679603315321686	0.135017660087003	0.478534065533189	0.884360280158533	0.54601477843899	0.947323842899044	0.0742384227035524	0.118929772178765	0.157045605373523	0.225293083306317	0.234893315220701	0.715494450915152	0.139419667078012	0.634820789524839	0.975497969567827	0.183304252910747	0.319068695366168	0.90991798962012	0.487781043557679	0.617195393540623	0.0613733524863653	0.518537782819106	0.0530010020185283	0.854675526887732	0.173341633381215	0.950515375629611	0.37009499660039	0.723171640189954	0.000832107073073815	0.00386909952991776	0.000182130347922066	0.027532512156141	8.03458066078199e-119	0.0409955473317966	0.169534880031158	0.166801725003772	0.234893315220701	0.373512137004506	0.16137800288813
g__Pyrenochaetopsis	0.135272639034476	0.955327485542882	0.127215995315987	0.933030449053075	0.247728666216701	0.0878045742079767	0.00417478638766571	0.12203439858783	0.895980810455174	0.977655893023622	0.180850799570501	0.411225678209065	0.251844416752926	0.881213585700763	1.90947257374294e-05	0.743395026137277	0.0120850762092863	0.827235410472221	0.749788373955232	0.966437349656567	0.858804118773222	0.398530284757962	0.233015796644448	0.920709072253567	0.523370421584579	0.771424627617092	0.749788373955232	0.133648984490186	0.987449659089664	0.917176446577855	0.163198562102186	0.621611556166658	0.831597223128898	0.791224256692379	0.111775556250293	0.210722592523116	0.514710470451313	0.168240773004657	0.500891672462632	0.727725553132185	0.782756274174128	0.767657306162651	0.440585086027696	0.0483081942842584	0.43355523082632	0.0537227308401887	0.687265838956656	0.00174708382894578	0	0.718933156156758	0.0977548261218752	0.204593884268929	0.661664572491682	0.425419329488268
g__Chrysosporium	0.0983311879496131	0.771944851242543	0.027987612204855	0.0565941087969963	0.0626776221113285	0.573277290866	0.223923936072404	0.0983311879496131	0.2560026072263	0.411225678209065	0.135272639034476	0.00857557342459417	0.0100177746331803	0.0470210969967303	0.411225678209065	0.368459654854376	0.528822562914127	0.0762766829231364	0.0658947203908874	0.17425156925857	0.462326120624514	0.368459654854376	0.127215995315987	0.0344819973337074	0.431914614640121	0.00854559768019944	0.348016347902539	0.77849951857457	0.359331768406845	0.937657482148887	0.327991493121895	0.731827979475373	0.93040543719116	0.105463419410594	0.690467726104697	0.160629133853013	0.665624900578795	0.35568582482389	0.682745187096299	0.0269159665698426	0.969624626395423	0.458354350706809	0.987449659089664	0.00568479008886398	0.000818701045408342	0.00315573053211054	0.000492110824356531	0.0283918948475814	0.474095139944086	0	0.818566870969997	0.402294513854827	0.0344819973337074	0.10608793283148
g__Cyphellophora	0.0961571099142059	0.881213585700763	0.962767575388697	0.829848583535362	0.468192284279852	0.646142698586307	0.0108078897524504	0.970210571395858	0.547680584702937	0.970210571395858	0.184211882852102	0.687265838956656	0.528822562914127	0.333170135915476	0.0398329676232378	0.216326971668755	0.295335799471405	0.247728666216701	0.79354244291606	0.194542528266613	0.612592598367419	0.353088659052	0.0565941087969963	0.605966363012461	0.127215995315987	0.328294229565018	0.328294229565018	0.273059897379955	0.0898416849718557	0.786326661978121	0.749788373955232	0.0288557225862862	0.975497969567827	0.754013675478851	0.0878045742079767	0.604557429521292	0.219928689154589	0.423276787025925	0.895314081037148	0.869043356199435	0.940909648523675	0.323894960307003	0.718933156156758	0.0523285418908112	0.23168960494058	0.0197085659158017	0.933030449053075	0.027532512156141	0.00964034773549731	0.625930150846739	0	0.698809001571321	0.818566870969997	0.23607753174773
g__Bipolaris	0.456496928548754	0.23168960494058	0.0818934520336592	0.903376844718889	0.779127287251723	0.161540912357608	0.1678153336374	0.107379242778117	0.030654016087949	0.680350418048162	0.43355523082632	0.212591592370428	0.227785653323252	0.0092743376584506	0.223923936072404	0.786326661978121	0.439233876188868	0.888592867568345	0.17425156925857	0.918190900918974	0.462326120624514	0.0642713028440202	0.198068931868772	0.632640608560034	0.498067657323734	0.140835721892622	0.940458343503752	0.286298378658792	0.859133376284092	0.0642713028440202	0.0726918417890812	0.822558868171151	0.970210571395858	0.617327063014741	0.708151309718605	0.798842850740355	0.223923936072404	0.798842850740355	0.117669807054145	0.29844488408849	0.140551626860185	0.982085764339375	0.947323842899044	0.177530739680993	0.829848583535362	0.318667647645399	0.318667647645399	0.0530539416540848	0.0409689559558362	0.149472369651657	0.444950543678808	0	0.0858010189515453	0.590329348919871
g__Pseudogymnoascus	0.450704980881877	0.0626776221113285	0.135272639034476	0.152429892154134	0.32346003406511	0.560415506280904	0.400295090711511	0.12203439858783	0.114541775611076	0.528822562914127	0.573277290866	0.0898416849718557	0.194542528266613	0.00891949507827314	0.619247336652413	0.39488908833634	0.586262862651232	0.378910588269484	0.124606393508405	0.468192284279852	0.947890881823222	0.605966363012461	0.243655337594556	0.201636943552964	0.895980810455174	0.000818701045408342	0.416749848551334	0.947890881823222	0.299917912095903	0.273059897379955	0.586038218240195	0.480034401339913	0.43355523082632	0.207660245048697	0.348047032295588	0.475211028229305	0.895980810455174	0.634963013122478	0.745284267357605	0.0515990257974456	0.895314081037148	0.835994883723102	0.406280422125923	0.0838307391247892	0.027987612204855	0.0483081942842584	0.0781167127530595	0.128842949199481	0.39488908833634	0.00123550880078635	0.625930150846739	0.302078318547516	0	0.0651981199623693
g__Phaeoacremonium	0.16587286002427	0.403465190919188	0.175731254328901	0.567997722794096	0.581221064707347	0.916383776991788	0.0087704251698252	0.132934739492734	0.365499982442977	0.730663086426253	0.712680540938631	0.123482843121113	0.574593267742142	0.198412601902015	0.21138439844375	0.912596400441134	0.259951426655839	0.0968515776075117	0.169116606129097	0.151795341274543	0.497689353571838	0.0658399960582322	0.135724864529273	0.0534266877868329	0.162671282682688	4.96167557228494e-05	0.232854403538713	0.48537039430569	0.180804109804744	0.127474278892888	0.144337472445742	0.222930172951404	0.288921547265404	0.0138893851546171	0.601293722552105	0.0459693027288346	0.312477527171414	0.322207666246814	0.848545168195214	0.00695147134709045	0.7342759014781	0.184239558647562	0.980966648007647	0.000454705363567806	0.0119732692028944	0.0172086983264913	0.0184434511255676	0.0256693572486938	0.16587286002427	0.0113113153801591	0.0534266877868329	0.312477527171414	0.00431019901200502	0
