TAH1	TAH2	TAH3	TAH4	TAH5	TAH6	TAH7	TAH8	TAH10	species	ID
bacOTU_64	47.1101918878548	52.1498510004257	134.535180949818	131.492439184747	32.8652524648939	91.6212986323197	27.9687682088335	65.0971031789085	19.1734128674904	bac	bacOTU_64
bacOTU_91	41.3650465356774	31.9284802043423	24.2163325709673	32.8731097961867	76.1876307140723	35.851812508299	50.1107097074933	72.6917652164479	63.911376224968	bac	bacOTU_91
bacOTU_112	65.4946570148225	21.2856534695615	20.1802771424728	18.4089414858646	40.3346280250971	59.753020847165	41.9531523132502	41.2281653466421	36.2164465274819	bac	bacOTU_112
bacOTU_146	3.44708721130645	26.6070668369519	4.03605542849455	5.25969756738987	14.9387511204063	2.65568981542956	1.16536534203473	35.8034067483997	1.06518960374947	bac	bacOTU_146
bacOTU_18	3.44708721130645	184.120902511707	1.34535180949818	2.62984878369494	0	1.32784490771478	22.1419414986598	69.4369100575024	2.13037920749893	bac	bacOTU_18
bacOTU_369	56.3024244513386	43.6355896126011	40.3605542849455	71.0059171597633	52.2856289214222	42.4910370468729	34.9609602610418	44.4830205055875	24.4993608862378	bac	bacOTU_369
bacOTU_61	42.5140756061128	48.9570029799915	29.59773980896	35.5029585798817	62.7427547057066	45.1467268623025	53.6068057335975	34.7184550287512	36.2164465274819	bac	bacOTU_61
bacOTU_69	6.89417442261289	1.06428267347808	32.2884434279564	18.4089414858646	34.3591275769346	30.5404328774399	33.7955949190071	0	4.26075841499787	bac	bacOTU_69
bacOTU_72	18.3844651269677	7.44997871434653	5.38140723799274	2.62984878369494	4.4816253361219	5.31137963085912	10.4882880783126	3.25485515894543	19.1734128674904	bac	bacOTU_72
bacOTU_77	36.7689302539354	54.2784163473819	60.5408314274183	169.625246548323	73.199880489991	98.2605231708936	17.4804801305209	86.796137571878	50.063911376225	bac	bacOTU_77
bacOTU_81	37.9179593243709	21.2856534695615	16.1442217139782	17.0940170940171	44.816253361219	87.6377639091754	31.4648642349377	20.614082673321	38.3468257349808	bac	bacOTU_81
bacOTU_97	33.321843042629	36.1856108982546	75.3397013318983	60.4865220249836	119.510008963251	42.4910370468729	4.66146136813891	71.6068134967994	42.6075841499787	bac	bacOTU_97
bacOTU_109	64.345627944387	58.5355470412942	76.6850531413965	65.7462195923734	80.6692560501942	108.883282432612	421.862253816572	52.0776825431268	133.148700468683	bac	bacOTU_109
bacOTU_117	13.7883488452258	3.19284802043423	8.0721108569891	2.62984878369494	8.9632506722438	14.6062939848626	9.32292273627782	6.50971031789085	10.6518960374947	bac	bacOTU_117
bacOTU_133	25.2786395495806	11.7071094082588	20.1802771424728	24.9835634451019	70.2121302659098	99.5883680786084	24.4726721827293	29.2936964305088	38.3468257349808	bac	bacOTU_133
bacOTU_24	63.1965988739515	70.242656449553	44.3966097134401	97.3044049967127	236.03226770242	385.075023237286	110.709707493299	137.788868395356	156.582871751172	bac	bacOTU_24
bacOTU_30	16.0864069860967	12.7713920817369	84.7571639983856	40.7626561472715	59.7550044816253	77.0150046474572	31.4648642349377	18.4441792340241	74.5632722624627	bac	bacOTU_30
bacOTU_340	49.4082500287257	62.7926777352065	36.324498856451	28.9283366206443	35.8530026889752	13.2784490771478	46.6146136813891	34.7184550287512	21.3037920749893	bac	bacOTU_340
bacOTU_39	16.0864069860967	32.9927628778203	20.1802771424728	161.735700197239	35.8530026889752	17.2619838002921	1.16536534203473	42.3131170662906	5.32594801874734	bac	bacOTU_39
bacOTU_46	8.04320349304837	1.06428267347808	33.6337952374546	31.5581854043392	32.8652524648939	35.851812508299	6.99219205220837	0	2.13037920749893	bac	bacOTU_46
bacOTU_47	11.4902907043548	23.4142188165177	4.03605542849455	9.20447074293228	7.46937556020317	3.98353472314434	33.7955949190071	14.1043723554302	7.45632722624627	bac	bacOTU_47
bacOTU_63	52.8553372400322	17.0285227756492	9.41746266648729	23.6686390532544	44.816253361219	91.6212986323197	88.5677659946393	24.9538895519149	80.9544098849595	bac	bacOTU_63
bacOTU_67	9.19223256348386	8.51426138782461	10.7628144759855	11.8343195266272	86.6447564983567	46.4745717700173	8.15755739424309	15.1893240750787	17.0430336599915	bac	bacOTU_67
bacOTU_83	31.023784901758	6.38569604086845	2.69070361899637	7.88954635108481	10.4571257842844	10.6227592617182	8.15755739424309	3.25485515894543	15.977844056242	bac	bacOTU_83
bacOTU_89	22.9805814087096	8.51426138782461	1.34535180949818	5.25969756738987	8.9632506722438	17.2619838002921	47.7799790234238	9.76456547683628	47.933532168726	bac	bacOTU_89
bacOTU_103	62.047569803516	59.5998297147722	13.4535180949818	9.20447074293228	25.3958769046908	17.2619838002921	87.4024006526046	33.6335033091027	28.7601193012356	bac	bacOTU_103
bacOTU_105	18.3844651269677	7.44997871434653	8.0721108569891	14.4641683103222	13.4448760083657	30.5404328774399	23.3073068406946	4.3398068785939	23.4341712824883	bac	bacOTU_105
bacOTU_135	13.7883488452258	3.19284802043423	2.69070361899637	3.94477317554241	10.4571257842844	18.5898287080069	8.15755739424309	4.3398068785939	11.7170856412441	bac	bacOTU_135
bacOTU_145	2.29805814087096	22.3499361430396	8.0721108569891	22.353714661407	5.97550044816253	3.98353472314434	1.16536534203473	43.398068785939	42.6075841499787	bac	bacOTU_145
bacOTU_165	1.14902907043548	48.9570029799915	0	14.4641683103222	16.432626232447	2.65568981542956	1.16536534203473	8.67961375718781	9.58670643374521	bac	bacOTU_165
bacOTU_176	5.74514535217741	6.38569604086845	2.69070361899637	2.62984878369494	5.97550044816253	3.98353472314434	6.99219205220837	4.3398068785939	4.26075841499787	bac	bacOTU_176
bacOTU_205	4.59611628174193	18.0928054491273	13.4535180949818	19.723865877712	47.8040035853003	55.7694861240207	3.49609602610418	19.5291309536726	7.45632722624627	bac	bacOTU_205
bacOTU_21	109.157761691371	142.613878246062	32.2884434279564	22.353714661407	112.040633403047	126.145266232904	107.213611467195	122.599544320278	171.495526203664	bac	bacOTU_21
bacOTU_242	21.8315523382742	109.621115368242	108.973496569353	48.6522024983563	38.8407529130565	42.4910370468729	36.1263256030766	170.337419984811	75.6284618662122	bac	bacOTU_242
bacOTU_31	78.1339767896128	25.5427841634738	6.72675904749092	7.88954635108481	13.4448760083657	26.5568981542956	104.882880783126	15.1893240750787	139.53983809118	bac	bacOTU_31
bacOTU_314	14.9373779156613	11.7071094082588	13.4535180949818	14.4641683103222	25.3958769046908	30.5404328774399	6.99219205220837	17.3592275143756	14.9126544524925	bac	bacOTU_314
bacOTU_33	39.0669883948064	22.3499361430396	6.72675904749092	13.1492439184747	47.8040035853003	154.030009294914	26.8034028667987	27.1237929912119	95.8670643374521	bac	bacOTU_33
bacOTU_43	41.3650465356774	10.6428267347808	0	2.62984878369494	2.98775022408127	1.32784490771478	24.4726721827293	14.1043723554302	55.3898593949723	bac	bacOTU_43
bacOTU_474	8.04320349304837	2.12856534695615	1.34535180949818	6.57462195923734	1.49387511204063	6.63922453857389	5.82682671017364	2.16990343929695	4.26075841499787	bac	bacOTU_474
bacOTU_51	41.3650465356774	61.7283950617284	20.1802771424728	11.8343195266272	22.4081266806095	22.5733634311512	71.0872858641184	20.614082673321	24.4993608862378	bac	bacOTU_51
bacOTU_599	11.4902907043548	12.7713920817369	5.38140723799274	7.88954635108481	7.46937556020317	10.6227592617182	9.32292273627782	11.9344689161332	8.52151682999574	bac	bacOTU_599
bacOTU_677	27.5766976904516	1.06428267347808	0	0	0	0	5.82682671017364	0	5.32594801874734	bac	bacOTU_677
bacOTU_699	1.14902907043548	23.4142188165177	1.34535180949818	103.87902695595	1.49387511204063	2.65568981542956	0	41.2281653466421	8.52151682999574	bac	bacOTU_699
bacOTU_75	73.5378605078708	32.9927628778203	8.0721108569891	6.57462195923734	37.3468778010158	27.8847430620104	80.4102086003962	21.6990343929695	34.086067319983	bac	bacOTU_75
bacOTU_76	24.1296104791451	129.842486164325	45.7419615229383	43.3925049309665	121.003884075291	90.293453724605	30.2994988929029	206.14082673321	67.1069450362164	bac	bacOTU_76
bacOTU_78	2.29805814087096	4.2571306939123	6.72675904749092	5.25969756738987	23.9020017926501	17.2619838002921	0	11.9344689161332	3.1955688112484	bac	bacOTU_78
bacOTU_846	8.04320349304837	2.12856534695615	4.03605542849455	3.94477317554241	8.9632506722438	9.29491435400345	2.33073068406946	4.3398068785939	5.32594801874734	bac	bacOTU_846
bacOTU_85	22.9805814087096	84.078331204768	14.79886990448	113.083497698882	104.571257842844	71.7036250165981	32.6302295769724	213.73548877075	41.5423945462292	bac	bacOTU_85
bacOTU_86	87.3262093530966	14.8999574286931	1.34535180949818	3.94477317554241	4.4816253361219	11.950604169433	32.6302295769724	2.16990343929695	62.8461866212186	bac	bacOTU_86
bacOTU_880	4.59611628174193	8.51426138782461	9.41746266648729	5.25969756738987	10.4571257842844	122.16173150976	0	7.59466203753933	46.8683425649766	bac	bacOTU_880
bacOTU_93	9.19223256348386	3.19284802043423	2.69070361899637	2.62984878369494	4.4816253361219	5.31137963085912	5.82682671017364	5.42475859824238	8.52151682999574	bac	bacOTU_93
bacOTU_933	10.3412616339193	10.6428267347808	5.38140723799274	5.25969756738987	1.49387511204063	6.63922453857389	4.66146136813891	16.2742757947271	5.32594801874734	bac	bacOTU_933
bacOTU_100	6.89417442261289	10.6428267347808	6.72675904749092	11.8343195266272	4.4816253361219	1.32784490771478	5.82682671017364	3.25485515894543	5.32594801874734	bac	bacOTU_100
bacOTU_101	4.59611628174193	7.44997871434653	2.69070361899637	19.723865877712	4.4816253361219	13.2784490771478	4.66146136813891	5.42475859824238	5.32594801874734	bac	bacOTU_101
bacOTU_106	4.59611628174193	2.12856534695615	4.03605542849455	6.57462195923734	8.9632506722438	13.2784490771478	3.49609602610418	5.42475859824238	11.7170856412441	bac	bacOTU_106
bacOTU_108	8.04320349304837	2.12856534695615	1.34535180949818	1.31492439184747	2.98775022408127	3.98353472314434	4.66146136813891	2.16990343929695	4.26075841499787	bac	bacOTU_108
bacOTU_111	3.44708721130645	7.44997871434653	43.0512579039419	1.31492439184747	5.97550044816253	2.65568981542956	4.66146136813891	4.3398068785939	2.13037920749893	bac	bacOTU_111
bacOTU_114	5.74514535217741	21.2856534695615	5.38140723799274	2.62984878369494	4.4816253361219	7.96706944628867	6.99219205220837	56.4174894217207	21.3037920749893	bac	bacOTU_114
bacOTU_116	3.44708721130645	7.44997871434653	4.03605542849455	52.5969756738988	4.4816253361219	5.31137963085912	5.82682671017364	7.59466203753933	2.13037920749893	bac	bacOTU_116
bacOTU_119	6.89417442261289	11.7071094082588	5.38140723799274	9.20447074293228	10.4571257842844	18.5898287080069	5.82682671017364	8.67961375718781	4.26075841499787	bac	bacOTU_119
bacOTU_121	10.3412616339193	3.19284802043423	6.72675904749092	3.94477317554241	10.4571257842844	19.9176736157217	3.49609602610418	3.25485515894543	8.52151682999574	bac	bacOTU_121
bacOTU_123	6.89417442261289	6.38569604086845	6.72675904749092	13.1492439184747	11.9510008963251	13.2784490771478	8.15755739424309	6.50971031789085	9.58670643374521	bac	bacOTU_123
bacOTU_124	6.89417442261289	20.2213707960834	16.1442217139782	60.4865220249836	62.7427547057066	13.2784490771478	1.16536534203473	33.6335033091027	4.26075841499787	bac	bacOTU_124
bacOTU_126	5.74514535217741	5.32141336739038	5.38140723799274	1.31492439184747	20.9142515685689	14.6062939848626	1.16536534203473	9.76456547683628	6.3911376224968	bac	bacOTU_126
bacOTU_127	10.3412616339193	3.19284802043423	4.03605542849455	2.62984878369494	10.4571257842844	13.2784490771478	6.99219205220837	3.25485515894543	9.58670643374521	bac	bacOTU_127
bacOTU_128	33.321843042629	9.57854406130268	2.69070361899637	5.25969756738987	10.4571257842844	19.9176736157217	50.1107097074933	5.42475859824238	79.8892202812101	bac	bacOTU_128
bacOTU_132	4.59611628174193	3.19284802043423	1.34535180949818	1.31492439184747	1.49387511204063	2.65568981542956	6.99219205220837	1.08495171964848	8.52151682999574	bac	bacOTU_132
bacOTU_134	22.9805814087096	14.8999574286931	12.1081662854837	18.4089414858646	17.9265013444876	37.1796574160138	6.99219205220837	20.614082673321	42.6075841499787	bac	bacOTU_134
bacOTU_136	11.4902907043548	0	0	2.62984878369494	0	1.32784490771478	0	0	1.06518960374947	bac	bacOTU_136
bacOTU_141	3.44708721130645	5.32141336739038	1.34535180949818	0	1.49387511204063	0	8.15755739424309	0	7.45632722624627	bac	bacOTU_141
bacOTU_143	6.89417442261289	2.12856534695615	1.34535180949818	2.62984878369494	4.4816253361219	5.31137963085912	4.66146136813891	4.3398068785939	8.52151682999574	bac	bacOTU_143
bacOTU_147	16.0864069860967	24.4785014899957	2.69070361899637	11.8343195266272	8.9632506722438	2.65568981542956	13.9843841044167	17.3592275143756	13.8474648487431	bac	bacOTU_147
bacOTU_15	26.4276686200161	14.8999574286931	14.79886990448	32.8731097961867	46.3101284732596	103.571902801753	33.7955949190071	5.42475859824238	69.2373242437154	bac	bacOTU_15
bacOTU_152	2.29805814087096	0	0	1.31492439184747	1.49387511204063	3.98353472314434	2.33073068406946	0	4.26075841499787	bac	bacOTU_152
bacOTU_158	1.14902907043548	0	0	0	4.4816253361219	1.32784490771478	0	6.50971031789085	2.13037920749893	bac	bacOTU_158
bacOTU_160	8.04320349304837	1.06428267347808	4.03605542849455	1.31492439184747	7.46937556020317	3.98353472314434	3.49609602610418	1.08495171964848	7.45632722624627	bac	bacOTU_160
bacOTU_161	3.44708721130645	0	6.72675904749092	2.62984878369494	4.4816253361219	1.32784490771478	1.16536534203473	0	0	bac	bacOTU_161
bacOTU_164	5.74514535217741	1.06428267347808	2.69070361899637	1.31492439184747	2.98775022408127	9.29491435400345	2.33073068406946	2.16990343929695	5.32594801874734	bac	bacOTU_164
bacOTU_171	22.9805814087096	53.2141336739038	1.34535180949818	2.62984878369494	4.4816253361219	9.29491435400345	5.82682671017364	40.1432136269936	35.1512569237324	bac	bacOTU_171
bacOTU_177	6.89417442261289	4.2571306939123	2.69070361899637	2.62984878369494	5.97550044816253	3.98353472314434	8.15755739424309	2.16990343929695	6.3911376224968	bac	bacOTU_177
bacOTU_179	3.44708721130645	3.19284802043423	0	2.62984878369494	1.49387511204063	1.32784490771478	6.99219205220837	1.08495171964848	1.06518960374947	bac	bacOTU_179
bacOTU_183	10.3412616339193	5.32141336739038	2.69070361899637	1.31492439184747	8.9632506722438	6.63922453857389	9.32292273627782	1.08495171964848	6.3911376224968	bac	bacOTU_183
bacOTU_187	3.44708721130645	2.12856534695615	1.34535180949818	1.31492439184747	2.98775022408127	9.29491435400345	2.33073068406946	2.16990343929695	1.06518960374947	bac	bacOTU_187
bacOTU_190	4.59611628174193	1.06428267347808	1.34535180949818	0	0	1.32784490771478	5.82682671017364	0	1.06518960374947	bac	bacOTU_190
bacOTU_197	13.7883488452258	7.44997871434653	9.41746266648729	7.88954635108481	14.9387511204063	14.6062939848626	11.6536534203473	7.59466203753933	7.45632722624627	bac	bacOTU_197
bacOTU_198	5.74514535217741	2.12856534695615	2.69070361899637	1.31492439184747	1.49387511204063	1.32784490771478	2.33073068406946	0	6.3911376224968	bac	bacOTU_198
bacOTU_200	3.44708721130645	3.19284802043423	5.38140723799274	2.62984878369494	4.4816253361219	7.96706944628867	2.33073068406946	2.16990343929695	4.26075841499787	bac	bacOTU_200
bacOTU_203	28.725726760887	7.44997871434653	0	2.62984878369494	2.98775022408127	5.31137963085912	9.32292273627782	4.3398068785939	11.7170856412441	bac	bacOTU_203
bacOTU_204	5.74514535217741	4.2571306939123	4.03605542849455	3.94477317554241	5.97550044816253	10.6227592617182	2.33073068406946	4.3398068785939	4.26075841499787	bac	bacOTU_204
bacOTU_207	4.59611628174193	3.19284802043423	4.03605542849455	2.62984878369494	8.9632506722438	10.6227592617182	5.82682671017364	4.3398068785939	7.45632722624627	bac	bacOTU_207
bacOTU_209	12.6393197747903	8.51426138782461	8.0721108569891	9.20447074293228	19.4203764565282	35.851812508299	9.32292273627782	19.5291309536726	80.9544098849595	bac	bacOTU_209
bacOTU_212	13.7883488452258	4.2571306939123	2.69070361899637	1.31492439184747	8.9632506722438	3.98353472314434	2.33073068406946	5.42475859824238	6.3911376224968	bac	bacOTU_212
bacOTU_215	3.44708721130645	3.19284802043423	4.03605542849455	5.25969756738987	11.9510008963251	7.96706944628867	1.16536534203473	3.25485515894543	2.13037920749893	bac	bacOTU_215
bacOTU_221	2.29805814087096	1.06428267347808	2.69070361899637	2.62984878369494	2.98775022408127	3.98353472314434	0	0	2.13037920749893	bac	bacOTU_221
bacOTU_223	4.59611628174193	1.06428267347808	1.34535180949818	3.94477317554241	1.49387511204063	5.31137963085912	2.33073068406946	1.08495171964848	6.3911376224968	bac	bacOTU_223
bacOTU_224	10.3412616339193	7.44997871434653	1.34535180949818	1.31492439184747	1.49387511204063	2.65568981542956	9.32292273627782	1.08495171964848	6.3911376224968	bac	bacOTU_224
bacOTU_228	22.9805814087096	12.7713920817369	4.03605542849455	3.94477317554241	5.97550044816253	1.32784490771478	10.4882880783126	11.9344689161332	10.6518960374947	bac	bacOTU_228
bacOTU_229	18.3844651269677	20.2213707960834	12.1081662854837	7.88954635108481	16.432626232447	6.63922453857389	22.1419414986598	18.4441792340241	11.7170856412441	bac	bacOTU_229
bacOTU_236	9.19223256348386	1.06428267347808	1.34535180949818	11.8343195266272	14.9387511204063	14.6062939848626	2.33073068406946	0	3.1955688112484	bac	bacOTU_236
bacOTU_237	2.29805814087096	1.06428267347808	1.34535180949818	2.62984878369494	5.97550044816253	13.2784490771478	1.16536534203473	1.08495171964848	1.06518960374947	bac	bacOTU_237
bacOTU_239	1.14902907043548	1.06428267347808	0	0	1.49387511204063	1.32784490771478	1.16536534203473	1.08495171964848	1.06518960374947	bac	bacOTU_239
bacOTU_245	1.14902907043548	1.06428267347808	1.34535180949818	1.31492439184747	1.49387511204063	1.32784490771478	1.16536534203473	1.08495171964848	0	bac	bacOTU_245
bacOTU_246	3.44708721130645	2.12856534695615	1.34535180949818	0	1.49387511204063	3.98353472314434	3.49609602610418	1.08495171964848	2.13037920749893	bac	bacOTU_246
bacOTU_271	4.59611628174193	3.19284802043423	2.69070361899637	0	7.46937556020317	7.96706944628867	1.16536534203473	5.42475859824238	6.3911376224968	bac	bacOTU_271
bacOTU_274	5.74514535217741	5.32141336739038	4.03605542849455	6.57462195923734	10.4571257842844	3.98353472314434	8.15755739424309	2.16990343929695	4.26075841499787	bac	bacOTU_274
bacOTU_278	3.44708721130645	0	0	0	0	1.32784490771478	1.16536534203473	0	2.13037920749893	bac	bacOTU_278
bacOTU_294	2.29805814087096	0	1.34535180949818	1.31492439184747	2.98775022408127	1.32784490771478	0	1.08495171964848	1.06518960374947	bac	bacOTU_294
bacOTU_300	3.44708721130645	9.57854406130268	8.0721108569891	1.31492439184747	5.97550044816253	1.32784490771478	11.6536534203473	5.42475859824238	3.1955688112484	bac	bacOTU_300
bacOTU_307	3.44708721130645	1.06428267347808	1.34535180949818	0	0	3.98353472314434	0	1.08495171964848	1.06518960374947	bac	bacOTU_307
bacOTU_309	12.6393197747903	14.8999574286931	8.0721108569891	7.88954635108481	28.383627128772	14.6062939848626	16.3151147884862	6.50971031789085	17.0430336599915	bac	bacOTU_309
bacOTU_310	2.29805814087096	4.2571306939123	4.03605542849455	1.31492439184747	11.9510008963251	21.2455185234365	1.16536534203473	8.67961375718781	2.13037920749893	bac	bacOTU_310
bacOTU_316	0	2.12856534695615	0	0	0	2.65568981542956	0	0	0	bac	bacOTU_316
bacOTU_331	5.74514535217741	3.19284802043423	1.34535180949818	3.94477317554241	11.9510008963251	11.950604169433	2.33073068406946	6.50971031789085	3.1955688112484	bac	bacOTU_331
bacOTU_337	3.44708721130645	2.12856534695615	4.03605542849455	3.94477317554241	5.97550044816253	9.29491435400345	3.49609602610418	2.16990343929695	7.45632722624627	bac	bacOTU_337
bacOTU_34	302.194645524532	156.449553001277	73.9943495224001	98.6193293885602	98.5957573946818	150.04647457177	261.041836615779	119.344689161332	416.489135066042	bac	bacOTU_34
bacOTU_341	5.74514535217741	18.0928054491273	0	5.25969756738987	0	1.32784490771478	1.16536534203473	2.16990343929695	0	bac	bacOTU_341
bacOTU_353	2.29805814087096	0	0	0	0	0	0	1.08495171964848	1.06518960374947	bac	bacOTU_353
bacOTU_358	8.04320349304837	2.12856534695615	0	1.31492439184747	0	2.65568981542956	8.15755739424309	2.16990343929695	3.1955688112484	bac	bacOTU_358
bacOTU_375	4.59611628174193	4.2571306939123	1.34535180949818	3.94477317554241	4.4816253361219	2.65568981542956	4.66146136813891	0	2.13037920749893	bac	bacOTU_375
bacOTU_38	3.44708721130645	121.328224776501	4.03605542849455	11.8343195266272	11.9510008963251	131.456645863763	0	215.905392210047	97.997443544951	bac	bacOTU_38
bacOTU_392	3.44708721130645	0	0	0	1.49387511204063	1.32784490771478	1.16536534203473	1.08495171964848	1.06518960374947	bac	bacOTU_392
bacOTU_396	3.44708721130645	3.19284802043423	1.34535180949818	3.94477317554241	10.4571257842844	25.2290532465808	3.49609602610418	5.42475859824238	3.1955688112484	bac	bacOTU_396
bacOTU_408	0	0	0	0	2.98775022408127	1.32784490771478	0	0	0	bac	bacOTU_408
