Promicromonospora	Flavobacterium	Variovorax	Rhizobium	Pseudomonas	Phyllobacterium	Lentzea	Pseudoxanthomonas	Actinoplanes	Sphingomonas	Nocardioides	Streptomyces	Chryseobacterium	Massilia	Herbaspirillum	Devosia	Kribbella	Mesorhizobium	Mycobacterium	Caulobacter	Umezawaea	Microbacterium	Aeromicrobium	Stenotrophomonas	Galbitalea	Arthrobacter	Steroidobacter	Chondromyces	Sphingopyxis	Shinella	Pantoea	Agromyces	Sorangium	Rhodanobacter	Bradyrhizobium	Solirubrobacter	Rudaibacter	Bosea	Lysobacter	Kineosporia	Cellulomonas	Burkholderia	Phycicoccus	g__Acremonium	g__Lachnella	g__Scytalidium	g__Magnaporthiopsis	g__Podospora	g__Ophiosphaerella	g__Gibberella	g__Cladosporium	g__Pyrenochaetopsis	g__Mycosphaerella	g__Sarocladium	g__Mortierella	g__Bipolaris
TAD2	838.197855269833	126.07167904465	86.4605288718375	142.682103310668	20.8700586932022	213.382734801924	112.015535434942	90.7196632990216	114.997029533971	91.1471767417401	174.20009807183	131.182640357271	65.1651567359169	64.7393432931985	66.8686105067905	77.0910331320325	97.5343783825162	41.3140039436859	34.9252023029097	29.8143409902888	27.6844737766967	31.5178947611625	56.2207744388303	24.7030796776679	21.721685578639	55.3690475533934	40.462377058249	54.5174206679567	19.5922183650469	23.851352792231	9.37039573980505	53.6653937825198	54.5170206679567	9.79610918252346	20.8700586932021	30.6664678757257	11.9257763961155	22.5735124640758	16.611024266018	1.27784032815523	37.0546695165018	12.3521898388339	19.1662049223285	181.525116859259	78.0208196500855	2.50188295671415	63.8829368947009	0.0584809989933524	39.2141933215195	0.232823995973409	1.86189196778728	1.97845396577398	0.116461997986705	1.74552996980057	6.28414789128206	2.67652595369421
TAD3	193.543329179893	28.3192463200996	59.0887281482393	80.9413717653241	441.04673953667	53.0683773557772	36.3453807100492	42.5885074577876	23.6358512592958	82.7257794075351	23.4139753040194	19.623184064321	43.0347593683403	17.3926245115573	43.9264631894458	18.7306802432155	8.91923821105499	15.8316928246226	11.1490977638187	6.68967865829125	13.6016332718589	40.5819238603002	10.703045853266	52.3994494899481	4.23664315025112	5.351722926633	10.9264218085424	2.45323550804012	23.8586272145721	6.02055079246212	1.56113168693462	9.81124203216049	6.24342674773849	4.90557101608025	6.02065079246212	6.91295461356762	2.67591146331649	5.79747483718574	8.02753438994949	0.223075955276375	6.68947865829124	9.81164203216048	2.00688359748737	59.3186141684404	10.4414602484886	15.5774806950424	81.4428099382109	1.07265591741234	39.9595678698914	1.86261290918985	0.903136562031444	29.0103495552602	0.169419355380896	24.6642861004838	1.4680344133011	2.65286990096737
TAD4	209.495452395004	88.914212306798	38.8249633470817	34.7182133001207	5.43313070727081	70.8919153265826	45.3180585826004	23.5865357535172	7.02332749964276	48.2346360352823	35.9111858943998	15.3722356595955	6.09577103742579	21.7318228290832	18.4188211783083	15.9016679237195	17.4912647160914	12.4561582069136	5.03560650917782	9.54098075423168	4.63788231108484	21.0690824989283	10.0708130183557	16.4311001878434	2.25273712252692	13.5161227351615	10.8662614145416	5.03580650917783	8.08319202789072	4.63798231108484	0.397824198092986	15.5037437256265	5.56543877330181	0.265116132061991	6.75821136758077	9.40877268820067	1.85531292443393	6.22797910345679	5.9632629713948	0.265116132061991	6.09557103742579	7.68616782979773	5.56543877330181	11.5537892283223	164.30706927171	90.7208671097803	4.47936013159573	0.67572890873269	6.29235351819401	1.42205559733198	1.84864227653157	2.77311341479736	0.248942229533096	0.63998001879939	5.19073793026173	1.56435115706518
TAD6	356.381211437864	97.5144716859462	89.97081641742	165.396369102682	71.9229984534465	167.550356322261	67.6130240142887	133.339934211446	22.3583924031313	61.4188357579993	22.090119000684	15.0862105370524	118.794070479288	43.6389911964731	43.6386911964732	31.2480146838944	14.5463637321577	15.0853105370525	168.897423334497	31.5170880863417	3.23258082936838	69.7680112338676	3.50205423181575	22.6274658055787	1.07759360978946	3.77152763426311	6.73493506118413	0.53924680489473	83.5059547586832	14.2769903297104	3.77152763426312	3.77152763426311	2.96320742692102	64.919089989815	5.3877680489473	3.23318082936838	1.6164404146842	19.933731781105	9.69784248810515	0.53884680489473	1.6164404146842	10.2368892929999	1.07759360978946	17.7780312651451	1.12289776411443	8.27137686230961	11.3404574175557	3.21898692379469	8.75802256009253	5.50180904416069	4.49129105645771	37.0151996236389	11.1906510490071	46.4465008422001	0.337439329234328	7.85978434880099
TAD7	217.555498591816	123.569352912805	41.1195199845668	104.268200675152	13.2172564236108	131.959871277003	53.2877116126529	33.3571804976843	37.5533396797829	54.5478693672825	43.2188495756161	72.5896638503067	95.0366104745345	64.4069384452143	35.2454171296287	41.5397059027767	73.8473216049363	46.1548510030852	15.524978973765	27.9028635609561	24.5458762152771	14.0564282600305	29.5810072337955	5.24492397762332	5.66450989583318	12.5878775462959	21.1896888695982	23.9168973379623	5.45481693672825	18.2521874421291	0.83947183641973	21.1893888695982	41.3293129436717	3.14699438657399	15.1053930555551	12.1686916280861	2.51771550925919	8.60161132330224	11.3292197916664	1.2588577546296	10.4898479552466	5.03573101851839	6.29388877314798	30.2880772041131	66.0272363049664	97.7427611487019	30.0282685423634	0.04356811029159	116.175076132919	0.25970866174954	0.69238976466544	0.8656622058318	0.51931732349908	0.12990433087477	4.54375158061695	2.72609094837017
TAD9	124.400111006484	16.9570597755708	27.2504282107388	26.2133204693773	6.83450929729639	32.1814399822058	30.884005305504	20.3297099349956	21.2816086979102	29.241734715015	17.5628226246983	17.9086585384855	5.19093870680739	8.30536193089182	13.4090916592524	14.01515450838	11.938439025657	7.09413623263677	3.72018607321197	4.49886687923307	2.24933343961653	16.1774789695497	5.62328359904133	19.7241470858681	1.21122569825506	2.68207833185049	5.45066564214776	3.28784118097801	10.1217504782744	2.59546935340369	0.865389784467898	5.0178207499138	4.67158483612665	0.865189784467898	2.85509628874406	4.67218483612664	0.519253870680738	2.59536935340369	7.78620806021108	0.259626935340369	2.42245139651011	4.84520279302023	2.24933343961653	42.7114243472731	3.35890708971453	5.85092525305112	46.4167470075389	0.455364186348421	9.42652957436013	69.0398379860032	0.823549480059046	7.36800587421252	0.0217697231594486	1.73367785275589	0.433994463188972	1.06201643481298
TAD10	73.9670116605834	54.8442137739795	75.0732528606348	48.9962102879933	79.9729638894342	21.6527777724357	27.500781258422	64.8000845744427	30.029661144254	54.5285162882506	19.2834466294683	20.8637340581133	41.567219373362	12.9604969148886	30.3455586299829	19.4406953723328	11.0636120005146	14.06673811494	7.27054217176675	18.4921029151458	12.4859506862951	14.698833086398	7.74458840036022	12.0118044577016	10.4313170290566	7.27054217176674	15.015230572127	5.37415725739281	17.0694642293654	7.42849091463124	70.3319905747	5.5320060002573	3.16107485728989	2.05473365723843	9.64127331473415	6.48069845744426	3.16117485728989	5.21570851452831	15.6472255435849	3.31912360015438	4.89971102879932	12.3285019434306	3.63522108588337	33.9327435446499	10.8213485108223	82.51211989502	11.6716894652441	6.53169642260345	7.57507395757561	57.8551322167892	1.73922922495358	17.4302395656459	0.734399006091513	10.3575807175013	1.16001948330239	5.14029304264059
TAH1	17.8351331752797	17.1096247866572	21.996517582845	20.3461348814302	1.78379331752797	23.780010900373	3.89756317533891	14.9285996207897	46.4372815637839	16.0531398577517	17.307990710827	23.3848790520334	0.264621232226367	18.2978203316759	7.72867104262121	23.8466662084295	12.8809850710354	22.7234259714675	3.50123132699935	9.11603251180964	6.40746488148938	3.36912071088617	13.8057593838276	0.330376540282958	17.3726460188836	4.62417156396141	5.28502464452732	6.80419672982893	0.924974312792282	8.78555597152668	0.198465924169774	5.41683526064051	0.924874312792282	9.90839620848873	7.59666042650803	3.63374194311253	10.9653811373942	2.70836763032025	1.91600393364115	7.92673696679099	2.37819109003729	2.24658047392411	4.49186094784822	2.09891808988663	0.0542553055454614	0.708631914219787	1.24577202754561	0.234972990696999	0.311593006886403	0.0136388263863654	1.82784156215932	0.180817685151538	1.69245329829567	0.0362035370303076	6.87381086214481	0.275489469856096
TAH2	38.2847671024695	146.506103812915	118.265297385846	78.4655098040712	31.8409300654202	20.6586040305405	113.527308388016	79.9807302833769	62.1654396515346	54.9646923748325	30.8944922658541	30.1361820262012	63.8711876907536	65.5770357299724	25.7759481481972	37.1481017429902	28.4293339869823	30.5143371460276	4.92801655774361	40.9383529412545	32.9778954248995	15.1625047930572	9.8556331154872	9.28695043574755	27.8606513072427	23.6912449891519	20.0905213508008	26.7238859477634	5.87555435730967	30.1350820262012	51.7413238563077	7.01281971678897	2.27443071895858	8.14978507626826	13.6462843137515	5.68652679739646	13.0776016340119	9.28695043574755	10.0453606754004	12.6984465141854	4.73838899783038	3.98077875817752	4.54876143791717	2.05985012681614	0.0400893228507988	0.120067968552397	1.69974622115895	1.67985155973355	1.03992239412077	1e-04	37.1101916055413	2.25969674107013	49.7668122878192	1.55968359118115	5.33917460058165	1.21987434694936
TAH3	18.5536899422204	36.6276195232434	188.707357806107	22.8805331929971	25.6675632879422	23.5524576986736	45.8552984582338	66.2350977730044	7.40256956244026	12.9795297523303	8.84565064603252	14.2288466914436	0.192664144478968	4.23031117853729	26.4365198658581	8.4603223570746	1.63444522807123	13.3627580412882	1.92294144478967	1.8269093725502	5.960288478848	2.21133766150813	2.11510558926865	46.3357588194312	5.28736397317161	3.26879045614245	7.59503370691924	2.88446216718451	1.44218108359226	5.19133190093213	0.48096036119742	2.21133766150813	6.05642055108749	0.673024505676387	1.63454522807123	1.92334144478968	3.17255838390297	9.61330722394839	1.73077730031071	0.769156577915871	0.673124505676388	3.17305838390297	0.48076036119742	0.0379203699964729	0.0188601849982365	0.0376203699964729	4.91536846953796	176.777523238382	2e-04	1e-04	0.919349064913587	0.825748139922404	0.0188601849982365	0.0563805549947094	0.0756407399929459	2e-04
TAH4	8.73682079599888	7.29836396029452	21.2459732993609	11.9146738127258	81.7075603989441	21.2459732993609	14.7433475932482	11.9633137036121	6.65214537877188	7.29876396029452	11.0215557767713	6.55376559699915	1.68815629013615	3.57457214381773	13.4526104302028	10.0775978499305	0.893718035954431	3.62411203470409	2.28373498077243	2.03563552634065	1.19145738127258	1.98589563545429	3.12751312584051	3.27633279849958	3.7230918164768	5.8081672337038	8.43938145068074	1.14221749038622	6.10590657902195	3.97139127090858	20.005176027202	1.09237759949986	1.53893661747708	0.695058472409002	1.39021694481801	0.894218035954432	2.33327487165879	4.96408908863573	1.09247759949986	0.446859017977216	0.645518581522645	0.844578145068074	0.297939345318144	0.170367463128533	0.0720093113236103	0.0131744202406564	8.28938243257616	10.7932339086619	0.660458222153149	1e-04	2.07239560814404	0.111432572045579	0.0720093113236103	0.215827933970831	0.229402354211487	0.0198116303609846
TAH5	16.1759848579582	2.23697758199423	3.70869457719043	5.07740321558691	18.1750436371531	1.15739192479701	7.94353093837949	4.52405934238833	11.3892046235706	4.81498232358758	8.8390019711772	2.92083190119247	0.0267020891999321	1.81534415479532	0.684054319198236	3.23585697159165	1.26270028159674	1.26290028159674	1.23649819239681	0.23711880279939	1.551923262796	1.70993579799559	1.18379401399695	0.236818802799389	1.73603788719552	3.6825924879905	3.20945488239172	2.10466713599457	0.657752229998303	2.47259638479362	2.1307692251945	1.10498774639715	1.05218356799729	0.815464765197896	0.736758497598099	1.18429401399695	2.70931518759301	0.578745962398507	0.657952229998304	0.86806894359776	1.10488774639715	0.894971032797693	0.236818802799389	0.674881015055265	1e-04	0.0761692874122478	1.54694217738237	4.41738995573785	0.0204851433099328	0.00517128582748319	1.12592545370127	1.53689960572741	0.0457415724473487	1.66348175141449	0.137524717342046	0.421116723681105
