Promicromonospora	Flavobacterium	Variovorax	Rhizobium	Pseudomonas	Phyllobacterium	Lentzea	Pseudoxanthomonas	Actinoplanes	Sphingomonas	Nocardioides	Streptomyces	Chryseobacterium	Massilia	Herbaspirillum	Devosia	Kribbella	Mesorhizobium	Mycobacterium	Caulobacter	Umezawaea	Microbacterium	Aeromicrobium	Stenotrophomonas	Galbitalea	Arthrobacter	Steroidobacter	Chondromyces	Sphingopyxis	Shinella	Pantoea	Agromyces	Sorangium	Rhodanobacter	Bradyrhizobium	Solirubrobacter	Rudaibacter	Bosea	Lysobacter	Kineosporia	Cellulomonas	Burkholderia	Phycicoccus	g__Acremonium	g__Lachnella	g__Scytalidium	g__Magnaporthiopsis	g__Podospora	g__Ophiosphaerella	g__Gibberella	g__Cladosporium	g__Pyrenochaetopsis	g__Mycosphaerella	g__Sarocladium	g__Mortierella	g__Bipolaris
Nocardioides	0.139705882352941	-0.053921568627451	-0.254901960784314	-0.362745098039216	-0.174019607843137	-0.215686274509804	0.174019607843137	-0.455882352941177	0.681372549019608	-0.0196078431372549	1	0.561274509803922	-0.323529411764706	0.284313725490196	-0.308823529411765	0.450980392156863	0.504901960784314	0.279411764705882	0.424019607843137	0.0490196078431373	0.448529411764706	-0.0857843137254902	0.735294117647059	-0.345588235294118	0.600490196078431	0.737745098039216	0.502450980392157	0.691176470588235	-0.242647058823529	0.384803921568628	0.191176470588235	0.666666666666667	0.473039215686275	0.139705882352941	0.480392156862745	0.840686274509804	0.720588235294118	-0.0441176470588235	-0.0612745098039216	0.541666666666667	0.779411764705882	0.144607843137255	0.659313725490196	0.0490196078431373	0.0833333333333333	0.220588235294118	0.311274509803922	0.205882352941176	0.0122549019607843	-0.00737102961998184	0.448529411764706	-0.0931372549019608	0.166666666666667	0.178921568627451	0.632352941176471	0.0490196078431373
Streptomyces	-0.0196078431372549	0.132352941176471	0.0661764705882353	0.0318627450980392	-0.28921568627451	0.0294117647058824	-0.129901960784314	-0.200980392156863	0.647058823529412	-0.178921568627451	0.561274509803922	1	-0.154411764705882	0.340686274509804	0.166666666666667	0.735294117647059	0.75	0.823529411764706	0.325980392156863	0.446078431372549	0.595588235294118	-0.416666666666667	0.821078431372549	-0.365196078431373	0.627450980392157	0.308823529411765	0.181372549019608	0.566176470588235	-0.42156862745098	0.379901960784314	-0.0906862745098039	0.566176470588235	0.5	0.205882352941176	0.696078431372549	0.595588235294118	0.563725490196079	-0.0955882352941177	0.0245098039215686	0.632352941176471	0.438725490196078	0.166666666666667	0.754901960784314	0.0857843137254902	0.181372549019608	0.0906862745098039	0.33578431372549	0.017156862745098	0.284313725490196	-0.0933663751864367	0.186274509803922	-0.397058823529412	0.147058823529412	-0.252450980392157	0.583333333333333	0.0759803921568628
Chryseobacterium	0.438725490196078	0.475490196078431	0.262254901960784	0.86764705882353	0.232843137254902	0.541666666666667	0.0563725490196079	0.350490196078431	-0.220588235294118	0.558823529411765	-0.323529411764706	-0.154411764705882	1	0.443627450980392	0.313725490196078	0.0686274509803922	0.232843137254902	-0.0269607843137255	0.232843137254902	0.526960784313726	0.0465686274509804	0.563725490196079	-0.127450980392157	0.399509803921569	-0.230392156862745	-0.134803921568627	-0.0735294117647059	0.0441176470588235	0.607843137254902	-0.0245098039215686	0.32843137254902	0.0196078431372549	-0.0931372549019608	0.188725490196078	0.107843137254902	-0.159313725490196	-0.424019607843137	0.225490196078431	0.730392156862745	-0.186274509803922	-0.0612745098039216	0.0686274509803922	-0.00980392156862745	0.522058823529412	0.566176470588235	0.406862745098039	0.100490196078431	-0.193627450980392	0.647058823529412	0.53317114251202	-0.107843137254902	0.389705882352941	0.316176470588235	0.262254901960784	0.0269607843137255	0.404411764705882
Massilia	0.0931372549019608	0.700980392156863	0.142156862745098	0.397058823529412	-0.397058823529412	0.137254901960784	0.134803921568627	-0.0147058823529412	0.470588235294118	0.316176470588235	0.284313725490196	0.340686274509804	0.443627450980392	1	-0.240196078431373	0.438725490196078	0.647058823529412	0.428921568627451	0.0857843137254902	0.774509803921569	0.649509803921569	0.110294117647059	0.409313725490196	-0.196078431372549	0.433823529411765	0.367647058823529	0.0637254901960784	0.629901960784314	-0.144607843137255	0.58578431372549	-0.017156862745098	0.480392156862745	-0.0931372549019608	0.147058823529412	0.583333333333333	0.291666666666667	0.284313725490196	0.0514705882352941	0.5	0.502450980392157	0.220588235294118	-0.122549019607843	0.563725490196079	0.183823529411765	0.183823529411765	0.215686274509804	-0.286764705882353	-0.205882352941176	0.254901960784314	0.203931819486164	0.46078431372549	-0.0343137254901961	0.693627450980392	-0.0343137254901961	0.720588235294118	0.524509803921569
Herbaspirillum	0.20343137254902	0.0980392156862745	0.558823529411765	0.404411764705882	0.450980392156863	0.58578431372549	-0.0490196078431373	0.497549019607843	-0.343137254901961	0.0441176470588235	-0.308823529411765	0.166666666666667	0.313725490196078	-0.240196078431373	1	0.176470588235294	-0.00490196078431373	0.303921568627451	-0.00490196078431373	0.191176470588235	-0.151960784313726	0.053921568627451	0.0318627450980392	0.519607843137255	-0.134803921568627	-0.257352941176471	-0.125	-0.433823529411765	0.428921568627451	-0.161764705882353	0.0147058823529412	-0.139705882352941	0.181372549019608	-0.00980392156862745	0.0416666666666667	-0.174019607843137	-0.208333333333333	0.325980392156863	0.196078431372549	-0.120098039215686	-0.323529411764706	0.409313725490196	-0.0441176470588235	0.0784313725490196	0.345588235294118	0.00245098039215686	0.301470588235294	0.0612745098039216	0.428921568627451	0.122850493666364	-0.257352941176471	-0.00735294117647059	-0.156862745098039	-0.166666666666667	-0.200980392156863	-0.107843137254902
Devosia	-0.0147058823529412	0.0612745098039216	0.110294117647059	0.174019607843137	-0.183823529411765	0.254901960784314	-0.161764705882353	-0.017156862745098	0.566176470588235	-0.0833333333333333	0.450980392156863	0.735294117647059	0.0686274509803922	0.438725490196078	0.176470588235294	1	0.713235294117647	0.647058823529412	0.198529411764706	0.598039215686275	0.365196078431373	-0.279411764705882	0.747549019607843	-0.42156862745098	0.536764705882353	0.404411764705882	0.220588235294118	0.428921568627451	-0.0833333333333333	0.519607843137255	0.0588235294117647	0.411764705882353	0.151960784313726	0.377450980392157	0.730392156862745	0.33578431372549	0.480392156862745	-0.0686274509803922	0.166666666666667	0.580882352941177	0.196078431372549	0.0318627450980392	0.607843137254902	0.110294117647059	0.154411764705882	-0.0196078431372549	0.323529411764706	-0.117647058823529	0.308823529411765	-0.157248631892946	0.267156862745098	-0.340686274509804	0.367647058823529	-0.235294117647059	0.661764705882353	0.20343137254902
Kribbella	0.379901960784314	0.306372549019608	-0.178921568627451	0.348039215686275	-0.495098039215686	0.25	-0.237745098039216	-0.313725490196078	0.495098039215686	0.174019607843137	0.504901960784314	0.75	0.232843137254902	0.647058823529412	-0.00490196078431373	0.713235294117647	1	0.71078431372549	0.404411764705882	0.66421568627451	0.492647058823529	-0.0686274509803922	0.821078431372549	-0.345588235294118	0.323529411764706	0.227941176470588	-0.0563725490196079	0.600490196078431	-0.196078431372549	0.20343137254902	-0.186274509803922	0.784313725490196	0.350490196078431	0.25	0.803921568627451	0.683823529411765	0.264705882352941	-0.267156862745098	0.406862745098039	0.401960784313726	0.53921568627451	0.284313725490196	0.882352941176471	0.411764705882353	0.514705882352941	0.382352941176471	0.20343137254902	-0.41421568627451	0.580882352941177	0.213759858979473	-0.0147058823529412	-0.213235294117647	0.205882352941176	-0.176470588235294	0.727941176470588	0.318627450980392
Mesorhizobium	-0.0906862745098039	0.416666666666667	0.220588235294118	0.149509803921569	-0.313725490196078	0.151960784313726	-0.159313725490196	-0.0490196078431373	0.41421568627451	-0.0245098039215686	0.279411764705882	0.823529411764706	-0.0269607843137255	0.428921568627451	0.303921568627451	0.647058823529412	0.71078431372549	1	0.0784313725490196	0.622549019607843	0.593137254901961	-0.411764705882353	0.708333333333333	-0.213235294117647	0.549019607843137	0.107843137254902	0.0343137254901961	0.42156862745098	-0.406862745098039	0.330882352941177	-0.235294117647059	0.487745098039216	0.325980392156863	0.198529411764706	0.801470588235294	0.441176470588235	0.46078431372549	-0.0808823529411765	0.105392156862745	0.573529411764706	0.274509803921569	0.242647058823529	0.727941176470588	0.017156862745098	0.264705882352941	0.169117647058824	0.0416666666666667	-0.0857843137254902	0.245098039215686	-0.1081084344264	0.115196078431373	-0.379901960784314	0.21078431372549	-0.389705882352941	0.654411764705882	0.0882352941176471
Mycobacterium	0.428921568627451	-0.181372549019608	-0.382352941176471	0.294117647058824	0.156862745098039	0.174019607843137	-0.198529411764706	-0.247549019607843	0.247549019607843	0.00490196078431373	0.424019607843137	0.325980392156863	0.232843137254902	0.0857843137254902	-0.00490196078431373	0.198529411764706	0.404411764705882	0.0784313725490196	1	0.134803921568627	0.137254901960784	0.230392156862745	0.404411764705882	-0.21078431372549	0.122549019607843	0.0735294117647059	0.0808823529411765	0.264705882352941	0.107843137254902	-0.0441176470588235	0.176470588235294	0.299019607843137	0.367647058823529	0.571078431372549	0.188725490196078	0.46078431372549	0.174019607843137	-0.0416666666666667	-0.0441176470588235	0.0588235294117647	0.553921568627451	0.284313725490196	0.254901960784314	0.357843137254902	0.436274509803922	0.470588235294118	0.526960784313726	0.105392156862745	0.473039215686275	0.316954273659219	-0.00980392156862745	0.294117647058824	0.122549019607843	0.529411764705882	0.166666666666667	0.308823529411765
Caulobacter	0.00980392156862745	0.58578431372549	0.367647058823529	0.568627450980392	-0.232843137254902	0.254901960784314	-0.215686274509804	0.21078431372549	0.365196078431373	0.240196078431373	0.0490196078431373	0.446078431372549	0.526960784313726	0.774509803921569	0.191176470588235	0.598039215686275	0.66421568627451	0.622549019607843	0.134803921568627	1	0.551470588235294	-0.0367647058823529	0.426470588235294	-0.208333333333333	0.436274509803922	0.120098039215686	-0.0882352941176471	0.330882352941177	-0.0294117647058824	0.45343137254902	0.00735294117647059	0.230392156862745	-0.264705882352941	0.348039215686275	0.725490196078431	0.137254901960784	0.230392156862745	-0.0735294117647059	0.502450980392157	0.53921568627451	0.00735294117647059	0.156862745098039	0.571078431372549	0.188725490196078	0.281862745098039	0.176470588235294	-0.213235294117647	-0.254901960784314	0.426470588235294	0.194103779992855	0.279411764705882	-0.0392156862745098	0.705882352941177	-0.0833333333333333	0.659313725490196	0.610294117647059
