Promicromonospora	Flavobacterium	Rhizobium	Sphingomonas	Chryseobacterium	Mycobacterium	Microbacterium	Lysobacter	Burkholderia	Bacillus	Amycolatopsis	Sphingobium	Luteimonas	Achromobacter	Microvirga	Novosphingobium	Kaistia	Chitinophaga	Hyphomicrobium	Iamia	Pseudorhodoferax	Dissulfuribacter	Nocardia	Methylophilus	Reyranella	Afipia	Rhizocola	Nonomuraea	Haloactinopolyspora	Panacagrimonas	Povalibacter	Pedomicrobium	Variibacter	Pedobacter	Chelativorans	Chelatococcus	Mucilaginibacter	g__Acremonium	g__Ophiosphaerella	g__Gibberella	g__Pyrenochaetopsis	g__Pseudogymnoascus	g__Didymella	g__Bipolaris
Pseudorhodoferax	0.360294117647059	0.45343137254902	0.397058823529412	0.725490196078431	0.598039215686275	-0.235294117647059	0.561274509803922	0.70343137254902	0.0588235294117647	0.071078431372549	0.225490196078431	0.568627450980392	0.612745098039216	0.264705882352941	-0.0588235294117647	0.387254901960784	0.286764705882353	0.103004311206036	0.0735294117647059	0.406862745098039	1	0.0588235294117647	0.301470588235294	0.325980392156863	0.00245098039215686	0.0318627450980392	0.156958950409198	0.466831875932183	0.273451921416025	0.208333333333333	0.21948629221923	0.455882352941177	0.110294117647059	-0.00490496720028744	0.0661764705882353	0.212950333748551	-0.106154959216414	0.428921568627451	0.176470588235294	0.363637461252438	0.450980392156863	0.0980392156862745	0.303921568627451	0.299019607843137
Dissulfuribacter	0.593137254901961	0.0955882352941177	0.151960784313726	0.509803921568628	0.0269607843137255	0.291666666666667	0.343137254901961	0.389705882352941	0.58578431372549	0.776960784313726	0.458333333333333	0.0318627450980392	0.0147058823529412	0.348039215686275	0.588235294117647	0.345588235294118	0.0220588235294118	0.522379006830612	0.727941176470588	0.183823529411765	0.0588235294117647	1	0.524509803921569	0.112745098039216	0.522058823529412	0.308823529411765	0.675659231839595	0.56019825111862	0.386266167022636	0.676470588235294	0.64982739325581	0.607843137254902	0.727941176470588	0.709994002241607	0.642156862745098	0.379552653681241	0.15657856484421	0.593137254901961	0.382352941176471	0.606881438711838	0.176470588235294	0.318627450980392	-0.149509803921569	0.0833333333333333
Nocardia	0.705882352941177	0.0514705882352941	0.556372549019608	0.504901960784314	0.519607843137255	0.360294117647059	0.700980392156863	0.406862745098039	0.223039215686275	0.443627450980392	0.424019607843137	0.512254901960784	0.5	0.669117647058824	0.134803921568627	0.762254901960784	0.120098039215686	0.657265604838517	0.299019607843137	0.355392156862745	0.301470588235294	0.524509803921569	1	0.490196078431373	0.450980392156863	0.556372549019608	0.506437863429678	0.648650606558402	0.285714339416743	0.411764705882353	0.506791382596087	0.735294117647059	0.426470588235294	0.739423805443331	0.071078431372549	0.37704735563714	0.0557313535886172	0.83578431372549	0.465686274509804	0.687962764531639	0.490196078431373	0.455882352941177	-0.00735294117647059	0.279411764705882
Methylophilus	0.458333333333333	0.0122549019607843	0.551470588235294	0.281862745098039	0.524509803921569	0.0906862745098039	0.375	0.284313725490196	0.186274509803922	0.463235294117647	0.436274509803922	0.519607843137255	0.620098039215686	0.637254901960784	-0.245098039215686	0.517156862745098	-0.183823529411765	0.5272839740309	0.0367647058823529	0.264705882352941	0.325980392156863	0.112745098039216	0.490196078431373	1	0.137254901960784	0.517156862745098	0.306560450017965	0.366094471125765	0.213366073212504	0.100490196078431	0.477197725218213	0.465686274509804	0.00735294117647059	0.385039925222564	-0.0882352941176471	0.329446692799229	0.0424619836865655	0.524509803921569	0.634803921568628	0.223587898472783	0.161764705882353	0.313725490196078	-0.0637254901960784	-0.117647058823529
Reyranella	0.556372549019608	0.267156862745098	0.517156862745098	0.272058823529412	0.458333333333333	0.627450980392157	0.28921568627451	0.446078431372549	0.612745098039216	0.612745098039216	0.625	0.245098039215686	0.448529411764706	0.477941176470588	0.247549019607843	0.355392156862745	0.397058823529412	0.709994002241607	0.338235294117647	-0.0343137254901961	0.00245098039215686	0.522058823529412	0.450980392156863	0.137254901960784	1	0.627450980392157	0.695279100640744	0.33415334277251	0.0931943768054613	0.382352941176471	0.437739515381048	0.58578431372549	0.512254901960784	0.523605248630684	0.607843137254902	0.676430471907162	0.594467771611917	0.502450980392157	0.654411764705882	0.631451537445111	0.284313725490196	0.595588235294118	0.235294117647059	0.629901960784314
Afipia	0.384803921568628	0.215686274509804	0.718137254901961	0.240196078431373	0.509803921568628	0.355392156862745	0.223039215686275	0.355392156862745	0.426470588235294	0.522058823529412	0.58578431372549	0.154411764705882	0.433823529411765	0.53921568627451	-0.0122549019607843	0.272058823529412	0.071078431372549	0.854690534650086	0.0269607843137255	-0.0980392156862745	0.0318627450980392	0.308823529411765	0.556372549019608	0.517156862745098	0.627450980392157	1	0.65971808843866	0.105651424553073	-0.00367872540021558	0.0906862745098039	0.676954912518861	0.458333333333333	0.193627450980392	0.475781818427882	0.0735294117647059	0.789168883891689	0.674083991024227	0.473039215686275	0.600490196078431	0.33415334277251	0.183823529411765	0.688725490196079	0.29656862745098	0.419117647058824
Rhizocola	0.544451359231906	0.212139831412432	0.576333646033774	0.465971884027307	0.469650609427522	0.405886035823786	0.159411434009342	0.571428678833487	0.450030740626372	0.773758575845343	0.827713215048505	0.143470290608408	0.380134958022276	0.570202437033415	0.242795876414228	0.297976757417462	0.078479475204599	0.803067484662577	0.412017244824145	-0.00122624180007186	0.156958950409198	0.675659231839595	0.506437863429678	0.306560450017965	0.695279100640744	0.65971808843866	1	0.539644433045013	0.16319018404908	0.441447048025869	0.787180547516905	0.559166260832768	0.65971808843866	0.494478527607362	0.470876851227594	0.785892636310764	0.483301295719467	0.67933795723981	0.793378444646493	0.517517782031778	0.0269773196015809	0.554261293632481	0.104230553006108	0.331085286019402
Nonomuraea	0.744473991618166	-0.0909093653131094	0.39803559947902	0.638822567065093	0.447175796945565	0.33415334277251	0.636365557191766	0.601967418965184	0.326782313152528	0.493858984538783	0.464374866058856	0.584768349851893	0.540542172132002	0.670763695418348	0.289927165052619	0.599510409091856	0.0565112270865275	0.400738235017481	0.459460846312202	0.56019825111862	0.466831875932183	0.56019825111862	0.648650606558402	0.366094471125765	0.33415334277251	0.105651424553073	0.539644433045013	1	0.492932614239295	0.542999182005329	0.531524050150346	0.673220705291675	0.535628152385347	0.409343043744851	0.272728095939328	0.182080933246888	-0.239436232699798	0.845211396424585	0.582311339978566	0.694581280788177	0.457003836438874	0.0343981382265819	-0.218673878726128	0.147420592399637
Haloactinopolyspora	0.608215932835642	-0.0993255858058206	-0.0772532334045272	0.160637675809414	-0.0306560450017965	0.223176007613078	0.305334208217893	0.0980993440057488	0.445125773426085	0.142244048808336	0.0809319588047427	0.42182717922472	0.190067479011138	0.350705154820552	0.203556138811929	0.440220806225798	-0.0564071228033055	0.0760736196319018	0.410791003024073	0.239117151014013	0.273451921416025	0.386266167022636	0.285714339416743	0.213366073212504	0.0931943768054613	-0.00367872540021558	0.16319018404908	0.492932614239295	1	0.673206748239451	0.335600484207834	0.364193814621342	0.392397376022995	0.0171779141104294	0.326180318819115	0.142889570238321	-0.350526214477855	0.274678163216097	0.12507666360733	0.205286151067237	0.219497282212863	-0.0662170572038804	-0.393623617823067	-0.188841237211066
Panacagrimonas	0.571078431372549	0.117647058823529	0.159313725490196	0.401960784313726	0.161764705882353	0.450980392156863	0.377450980392157	0.200980392156863	0.436274509803922	0.416666666666667	0.330882352941177	0.176470588235294	0.186274509803922	0.399509803921569	0.259803921568627	0.45343137254902	0.208333333333333	0.212139831412432	0.571078431372549	0.242647058823529	0.208333333333333	0.676470588235294	0.411764705882353	0.100490196078431	0.382352941176471	0.0906862745098039	0.441447048025869	0.542999182005329	0.673206748239451	1	0.356356957591896	0.5	0.700980392156863	0.40220731042357	0.53921568627451	0.306899010402324	-0.0875778413535413	0.431372549019608	0.245098039215686	0.444718787072238	0.301470588235294	0.257352941176471	-0.399509803921569	-0.105392156862745
Povalibacter	0.647361255140987	0.0505558313538676	0.584474733213005	0.558580283007366	0.401980512716118	0.260177571113806	0.382251407797535	0.602970769074177	0.541317316203606	0.791630334858121	0.589407009442651	0.217020154104407	0.323064093041788	0.637496702681696	0.225651637506287	0.314432609639908	-0.184960358611711	0.655778152045823	0.30703419529544	0.199757187300647	0.21948629221923	0.64982739325581	0.506791382596087	0.477197725218213	0.437739515381048	0.676954912518861	0.787180547516905	0.531524050150346	0.335600484207834	0.356356957591896	1	0.479663863333036	0.404446650830941	0.463918316404947	0.191125703898768	0.653515244643044	0.238990638904866	0.616534528705702	0.684353326863329	0.478371645135311	0.155366701233837	0.27250826168792	-0.0468566241816334	0.110976215167026
Pedomicrobium	0.698529411764706	0.147058823529412	0.409313725490196	0.639705882352941	0.428921568627451	0.242647058823529	0.634803921568628	0.507352941176471	0.590686274509804	0.504901960784314	0.659313725490196	0.482843137254902	0.575980392156863	0.595588235294118	0.225490196078431	0.593137254901961	0.0735294117647059	0.700184067841032	0.392156862745098	0.105392156862745	0.455882352941177	0.607843137254902	0.735294117647059	0.465686274509804	0.58578431372549	0.458333333333333	0.559166260832768	0.673220705291675	0.364193814621342	0.5	0.479663863333036	1	0.41421568627451	0.515021556030181	0.42156862745098	0.506070204908321	0.0981933372751826	0.865196078431373	0.53921568627451	0.778872129844748	0.593137254901961	0.598039215686275	0.0490196078431373	0.382352941176471
Variibacter	0.404411764705882	0.0465686274509804	0.110294117647059	0.330882352941177	0.142156862745098	0.514705882352941	0.125	0.294117647058824	0.294117647058824	0.524509803921569	0.443627450980392	0.134803921568627	0.154411764705882	0.377450980392157	0.598039215686275	0.387254901960784	0.475490196078431	0.375229990821989	0.830882352941177	0.323529411764706	0.110294117647059	0.727941176470588	0.426470588235294	0.00735294117647059	0.512254901960784	0.193627450980392	0.65971808843866	0.535628152385347	0.392397376022995	0.700980392156863	0.404446650830941	0.41421568627451	1	0.564071228033055	0.607843137254902	0.365773514438688	0.260079650080213	0.463235294117647	0.333333333333333	0.343981382265819	0.053921568627451	0.281862745098039	-0.00490196078431373	0.137254901960784
Pedobacter	0.478234302028025	0.141017807008264	0.389944892422851	0.389944892422851	0.32985904421933	0.400981068623498	0.473329334827738	0.309012933618109	0.236664667413869	0.692826617040601	0.356836363820911	0.182710028210707	0.186388753610923	0.486817994628528	0.348252671220408	0.557940019032696	0.213366073212504	0.551533742331288	0.546903842832049	0.359288847421055	-0.00490496720028744	0.709994002241607	0.739423805443331	0.385039925222564	0.523605248630684	0.475781818427882	0.494478527607362	0.409343043744851	0.0171779141104294	0.40220731042357	0.463918316404947	0.515021556030181	0.564071228033055	1	0.282035614016528	0.268231298517549	0.284138673857049	0.57388116243363	0.420600937424648	0.57406366795449	0.228080974813366	0.434089597225438	0.0306560450017965	0.122624180007186
Chelativorans	0.313725490196078	0.178921568627451	-0.00735294117647059	0.286764705882353	-0.0392156862745098	0.227941176470588	0.0637254901960784	0.276960784313726	0.678921568627451	0.502450980392157	0.33578431372549	0.169117647058824	0.178921568627451	0.137254901960784	0.534313725490196	0.259803921568627	0.318627450980392	0.354383880220767	0.696078431372549	-0.0784313725490196	0.0661764705882353	0.642156862745098	0.071078431372549	-0.0882352941176471	0.607843137254902	0.0735294117647059	0.470876851227594	0.272728095939328	0.326180318819115	0.53921568627451	0.191125703898768	0.42156862745098	0.607843137254902	0.282035614016528	1	0.409616230210448	0.326426499590472	0.218137254901961	0.272058823529412	0.434890747578929	0.117647058823529	0.272058823529412	0.0563725490196079	0.311274509803922
Chelatococcus	0.414626826298649	0.264308943652613	0.602524179606195	0.429658614563253	0.49980695979807	0.365773514438688	0.20793973766035	0.428405965541203	0.573713252099038	0.559934112856484	0.757852658340432	0.245519208321859	0.482269873489366	0.551165569702132	0.107727815896326	0.335709937909481	0.139044041447583	0.72322177217115	0.182886757219344	-0.258045698542362	0.212950333748551	0.379552653681241	0.37704735563714	0.329446692799229	0.676430471907162	0.789168883891689	0.785892636310764	0.182080933246888	0.142889570238321	0.306899010402324	0.653515244643044	0.506070204908321	0.365773514438688	0.268231298517549	0.409616230210448	1	0.621205570160592	0.443437753805806	0.647619544400005	0.444528623237231	0.217960929836752	0.716515240612772	0.320678149644877	0.481017224467315
